GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,HOU,IND
2023091704,2023-09-17,2,8,21,HOU,IND,1,10,63,0,0,(8:21) 26-D.SINGLETARY RIGHT GUARD TO IND 32 FOR 5 YARDS (44-Z.FRANKLIN).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,37,OPP,0,,0,,0,1299,0,0
2023091704,2023-09-17,2,7,43,HOU,IND,2,5,68,0,0,(7:43) 26-D.SINGLETARY RIGHT GUARD TO IND 30 FOR 2 YARDS (99-D.BUCKNER).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,32,OPP,0,,0,,0,1337,0,0
2023091704,2023-09-17,2,7,6,HOU,IND,3,3,70,0,0,"(7:06) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 12-N.COLLINS TO IND 2 FOR 28 YARDS (39-D.BAKER). PENALTY ON HOU, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT IND 30 - NO PLAY.",0,2023,28,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,30,OPP,1,HOU,1,ILLEGAL FORMATION,5,1374,0,0
2023091704,2023-09-17,2,6,41,HOU,IND,3,8,65,1,0,(6:41) (SHOTGUN) 7-C.STROUD PASS DEEP LEFT TO 2-R.WOODS TO IND 16 FOR 19 YARDS (45-E.SPEED).,0,2023,19,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1399,0,0
2023091704,2023-09-17,2,5,59,HOU,IND,1,10,84,0,0,(5:59) (NO HUDDLE) 31-D.PIERCE LEFT GUARD TO IND 11 FOR 5 YARDS (51-K.PAYE; 44-Z.FRANKLIN).,0,2023,5,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,16,OPP,0,,0,,0,1441,0,0
2023091704,2023-09-17,2,5,16,HOU,IND,2,5,89,0,0,"(5:16) 31-D.PIERCE RIGHT GUARD TO IND 11 FOR NO GAIN (94-TY.LEWIS, 32-J.BLACKMON).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,11,OPP,0,,0,,0,1484,0,0
2023091704,2023-09-17,2,4,33,HOU,IND,3,5,89,0,0,(4:33) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT MIDDLE TO 86-D.SCHULTZ [52-S.EBUKAM].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,1527,0,0
2023091704,2023-09-17,2,4,28,HOU,IND,4,5,89,0,0,"(4:28) 15-K.FAIRBAIRN 29 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-16-T.ZENTNER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,1532,0,0
2023091704,2023-09-17,2,4,25,IND,HOU,0,0,65,1,0,"15-K.FAIRBAIRN KICKS 64 YARDS FROM HOU 35 TO IND 1, FAIR CATCH BY 33-D.FLOWERS.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1535,0,0
2023091704,2023-09-17,2,4,25,HOU,IND,0,0,100,1,0,TIMEOUT AT 04:25.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1535,0,0
2023091704,2023-09-17,2,4,25,IND,HOU,1,10,25,0,0,(4:25) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 83-K.GRANSON TO IND 26 FOR 1 YARD (98-S.RANKINS).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1535,0,0
2023091704,2023-09-17,2,3,44,IND,HOU,2,9,26,0,0,(3:44) (SHOTGUN) 21-Z.MOSS RIGHT TACKLE TO IND 31 FOR 5 YARDS (4-T.THOMAS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,26,OWN,0,,0,,0,1576,0,0
2023091704,2023-09-17,2,3,3,IND,HOU,3,4,31,1,0,(3:03) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 1-J.DOWNS TO IND 43 FOR 12 YARDS (4-T.THOMAS).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1617,0,0
2023091704,2023-09-17,2,2,36,IND,HOU,1,10,43,0,0,"(2:36) (NO HUDDLE, SHOTGUN) 21-Z.MOSS RIGHT TACKLE TO IND 49 FOR 6 YARDS (55-J.HUGHES).",0,2023,6,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,43,OWN,0,,0,,0,1644,0,0
2023091704,2023-09-17,2,2,0,IND,HOU,2,4,49,0,0,(2:00) (SHOTGUN) 10-G.MINSHEW SCRAMBLES UP THE MIDDLE TO 50 FOR 1 YARD (29-M.STEWART).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,1680,0,0
2023091704,2023-09-17,2,2,0,IND,HOU,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023091704,2023-09-17,2,1,54,IND,HOU,3,3,100,1,0,(1:54) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 11-M.PITTMAN TO HOU 42 FOR 8 YARDS (4-T.THOMAS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1686,0,0
2023091704,2023-09-17,2,1,54,IND,HOU,0,0,100,1,0,TIMEOUT #1 BY HOU AT 01:54.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1686,0,0
2023091704,2023-09-17,2,1,20,IND,HOU,1,10,58,0,0,(1:20) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 21-Z.MOSS PUSHED OB AT HOU 35 FOR 7 YARDS (39-H.TO'OTO'O).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,1720,0,0
2023091704,2023-09-17,2,1,15,IND,HOU,2,3,65,0,0,(1:15) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT RIGHT TO 11-M.PITTMAN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1725,0,0
2023091704,2023-09-17,2,1,12,IND,HOU,3,3,65,1,0,(1:12) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 86-W.MALLORY TO HOU 29 FOR 6 YARDS (6-D.PERRYMAN).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1728,0,0
2023091704,2023-09-17,2,0,52,IND,HOU,1,10,71,1,0,"(:52) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 11-M.PITTMAN PUSHED OB AT HOU 18 FOR 11 YARDS (21-S.NELSON).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1748,0,0
2023091704,2023-09-17,2,0,47,IND,HOU,1,10,82,0,0,(:47) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,1753,0,0
2023091704,2023-09-17,2,0,44,IND,HOU,2,10,82,0,0,(:44) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 21-Z.MOSS TO HOU 15 FOR 3 YARDS (39-H.TO'OTO'O).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,1756,0,0
2023091704,2023-09-17,2,0,37,IND,HOU,0,0,100,1,0,TIMEOUT #1 BY IND AT 00:37.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1763,0,0
2023091704,2023-09-17,2,0,37,IND,HOU,3,7,85,1,0,(:37) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 1-J.DOWNS TO HOU 4 FOR 11 YARDS (24-D.STINGLEY).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1763,0,0
2023091704,2023-09-17,2,0,15,IND,HOU,1,4,96,0,0,"(:15) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 83-K.GRANSON PUSHED OB AT HOU 1 FOR 3 YARDS (30-D.HOUSTON-CARSON). THE REPLAY OFFICIAL REVIEWED THE SHORT OF THE GOAL LINE RULING, AND THE PLAY WAS REVERSED. (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 83-K.GRANSON FOR 4 YARDS, TOUCHDOWN.",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,1785,0,0
2023091704,2023-09-17,2,0,10,IND,HOU,0,0,85,1,0,"7-M.GAY EXTRA POINT IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1790,0,0
2023091704,2023-09-17,2,0,10,HOU,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1790,0,0
2023091704,2023-09-17,2,0,10,HOU,IND,1,10,25,0,0,(:10) 7-C.STROUD KNEELS TO HOU 24 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1790,0,0
2023091704,2023-09-17,2,0,0,HOU,IND,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023091704,2023-09-17,3,15,0,HOU,IND,1,10,25,0,0,"(15:00) (SHOTGUN) 7-C.STROUD FUMBLES (ABORTED) AT HOU 18, RECOVERED BY HOU-3-N.DELL AT HOU 16. 3-N.DELL TO HOU 16 FOR NO GAIN (44-Z.FRANKLIN).",0,2023,0,SHOTGUN,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023091704,2023-09-17,3,15,0,HOU,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023091704,2023-09-17,3,14,25,HOU,IND,2,19,16,0,0,(14:25) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 3-N.DELL TO HOU 22 FOR 6 YARDS (39-D.BAKER).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,1835,0,0
2023091704,2023-09-17,3,13,46,HOU,IND,3,13,22,1,0,(13:46) (SHOTGUN) 7-C.STROUD PASS DEEP MIDDLE TO 12-N.COLLINS TO HOU 42 FOR 20 YARDS (32-J.BLACKMON).,0,2023,20,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,1874,0,0
2023091704,2023-09-17,3,13,22,HOU,IND,1,10,42,0,0,(13:22) (NO HUDDLE) 33-D.OGUNBOWALE LEFT GUARD TO HOU 44 FOR 2 YARDS (90-G.STEWART; 44-Z.FRANKLIN).,0,2023,2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,42,OWN,0,,0,,0,1898,0,0
2023091704,2023-09-17,3,12,45,HOU,IND,2,8,44,0,0,(12:45) 31-D.PIERCE RIGHT GUARD TO HOU 47 FOR 3 YARDS (23-K.MOORE; 53-S.LEONARD).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,44,OWN,0,,0,,0,1935,0,0
2023091704,2023-09-17,3,12,6,HOU,IND,3,5,47,0,0,(12:06) (SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 3-N.DELL TO IND 49 FOR 4 YARDS (32-J.BLACKMON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1974,0,0
2023091704,2023-09-17,3,11,38,HOU,IND,4,1,51,0,0,"(11:38) 7-C.STROUD LEFT TACKLE TO IND 46 FOR 3 YARDS (45-E.SPEED). FUMBLES (45-E.SPEED), RECOVERED BY IND-32-J.BLACKMON AT IND 47. 32-J.BLACKMON FOR 53 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE FUMBLE RULING, AND THE PLAY WAS REVERSED. 7-C.STROUD LEFT TACKLE TO IND 48 FOR 1 YARD (45-E.SPEED). PENALTY ON IND, DEFENSIVE TOO MANY MEN ON FIELD, 5 YARDS, ENFORCED AT IND 49 - NO PLAY.",0,2023,3,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,1,1,0,0,LEFT TACKLE,49,OPP,1,IND,1,DEFENSIVE TOO MANY MEN ON FIELD,5,2002,0,0
2023091704,2023-09-17,3,11,30,HOU,IND,1,10,56,0,0,(11:30) 7-C.STROUD SACKED AT IND 48 FOR -4 YARDS (96-T.BRYAN).,0,2023,-4,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2010,0,0
2023091704,2023-09-17,3,10,44,HOU,IND,2,14,52,0,0,(10:44) (SHOTGUN) 7-C.STROUD SCRAMBLES RIGHT END TO IND 46 FOR 2 YARDS (23-K.MOORE).,0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,2056,0,0
2023091704,2023-09-17,3,9,58,HOU,IND,3,12,54,0,0,(9:58) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 31-D.PIERCE TO HOU 49 FOR -5 YARDS (23-K.MOORE).,0,2023,-5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,2102,0,0
2023091704,2023-09-17,3,9,17,HOU,IND,4,17,49,0,0,"(9:17) 16-T.ZENTNER PUNTS 51 YARDS TO END ZONE, CENTER-46-J.WEEKS, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2143,0,0
2023091704,2023-09-17,3,9,8,HOU,IND,0,0,100,1,0,TIMEOUT AT 09:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2152,0,0
2023091704,2023-09-17,3,9,8,IND,HOU,1,10,20,1,0,(9:08) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO IND 30 FOR 10 YARDS (25-G.ARNOLD; 4-T.THOMAS).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OWN,0,,0,,0,2152,0,0
2023091704,2023-09-17,3,8,32,IND,HOU,1,10,30,0,0,(8:32) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 11-M.PITTMAN TO IND 34 FOR 4 YARDS (24-D.STINGLEY; 39-H.TO'OTO'O).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,2188,0,0
2023091704,2023-09-17,3,8,10,IND,HOU,2,6,34,1,0,"(8:10) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS DEEP LEFT TO 14-A.PIERCE TO HOU 46 FOR 20 YARDS (29-M.STEWART).",0,2023,20,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,2210,0,0
2023091704,2023-09-17,3,7,40,IND,HOU,1,10,54,0,0,"(7:40) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 11-M.PITTMAN TO HOU 39 FOR 7 YARDS (24-D.STINGLEY).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,2240,0,0
2023091704,2023-09-17,3,7,15,IND,HOU,2,3,61,1,0,"(7:15) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 11-M.PITTMAN TO HOU 33 FOR 6 YARDS (24-D.STINGLEY). HOU-24-D.STINGLEY WAS INJURED DURING THE PLAY.",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2265,0,0
2023091704,2023-09-17,3,6,51,IND,HOU,0,0,100,1,0,TIMEOUT AT 06:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2289,0,0
2023091704,2023-09-17,3,6,40,IND,HOU,1,10,67,0,0,(6:40) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE DEEP RIGHT TO 11-M.PITTMAN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,2300,0,0
2023091704,2023-09-17,3,6,35,IND,HOU,2,10,67,0,0,(6:35) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT RIGHT TO 1-J.DOWNS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,2305,0,0
2023091704,2023-09-17,3,6,32,IND,HOU,3,10,67,0,0,"(6:32) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 1-J.DOWNS TO HOU 24 FOR 9 YARDS (39-H.TO'OTO'O, 29-M.STEWART).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,2308,0,0
2023091704,2023-09-17,3,5,54,IND,HOU,0,0,100,1,0,TIMEOUT #1 BY IND AT 05:54.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2346,0,0
2023091704,2023-09-17,3,5,54,IND,HOU,4,1,76,0,0,"(5:54) 7-M.GAY 42 YARD FIELD GOAL IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,2346,0,0
2023091704,2023-09-17,3,5,50,HOU,IND,0,0,100,1,0,TIMEOUT AT 05:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2350,0,0
2023091704,2023-09-17,3,5,50,HOU,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2350,0,0
2023091704,2023-09-17,3,5,50,HOU,IND,1,10,25,0,0,"(5:50) 26-D.SINGLETARY RIGHT GUARD TO HOU 34 FOR 9 YARDS (32-J.BLACKMON). PENALTY ON IND-54-D.ODEYINGBO, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT HOU 25 - NO PLAY.",0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT GUARD,25,OWN,1,IND,1,DEFENSIVE OFFSIDE,5,2350,0,0
2023091704,2023-09-17,3,5,29,HOU,IND,1,5,30,0,0,(5:29) (SHOTGUN) 26-D.SINGLETARY RIGHT GUARD TO HOU 34 FOR 4 YARDS (90-G.STEWART).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,30,OWN,0,,0,,0,2371,0,0
2023091704,2023-09-17,3,4,46,HOU,IND,2,1,34,1,0,(4:46) 7-C.STROUD PASS SHORT RIGHT TO 86-D.SCHULTZ TO HOU 38 FOR 4 YARDS (32-J.BLACKMON).,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,2414,0,0
2023091704,2023-09-17,3,4,12,HOU,IND,1,10,38,0,0,(4:12) (SHOTGUN) 26-D.SINGLETARY RIGHT GUARD TO HOU 41 FOR 3 YARDS (44-Z.FRANKLIN; 90-G.STEWART).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OWN,0,,0,,0,2448,0,0
2023091704,2023-09-17,3,3,39,HOU,IND,2,7,41,0,0,(3:39) (SHOTGUN) 31-D.PIERCE RIGHT GUARD TO HOU 41 FOR NO GAIN (44-Z.FRANKLIN).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,41,OWN,0,,0,,0,2481,0,0
2023091704,2023-09-17,3,3,1,HOU,IND,3,7,41,0,0,"(3:01) (SHOTGUN) 68-J.PATTERSON TO HOU 36 FOR -5 YARDS. FUMBLES, RECOVERED BY HOU-7-C.STROUD AT HOU 35. 7-C.STROUD PASS SHORT RIGHT TO 2-R.WOODS TO HOU 49 FOR 8 YARDS (45-E.SPEED).",0,2023,-5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,1,0,0,0,,41,OWN,0,,0,,0,2519,0,0
2023091704,2023-09-17,3,2,38,HOU,IND,1,10,49,0,0,"(2:38) (NO HUDDLE, SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 86-D.SCHULTZ.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2542,0,0
2023091704,2023-09-17,3,2,33,HOU,IND,2,10,49,1,0,(2:33) (SHOTGUN) 7-C.STROUD PASS DEEP MIDDLE TO 12-N.COLLINS TO IND 26 FOR 25 YARDS (25-R.THOMAS).,0,2023,25,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2547,0,0
2023091704,2023-09-17,3,1,55,HOU,IND,1,10,74,1,0,"(1:55) (NO HUDDLE, SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 3-N.DELL RAN OB AT IND 13 FOR 13 YARDS (39-D.BAKER) [93-E.JOHNSON].",0,2023,13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,2585,0,0
2023091704,2023-09-17,3,1,11,HOU,IND,1,10,87,0,0,(1:11) (SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 31-D.PIERCE TO IND 4 FOR 9 YARDS (44-Z.FRANKLIN).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,2629,0,0
2023091704,2023-09-17,3,0,50,HOU,IND,2,1,96,0,0,"(:50) (NO HUDDLE) 31-D.PIERCE LEFT GUARD TO IND 5 FOR -1 YARDS (90-G.STEWART, 94-TY.LEWIS). PENALTY ON IND-54-D.ODEYINGBO, DEFENSIVE OFFSIDE, 2 YARDS, ENFORCED AT IND 4 - NO PLAY.",0,2023,-1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT GUARD,4,OPP,1,IND,1,DEFENSIVE OFFSIDE,2,2650,0,0
2023091704,2023-09-17,3,0,27,HOU,IND,1,2,98,0,0,(:27) 31-D.PIERCE RIGHT TACKLE TO IND 2 FOR NO GAIN (51-K.PAYE). HOU-77-G.FANT WAS INJURED DURING THE PLAY.,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,2,OPP,0,,0,,0,2673,0,0
2023091704,2023-09-17,3,0,0,HOU,IND,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023091704,2023-09-17,4,15,0,HOU,IND,2,2,98,0,0,"(15:00) 47-A.BECK UP THE MIDDLE TO IND 2 FOR NO GAIN (99-D.BUCKNER, 51-K.PAYE).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,2,OPP,0,,0,,0,2700,0,0
2023091704,2023-09-17,4,14,17,HOU,IND,3,2,98,0,0,"(14:17) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 3-N.DELL FOR 2 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON HOU-74-J.JONES, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT IND 2 - NO PLAY.",0,2023,2,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,1,0,0,,2,OPP,1,HOU,1,OFFENSIVE HOLDING,10,2743,0,0
2023091704,2023-09-17,4,14,11,HOU,IND,3,12,88,0,0,(14:11) (SHOTGUN) 7-C.STROUD SACKED AT IND 18 FOR -6 YARDS (51-K.PAYE).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,2749,0,0
2023091704,2023-09-17,4,13,28,HOU,IND,4,18,82,0,0,"(13:28) 15-K.FAIRBAIRN 36 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-16-T.ZENTNER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,2792,0,0
