GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DAL,NYJ
2023091710,2023-09-17,2,2,54,DAL,NYJ,3,7,89,0,0,"(2:54) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 88-C.LAMB (30-M.CARTER). PENALTY ON NYJ-91-J.FRANKLIN-MYERS, ROUGHING THE PASSER, 6 YARDS, ENFORCED AT NYJ 11 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,11,OPP,1,NYJ,1,ROUGHING THE PASSER,6,1626,0,0
2023091710,2023-09-17,2,2,47,DAL,NYJ,1,5,95,0,0,"(2:47) 20-T.POLLARD LEFT TACKLE TO NYJ 6 FOR -1 YARDS (96-A.WOODS, 57-C.MOSLEY).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,5,OPP,0,,0,,0,1633,0,0
2023091710,2023-09-17,2,2,15,DAL,NYJ,2,6,94,0,0,(2:15) 4-D.PRESCOTT SACKED AT NYJ 13 FOR -7 YARDS (94-S.THOMAS).,0,2023,-7,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,1665,0,0
2023091710,2023-09-17,2,2,0,DAL,NYJ,3,13,87,0,0,"(2:00) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 18-J.TOLBERT. PENALTY ON NYJ-26-B.ECHOLS, DEFENSIVE PASS INTERFERENCE, 12 YARDS, ENFORCED AT NYJ 13 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,13,OPP,1,NYJ,1,DEFENSIVE PASS INTERFERENCE,12,1680,0,0
2023091710,2023-09-17,2,2,0,DAL,NYJ,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023091710,2023-09-17,2,1,56,DAL,NYJ,1,1,99,0,0,"(1:56) 4-D.PRESCOTT PASS SHORT LEFT TO 86-L.SCHOONMAKER FOR 1 YARD, TOUCHDOWN. PENALTY ON NYJ-52-S.EGUAVOEN, DEFENSIVE HOLDING, DECLINED. PENALTY ON NYJ-72-M.CLEMONS, ROUGHING THE PASSER, 1 YARD, ENFORCED BETWEEN DOWNS.",0,2023,1,UNDER CENTER,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,1,0,0,,1,OPP,0,NYJ,0,DEFENSIVE HOLDING,0,1684,0,0
2023091710,2023-09-17,2,1,52,NYJ,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1688,0,0
2023091710,2023-09-17,2,1,52,NYJ,DAL,1,10,25,0,0,(1:52) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 83-T.CONKLIN TO NYJ 33 FOR 8 YARDS (14-M.BELL).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1688,0,0
2023091710,2023-09-17,2,1,52,DAL,NYJ,0,0,100,1,0,TIMEOUT AT 01:52.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1688,0,0
2023091710,2023-09-17,2,1,52,DAL,NYJ,0,0,99,1,0,TWO-POINT CONVERSION ATTEMPT. 20-T.POLLARD RUSHES RIGHT END. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,1,OPP,0,,0,,0,1688,0,0
2023091710,2023-09-17,2,1,32,NYJ,DAL,2,2,33,1,0,"(1:32) (NO HUDDLE, SHOTGUN) 2-Z.WILSON PASS SHORT MIDDLE TO 32-MI.CARTER TO NYJ 36 FOR 3 YARDS (55-L.VANDER ESCH).",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1708,0,0
2023091710,2023-09-17,2,1,19,NYJ,DAL,1,10,36,0,0,"(1:19) (NO HUDDLE, SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 83-T.CONKLIN TO NYJ 42 FOR 6 YARDS (14-M.BELL).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1721,0,0
2023091710,2023-09-17,2,0,57,NYJ,DAL,2,4,42,0,0,"(:57) (NO HUDDLE, SHOTGUN) 2-Z.WILSON SCRAMBLES RIGHT END PUSHED OB AT NYJ 45 FOR 3 YARDS (90-D.LAWRENCE).",0,2023,3,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1743,0,0
2023091710,2023-09-17,2,0,50,NYJ,DAL,3,1,45,1,0,(:50) (SHOTGUN) 32-MI.CARTER LEFT END TO DAL 49 FOR 6 YARDS (14-M.BELL).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,45,OWN,0,,0,,0,1750,0,0
2023091710,2023-09-17,2,0,45,NYJ,DAL,1,10,51,1,0,(:45) (SHOTGUN) 2-Z.WILSON SCRAMBLES RIGHT GUARD TO DAL 37 FOR 12 YARDS (55-L.VANDER ESCH).,0,2023,12,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1755,0,0
2023091710,2023-09-17,2,0,45,NYJ,DAL,0,0,100,1,0,TIMEOUT #1 BY NYJ AT 00:45.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1755,0,0
2023091710,2023-09-17,2,0,38,NYJ,DAL,1,10,63,1,0,(:38) (SHOTGUN) 2-Z.WILSON SCRAMBLES RIGHT END TO DAL 21 FOR 16 YARDS (1-J.KEARSE).,0,2023,16,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1762,0,0
2023091710,2023-09-17,2,0,38,NYJ,DAL,0,0,100,1,0,TIMEOUT #2 BY NYJ AT 00:38.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1762,0,0
2023091710,2023-09-17,2,0,30,NYJ,DAL,0,0,100,1,0,TIMEOUT #3 BY NYJ AT 00:30.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1770,0,0
2023091710,2023-09-17,2,0,30,NYJ,DAL,1,10,79,0,0,(:30) (SHOTGUN) 2-Z.WILSON SCRAMBLES UP THE MIDDLE TO DAL 16 FOR 5 YARDS (1-J.KEARSE).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1770,0,0
2023091710,2023-09-17,2,0,13,NYJ,DAL,2,5,84,0,0,(:13) (NO HUDDLE) 2-Z.WILSON SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,1787,0,0
2023091710,2023-09-17,2,0,12,NYJ,DAL,3,5,84,0,0,(:12) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT LEFT TO 17-G.WILSON (90-D.LAWRENCE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,1788,0,0
2023091710,2023-09-17,2,0,7,NYJ,DAL,4,5,84,0,0,"(:07) 15-A.SEIBERT 34 YARD FIELD GOAL IS GOOD, CENTER-42-T.HENNESSY, HOLDER-5-T.MORSTEAD.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,1793,0,0
2023091710,2023-09-17,2,0,4,DAL,NYJ,0,0,65,1,0,"15-A.SEIBERT KICKS 46 YARDS FROM NYJ 35 TO DAL 19. 40-H.LUEPKE MUFFS CATCH, AND RECOVERS AT DAL 24.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1796,0,0
2023091710,2023-09-17,2,0,1,DAL,NYJ,1,10,24,0,0,(:01) 4-D.PRESCOTT KNEELS TO DAL 23 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1799,0,0
2023091710,2023-09-17,2,0,0,DAL,NYJ,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023091710,2023-09-17,3,15,0,NYJ,DAL,1,10,25,0,0,(15:00) 2-Z.WILSON PASS INCOMPLETE SHORT MIDDLE TO 20-BRE.HALL.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023091710,2023-09-17,3,15,0,NYJ,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023091710,2023-09-17,3,14,55,NYJ,DAL,2,10,25,0,0,(14:55) 20-BRE.HALL UP THE MIDDLE TO NYJ 23 FOR -2 YARDS (11-M.PARSONS).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1805,0,0
2023091710,2023-09-17,3,14,16,NYJ,DAL,3,12,23,0,0,"(14:16) (SHOTGUN) PENALTY ON NYJ-77-M.BECTON, FALSE START, 5 YARDS, ENFORCED AT NYJ 23 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,23,OWN,1,NYJ,1,FALSE START,5,1844,0,0
2023091710,2023-09-17,3,14,5,NYJ,DAL,3,17,18,0,0,(14:05) (SHOTGUN) 32-MI.CARTER LEFT TACKLE TO NYJ 20 FOR 2 YARDS (92-D.ARMSTRONG).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,18,OWN,0,,0,,0,1855,0,0
2023091710,2023-09-17,3,13,23,NYJ,DAL,4,15,20,0,0,"(13:23) 5-T.MORSTEAD PUNTS 38 YARDS TO DAL 42, CENTER-42-T.HENNESSY, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1897,0,0
2023091710,2023-09-17,3,13,16,DAL,NYJ,1,10,42,1,0,(13:16) (SHOTGUN) 20-T.POLLARD RIGHT GUARD TO NYJ 35 FOR 23 YARDS (11-J.JOHNSON).,0,2023,23,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,42,OWN,0,,0,,0,1904,0,0
2023091710,2023-09-17,3,13,16,DAL,NYJ,0,0,100,1,0,TIMEOUT AT 13:16.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1904,0,0
2023091710,2023-09-17,3,12,43,DAL,NYJ,1,10,65,0,0,(12:43) (SHOTGUN) 20-T.POLLARD RIGHT END TO NYJ 39 FOR -4 YARDS (95-Q.WILLIAMS).,0,2023,-4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,35,OPP,0,,0,,0,1937,0,0
2023091710,2023-09-17,3,12,13,DAL,NYJ,2,14,61,0,0,(12:13) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 88-C.LAMB TO NYJ 39 FOR NO GAIN (11-J.JOHNSON).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1967,0,0
2023091710,2023-09-17,3,11,39,DAL,NYJ,3,14,61,1,0,(11:39) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB RAN OB AT NYJ 24 FOR 15 YARDS.,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2001,0,0
2023091710,2023-09-17,3,11,9,DAL,NYJ,1,10,76,0,0,(11:09) 20-T.POLLARD LEFT END PUSHED OB AT NYJ 18 FOR 6 YARDS (0-A.AMOS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,24,OPP,0,,0,,0,2031,0,0
2023091710,2023-09-17,3,10,35,DAL,NYJ,2,4,82,1,0,(10:35) (SHOTGUN) 9-K.TURPIN RIGHT END TO NYJ 12 FOR 6 YARDS (57-C.MOSLEY).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,18,OPP,0,,0,,0,2065,0,0
2023091710,2023-09-17,3,9,58,DAL,NYJ,1,10,88,0,0,(9:58) (SHOTGUN) 23-R.DOWDLE UP THE MIDDLE TO NYJ 3 FOR 9 YARDS (57-C.MOSLEY).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,12,OPP,0,,0,,0,2102,0,0
2023091710,2023-09-17,3,9,17,DAL,NYJ,2,1,97,1,0,(9:17) 23-R.DOWDLE UP THE MIDDLE TO NYJ 1 FOR 2 YARDS (58-C.LAWSON; 3-J.WHITEHEAD).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,3,OPP,0,,0,,0,2143,0,0
2023091710,2023-09-17,3,8,42,DAL,NYJ,1,1,99,0,0,(8:42) 89-P.HENDERSHOT RIGHT END TO NYJ 1 FOR NO GAIN (3-J.WHITEHEAD).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,1,OPP,0,,0,,0,2178,0,0
2023091710,2023-09-17,3,8,10,DAL,NYJ,2,1,99,0,0,"(8:10) 23-R.DOWDLE RIGHT END TO NYJ 3 FOR -2 YARDS (57-C.MOSLEY, 72-M.CLEMONS).",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,1,OPP,0,,0,,0,2210,0,0
2023091710,2023-09-17,3,7,32,DAL,NYJ,3,3,97,0,0,(7:32) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 87-J.FERGUSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,2248,0,0
2023091710,2023-09-17,3,7,27,DAL,NYJ,4,3,97,0,0,"(7:27) 17-B.AUBREY 21 YARD FIELD GOAL IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,2253,0,0
2023091710,2023-09-17,3,7,24,NYJ,DAL,1,10,25,1,0,(7:24) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 10-A.LAZARD TO NYJ 39 FOR 14 YARDS (21-S.GILMORE).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2256,0,0
2023091710,2023-09-17,3,7,24,NYJ,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2256,0,0
2023091710,2023-09-17,3,6,47,NYJ,DAL,1,10,39,0,0,"(6:47) 33-D.COOK LEFT END TO NYJ 37 FOR -2 YARDS (11-M.PARSONS). FUMBLES (11-M.PARSONS), RECOVERED BY DAL-11-M.PARSONS AT NYJ 37. 11-M.PARSONS FOR 37 YARDS, TOUCHDOWN. NYJ-33-D.COOK WAS INJURED DURING THE PLAY.  THE REPLAY OFFICIAL REVIEWED THE RUNNER WAS NOT DOWN BY CONTACT RULING, AND THE PLAY WAS REVERSED. 33-D.COOK LEFT END TO NYJ 37 FOR -2 YARDS (11-M.PARSONS). FUMBLES (11-M.PARSONS), RECOVERED BY DAL-11-M.PARSONS AT NYJ 37. 11-M.PARSONS TO NYJ 37 FOR NO GAIN (78-L.TOMLINSON). NYJ-33-D.COOK WAS INJURED DURING THE PLAY.",0,2023,0,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,1,0,0,0,LEFT END,39,OWN,0,,0,,0,2293,0,0
2023091710,2023-09-17,3,6,41,DAL,NYJ,1,10,63,0,0,(6:41) (SHOTGUN) 9-K.TURPIN LEFT END TO NYJ 37 FOR NO GAIN (57-C.MOSLEY; 44-J.SHERWOOD).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,37,OPP,0,,0,,0,2299,0,0
2023091710,2023-09-17,3,6,8,DAL,NYJ,2,10,63,0,0,(6:08) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB TO NYJ 36 FOR 1 YARD (1-A.GARDNER).,0,2023,1,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,2332,0,0
2023091710,2023-09-17,3,5,28,DAL,NYJ,3,9,64,0,0,(5:28) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 20-T.POLLARD.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,2372,0,0
2023091710,2023-09-17,3,5,24,DAL,NYJ,4,9,64,0,0,"(5:24) 17-B.AUBREY 55 YARD FIELD GOAL IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,2376,0,0
2023091710,2023-09-17,3,5,19,NYJ,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2381,0,0
2023091710,2023-09-17,3,5,19,NYJ,DAL,1,10,25,0,0,(5:19) (SHOTGUN) 2-Z.WILSON SACKED AT NYJ 18 FOR -7 YARDS (97-O.ODIGHIZUWA).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2381,0,0
2023091710,2023-09-17,3,5,19,DAL,NYJ,0,0,100,1,0,TIMEOUT AT 05:19.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2381,0,0
2023091710,2023-09-17,3,4,41,NYJ,DAL,2,17,18,0,0,(4:41) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT RIGHT TO 17-G.WILSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,2419,0,0
2023091710,2023-09-17,3,4,38,NYJ,DAL,3,17,18,0,0,(4:38) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 83-T.CONKLIN TO NYJ 26 FOR 8 YARDS (26-D.BLAND).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,2422,0,0
2023091710,2023-09-17,3,3,52,NYJ,DAL,4,9,26,0,0,"(3:52) 5-T.MORSTEAD PUNTS 53 YARDS TO DAL 21, CENTER-42-T.HENNESSY, FAIR CATCH BY 9-K.TURPIN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,2468,0,0
2023091710,2023-09-17,3,3,44,DAL,NYJ,1,10,21,0,0,(3:44) 20-T.POLLARD UP THE MIDDLE TO DAL 24 FOR 3 YARDS (4-D.REED; 96-A.WOODS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,21,OWN,0,,0,,0,2476,0,0
2023091710,2023-09-17,3,3,12,DAL,NYJ,2,7,24,1,0,(3:12) 4-D.PRESCOTT PASS SHORT RIGHT TO 20-T.POLLARD TO DAL 31 FOR 7 YARDS (21-A.DAVIS; 57-C.MOSLEY).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,2508,0,0
2023091710,2023-09-17,3,2,34,DAL,NYJ,1,10,31,0,0,(2:34) 20-T.POLLARD UP THE MIDDLE TO DAL 34 FOR 3 YARDS (44-J.SHERWOOD).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OWN,0,,0,,0,2546,0,0
2023091710,2023-09-17,3,2,5,DAL,NYJ,2,7,34,1,0,(2:05) 4-D.PRESCOTT PASS SHORT RIGHT TO 23-R.DOWDLE TO NYJ 49 FOR 17 YARDS (44-J.SHERWOOD; 0-A.AMOS).,0,2023,17,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,2575,0,0
2023091710,2023-09-17,3,1,29,DAL,NYJ,1,10,51,0,0,(1:29) (SHOTGUN) 23-R.DOWDLE RIGHT GUARD TO NYJ 44 FOR 5 YARDS (3-J.WHITEHEAD).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,49,OPP,0,,0,,0,2611,0,0
2023091710,2023-09-17,3,0,54,DAL,NYJ,2,5,56,0,0,(:54) 20-T.POLLARD LEFT TACKLE TO NYJ 44 FOR NO GAIN (26-B.ECHOLS).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,44,OPP,0,,0,,0,2646,0,0
2023091710,2023-09-17,3,0,20,DAL,NYJ,3,5,56,1,0,(:20) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 20-T.POLLARD RAN OB AT NYJ 25 FOR 19 YARDS (1-A.GARDNER).,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2680,0,0
2023091710,2023-09-17,3,0,0,DAL,NYJ,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023091710,2023-09-17,4,15,0,DAL,NYJ,1,15,70,1,0,(15:00) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 88-C.LAMB TO NYJ 9 FOR 21 YARDS (4-D.REED).,0,2023,21,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,2700,0,0
2023091710,2023-09-17,4,15,0,DAL,NYJ,1,10,75,0,0,"(15:00) (SHOTGUN) PENALTY ON DAL-78-T.STEELE, FALSE START, 5 YARDS, ENFORCED AT NYJ 25 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OPP,1,DAL,1,FALSE START,5,2700,0,0
2023091710,2023-09-17,4,14,20,DAL,NYJ,1,9,91,0,0,(14:20) (SHOTGUN) 20-T.POLLARD LEFT END TO NYJ 13 FOR -4 YARDS (47-B.HUFF).,0,2023,-4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,9,OPP,0,,0,,0,2740,0,0
2023091710,2023-09-17,4,13,41,DAL,NYJ,2,13,87,0,0,(13:41) (SHOTGUN) 20-T.POLLARD LEFT TACKLE TO NYJ 11 FOR 2 YARDS (57-C.MOSLEY; 95-Q.WILLIAMS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,13,OPP,0,,0,,0,2779,0,0
2023091710,2023-09-17,4,13,41,DAL,NYJ,0,0,100,1,0,TIMEOUT #1 BY DAL AT 13:41.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2779,0,0
2023091710,2023-09-17,4,13,1,DAL,NYJ,3,11,89,0,0,(13:01) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 20-T.POLLARD TO NYJ 8 FOR 3 YARDS (1-A.GARDNER).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,2819,0,0
2023091710,2023-09-17,4,12,27,DAL,NYJ,4,8,92,0,0,"(12:27) 17-B.AUBREY 26 YARD FIELD GOAL IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,2853,0,0
2023091710,2023-09-17,4,12,23,DAL,NYJ,0,0,100,1,0,TIMEOUT AT 12:23.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2857,0,0
2023091710,2023-09-17,4,12,23,NYJ,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2857,0,0
2023091710,2023-09-17,4,12,23,NYJ,DAL,1,10,25,1,0,(12:23) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 17-G.WILSON TO NYJ 40 FOR 15 YARDS (21-S.GILMORE).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2857,0,0
