GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,BUF,LV
2023091701,2023-09-17,2,1,47,BUF,LV,0,0,100,1,0,TIMEOUT AT 01:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1693,0,0
2023091701,2023-09-17,2,1,42,BUF,LV,2,10,43,0,0,(1:42) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 4-J.COOK TO BUF 45 FOR 2 YARDS (41-R.SPILLANE).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,2,1698,0,0
2023091701,2023-09-17,2,1,1,BUF,LV,3,8,45,1,0,(1:01) (SHOTGUN) 17-J.ALLEN PASS DEEP LEFT TO 14-S.DIGGS TO LV 38 FOR 17 YARDS (0-J.BENNETT).,0,2023,17,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,2,1739,0,0
2023091701,2023-09-17,2,0,54,BUF,LV,1,10,62,1,0,"(:54) (SHOTGUN) 4-J.COOK LEFT END PUSHED OB AT LV 28 FOR 10 YARDS (41-R.SPILLANE; 1-M.EPPS). THE REPLAY OFFICIAL REVIEWED THE FIRST DOWN RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 4-J.COOK LEFT END PUSHED OB AT LV 29 FOR 9 YARDS (41-R.SPILLANE; 1-M.EPPS).",0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,38,OPP,0,,0,,0,2,1746,0,0
2023091701,2023-09-17,2,0,54,BUF,LV,0,0,100,1,0,TIMEOUT #1 BY BUF AT 00:54.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1746,0,0
2023091701,2023-09-17,2,0,46,BUF,LV,2,1,71,1,0,(:46) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 4-J.COOK PUSHED OB AT LV 26 FOR 3 YARDS (5-D.DEABLO).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,2,1754,0,0
2023091701,2023-09-17,2,0,46,BUF,LV,0,0,100,1,0,TIMEOUT AT 00:46.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1754,0,0
2023091701,2023-09-17,2,0,41,BUF,LV,1,10,74,0,0,"(:41) (NO HUDDLE, SHOTGUN) 17-J.ALLEN SCRAMBLES RIGHT END TO LV 11 FOR 15 YARDS (5-D.DEABLO). PENALTY ON BUF-64-O.TORRENCE, OFFENSIVE HOLDING, OFFSETTING, ENFORCED AT LV 26 - NO PLAY. PENALTY ON LV-25-T.MOEHRIG, UNNECESSARY ROUGHNESS, OFFSETTING.",0,2023,15,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,26,OPP,1,BUF,1,OFFENSIVE HOLDING,0,2,1759,0,0
2023091701,2023-09-17,2,0,34,BUF,LV,1,10,74,1,0,(:34) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 13-G.DAVIS RAN OB AT LV 11 FOR 15 YARDS (24-M.PETERS).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,2,1766,0,0
2023091701,2023-09-17,2,0,28,BUF,LV,1,10,89,0,0,"(:28) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT MIDDLE TO 86-D.KINCAID (25-T.MOEHRIG).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,2,1772,0,0
2023091701,2023-09-17,2,0,24,BUF,LV,2,10,89,1,0,"(:24) (SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 10-K.SHAKIR FOR 11 YARDS, TOUCHDOWN.",0,2023,11,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,2,1776,0,0
2023091701,2023-09-17,2,0,18,LV,BUF,1,10,25,0,0,"(:18) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT LEFT TO 8-J.JACOBS TO LV 36 FOR 11 YARDS (43-T.BERNARD, 50-G.ROUSSEAU). PENALTY ON BUF-47-C.BENFORD, ILLEGAL USE OF HANDS, DECLINED.",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,25,OWN,0,BUF,0,ILLEGAL USE OF HANDS,0,2,1782,0,0
2023091701,2023-09-17,2,0,18,BUF,LV,0,0,85,1,0,"2-T.BASS EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2,1782,0,0
2023091701,2023-09-17,2,0,18,LV,BUF,0,0,65,1,0,"2-T.BASS KICKS 65 YARDS FROM BUF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,1782,0,0
2023091701,2023-09-17,2,0,10,LV,BUF,1,10,36,0,0,(:10) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT LEFT TO 87-M.MAYER TO LV 38 FOR 2 YARDS (58-M.MILANO).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,2,1790,0,0
2023091701,2023-09-17,3,15,0,BUF,LV,1,10,25,0,0,(15:00) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 11-D.HARTY TO BUF 33 FOR 8 YARDS (0-J.BENNETT; 39-N.HOBBS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2,1800,0,0
2023091701,2023-09-17,2,0,0,LV,BUF,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1800,0,0
2023091701,2023-09-17,3,15,0,BUF,LV,0,0,65,1,0,"2-D.CARLSON KICKS 65 YARDS FROM LV 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,1800,0,0
2023091701,2023-09-17,3,14,20,BUF,LV,2,2,33,1,0,(14:20) (SHOTGUN) 4-J.COOK LEFT END PUSHED OB AT BUF 49 FOR 16 YARDS (41-R.SPILLANE).,0,2023,16,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,33,OWN,0,,0,,0,2,1840,0,0
2023091701,2023-09-17,3,13,39,BUF,LV,1,10,49,0,0,(13:39) 17-J.ALLEN PASS SHORT RIGHT TO 86-D.KINCAID TO LV 43 FOR 8 YARDS (39-N.HOBBS).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2,1881,0,0
2023091701,2023-09-17,3,13,1,BUF,LV,2,2,57,1,0,(13:01) 4-J.COOK LEFT END PUSHED OB AT LV 39 FOR 4 YARDS (98-M.CROSBY).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,43,OPP,0,,0,,0,2,1919,0,0
2023091701,2023-09-17,3,12,20,BUF,LV,1,10,61,0,0,(12:20) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 4-J.COOK TO LV 34 FOR 5 YARDS (25-T.MOEHRIG).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2,1960,0,0
2023091701,2023-09-17,3,11,37,BUF,LV,2,5,66,0,0,(11:37) (SHOTGUN) 4-J.COOK UP THE MIDDLE TO LV 31 FOR 3 YARDS (90-J.TILLERY; 91-B.NICHOLS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,2,2003,0,0
2023091701,2023-09-17,3,10,53,BUF,LV,3,2,69,1,0,(10:53) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS TO LV 21 FOR 10 YARDS (5-D.DEABLO).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,2,2047,0,0
2023091701,2023-09-17,3,10,13,BUF,LV,1,10,79,0,0,"(10:13) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS INCOMPLETE DEEP RIGHT TO 11-D.HARTY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,2,2087,0,0
2023091701,2023-09-17,3,10,5,BUF,LV,2,10,79,0,0,(10:05) (SHOTGUN) 4-J.COOK RIGHT END TO LV 15 FOR 6 YARDS (41-R.SPILLANE).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,21,OPP,0,,0,,0,2,2095,0,0
2023091701,2023-09-17,3,9,21,BUF,LV,3,4,85,0,0,(9:21) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 86-D.KINCAID TO LV 12 FOR 3 YARDS (23-D.LONG).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2,2139,0,0
2023091701,2023-09-17,3,8,58,BUF,LV,0,0,100,1,0,TIMEOUT AT 08:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,2162,0,0
2023091701,2023-09-17,3,8,42,BUF,LV,4,1,88,1,0,(8:42) 17-J.ALLEN LEFT GUARD TO LV 10 FOR 2 YARDS (98-M.CROSBY).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,12,OPP,0,,0,,0,2,2178,0,0
2023091701,2023-09-17,3,8,1,BUF,LV,1,10,90,0,0,(8:01) 28-L.MURRAY LEFT GUARD TO LV 8 FOR 2 YARDS (0-J.BENNETT; 41-R.SPILLANE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,10,OPP,0,,0,,0,2,2219,0,0
2023091701,2023-09-17,3,7,18,BUF,LV,2,8,92,0,0,"(7:18) (SHOTGUN) 28-L.MURRAY LEFT GUARD TO LV 3 FOR 5 YARDS (90-J.TILLERY, 5-D.DEABLO).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,8,OPP,0,,0,,0,2,2262,0,0
2023091701,2023-09-17,3,6,35,BUF,LV,3,3,97,0,0,(6:35) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 28-L.MURRAY PUSHED OB AT LV 2 FOR 1 YARD (0-J.BENNETT).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,2,2305,0,0
2023091701,2023-09-17,3,6,6,BUF,LV,0,0,100,1,0,TIMEOUT #1 BY BUF AT 06:06.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,2334,0,0
2023091701,2023-09-17,3,6,6,BUF,LV,4,2,98,1,0,"(6:06) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 13-G.DAVIS FOR 2 YARDS, TOUCHDOWN.",0,2023,2,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,2,2334,0,0
2023091701,2023-09-17,3,5,59,LV,BUF,1,10,25,0,0,"(5:59) 77-T.MUNFORD REPORTED IN AS ELIGIBLE.  8-J.JACOBS RIGHT GUARD TO LV 28 FOR 3 YARDS (58-M.MILANO, 21-J.POYER).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,2,2341,0,0
2023091701,2023-09-17,3,5,59,BUF,LV,0,0,100,1,0,TIMEOUT AT 05:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,2341,0,0
2023091701,2023-09-17,3,5,59,LV,BUF,0,0,65,1,0,"2-T.BASS KICKS 65 YARDS FROM BUF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,2341,0,0
2023091701,2023-09-17,3,5,59,BUF,LV,0,0,85,1,0,"2-T.BASS EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2,2341,0,0
2023091701,2023-09-17,3,5,22,LV,BUF,2,7,28,0,0,(5:22) 10-J.GAROPPOLO PASS SHORT RIGHT TO 81-A.HOOPER TO LV 33 FOR 5 YARDS (21-J.POYER).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2,2378,0,0
2023091701,2023-09-17,3,4,41,LV,BUF,3,2,33,1,0,(4:41) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT RIGHT TO 81-A.HOOPER TO LV 48 FOR 15 YARDS (58-M.MILANO).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,2,2419,0,0
2023091701,2023-09-17,3,3,58,LV,BUF,1,10,48,0,0,(3:58) 77-T.MUNFORD REPORTED IN AS ELIGIBLE.  10-J.GAROPPOLO PASS SHORT RIGHT INTENDED FOR 8-J.JACOBS INTERCEPTED BY 58-M.MILANO AT BUF 49. 58-M.MILANO TO LV 48 FOR 3 YARDS (8-J.JACOBS).,0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,48,OWN,0,,0,,0,2,2462,0,0
2023091701,2023-09-17,3,3,49,BUF,LV,0,0,100,1,0,TIMEOUT AT 03:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,2471,0,0
2023091701,2023-09-17,3,3,49,BUF,LV,1,10,52,0,0,(3:49) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,2,2471,0,0
2023091701,2023-09-17,3,3,46,BUF,LV,2,10,52,0,0,(3:46) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 86-D.KINCAID RAN OB AT LV 40 FOR 8 YARDS.,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,2,2474,0,0
2023091701,2023-09-17,3,3,2,BUF,LV,3,2,60,1,0,(3:02) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 28-L.MURRAY TO LV 32 FOR 8 YARDS (1-M.EPPS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2,2518,0,0
2023091701,2023-09-17,3,2,26,BUF,LV,1,10,68,0,0,(2:26) 4-J.COOK UP THE MIDDLE TO LV 27 FOR 5 YARDS (91-B.NICHOLS).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OPP,0,,0,,0,2,2554,0,0
2023091701,2023-09-17,3,1,49,BUF,LV,2,5,73,1,0,(1:49) 17-J.ALLEN PASS SHORT MIDDLE TO 86-D.KINCAID TO LV 13 FOR 14 YARDS (41-R.SPILLANE; 25-T.MOEHRIG).,0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,2,2591,0,0
2023091701,2023-09-17,3,1,1,BUF,LV,1,10,87,0,0,(1:01) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT LEFT TO 88-D.KNOX.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,2,2639,0,0
2023091701,2023-09-17,3,0,57,BUF,LV,2,10,87,0,0,(:57) (SHOTGUN) 17-J.ALLEN SACKED AT LV 20 FOR -7 YARDS (5-D.DEABLO).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,2,2643,0,0
2023091701,2023-09-17,3,0,14,BUF,LV,3,17,80,0,0,"(:14) (SHOTGUN) PENALTY ON BUF-86-D.KINCAID, FALSE START, 5 YARDS, ENFORCED AT LV 20 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,20,OPP,1,BUF,1,FALSE START,5,2,2686,0,0
2023091701,2023-09-17,3,0,14,BUF,LV,3,22,75,0,0,(:14) (SHOTGUN) 4-J.COOK LEFT END TO LV 11 FOR 14 YARDS (98-M.CROSBY).,0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OPP,0,,0,,0,2,2686,0,0
2023091701,2023-09-17,3,0,14,BUF,LV,0,0,100,1,0,TIMEOUT #2 BY BUF AT 00:14.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,2686,0,0
2023091701,2023-09-17,3,0,0,BUF,LV,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,2700,0,0
2023091701,2023-09-17,4,15,0,BUF,LV,4,8,89,0,0,"(15:00) 2-T.BASS 29 YARD FIELD GOAL IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,2,2700,0,0
2023091701,2023-09-17,4,14,56,LV,BUF,0,0,65,1,0,"2-T.BASS KICKS 65 YARDS FROM BUF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,2704,0,0
2023091701,2023-09-17,4,14,56,LV,BUF,1,10,25,0,0,"(14:56) (SHOTGUN) PENALTY ON BUF-57-A.EPENESA, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT LV 25 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,BUF,1,NEUTRAL ZONE INFRACTION,5,2,2704,0,0
2023091701,2023-09-17,4,14,56,LV,BUF,1,5,30,1,0,(14:56) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT RIGHT TO 17-D.ADAMS TO LV 35 FOR 5 YARDS (27-T.WHITE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,2,2704,0,0
2023091701,2023-09-17,4,14,19,LV,BUF,1,10,35,0,0,(14:19) 8-J.JACOBS UP THE MIDDLE TO LV 36 FOR 1 YARD (43-T.BERNARD).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OWN,0,,0,,0,2,2741,0,0
2023091701,2023-09-17,4,13,40,LV,BUF,2,9,36,0,0,"(13:40) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT MIDDLE TO 8-J.JACOBS TO LV 42 FOR 6 YARDS (23-M.HYDE, 43-T.BERNARD).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,2,2780,0,0
2023091701,2023-09-17,4,12,57,LV,BUF,3,3,42,0,0,(12:57) (SHOTGUN) 10-J.GAROPPOLO PASS INCOMPLETE DEEP LEFT TO 17-D.ADAMS. BUF-23-M.HYDE WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,2,2823,0,0
2023091701,2023-09-17,4,12,53,LV,BUF,4,3,42,0,0,"(12:53) 6-A.COLE PUNTS 53 YARDS TO BUF 5, CENTER-50-J.BOBENMOYER, DOWNED BY LV-20-I.POLA-MAO.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,2,2827,0,0
2023091701,2023-09-17,4,12,40,BUF,LV,1,10,5,0,0,(12:40) 22-D.HARRIS LEFT GUARD TO BUF 14 FOR 9 YARDS (5-D.DEABLO).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,5,OWN,0,,0,,0,2,2840,0,0
2023091701,2023-09-17,4,12,40,BUF,LV,0,0,100,1,0,TIMEOUT AT 12:40.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,2840,0,0
2023091701,2023-09-17,4,12,2,BUF,LV,2,1,14,1,0,(12:02) 22-D.HARRIS UP THE MIDDLE TO BUF 21 FOR 7 YARDS (51-M.KOONCE).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,14,OWN,0,,0,,0,2,2878,0,0
2023091701,2023-09-17,4,11,22,BUF,LV,1,10,21,0,0,(11:22) 22-D.HARRIS LEFT END TO BUF 23 FOR 2 YARDS (41-R.SPILLANE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,21,OWN,0,,0,,0,2,2918,0,0
2023091701,2023-09-17,4,10,41,BUF,LV,2,8,23,1,0,(10:41) 17-J.ALLEN PASS SHORT RIGHT TO 13-G.DAVIS TO BUF 32 FOR 9 YARDS (33-R.TEAMER).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,2,2959,0,0
2023091701,2023-09-17,4,9,54,BUF,LV,1,10,32,0,0,"(9:54) 4-J.COOK LEFT END RAN OB AT BUF 34 FOR 2 YARDS (0-J.BENNETT). PENALTY ON BUF-41-R.GILLIAM, ILLEGAL MOTION, 5 YARDS, ENFORCED AT BUF 32 - NO PLAY.",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,32,OWN,1,BUF,1,ILLEGAL MOTION,5,2,3006,0,0
2023091701,2023-09-17,4,9,27,BUF,LV,1,15,27,0,0,"(9:27) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT INTENDED FOR 14-S.DIGGS INTERCEPTED BY 33-R.TEAMER (98-M.CROSBY) [51-M.KOONCE] AT BUF 36. 33-R.TEAMER PUSHED OB AT BUF 20 FOR 16 YARDS (86-D.KINCAID). PENALTY ON LV-39-N.HOBBS, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT BUF 27 - NO PLAY.",0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,1,0,0,,27,OWN,1,LV,1,ILLEGAL USE OF HANDS,5,2,3033,0,0
2023091701,2023-09-17,4,9,19,BUF,LV,1,10,32,1,0,(9:19) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 14-S.DIGGS TO BUF 48 FOR 16 YARDS (33-R.TEAMER).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2,3041,0,0
2023091701,2023-09-17,4,8,38,BUF,LV,1,10,48,0,0,(8:38) (SHOTGUN) 4-J.COOK LEFT END PUSHED OB AT LV 46 FOR 6 YARDS (0-J.BENNETT).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,48,OWN,0,,0,,0,2,3082,0,0
2023091701,2023-09-17,4,8,1,BUF,LV,2,4,54,0,0,(8:01) 4-J.COOK LEFT END TO LV 48 FOR -2 YARDS (41-R.SPILLANE).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,46,OPP,0,,0,,0,2,3119,0,0
2023091701,2023-09-17,4,7,21,BUF,LV,3,6,52,1,0,(7:21) (SHOTGUN) 17-J.ALLEN PASS DEEP RIGHT TO 13-G.DAVIS PUSHED OB AT LV 8 FOR 40 YARDS (0-J.BENNETT).,0,2023,40,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,2,3159,0,0
2023091701,2023-09-17,4,6,39,BUF,LV,1,8,92,0,0,(6:39) 4-J.COOK LEFT GUARD TO LV 5 FOR 3 YARDS (91-B.NICHOLS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,8,OPP,0,,0,,0,2,3201,0,0
2023091701,2023-09-17,4,5,56,BUF,LV,2,5,95,0,0,"(5:56) 22-D.HARRIS UP THE MIDDLE TO LV 1 FOR 4 YARDS (98-M.CROSBY, 5-D.DEABLO).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,5,OPP,0,,0,,0,2,3244,0,0
2023091701,2023-09-17,4,5,11,BUF,LV,3,1,99,1,0,"(5:11) (SHOTGUN) 22-D.HARRIS UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,2,3289,0,0
2023091701,2023-09-17,4,5,11,BUF,LV,0,0,100,1,0,TIMEOUT #3 BY BUF AT 05:11.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,3289,0,0
2023091701,2023-09-17,4,5,8,BUF,LV,0,0,100,1,0,TIMEOUT AT 05:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,3292,0,0
