GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,ARI,NYG
2023091708,2023-09-17,2,2,25,ARI,NYG,2,7,80,0,0,"(2:25) (SHOTGUN) 9-J.DOBBS PASS SHORT RIGHT TO 4-R.MOORE TO NYG 20 FOR NO GAIN (58-B.OKEREKE). PENALTY ON ARI-14-MI.WILSON, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT NYG 20 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,20,OPP,1,ARI,1,OFFENSIVE PASS INTERFERENCE,10,1655,0,0
2023091708,2023-09-17,2,2,0,ARI,NYG,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023091708,2023-09-17,2,2,0,ARI,NYG,2,17,70,0,0,(2:00) (SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 2-M.BROWN TO NYG 24 FOR 6 YARDS (25-D.BANKS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,1680,0,0
2023091708,2023-09-17,2,1,56,ARI,NYG,3,11,76,0,0,"(1:56) (SHOTGUN) 31-E.DEMERCADO UP THE MIDDLE TO NYG 26 FOR -2 YARDS (97-D.LAWRENCE, 53-O.XIMINES).",0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,24,OPP,0,,0,,0,1684,0,0
2023091708,2023-09-17,2,1,56,ARI,NYG,0,0,100,1,0,TIMEOUT #2 BY NYG AT 01:56.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1684,0,0
2023091708,2023-09-17,2,1,13,ARI,NYG,4,13,74,0,0,"(1:13) 5-M.PRATER 44 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-16-N.COONEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,1727,0,0
2023091708,2023-09-17,2,1,9,ARI,NYG,0,0,100,1,0,TIMEOUT AT 01:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1731,0,0
2023091708,2023-09-17,2,1,9,NYG,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1731,0,0
2023091708,2023-09-17,2,1,9,NYG,ARI,1,10,25,0,0,(1:09) (SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 0-P.CAMPBELL TO NYG 34 FOR 9 YARDS (36-A.CHACHERE).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1731,0,0
2023091708,2023-09-17,2,0,52,NYG,ARI,2,1,34,0,0,"(:52) (NO HUDDLE, SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 26-S.BARKLEY TO NYG 34 FOR NO GAIN (45-D.GARDECK).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1748,0,0
2023091708,2023-09-17,2,0,28,NYG,ARI,3,1,34,1,0,"(:28) (NO HUDDLE, SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 18-I.HODGINS TO NYG 44 FOR 10 YARDS (45-D.GARDECK).",0,2023,10,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1772,0,0
2023091708,2023-09-17,2,0,23,NYG,ARI,1,10,44,0,0,"(:23) (SHOTGUN) 8-D.JONES PASS INCOMPLETE SHORT MIDDLE TO 0-P.CAMPBELL (51-K.BARNES, 36-A.CHACHERE).",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1777,0,0
2023091708,2023-09-17,2,0,23,NYG,ARI,0,0,100,1,0,TIMEOUT #3 BY NYG AT 00:23.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1777,0,0
2023091708,2023-09-17,2,0,19,NYG,ARI,2,10,44,0,0,(:19) (SHOTGUN) 8-D.JONES SACKED AT NYG 39 FOR -5 YARDS (SACK SPLIT BY 25-Z.COLLINS AND 52-V.DIMUKEJE).,0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1781,0,0
2023091708,2023-09-17,3,15,0,NYG,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023091708,2023-09-17,3,15,0,NYG,ARI,1,10,25,1,0,(15:00) (SHOTGUN) 8-D.JONES PASS DEEP MIDDLE TO 13-J.HYATT TO ARI 17 FOR 58 YARDS (20-MA.WILSON).,0,2023,58,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023091708,2023-09-17,2,0,0,NYG,ARI,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023091708,2023-09-17,3,14,16,NYG,ARI,1,10,83,0,0,(14:16) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 12-D.WALLER TO ARI 14 FOR 3 YARDS (7-K.WHITE; 34-J.THOMPSON).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,1844,0,0
2023091708,2023-09-17,3,13,48,NYG,ARI,2,7,86,1,0,"(13:48) (NO HUDDLE, SHOTGUN) 8-D.JONES LEFT END FOR 14 YARDS, TOUCHDOWN.",0,2023,14,NO HUDDLE SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT END,14,OPP,0,,0,,0,1872,0,0
2023091708,2023-09-17,3,13,43,ARI,NYG,1,10,25,0,0,(13:43) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE SHORT LEFT TO 6-J.CONNER (29-X.MCKINNEY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1877,0,0
2023091708,2023-09-17,3,13,43,ARI,NYG,0,0,65,1,0,"9-G.GANO KICKS 65 YARDS FROM NYG 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1877,0,0
2023091708,2023-09-17,3,13,43,ARI,NYG,0,0,100,1,0,TIMEOUT AT 13:43.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1877,0,0
2023091708,2023-09-17,3,13,43,NYG,ARI,0,0,85,1,0,"9-G.GANO EXTRA POINT IS GOOD, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1877,0,0
2023091708,2023-09-17,3,13,39,ARI,NYG,2,10,25,1,0,(13:39) (SHOTGUN) 6-J.CONNER LEFT TACKLE PUSHED OB AT ARI 47 FOR 22 YARDS (29-X.MCKINNEY).,0,2023,22,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,1881,0,0
2023091708,2023-09-17,3,12,59,ARI,NYG,1,10,47,0,0,(12:59) (SHOTGUN) 9-J.DOBBS PASS SHORT RIGHT TO 0-Z.PASCAL TO NYG 44 FOR 9 YARDS (27-J.PINNOCK; 29-X.MCKINNEY).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1921,0,0
2023091708,2023-09-17,3,12,22,ARI,NYG,2,1,56,1,0,"(12:22) 6-J.CONNER UP THE MIDDLE TO NYG 34 FOR 10 YARDS (29-X.MCKINNEY, 27-J.PINNOCK).",0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,44,OPP,0,,0,,0,1958,0,0
2023091708,2023-09-17,3,11,32,ARI,NYG,1,10,66,0,0,(11:32) 6-J.CONNER UP THE MIDDLE TO NYG 35 FOR -1 YARDS (27-J.PINNOCK).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,2008,0,0
2023091708,2023-09-17,3,10,51,ARI,NYG,2,11,65,0,0,"(10:51) (SHOTGUN) 9-J.DOBBS PASS SHORT MIDDLE INTENDED FOR 86-Z.ERTZ INTERCEPTED BY 27-J.PINNOCK AT NYG 21. 27-J.PINNOCK PUSHED OB AT NYG 47 FOR 26 YARDS (4-R.MOORE). PENALTY ON NYG-58-B.OKEREKE, DEFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT NYG 35 - NO PLAY.",0,2023,26,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,1,0,0,,35,OPP,1,NYG,1,DEFENSIVE PASS INTERFERENCE,10,2049,0,0
2023091708,2023-09-17,3,10,42,ARI,NYG,1,10,75,1,0,(10:42) 6-J.CONNER RIGHT TACKLE TO NYG 4 FOR 21 YARDS (22-A.JACKSON).,0,2023,21,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OPP,0,,0,,0,2058,0,0
2023091708,2023-09-17,3,10,13,ARI,NYG,1,4,96,0,0,(10:13) (NO HUDDLE) 6-J.CONNER RIGHT TACKLE TO NYG 3 FOR 1 YARD (98-D.DAVIDSON; 27-J.PINNOCK).,0,2023,1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,4,OPP,0,,0,,0,2087,0,0
2023091708,2023-09-17,3,9,39,ARI,NYG,2,3,97,1,0,"(9:39) (SHOTGUN) 9-J.DOBBS PASS SHORT RIGHT TO 2-M.BROWN FOR 3 YARDS, TOUCHDOWN.",0,2023,3,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,2121,0,0
2023091708,2023-09-17,3,9,34,ARI,NYG,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 9-J.DOBBS RUSHES RIGHT END. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,2,OPP,0,,0,,0,2126,0,0
2023091708,2023-09-17,3,9,34,ARI,NYG,0,0,100,1,0,TIMEOUT AT 09:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2126,0,0
2023091708,2023-09-17,3,9,34,NYG,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2126,0,0
2023091708,2023-09-17,3,9,34,NYG,ARI,1,10,25,0,0,"(9:34) (SHOTGUN) 8-D.JONES PASS SHORT MIDDLE TO 12-D.WALLER TO NYG 34 FOR 9 YARDS (34-J.THOMPSON, 22-K.WALLACE).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2126,0,0
2023091708,2023-09-17,3,8,59,NYG,ARI,2,1,34,1,0,(8:59) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO NYG 39 FOR 5 YARDS (97-C.THOMAS). NYG-68-B.BREDESON WAS INJURED DURING THE PLAY.,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OWN,0,,0,,0,2161,0,0
2023091708,2023-09-17,3,8,26,NYG,ARI,1,10,39,1,0,(8:26) 8-D.JONES PASS SHORT LEFT TO 86-D.SLAYTON TO ARI 32 FOR 29 YARDS (34-J.THOMPSON).,0,2023,29,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,2194,0,0
2023091708,2023-09-17,3,7,46,NYG,ARI,1,10,68,0,0,(7:46) 26-S.BARKLEY LEFT END TO ARI 35 FOR -3 YARDS (45-D.GARDECK).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,32,OPP,0,,0,,0,2234,0,0
2023091708,2023-09-17,3,7,8,NYG,ARI,2,13,65,0,0,(7:08) (SHOTGUN) 8-D.JONES SCRAMBLES LEFT END TO ARI 34 FOR 1 YARD (51-K.BARNES).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2272,0,0
2023091708,2023-09-17,3,6,34,NYG,ARI,3,12,66,1,0,"(6:34) (NO HUDDLE, SHOTGUN) 8-D.JONES SCRAMBLES RIGHT TACKLE RAN OB AT ARI 21 FOR 13 YARDS (13-K.CLARK).",0,2023,13,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,2306,0,0
2023091708,2023-09-17,3,5,56,NYG,ARI,1,10,79,0,0,(5:56) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 0-P.CAMPBELL PUSHED OB AT ARI 14 FOR 7 YARDS (13-K.CLARK).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,2344,0,0
2023091708,2023-09-17,3,5,23,NYG,ARI,2,3,86,1,0,(5:23) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 3-S.SHEPARD TO ARI 10 FOR 4 YARDS (22-K.WALLACE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,2377,0,0
2023091708,2023-09-17,3,4,41,NYG,ARI,1,10,90,0,0,"(4:41) (SHOTGUN) 8-D.JONES SACKED AT ARI 13 FOR -3 YARDS (7-K.WHITE). PENALTY ON ARI-55-D.STILLS, UNNECESSARY ROUGHNESS, 7 YARDS, ENFORCED AT ARI 13.",0,2023,-3,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,10,OPP,1,ARI,0,UNNECESSARY ROUGHNESS,7,2419,0,0
2023091708,2023-09-17,3,4,13,NYG,ARI,1,6,94,0,0,(4:13) (SHOTGUN) 8-D.JONES PASS INCOMPLETE SHORT LEFT TO 18-I.HODGINS (13-K.CLARK).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,2447,0,0
2023091708,2023-09-17,3,4,9,NYG,ARI,2,6,94,0,0,(4:09) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO ARI 1 FOR 5 YARDS (22-K.WALLACE; 43-J.LUKETA).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OPP,0,,0,,0,2451,0,0
2023091708,2023-09-17,3,3,30,NYG,ARI,3,1,99,1,0,"(3:30) 74-M.PEART REPORTED IN AS ELIGIBLE.  26-S.BARKLEY RIGHT TACKLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,1,OPP,0,,0,,0,2490,0,0
2023091708,2023-09-17,3,3,27,ARI,NYG,0,0,100,1,0,TIMEOUT AT 03:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2493,0,0
2023091708,2023-09-17,3,3,27,ARI,NYG,0,0,65,1,0,"9-G.GANO KICKS 65 YARDS FROM NYG 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2493,0,0
2023091708,2023-09-17,3,3,27,NYG,ARI,0,0,85,1,0,"9-G.GANO EXTRA POINT IS GOOD, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2493,0,0
2023091708,2023-09-17,3,3,27,ARI,NYG,1,10,25,1,0,(3:27) (SHOTGUN) 9-J.DOBBS PASS SHORT MIDDLE TO 86-Z.ERTZ TO ARI 42 FOR 17 YARDS (29-X.MCKINNEY).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2493,0,0
2023091708,2023-09-17,3,2,52,ARI,NYG,1,10,42,0,0,(2:52) 6-J.CONNER UP THE MIDDLE TO ARI 41 FOR -1 YARDS (58-B.OKEREKE).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OWN,0,,0,,0,2528,0,0
2023091708,2023-09-17,3,2,13,ARI,NYG,2,11,41,0,0,"(2:13) (SHOTGUN) 9-J.DOBBS PASS SHORT RIGHT TO 85-T.MCBRIDE PUSHED OB AT NYG 43 FOR 16 YARDS (45-C.BASHAM). PENALTY ON ARI-2-M.BROWN, ILLEGAL BLOCK ABOVE THE WAIST, 10 YARDS, ENFORCED AT 50.",0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,41,OWN,1,ARI,0,ILLEGAL BLOCK ABOVE THE WAIST,10,2567,0,0
2023091708,2023-09-17,3,1,45,ARI,NYG,2,12,40,0,0,"(1:45) (NO HUDDLE, SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 2-M.BROWN TO ARI 41 FOR 1 YARD (58-B.OKEREKE).",0,2023,1,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,2595,0,0
2023091708,2023-09-17,3,1,4,ARI,NYG,3,11,41,0,0,"(1:04) (SHOTGUN) 9-J.DOBBS PASS DEEP MIDDLE TO 14-MI.WILSON TO NYG 43 FOR 16 YARDS (29-X.MCKINNEY) [5-K.THIBODEAUX]. PENALTY ON NYG-25-D.BANKS, ILLEGAL CONTACT, DECLINED.",0,2023,16,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,1,0,0,,41,OWN,0,NYG,0,ILLEGAL CONTACT,0,2636,0,0
2023091708,2023-09-17,3,0,38,ARI,NYG,1,10,57,0,0,(:38) 6-J.CONNER RIGHT TACKLE PUSHED OB AT NYG 44 FOR -1 YARDS (25-D.BANKS).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,43,OPP,0,,0,,0,2662,0,0
2023091708,2023-09-17,3,0,0,ARI,NYG,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023091708,2023-09-17,4,15,0,ARI,NYG,2,11,56,0,0,(15:00) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE SHORT MIDDLE TO 2-M.BROWN (22-A.JACKSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2700,0,0
2023091708,2023-09-17,4,14,58,ARI,NYG,3,11,56,0,0,(14:58) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE DEEP RIGHT TO 2-M.BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2702,0,0
2023091708,2023-09-17,4,14,51,ARI,NYG,4,11,56,0,0,"(14:51) 16-N.COONEY PUNTS 44 YARDS TO END ZONE, CENTER-46-A.BREWER, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2709,0,0
2023091708,2023-09-17,4,14,41,ARI,NYG,0,0,100,1,0,TIMEOUT AT 14:41.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2719,0,0
2023091708,2023-09-17,4,14,41,NYG,ARI,1,10,20,1,0,(14:41) 8-D.JONES PASS SHORT RIGHT TO 86-D.SLAYTON RAN OB AT NYG 35 FOR 15 YARDS (20-MA.WILSON).,0,2023,15,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,2719,0,0
2023091708,2023-09-17,4,14,11,NYG,ARI,1,10,35,1,0,(14:11) 8-D.JONES PASS DEEP LEFT TO 12-D.WALLER TO ARI 40 FOR 25 YARDS (36-A.CHACHERE) [52-V.DIMUKEJE].,0,2023,25,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,2749,0,0
2023091708,2023-09-17,4,13,33,NYG,ARI,1,10,60,0,0,(13:33) (SHOTGUN) 8-D.JONES PASS INCOMPLETE DEEP RIGHT TO 86-D.SLAYTON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2787,0,0
2023091708,2023-09-17,4,13,26,NYG,ARI,2,10,60,0,0,(13:26) (SHOTGUN) 8-D.JONES SCRAMBLES LEFT TACKLE TO ARI 31 FOR 9 YARDS (51-K.BARNES).,0,2023,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2794,0,0
2023091708,2023-09-17,4,12,53,NYG,ARI,3,1,69,1,0,(12:53) 8-D.JONES UP THE MIDDLE TO ARI 29 FOR 2 YARDS (93-J.LEDBETTER).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OPP,0,,0,,0,2827,0,0
2023091708,2023-09-17,4,12,18,NYG,ARI,1,10,71,1,0,"(12:18) (NO HUDDLE, SHOTGUN) 8-D.JONES PASS SHORT MIDDLE TO 12-D.WALLER TO ARI 15 FOR 14 YARDS (22-K.WALLACE, 34-J.THOMPSON).",0,2023,14,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,2862,0,0
2023091708,2023-09-17,4,11,36,NYG,ARI,1,10,85,0,0,(11:36) (SHOTGUN) 8-D.JONES SCRAMBLES RIGHT END PUSHED OB AT ARI 13 FOR 2 YARDS (25-Z.COLLINS).,0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2904,0,0
2023091708,2023-09-17,4,11,2,NYG,ARI,2,8,87,0,0,(11:02) 26-S.BARKLEY UP THE MIDDLE TO ARI 12 FOR 1 YARD (25-Z.COLLINS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,13,OPP,0,,0,,0,2938,0,0
2023091708,2023-09-17,4,10,18,NYG,ARI,3,7,88,0,0,(10:18) (SHOTGUN) 8-D.JONES PASS SHORT MIDDLE TO 0-P.CAMPBELL TO ARI 6 FOR 6 YARDS (34-J.THOMPSON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,2982,0,0
2023091708,2023-09-17,4,9,47,NYG,ARI,4,1,94,1,0,(9:47) 8-D.JONES UP THE MIDDLE TO ARI 4 FOR 2 YARDS (93-J.LEDBETTER).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OPP,0,,0,,0,3013,0,0
2023091708,2023-09-17,4,9,9,NYG,ARI,1,4,96,0,0,(9:09) 74-M.PEART REPORTED IN AS ELIGIBLE.  8-D.JONES PASS INCOMPLETE SHORT RIGHT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,3051,0,0
2023091708,2023-09-17,4,9,3,NYG,ARI,2,4,96,0,0,(9:03) 8-D.JONES PASS INCOMPLETE SHORT LEFT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,3057,0,0
2023091708,2023-09-17,4,8,57,NYG,ARI,3,4,96,0,0,"(8:57) (SHOTGUN) PENALTY ON NYG-73-E.NEAL, FALSE START, 5 YARDS, ENFORCED AT ARI 4 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,4,OPP,1,NYG,1,FALSE START,5,3063,0,0
2023091708,2023-09-17,4,8,57,NYG,ARI,3,9,91,1,0,"(8:57) (SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 26-S.BARKLEY FOR 9 YARDS, TOUCHDOWN.",0,2023,9,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,3063,0,0
2023091708,2023-09-17,4,8,51,ARI,NYG,0,0,100,1,0,TIMEOUT AT 08:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3069,0,0
2023091708,2023-09-17,4,8,51,ARI,NYG,0,0,65,1,0,"9-G.GANO KICKS 65 YARDS FROM NYG 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3069,0,0
2023091708,2023-09-17,4,8,51,ARI,NYG,1,10,25,0,0,(8:51) 9-J.DOBBS PASS INCOMPLETE SHORT RIGHT TO 85-T.MCBRIDE [97-D.LAWRENCE].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3069,0,0
