GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,WAS,DEN
2023091711,2023-09-17,4,2,0,DEN,WAS,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023091711,2023-09-17,4,1,57,DEN,WAS,3,4,96,0,0,(1:57) (SHOTGUN) 3-R.WILSON SACKED AT WAS 14 FOR -10 YARDS (SACK SPLIT BY 90-M.SWEAT AND 99-C.YOUNG).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,3483,0,0
2023091711,2023-09-17,4,1,53,DEN,WAS,4,14,86,0,0,"(1:53) 16-W.LUTZ 32 YARD FIELD GOAL IS GOOD, CENTER-48-M.FRABONI, HOLDER-9-R.DIXON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,3487,0,0
2023091711,2023-09-17,4,1,53,DEN,WAS,0,0,100,1,0,TIMEOUT #1 BY DEN AT 01:53.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3487,0,0
2023091711,2023-09-17,4,1,50,WAS,DEN,0,0,65,1,0,16-W.LUTZ KICKS ONSIDE 22 YARDS FROM DEN 35 TO WAS 43. 23-C.RODRIGUEZ (DIDN'T TRY TO ADVANCE) TO WAS 43 FOR NO GAIN.,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3490,0,0
2023091711,2023-09-17,4,1,49,WAS,DEN,1,10,43,0,0,(1:49) (SHOTGUN) 8-B.ROBINSON RIGHT GUARD TO WAS 45 FOR 2 YARDS (31-J.SIMMONS; 0-J.COOPER).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,43,OWN,0,,0,,0,3491,0,0
2023091711,2023-09-17,4,1,44,WAS,DEN,2,8,45,0,0,"(1:44) 8-B.ROBINSON UP THE MIDDLE TO WAS 42 FOR -3 YARDS (5-R.GREGORY, 99-Z.ALLEN).",0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OWN,0,,0,,0,3496,0,0
2023091711,2023-09-17,4,1,44,WAS,DEN,0,0,100,1,0,TIMEOUT #2 BY DEN AT 01:44.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3496,0,0
2023091711,2023-09-17,4,1,41,WAS,DEN,0,0,100,1,0,TIMEOUT #3 BY DEN AT 01:41.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3499,0,0
2023091711,2023-09-17,4,1,41,WAS,DEN,3,11,42,0,0,(1:41) (SHOTGUN) 8-B.ROBINSON RIGHT GUARD TO WAS 44 FOR 2 YARDS (5-R.GREGORY; 93-D.JONES).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,42,OWN,0,,0,,0,3499,0,0
2023091711,2023-09-17,4,0,56,WAS,DEN,4,9,44,0,0,"(:56) 5-T.WAY PUNTS 43 YARDS TO DEN 13, CENTER-54-C.CHEESEMAN, FAIR CATCH BY 19-M.MIMS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,3544,0,0
2023091711,2023-09-17,4,0,56,WAS,DEN,0,0,100,1,0,TIMEOUT #1 BY WAS AT 00:56.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3544,0,0
2023091711,2023-09-17,4,0,48,DEN,WAS,1,15,8,0,0,(:48) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 14-C.SUTTON PUSHED OB AT DEN 20 FOR 12 YARDS (13-E.FORBES).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,3552,0,0
2023091711,2023-09-17,4,0,48,DEN,WAS,1,10,13,0,0,"(:48) (SHOTGUN) PENALTY ON DEN-69-M.MCGLINCHEY, FALSE START, 5 YARDS, ENFORCED AT DEN 13 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,13,OWN,1,DEN,1,FALSE START,5,3552,0,0
2023091711,2023-09-17,4,0,42,DEN,WAS,2,3,20,0,0,(:42) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT LEFT TO 89-B.JOHNSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,3558,0,0
2023091711,2023-09-17,4,0,35,DEN,WAS,3,3,20,0,0,(:35) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT LEFT TO 10-J.JEUDY (29-K.FULLER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,3565,0,0
2023091711,2023-09-17,4,0,28,DEN,WAS,4,3,20,1,0,(:28) (SHOTGUN) 3-R.WILSON SCRAMBLES LEFT GUARD TO DEN 34 FOR 14 YARDS (31-K.CURL).,0,2023,14,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,3572,0,0
2023091711,2023-09-17,4,0,10,DEN,WAS,1,10,34,0,0,(:10) (NO HUDDLE) 3-R.WILSON SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,3590,0,0
2023091711,2023-09-17,4,0,9,DEN,WAS,2,10,34,1,0,(:09) (SHOTGUN) 3-R.WILSON PASS DEEP LEFT TO 14-C.SUTTON RAN OB AT 50 FOR 16 YARDS.,0,2023,16,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,3591,0,0
2023091711,2023-09-17,4,0,3,DEN,WAS,1,10,100,1,0,"(:03) (SHOTGUN) 3-R.WILSON PASS DEEP MIDDLE TO 89-B.JOHNSON FOR 50 YARDS, TOUCHDOWN [57-C.BARTON].",0,2023,50,SHOTGUN,PASS,0,1,0,1,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3597,0,0
2023091711,2023-09-17,4,0,3,DEN,WAS,0,0,100,1,0,TIMEOUT #2 BY WAS AT 00:03.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3597,0,0
2023091711,2023-09-17,4,0,0,DEN,WAS,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
2023091711,2023-09-17,4,0,0,DEN,WAS,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 3-R.WILSON PASS TO 14-C.SUTTON IS INCOMPLETE. ATTEMPT FAILS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,0,,2,OPP,0,,0,,0,3600,0,0
