GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,KC,JAX
2023091705,2023-09-17,2,5,2,JAX,KC,3,11,49,0,0,(5:02) (SHOTGUN) 16-T.LAWRENCE SCRAMBLES LEFT END TO KC 45 FOR 6 YARDS (97-F.ANUDIKE-UZOMAH).,0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2,1498,0,0
2023091705,2023-09-17,2,4,10,JAX,KC,0,0,100,1,0,TIMEOUT #1 BY JAX AT 04:10.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1550,0,0
2023091705,2023-09-17,2,4,10,JAX,KC,4,5,55,0,0,(4:10) (SHOTGUN) 16-T.LAWRENCE SACKED AT 50 FOR -5 YARDS (95-C.JONES).,0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,2,1550,0,0
2023091705,2023-09-17,2,4,4,KC,JAX,1,10,100,0,0,(4:04) 15-P.MAHOMES SACKED AT KC 43 FOR -7 YARDS (45-K.CHAISSON).,0,2023,-7,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1556,0,0
2023091705,2023-09-17,2,3,9,KC,JAX,2,17,43,0,0,"(3:09) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 87-T.KELCE TO JAX 49 FOR 8 YARDS (32-TY.CAMPBELL; 33-D.LLOYD). PENALTY ON KC-74-J.TAYLOR, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT KC 43 - NO PLAY.",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,43,OWN,1,KC,1,ILLEGAL FORMATION,5,2,1611,0,0
2023091705,2023-09-17,2,2,55,KC,JAX,2,22,38,0,0,(2:55) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 11-M.VALDES-SCANTLING TO KC 46 FOR 8 YARDS (31-DARI.WILLIAMS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2,1625,0,0
2023091705,2023-09-17,2,2,25,KC,JAX,3,14,46,0,0,"(2:25) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 83-N.GRAY TO JAX 42 FOR 12 YARDS (33-D.LLOYD, 90-A.BLACKSON).",0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,2,1655,0,0
2023091705,2023-09-17,2,2,0,KC,JAX,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1680,0,0
2023091705,2023-09-17,2,2,0,KC,JAX,4,2,58,1,0,(2:00) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 25-C.EDWARDS-HELAIRE TO JAX 32 FOR 10 YARDS (33-D.LLOYD; 32-TY.CAMPBELL).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,2,1680,0,0
2023091705,2023-09-17,2,1,33,KC,JAX,1,10,68,0,0,"(1:33) (NO HUDDLE, SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 87-T.KELCE TO JAX 25 FOR 7 YARDS (23-F.OLUOKUN, 33-D.LLOYD).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,2,1707,0,0
2023091705,2023-09-17,2,0,58,KC,JAX,2,3,75,1,0,(:58) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 83-N.GRAY TO JAX 9 FOR 16 YARDS (5-A.CISCO; 32-TY.CAMPBELL).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,2,1742,0,0
2023091705,2023-09-17,2,0,30,KC,JAX,1,9,91,0,0,"(:30) (NO HUDDLE, SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 24-S.MOORE FOR 9 YARDS, TOUCHDOWN. PENALTY ON JAX-32-TY.CAMPBELL, ILLEGAL USE OF HANDS, DECLINED.",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,1,0,0,,9,OPP,0,JAX,0,ILLEGAL USE OF HANDS,0,2,1770,0,0
2023091705,2023-09-17,2,0,27,JAX,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,1773,0,0
2023091705,2023-09-17,2,0,27,KC,JAX,0,0,85,1,0,"7-H.BUTKER EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2,1773,0,0
2023091705,2023-09-17,2,0,27,JAX,KC,1,10,25,1,0,(:27) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 13-C.KIRK TO JAX 36 FOR 11 YARDS (21-M.EDWARDS; 38-L.SNEED).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2,1773,0,0
2023091705,2023-09-17,2,0,20,JAX,KC,1,10,36,0,0,"(:20) (SHOTGUN) 16-T.LAWRENCE PASS DEEP LEFT TO 0-C.RIDLEY TO KC 38 FOR 26 YARDS (38-L.SNEED). PENALTY ON KC-38-L.SNEED, DEFENSIVE PASS INTERFERENCE, DECLINED.",0,2023,26,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,36,OWN,0,KC,0,DEFENSIVE PASS INTERFERENCE,0,2,1780,0,0
2023091705,2023-09-17,2,0,20,JAX,KC,0,0,100,1,0,TIMEOUT #2 BY JAX AT 00:20.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1780,0,0
2023091705,2023-09-17,2,0,13,JAX,KC,1,10,62,0,0,"(:13) (NO HUDDLE, SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 13-C.KIRK PUSHED OB AT KC 34 FOR 4 YARDS (21-M.EDWARDS).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,2,1787,0,0
2023091705,2023-09-17,2,0,9,JAX,KC,2,6,66,0,0,(:09) (SHOTGUN) 16-T.LAWRENCE PASS SHORT MIDDLE TO 1-T.ETIENNE TO KC 31 FOR 3 YARDS (32-N.BOLTON).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,2,1791,0,0
2023091705,2023-09-17,2,0,3,JAX,KC,3,3,69,0,0,"(:03) 10-B.MCMANUS 49 YARD FIELD GOAL IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,2,1797,0,0
2023091705,2023-09-17,2,0,3,JAX,KC,0,0,100,1,0,TIMEOUT #3 BY JAX AT 00:03.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1797,0,0
2023091705,2023-09-17,2,0,0,JAX,KC,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1800,0,0
2023091705,2023-09-17,3,15,0,KC,JAX,0,0,65,1,0,10-B.MCMANUS KICKS 60 YARDS FROM JAX 35 TO KC 5. 17-R.JAMES TO KC 19 FOR 14 YARDS (50-S.QUARTERMAN).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,1800,0,0
2023091705,2023-09-17,3,14,55,KC,JAX,1,10,19,1,0,(14:55) 10-I.PACHECO RIGHT END TO 50 FOR 31 YARDS (2-R.JENKINS).,0,2023,31,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,19,OWN,0,,0,,0,2,1805,0,0
2023091705,2023-09-17,3,14,22,KC,JAX,1,10,100,0,0,(14:22) 25-C.EDWARDS-HELAIRE LEFT END TO 50 FOR NO GAIN (44-T.WALKER; 31-DARI.WILLIAMS).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,0,OPP,0,,0,,0,2,1838,0,0
2023091705,2023-09-17,3,13,39,KC,JAX,2,10,100,0,0,(13:39) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT MIDDLE TO 87-T.KELCE (2-R.JENKINS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1881,0,0
2023091705,2023-09-17,3,13,35,KC,JAX,3,10,100,1,0,(13:35) (SHOTGUN) 15-P.MAHOMES PASS DEEP LEFT TO 84-JU.WATSON TO JAX 16 FOR 34 YARDS (37-T.HERNDON).,0,2023,34,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,1885,0,0
2023091705,2023-09-17,3,12,53,KC,JAX,1,10,84,0,0,(12:53) 10-I.PACHECO RIGHT END TO JAX 15 FOR 1 YARD (2-R.JENKINS; 23-F.OLUOKUN).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,16,OPP,0,,0,,0,2,1927,0,0
2023091705,2023-09-17,3,12,16,KC,JAX,2,9,85,0,0,(12:16) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 87-T.KELCE TO JAX 9 FOR 6 YARDS (33-D.LLOYD).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2,1964,0,0
2023091705,2023-09-17,3,11,36,KC,JAX,3,3,91,1,0,"(11:36) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 87-T.KELCE FOR 9 YARDS, TOUCHDOWN.",0,2023,9,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,2,2004,0,0
2023091705,2023-09-17,3,11,30,KC,JAX,0,0,85,1,0,"7-H.BUTKER EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2,2010,0,0
2023091705,2023-09-17,3,11,30,JAX,KC,0,0,100,1,0,TIMEOUT AT 11:30.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,2010,0,0
2023091705,2023-09-17,3,11,30,JAX,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,2010,0,0
2023091705,2023-09-17,3,11,30,JAX,KC,1,10,25,0,0,(11:30) (SHOTGUN) 1-T.ETIENNE UP THE MIDDLE TO JAX 34 FOR 9 YARDS (20-J.REID; 22-T.MCDUFFIE).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,2,2010,0,0
2023091705,2023-09-17,3,10,55,JAX,KC,2,1,34,1,0,(10:55) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 13-C.KIRK TO JAX 38 FOR 4 YARDS (38-L.SNEED).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,2,2045,0,0
2023091705,2023-09-17,3,10,11,JAX,KC,1,10,38,0,0,(10:11) 16-T.LAWRENCE SACKED AT JAX 31 FOR -7 YARDS (56-G.KARLAFTIS).,0,2023,-7,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2,2089,0,0
2023091705,2023-09-17,3,9,24,JAX,KC,2,17,31,0,0,(9:24) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 13-C.KIRK TO JAX 38 FOR 7 YARDS (32-N.BOLTON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,2,2136,0,0
2023091705,2023-09-17,3,8,42,JAX,KC,3,10,38,0,0,(8:42) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT MIDDLE TO 13-C.KIRK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2,2178,0,0
2023091705,2023-09-17,3,8,37,JAX,KC,4,10,38,0,0,"(8:37) 9-L.COOKE PUNTS 57 YARDS TO KC 5, CENTER-46-R.MATISCIK. 17-R.JAMES TO KC 9 FOR 4 YARDS (20-D.THOMAS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2,2183,0,0
2023091705,2023-09-17,3,8,25,KC,JAX,1,10,9,0,0,(8:25) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 87-T.KELCE TO KC 13 FOR 4 YARDS (41-J.ALLEN).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,2,2195,0,0
2023091705,2023-09-17,3,8,25,JAX,KC,0,0,100,1,0,TIMEOUT AT 08:25.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,2195,0,0
2023091705,2023-09-17,3,7,44,KC,JAX,2,6,13,1,0,(7:44) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 83-N.GRAY TO KC 23 FOR 10 YARDS (2-R.JENKINS; 32-TY.CAMPBELL).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,2,2236,0,0
2023091705,2023-09-17,3,7,11,KC,JAX,1,10,23,0,0,"(7:11) 10-I.PACHECO UP THE MIDDLE TO KC 29 FOR 6 YARDS (2-R.JENKINS). PENALTY ON KC-74-J.TAYLOR, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT KC 26.",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,23,OWN,1,KC,0,OFFENSIVE HOLDING,10,2,2269,0,0
2023091705,2023-09-17,3,6,51,KC,JAX,1,17,16,0,0,(6:51) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT TO 10-I.PACHECO.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,2,2289,0,0
2023091705,2023-09-17,3,6,46,KC,JAX,2,17,16,0,0,"(6:46) (SHOTGUN) 15-P.MAHOMES SCRAMBLES RIGHT END TO KC 27 FOR 11 YARDS (37-T.HERNDON). PENALTY ON KC-74-J.TAYLOR, OFFENSIVE HOLDING, 8 YARDS, ENFORCED AT KC 16 - NO PLAY.",0,2023,11,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,16,OWN,1,KC,1,OFFENSIVE HOLDING,8,2,2294,0,0
2023091705,2023-09-17,3,6,18,KC,JAX,2,25,8,0,0,(6:18) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 25-C.EDWARDS-HELAIRE TO KC 15 FOR 7 YARDS (23-F.OLUOKUN) [95-R.ROBERTSON-HARRIS].,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,2,2322,0,0
2023091705,2023-09-17,3,5,39,KC,JAX,3,18,15,0,0,(5:39) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 1-J.MCKINNON TO KC 22 FOR 7 YARDS (23-F.OLUOKUN).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,2,2361,0,0
2023091705,2023-09-17,3,4,56,KC,JAX,4,11,22,0,0,"(4:56) 5-T.TOWNSEND PUNTS 50 YARDS TO JAX 28, CENTER-41-J.WINCHESTER. 39-J.AGNEW TO JAX 35 FOR 7 YARDS (44-CA.JONES).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,2,2404,0,0
2023091705,2023-09-17,3,4,45,JAX,KC,1,10,35,0,0,(4:45) (SHOTGUN) 1-T.ETIENNE RIGHT END TO JAX 36 FOR 1 YARD (32-N.BOLTON).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,35,OWN,0,,0,,0,2,2415,0,0
2023091705,2023-09-17,3,4,45,JAX,KC,0,0,100,1,0,TIMEOUT AT 04:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,2415,0,0
2023091705,2023-09-17,3,4,1,JAX,KC,2,9,36,0,0,(4:01) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT LEFT TO 7-Z.JONES [22-T.MCDUFFIE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,2,2459,0,0
2023091705,2023-09-17,3,3,56,JAX,KC,3,9,36,0,0,"(3:56) (SHOTGUN) PENALTY ON JAX, DELAY OF GAME, 5 YARDS, ENFORCED AT JAX 36 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,36,OWN,1,JAX,1,DELAY OF GAME,5,2,2464,0,0
2023091705,2023-09-17,3,3,56,JAX,KC,3,14,31,0,0,(3:56) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT RIGHT TO 1-T.ETIENNE (95-C.JONES).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,2,2464,0,0
2023091705,2023-09-17,3,3,53,JAX,KC,4,14,31,0,0,"(3:53) 9-L.COOKE PUNTS 46 YARDS TO KC 23, CENTER-46-R.MATISCIK, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,2,2467,0,0
2023091705,2023-09-17,3,3,45,JAX,KC,0,0,100,1,0,TIMEOUT AT 03:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,2475,0,0
2023091705,2023-09-17,3,3,45,KC,JAX,1,10,23,0,0,"(3:45) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 19-K.TONEY TO KC 22 FOR -1 YARDS (37-T.HERNDON). FUMBLES (37-T.HERNDON), AND RECOVERS AT KC 16. 19-K.TONEY TO KC 12 FOR -4 YARDS (31-DARI.WILLIAMS, 37-T.HERNDON).",0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,1,0,0,0,,23,OWN,0,,0,,0,2,2475,0,0
2023091705,2023-09-17,3,2,57,KC,JAX,2,21,12,0,0,(2:57) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT TO 87-T.KELCE (37-T.HERNDON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,2,2523,0,0
2023091705,2023-09-17,3,2,54,KC,JAX,3,21,12,0,0,(2:54) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 19-K.TONEY TO KC 17 FOR 5 YARDS (2-R.JENKINS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,2,2526,0,0
2023091705,2023-09-17,3,2,12,KC,JAX,4,16,17,0,0,"(2:12) 5-T.TOWNSEND PUNTS 58 YARDS TO JAX 25, CENTER-41-J.WINCHESTER. 39-J.AGNEW TO JAX 23 FOR -2 YARDS (43-J.COCHRANE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,2,2568,0,0
2023091705,2023-09-17,3,1,59,JAX,KC,1,10,23,1,0,(1:59) (SHOTGUN) 16-T.LAWRENCE PASS DEEP MIDDLE TO 13-C.KIRK TO KC 32 FOR 45 YARDS (6-B.COOK).,0,2023,45,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,2,2581,0,0
2023091705,2023-09-17,3,1,28,JAX,KC,1,10,68,0,0,"(1:28) (NO HUDDLE, SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 17-E.ENGRAM TO KC 23 FOR 9 YARDS (22-T.MCDUFFIE; 6-B.COOK).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,2,2612,0,0
2023091705,2023-09-17,3,0,48,JAX,KC,2,1,77,1,0,"(:48) (NO HUDDLE, SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 13-C.KIRK TO KC 16 FOR 7 YARDS (20-J.REID).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,2,2652,0,0
2023091705,2023-09-17,3,0,19,JAX,KC,1,10,84,0,0,"(:19) (NO HUDDLE, SHOTGUN) 1-T.ETIENNE UP THE MIDDLE TO KC 11 FOR 5 YARDS (2-J.WILLIAMS).",0,2023,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,16,OPP,0,,0,,0,2,2681,0,0
2023091705,2023-09-17,3,0,0,JAX,KC,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,2700,0,0
2023091705,2023-09-17,4,15,0,JAX,KC,2,5,89,0,0,(15:00) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT LEFT TO 7-Z.JONES.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,2,2700,0,0
2023091705,2023-09-17,4,14,53,JAX,KC,3,5,89,0,0,"(14:53) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT LEFT TO 17-E.ENGRAM [95-C.JONES]. PENALTY ON KC-20-J.REID, DEFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT KC 11 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,11,OPP,1,KC,1,DEFENSIVE PASS INTERFERENCE,10,2,2707,0,0
2023091705,2023-09-17,4,14,48,JAX,KC,1,1,99,0,0,"(14:48) (SHOTGUN) 16-T.LAWRENCE LEFT END TO KC 4 FOR -3 YARDS (38-L.SNEED, 32-N.BOLTON).",0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,1,OPP,0,,0,,0,2,2712,0,0
2023091705,2023-09-17,4,13,58,JAX,KC,2,4,96,0,0,(13:58) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT MIDDLE TO 0-C.RIDLEY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,2,2762,0,0
2023091705,2023-09-17,4,13,52,JAX,KC,3,4,96,0,0,(13:52) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT RIGHT TO 7-Z.JONES.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,2,2768,0,0
2023091705,2023-09-17,4,13,48,JAX,KC,4,4,96,0,0,"(13:48) 10-B.MCMANUS 22 YARD FIELD GOAL IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,2,2772,0,0
2023091705,2023-09-17,4,13,43,KC,JAX,1,10,25,1,0,(13:43) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 84-JU.WATSON TO KC 40 FOR 15 YARDS (32-TY.CAMPBELL).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2,2777,0,0
2023091705,2023-09-17,4,13,43,JAX,KC,0,0,100,1,0,TIMEOUT AT 13:43.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2,2777,0,0
2023091705,2023-09-17,4,13,43,KC,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2,2777,0,0
2023091705,2023-09-17,4,13,6,KC,JAX,1,10,40,1,0,(13:06) (SHOTGUN) 10-I.PACHECO UP THE MIDDLE TO JAX 49 FOR 11 YARDS (33-D.LLOYD; 23-F.OLUOKUN).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,2,2814,0,0
2023091705,2023-09-17,4,12,23,KC,JAX,1,10,51,1,0,(12:23) (SHOTGUN) 15-P.MAHOMES SCRAMBLES LEFT END RAN OB AT JAX 39 FOR 10 YARDS (23-F.OLUOKUN).,0,2023,10,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2,2857,0,0
