GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,BAL,TEN
2023101500,2023-10-15,3,1,18,BAL,TEN,2,9,81,0,0,(1:18) (SHOTGUN) 8-L.JACKSON SCRAMBLES RIGHT TACKLE TO TEN 13 FOR 6 YARDS (95-K.PEKO).,0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,6,2622,0,0
2023101500,2023-10-15,3,0,26,BAL,TEN,3,3,87,1,0,(:26) 8-L.JACKSON SCRAMBLES RIGHT END TO TEN 9 FOR 4 YARDS (37-A.HOOKER).,0,2023,4,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,6,2674,0,0
2023101500,2023-10-15,3,0,0,BAL,TEN,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,2700,0,0
2023101500,2023-10-15,4,15,0,BAL,TEN,1,9,91,0,0,(15:00) (SHOTGUN) 8-L.JACKSON LEFT GUARD TO TEN 4 FOR 5 YARDS (37-A.HOOKER).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,9,OPP,0,,0,,0,6,2700,0,0
2023101500,2023-10-15,4,14,20,BAL,TEN,2,4,96,0,0,(14:20) (SHOTGUN) 35-G.EDWARDS LEFT TACKLE TO TEN 3 FOR 1 YARD (58-H.LANDRY).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,4,OPP,0,,0,,0,6,2740,0,0
2023101500,2023-10-15,4,13,39,BAL,TEN,3,3,97,0,0,(13:39) (SHOTGUN) 8-L.JACKSON SCRAMBLES LEFT END TO TEN 2 FOR 1 YARD (37-A.HOOKER).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,6,2781,0,0
2023101500,2023-10-15,4,12,52,BAL,TEN,4,2,98,0,0,"(12:52) 9-J.TUCKER 20 YARD FIELD GOAL IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,6,2828,0,0
2023101500,2023-10-15,4,12,49,TEN,BAL,1,10,25,0,0,(12:49) TEN-7 IN AT QB (SHOTGUN) 7-M.WILLIS PASS SHORT RIGHT TO 15-N.WESTBROOK-IKHINE TO TEN 34 FOR 9 YARDS (23-R.YA-SIN).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,6,2831,0,0
2023101500,2023-10-15,4,12,49,TEN,BAL,0,0,100,1,0,TIMEOUT AT 12:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,2831,0,0
2023101500,2023-10-15,4,12,49,TEN,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,2831,0,0
2023101500,2023-10-15,4,12,8,TEN,BAL,2,1,34,1,0,(12:08) (SHOTGUN) 22-D.HENRY RIGHT GUARD TO TEN 36 FOR 2 YARDS (44-M.HUMPHREY).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,34,OWN,0,,0,,0,6,2872,0,0
2023101500,2023-10-15,4,11,28,TEN,BAL,1,10,36,0,0,(11:28) 7-M.WILLIS SCRAMBLES LEFT END TO TEN 39 FOR 3 YARDS (6-P.QUEEN).,0,2023,3,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,6,2912,0,0
2023101500,2023-10-15,4,10,40,TEN,BAL,2,7,39,0,0,(10:40) (SHOTGUN) 22-D.HENRY LEFT GUARD TO TEN 38 FOR -1 YARDS (96-B.WASHINGTON).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,39,OWN,0,,0,,0,6,2960,0,0
2023101500,2023-10-15,4,9,57,TEN,BAL,3,8,38,0,0,"(9:57) (SHOTGUN) 7-M.WILLIS SCRAMBLES LEFT END TO TEN 41 FOR 3 YARDS (6-P.QUEEN, 0-R.SMITH).",0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,6,3003,0,0
2023101500,2023-10-15,4,9,2,TEN,BAL,4,5,41,0,0,"(9:02) 4-R.STONEHOUSE PUNTS 49 YARDS TO BAL 10, CENTER-46-M.COX, FAIR CATCH BY 13-D.DUVERNAY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,6,3058,0,0
2023101500,2023-10-15,4,8,55,TEN,BAL,0,0,100,1,0,TIMEOUT AT 08:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,3065,0,0
2023101500,2023-10-15,4,8,55,BAL,TEN,1,10,10,0,0,(8:55) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 4-Z.FLOWERS TO BAL 18 FOR 8 YARDS (50-J.GIBBENS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,6,3065,0,0
2023101500,2023-10-15,4,8,14,BAL,TEN,2,2,18,1,0,(8:14) 35-G.EDWARDS RIGHT TACKLE TO BAL 20 FOR 2 YARDS (2-A.AL-SHAAIR).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,18,OWN,0,,0,,0,6,3106,0,0
2023101500,2023-10-15,4,7,36,BAL,TEN,1,10,20,0,0,"(7:36) (SHOTGUN) 35-G.EDWARDS RIGHT GUARD TO BAL 19 FOR -1 YARDS (96-D.AUTRY, 21-R.MCCREARY).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,20,OWN,0,,0,,0,6,3144,0,0
2023101500,2023-10-15,4,6,59,BAL,TEN,2,11,19,1,0,(6:59) (SHOTGUN) 8-L.JACKSON PASS DEEP RIGHT TO 89-M.ANDREWS TO TEN 43 FOR 38 YARDS (0-S.MURPHY-BUNTING).,0,2023,38,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,6,3181,0,0
2023101500,2023-10-15,4,6,17,BAL,TEN,1,10,57,0,0,(6:17) (SHOTGUN) 35-G.EDWARDS RIGHT GUARD TO TEN 40 FOR 3 YARDS (96-D.AUTRY; 2-A.AL-SHAAIR).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,43,OPP,0,,0,,0,6,3223,0,0
2023101500,2023-10-15,4,5,38,BAL,TEN,2,7,60,0,0,(5:38) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT RIGHT TO 89-M.ANDREWS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,6,3262,0,0
2023101500,2023-10-15,4,5,35,BAL,TEN,3,7,60,0,0,"(5:35) (SHOTGUN) 8-L.JACKSON SCRAMBLES LEFT TACKLE TO TEN 33 FOR 7 YARDS (0-S.MURPHY-BUNTING). PENALTY ON TEN-0-S.MURPHY-BUNTING, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT TEN 33.",0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,40,OPP,1,TEN,0,ILLEGAL CONTACT,5,6,3265,0,0
2023101500,2023-10-15,4,5,14,BAL,TEN,1,10,72,0,0,(5:14) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 4-Z.FLOWERS TO TEN 21 FOR 7 YARDS (50-J.GIBBENS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,6,3286,0,0
2023101500,2023-10-15,4,4,29,BAL,TEN,2,3,79,0,0,"(4:29) (SHOTGUN) 35-G.EDWARDS LEFT TACKLE TO TEN 19 FOR 2 YARDS (2-A.AL-SHAAIR, 50-J.GIBBENS).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,21,OPP,0,,0,,0,6,3331,0,0
2023101500,2023-10-15,4,4,24,BAL,TEN,0,0,100,1,0,TIMEOUT #1 BY TEN AT 04:24.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,3336,0,0
2023101500,2023-10-15,4,4,24,BAL,TEN,3,1,81,0,0,(4:24) (SHOTGUN) DIRECT SNAP TO 89-M.ANDREWS.  89-M.ANDREWS UP THE MIDDLE TO TEN 19 FOR NO GAIN (94-J.JOHNSON).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,19,OPP,0,,0,,0,6,3336,0,0
2023101500,2023-10-15,4,4,19,BAL,TEN,0,0,100,1,0,TIMEOUT #2 BY TEN AT 04:19.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,3341,0,0
2023101500,2023-10-15,4,4,19,BAL,TEN,4,1,81,0,0,"(4:19) 9-J.TUCKER 36 YARD FIELD GOAL IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,6,3341,0,0
2023101500,2023-10-15,4,4,16,TEN,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,3344,0,0
2023101500,2023-10-15,4,4,16,TEN,BAL,1,10,25,0,0,(4:16) (SHOTGUN) 7-M.WILLIS SACKED AT TEN 16 FOR -9 YARDS (24-J.CLOWNEY).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,6,3344,0,0
2023101500,2023-10-15,4,3,34,TEN,BAL,2,19,16,0,0,"(3:34) (SHOTGUN) 7-M.WILLIS PASS INCOMPLETE DEEP RIGHT TO 15-N.WESTBROOK-IKHINE. PENALTY ON BAL-44-M.HUMPHREY, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT TEN 16 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,16,OWN,1,BAL,1,ILLEGAL CONTACT,5,6,3386,0,0
2023101500,2023-10-15,4,3,29,TEN,BAL,1,10,21,1,0,(3:29) (SHOTGUN) 7-M.WILLIS SCRAMBLES UP THE MIDDLE PUSHED OB AT TEN 32 FOR 11 YARDS (26-G.STONE).,0,2023,11,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,6,3391,0,0
2023101500,2023-10-15,4,3,21,TEN,BAL,1,10,32,0,0,"(3:21) (NO HUDDLE, SHOTGUN) 7-M.WILLIS PASS SHORT LEFT TO 18-K.PHILIPS TO TEN 38 FOR 6 YARDS (10-A.MAULET).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,6,3399,0,0
2023101500,2023-10-15,4,2,51,TEN,BAL,2,4,38,0,0,"(2:51) (NO HUDDLE, SHOTGUN) PENALTY ON BAL-24-J.CLOWNEY, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT TEN 38 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,38,OWN,1,BAL,1,NEUTRAL ZONE INFRACTION,5,6,3429,0,0
2023101500,2023-10-15,4,2,51,TEN,BAL,1,10,43,0,0,"(2:51) (NO HUDDLE, SHOTGUN) 7-M.WILLIS SACKED AT TEN 35 FOR -8 YARDS (92-J.MADUBUIKE).",0,2023,-8,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,6,3429,0,0
2023101500,2023-10-15,4,2,19,TEN,BAL,2,18,35,0,0,"(2:19) (NO HUDDLE, SHOTGUN) 7-M.WILLIS PASS SHORT RIGHT TO 85-C.OKONKWO TO TEN 46 FOR 11 YARDS (0-R.SMITH).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,6,3461,0,0
2023101500,2023-10-15,4,2,0,TEN,BAL,3,7,46,1,0,(2:00) (SHOTGUN) 7-M.WILLIS PASS SHORT LEFT TO 32-T.SPEARS TO BAL 6 FOR 48 YARDS (0-R.SMITH; 44-M.HUMPHREY).,0,2023,48,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,6,3480,0,0
2023101500,2023-10-15,4,2,0,TEN,BAL,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,3480,0,0
2023101500,2023-10-15,4,1,46,TEN,BAL,1,6,94,0,0,"(1:46) (SHOTGUN) 7-M.WILLIS SACKED AT BAL 9 FOR -3 YARDS (50-K.VAN NOY). PENALTY ON BAL-10-A.MAULET, DEFENSIVE HOLDING, 3 YARDS, ENFORCED AT BAL 6 - NO PLAY.",0,2023,-3,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,6,OPP,1,BAL,1,DEFENSIVE HOLDING,3,6,3494,0,0
2023101500,2023-10-15,4,1,46,TEN,BAL,0,0,100,1,0,TIMEOUT #3 BY TEN AT 01:46.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,3494,0,0
2023101500,2023-10-15,4,1,41,TEN,BAL,1,3,97,0,0,(1:41) (SHOTGUN) 7-M.WILLIS SACKED AT BAL 7 FOR -4 YARDS (24-J.CLOWNEY).,0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,6,3499,0,0
2023101500,2023-10-15,4,1,22,TEN,BAL,2,7,93,0,0,"(1:22) (NO HUDDLE, SHOTGUN) 7-M.WILLIS PASS INCOMPLETE SHORT LEFT TO 18-K.PHILIPS. PENALTY ON BAL-10-A.MAULET, DEFENSIVE PASS INTERFERENCE, 6 YARDS, ENFORCED AT BAL 7 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,7,OPP,1,BAL,1,DEFENSIVE PASS INTERFERENCE,6,6,3518,0,0
2023101500,2023-10-15,4,1,17,TEN,BAL,1,1,99,0,0,"(1:17) (SHOTGUN) 7-M.WILLIS LEFT END TO BAL 2 FOR -1 YARDS (6-P.QUEEN). PENALTY ON TEN-32-T.SPEARS, ILLEGAL BLOCK ABOVE THE WAIST, 10 YARDS, ENFORCED AT BAL 1 - NO PLAY.",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,1,OPP,1,TEN,1,ILLEGAL BLOCK ABOVE THE WAIST,10,6,3523,0,0
2023101500,2023-10-15,4,1,7,TEN,BAL,1,11,89,0,0,(1:07) (SHOTGUN) 7-M.WILLIS SACKED AT BAL 20 FOR -9 YARDS (50-K.VAN NOY).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,6,3533,0,0
2023101500,2023-10-15,4,0,46,TEN,BAL,2,20,80,0,0,"(:46) (NO HUDDLE, SHOTGUN) 7-M.WILLIS PASS INCOMPLETE DEEP LEFT TO 10-D.HOPKINS.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,6,3554,0,0
2023101500,2023-10-15,4,0,41,TEN,BAL,3,20,80,0,0,"(:41) 6-N.FOLK 38 YARD FIELD GOAL IS GOOD, CENTER-46-M.COX, HOLDER-4-R.STONEHOUSE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,6,3559,0,0
2023101500,2023-10-15,4,0,38,BAL,TEN,0,0,65,1,0,6-N.FOLK KICKS ONSIDE 7 YARDS FROM TEN 35 TO TEN 42. 80-I.LIKELY (DIDN'T TRY TO ADVANCE) TO TEN 42 FOR NO GAIN.,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,3562,0,0
2023101500,2023-10-15,4,0,38,TEN,BAL,0,0,100,1,0,TIMEOUT #1 BY BAL AT 00:38.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,3562,0,0
2023101500,2023-10-15,4,0,37,BAL,TEN,1,10,58,0,0,(:37) (SHOTGUN) 8-L.JACKSON KNEELS TO TEN 43 FOR -1 YARDS.,0,2023,0,SHOTGUN,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,6,3563,0,0
2023101500,2023-10-15,4,0,0,BAL,TEN,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,3600,0,0
