GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,WAS,ATL
2023101501,2023-10-15,2,9,21,ATL,WAS,1,10,45,0,0,(9:21) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE DEEP MIDDLE TO 15-V.JEFFERSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,6,1239,0,0
2023101501,2023-10-15,2,9,14,ATL,WAS,2,10,45,0,0,(9:14) (SHOTGUN) 7-B.ROBINSON RIGHT END TO WAS 48 FOR 7 YARDS (29-K.FULLER).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,45,OWN,0,,0,,0,6,1246,0,0
2023101501,2023-10-15,2,8,28,ATL,WAS,3,3,52,0,0,(8:28) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE DEEP RIGHT TO 7-B.ROBINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,6,1292,0,0
2023101501,2023-10-15,2,8,23,ATL,WAS,0,0,100,1,0,TIMEOUT #1 BY WAS AT 08:23.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1297,0,0
2023101501,2023-10-15,2,8,23,ATL,WAS,4,3,52,0,0,(8:23) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT RIGHT TO 7-B.ROBINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,6,1297,0,0
2023101501,2023-10-15,2,8,20,ATL,WAS,0,0,100,1,0,TIMEOUT AT 08:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1300,0,0
2023101501,2023-10-15,2,8,20,WAS,ATL,1,10,48,0,0,(8:20) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE DEEP RIGHT TO 1-J.DOTSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,6,1300,0,0
2023101501,2023-10-15,2,8,13,WAS,ATL,2,10,48,0,0,(8:13) 8-B.ROBINSON LEFT END PUSHED OB AT ATL 43 FOR 9 YARDS (55-K.ELLISS).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,48,OWN,0,,0,,0,6,1307,0,0
2023101501,2023-10-15,2,7,37,WAS,ATL,3,1,57,0,0,(7:37) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT RIGHT TO 17-T.MCLAURIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,6,1343,0,0
2023101501,2023-10-15,2,7,33,WAS,ATL,0,0,100,1,0,TIMEOUT #2 BY WAS AT 07:33.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1347,0,0
2023101501,2023-10-15,2,7,33,WAS,ATL,4,1,57,1,0,(7:33) (SHOTGUN) 14-S.HOWELL LEFT TACKLE TO ATL 39 FOR 4 YARDS (55-K.ELLISS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,43,OPP,0,,0,,0,6,1347,0,0
2023101501,2023-10-15,2,6,56,WAS,ATL,1,10,61,0,0,(6:56) (SHOTGUN) 24-A.GIBSON LEFT GUARD TO ATL 30 FOR 9 YARDS (3-J.BATES; 27-R.GRANT).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,39,OPP,0,,0,,0,6,1384,0,0
2023101501,2023-10-15,2,6,14,WAS,ATL,2,1,70,0,0,"(6:14) (SHOTGUN) 73-T.SCOTT REPORTED IN AS ELIGIBLE.  14-S.HOWELL PASS INCOMPLETE SHORT RIGHT TO 87-J.BATES. PENALTY ON ATL-1-J.OKUDAH, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT ATL 30 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,30,OPP,1,ATL,1,DEFENSIVE HOLDING,5,6,1426,0,0
2023101501,2023-10-15,2,6,8,WAS,ATL,1,10,75,1,0,(6:08) 14-S.HOWELL PASS DEEP LEFT TO 17-T.MCLAURIN TO ATL 7 FOR 18 YARDS (24-A.TERRELL) [90-D.ONYEMATA].,0,2023,18,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,6,1432,0,0
2023101501,2023-10-15,2,5,24,WAS,ATL,1,7,93,1,0,"(5:24) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 4-C.SAMUEL FOR 7 YARDS, TOUCHDOWN.",0,2023,7,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,6,1476,0,0
2023101501,2023-10-15,2,5,18,ATL,WAS,0,0,100,1,0,TIMEOUT AT 05:18.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1482,0,0
2023101501,2023-10-15,2,5,18,ATL,WAS,0,0,65,1,0,"6-J.SLYE KICKS 65 YARDS FROM WAS 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,1482,0,0
2023101501,2023-10-15,2,5,18,ATL,WAS,1,10,25,0,0,(5:18) (SHOTGUN) 64-R.NEUZIL REPORTED IN AS ELIGIBLE.  7-B.ROBINSON RIGHT END TO ATL 26 FOR 1 YARD (57-C.BARTON).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,6,1482,0,0
2023101501,2023-10-15,2,5,18,WAS,ATL,0,0,85,1,0,"6-J.SLYE EXTRA POINT IS GOOD, CENTER-54-C.CHEESEMAN, HOLDER-5-T.WAY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,6,1482,0,0
2023101501,2023-10-15,2,4,39,ATL,WAS,2,9,26,0,0,(4:39) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 16-S.MILLER TO ATL 30 FOR 4 YARDS (52-J.DAVIS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,6,1521,0,0
2023101501,2023-10-15,2,3,56,ATL,WAS,3,5,30,1,0,(3:56) (SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 8-K.PITTS TO ATL 49 FOR 19 YARDS (35-P.BUTLER; 57-C.BARTON).,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,6,1564,0,0
