GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,PHI,NYJ
2023101511,2023-10-15,2,13,15,NYJ,PHI,4,13,75,0,0,"(13:15) 9-G.ZUERLEIN 43 YARD FIELD GOAL IS GOOD, CENTER-42-T.HENNESSY, HOLDER-5-T.MORSTEAD.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,6,1005,0,0
2023101511,2023-10-15,2,13,12,PHI,NYJ,0,0,65,1,0,"9-G.ZUERLEIN KICKS 65 YARDS FROM NYJ 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,1008,0,0
2023101511,2023-10-15,2,13,12,PHI,NYJ,1,10,25,1,0,"(13:12) (SHOTGUN) 1-J.HURTS PASS SHORT MIDDLE TO 11-A.BROWN TO PHI 39 FOR 14 YARDS (30-M.CARTER, 56-QU.WILLIAMS).",0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,6,1008,0,0
2023101511,2023-10-15,2,13,12,NYJ,PHI,0,0,100,1,0,TIMEOUT AT 13:12.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1008,0,0
2023101511,2023-10-15,2,12,31,PHI,NYJ,1,10,39,0,0,(12:31) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 13-O.ZACCHEAUS PUSHED OB AT PHI 44 FOR 5 YARDS (56-QU.WILLIAMS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,6,1049,0,0
2023101511,2023-10-15,2,11,55,PHI,NYJ,2,5,44,0,0,(11:55) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT TO 6-D.SMITH.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,6,1085,0,0
2023101511,2023-10-15,2,11,52,PHI,NYJ,3,5,44,1,0,(11:52) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 11-A.BROWN TO NYJ 48 FOR 8 YARDS (27-T.HAYES).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,6,1088,0,0
2023101511,2023-10-15,2,11,26,PHI,NYJ,1,10,52,0,0,"(11:26) (NO HUDDLE, SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 6-D.SMITH TO NYJ 46 FOR 2 YARDS (57-C.MOSLEY, 56-QU.WILLIAMS).",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,6,1114,0,0
2023101511,2023-10-15,2,10,48,PHI,NYJ,2,8,54,0,0,"(10:48) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT. PENALTY ON PHI-78-I.OPETA, INELIGIBLE DOWNFIELD PASS, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,46,OPP,0,PHI,0,INELIGIBLE DOWNFIELD PASS,0,6,1152,0,0
2023101511,2023-10-15,2,10,42,PHI,NYJ,3,8,54,0,0,(10:42) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT INTENDED FOR 88-D.GOEDERT INTERCEPTED BY 95-Q.WILLIAMS (11-J.JOHNSON) AT NYJ 48. 95-Q.WILLIAMS TO PHI 45 FOR 7 YARDS (68-J.MAILATA).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,46,OPP,0,,0,,0,6,1158,0,0
