GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DET,TB
2023101508,2023-10-15,2,7,38,TB,DET,4,3,85,0,0,"(7:38) 4-C.MCLAUGHLIN 33 YARD FIELD GOAL IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1342,0,0
2023101508,2023-10-15,2,7,34,DET,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1346,0,0
2023101508,2023-10-15,2,7,34,TB,DET,0,0,100,1,0,TIMEOUT AT 07:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1346,0,0
2023101508,2023-10-15,2,7,34,DET,TB,1,10,25,1,0,(7:34) 16-J.GOFF PASS SHORT LEFT TO 5-D.MONTGOMERY TO DET 44 FOR 19 YARDS (49-C.GILL; 7-S.BARRETT). DET-5-D.MONTGOMERY WAS INJURED DURING THE PLAY.,0,2023,19,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1346,0,0
2023101508,2023-10-15,2,7,5,DET,TB,1,10,44,0,0,(7:05) 70-D.SKIPPER REPORTED IN AS ELIGIBLE.  13-C.REYNOLDS RIGHT GUARD TO DET 45 FOR 1 YARD (94-C.KANCEY; 90-L.HALL).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,44,OWN,0,,0,,0,1375,0,0
2023101508,2023-10-15,2,6,28,DET,TB,2,9,45,1,0,(6:28) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 8-J.REYNOLDS TO TB 34 FOR 21 YARDS (23-R.NEAL) [94-C.KANCEY].,0,2023,21,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1412,0,0
2023101508,2023-10-15,2,5,46,DET,TB,1,10,66,0,0,(5:46) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 14-A.ST. BROWN TO TB 26 FOR 8 YARDS (7-S.BARRETT).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,1454,0,0
2023101508,2023-10-15,2,5,7,DET,TB,2,2,74,1,0,(5:07) 13-C.REYNOLDS UP THE MIDDLE TO TB 24 FOR 2 YARDS (7-S.BARRETT).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OPP,0,,0,,0,1493,0,0
2023101508,2023-10-15,2,4,24,DET,TB,1,10,76,0,0,"(4:24) PENALTY ON DET-58-P.SEWELL, FALSE START, 5 YARDS, ENFORCED AT TB 24 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,24,OPP,1,DET,1,FALSE START,5,1536,0,0
2023101508,2023-10-15,2,4,8,DET,TB,1,15,71,0,0,(4:08) (SHOTGUN) 16-J.GOFF SACKED OB AT TB 29 FOR 0 YARDS (9-J.TRYON).,0,2023,0,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1552,0,0
