GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LV,NE
2023101509,2023-10-15,2,8,45,NE,LV,3,5,76,0,0,(8:45) (SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT LEFT TO 1-D.PARKER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,1275,0,0
2023101509,2023-10-15,2,8,42,NE,LV,4,5,76,0,0,"(8:42) 37-C.RYLAND 43 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,1278,0,0
2023101509,2023-10-15,2,8,38,LV,NE,0,0,65,1,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1282,0,0
2023101509,2023-10-15,2,8,38,LV,NE,0,0,100,1,0,TIMEOUT AT 08:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1282,0,0
2023101509,2023-10-15,2,8,38,LV,NE,1,10,25,0,0,(8:38) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT MIDDLE TO 35-Z.WHITE TO LV 29 FOR 4 YARDS (23-K.DUGGER; 8-J.BENTLEY).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1282,0,0
2023101509,2023-10-15,2,7,59,LV,NE,2,6,29,0,0,"(7:59) 35-Z.WHITE LEFT TACKLE TO LV 30 FOR 1 YARD (48-JA.TAVAI, 93-L.GUY).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OWN,0,,0,,0,1321,0,0
2023101509,2023-10-15,2,7,14,LV,NE,3,5,30,0,0,(7:14) (SHOTGUN) 10-J.GAROPPOLO PASS INCOMPLETE SHORT RIGHT TO 22-A.ABDULLAH [8-J.BENTLEY].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1366,0,0
2023101509,2023-10-15,2,7,9,LV,NE,4,5,30,0,0,"(7:09) 6-A.COLE PUNTS 57 YARDS TO NE 13, CENTER-50-J.BOBENMOYER. 27-M.BRYANT TO NE 27 FOR 14 YARDS (22-A.ABDULLAH).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1371,0,0
2023101509,2023-10-15,2,6,58,LV,NE,0,0,100,1,0,TIMEOUT AT 06:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1382,0,0
2023101509,2023-10-15,2,6,58,NE,LV,1,10,27,0,0,(6:58) (SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT RIGHT TO 84-K.BOURNE (98-M.CROSBY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1382,0,0
