GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CLE,SF
2023101504,2023-10-15,2,5,33,SF,CLE,2,10,25,0,0,"(5:33) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE DEEP LEFT TO 85-G.KITTLE. PENALTY ON CLE-22-G.DELPIT, DEFENSIVE PASS INTERFERENCE, 7 YARDS, ENFORCED AT SF 25 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,25,OWN,1,CLE,1,DEFENSIVE PASS INTERFERENCE,7,1467,0,0
2023101504,2023-10-15,2,5,29,SF,CLE,1,10,32,0,0,(5:29) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 44-K.JUSZCZYK TO SF 41 FOR 9 YARDS (26-R.MCLEOD).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1471,0,0
2023101504,2023-10-15,2,4,51,SF,CLE,2,1,41,0,0,"(4:51) (SHOTGUN) 23-C.MCCAFFREY RIGHT GUARD TO SF 41 FOR NO GAIN (22-G.DELPIT, 6-J.OWUSU-KORAMOAH).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,41,OWN,0,,0,,0,1509,0,0
2023101504,2023-10-15,2,4,9,SF,CLE,3,1,41,1,0,(4:09) 3-R.MCCLOUD LEFT END PUSHED OB AT SF 49 FOR 8 YARDS (0-G.NEWSOME).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,41,OWN,0,,0,,0,1551,0,0
2023101504,2023-10-15,2,3,33,SF,CLE,1,10,49,0,0,(3:33) 23-C.MCCAFFREY LEFT TACKLE TO SF 46 FOR -3 YARDS (6-J.OWUSU-KORAMOAH).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,49,OWN,0,,0,,0,1587,0,0
2023101504,2023-10-15,2,2,48,SF,CLE,2,13,46,0,0,"(2:48) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE DEEP RIGHT TO 23-C.MCCAFFREY. PENALTY ON CLE-95-M.GARRETT, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT SF 46 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,46,OWN,1,CLE,1,DEFENSIVE OFFSIDE,5,1632,0,0
2023101504,2023-10-15,2,2,43,SF,CLE,2,8,51,1,0,(2:43) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 15-J.JENNINGS TO CLE 32 FOR 17 YARDS (26-R.MCLEOD).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1637,0,0
2023101504,2023-10-15,2,2,0,SF,CLE,1,10,68,0,0,(2:00) 13-B.PURDY PASS INCOMPLETE DEEP RIGHT TO 82-R.DWELLEY.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,1680,0,0
2023101504,2023-10-15,2,2,0,SF,CLE,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023101504,2023-10-15,2,1,54,SF,CLE,2,15,63,0,0,(1:54) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE DEEP RIGHT TO 85-G.KITTLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1686,0,0
2023101504,2023-10-15,2,1,54,SF,CLE,2,10,68,0,0,"(1:54) (SHOTGUN) PENALTY ON SF, DELAY OF GAME, 5 YARDS, ENFORCED AT CLE 32 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,32,OPP,1,SF,1,DELAY OF GAME,5,1686,0,0
2023101504,2023-10-15,2,1,49,SF,CLE,3,15,63,0,0,"(1:49) (SHOTGUN) 13-B.PURDY SACKED AT CLE 43 FOR -6 YARDS. FUMBLES, AND RECOVERS AT CLE 45.",0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,37,OPP,0,,0,,0,1691,0,0
2023101504,2023-10-15,2,1,44,SF,CLE,4,23,55,0,0,"(1:44) 18-M.WISHNOWSKY PUNTS 41 YARDS TO CLE 4, CENTER-46-T.PEPPER. 11-D.PEOPLES-JONES PUSHED OB AT CLE 9 FOR 5 YARDS (10-R.BELL).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,1696,0,0
2023101504,2023-10-15,2,1,44,SF,CLE,0,0,100,1,0,TIMEOUT #2 BY CLE AT 01:44.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1696,0,0
2023101504,2023-10-15,2,1,36,CLE,SF,0,0,100,1,0,TIMEOUT AT 01:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1704,0,0
2023101504,2023-10-15,2,1,36,CLE,SF,1,10,9,0,0,"(1:36) (SHOTGUN) 10-P.WALKER PASS SHORT LEFT TO 85-D.NJOKU TO CLE 16 FOR 7 YARDS (26-I.OLIVER, 2-D.LENOIR).",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,1704,0,0
2023101504,2023-10-15,2,1,12,CLE,SF,2,3,16,1,0,"(1:12) (NO HUDDLE, SHOTGUN) 8-E.MOORE LEFT TACKLE TO CLE 24 FOR 8 YARDS (91-A.ARMSTEAD).",0,2023,8,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,16,OWN,0,,0,,0,1728,0,0
2023101504,2023-10-15,2,0,47,CLE,SF,1,10,24,0,0,"(:47) (NO HUDDLE, SHOTGUN) 10-P.WALKER PASS INCOMPLETE SHORT RIGHT [26-I.OLIVER]. PENALTY ON CLE-10-P.WALKER, INTENTIONAL GROUNDING, 10 YARDS, ENFORCED AT CLE 24. THE REPLAY OFFICIAL REVIEWED THE INCOMPLETE PASS RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,24,OWN,1,CLE,0,INTENTIONAL GROUNDING,10,1753,0,0
2023101504,2023-10-15,2,0,45,CLE,SF,2,20,14,0,0,"(:45) 34-J.FORD LEFT TACKLE TO CLE 18 FOR 4 YARDS (5-R.GREGORY, 31-T.GIPSON).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,14,OWN,0,,0,,0,1755,0,0
2023101504,2023-10-15,2,0,40,CLE,SF,0,0,100,1,0,TIMEOUT #2 BY SF AT 00:40.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1760,0,0
2023101504,2023-10-15,2,0,40,CLE,SF,3,16,18,0,0,"(:40) 66-J.HUDSON REPORTED IN AS ELIGIBLE.  34-J.FORD RIGHT GUARD TO CLE 22 FOR 4 YARDS (48-O.BURKS, 45-D.FLANNIGAN-FOWLES).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,18,OWN,0,,0,,0,1760,0,0
2023101504,2023-10-15,2,0,34,CLE,SF,0,0,100,1,0,TIMEOUT #3 BY SF AT 00:34.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1766,0,0
2023101504,2023-10-15,2,0,34,CLE,SF,4,12,22,0,0,"(:34) 13-C.BOJORQUEZ PUNTS 69 YARDS TO SF 9, CENTER-47-C.HUGHLETT, DOWNED BY CLE. PENALTY ON SF-30-G.ODUM, OFFENSIVE HOLDING, 4 YARDS, ENFORCED AT SF 9.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,22,OWN,1,SF,0,OFFENSIVE HOLDING,4,1766,0,0
2023101504,2023-10-15,2,0,21,SF,CLE,1,10,5,0,0,(:21) 13-B.PURDY KNEELS TO SF 4 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,5,OWN,0,,0,,0,1779,0,0
2023101504,2023-10-15,3,15,0,CLE,SF,0,0,65,1,0,4-J.MOODY KICKS 60 YARDS FROM SF 35 TO CLE 5. 16-J.DARDEN PUSHED OB AT CLE 28 FOR 23 YARDS (20-A.THOMAS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023101504,2023-10-15,2,0,0,SF,CLE,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023101504,2023-10-15,3,14,53,CLE,SF,1,10,28,0,0,(14:53) 10-P.WALKER PASS INCOMPLETE DEEP RIGHT TO 84-J.AKINS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1807,0,0
2023101504,2023-10-15,3,14,47,CLE,SF,2,10,28,0,0,"(14:47) (SHOTGUN) 34-J.FORD RIGHT GUARD TO CLE 32 FOR 4 YARDS (54-F.WARNER, 98-J.HARGRAVE).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,28,OWN,0,,0,,0,1813,0,0
2023101504,2023-10-15,3,14,5,CLE,SF,3,6,32,1,0,(14:05) (SHOTGUN) 10-P.WALKER PASS DEEP RIGHT TO 2-A.COOPER RAN OB AT SF 42 FOR 26 YARDS.,0,2023,26,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1855,0,0
2023101504,2023-10-15,3,13,26,CLE,SF,1,10,58,0,0,(13:26) 27-K.HUNT RIGHT TACKLE TO SF 38 FOR 4 YARDS (90-K.GIVENS; 99-J.KINLAW).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,42,OPP,0,,0,,0,1894,0,0
2023101504,2023-10-15,3,13,3,CLE,SF,2,6,62,1,0,(13:03) (NO HUDDLE) 10-P.WALKER PASS SHORT LEFT TO 85-D.NJOKU RAN OB AT SF 28 FOR 10 YARDS (2-D.LENOIR) [97-N.BOSA].,0,2023,10,NO HUDDLE,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1917,0,0
2023101504,2023-10-15,3,12,44,CLE,SF,1,10,72,0,0,(12:44) (SHOTGUN) 10-P.WALKER PASS INCOMPLETE DEEP LEFT TO 2-A.COOPER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,1936,0,0
2023101504,2023-10-15,3,12,40,CLE,SF,2,10,72,0,0,(12:40) 34-J.FORD LEFT TACKLE TO SF 25 FOR 3 YARDS (94-C.FERRELL; 26-I.OLIVER).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,28,OPP,0,,0,,0,1940,0,0
2023101504,2023-10-15,3,11,58,CLE,SF,3,7,75,0,0,(11:58) (SHOTGUN) 10-P.WALKER SCRAMBLES UP THE MIDDLE TO SF 24 FOR 1 YARD (98-J.HARGRAVE).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,1982,0,0
2023101504,2023-10-15,3,11,13,CLE,SF,4,6,76,0,0,"(11:13) 7-D.HOPKINS 42 YARD FIELD GOAL IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,2027,0,0
2023101504,2023-10-15,3,11,9,CLE,SF,0,0,100,1,0,TIMEOUT AT 11:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2031,0,0
2023101504,2023-10-15,3,11,9,SF,CLE,0,0,65,1,0,7-D.HOPKINS KICKS 59 YARDS FROM CLE 35 TO SF 6. 3-R.MCCLOUD TO SF 34 FOR 28 YARDS (7-D.HOPKINS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2031,0,0
2023101504,2023-10-15,3,11,4,SF,CLE,1,10,34,0,0,(11:04) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE DEEP MIDDLE TO 11-B.AIYUK (6-J.OWUSU-KORAMOAH).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,2036,0,0
2023101504,2023-10-15,3,10,59,SF,CLE,2,10,34,0,0,(10:59) 23-C.MCCAFFREY LEFT GUARD TO SF 34 FOR NO GAIN (95-M.GARRETT; 22-G.DELPIT).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,34,OWN,0,,0,,0,2041,0,0
2023101504,2023-10-15,3,10,17,SF,CLE,3,10,34,1,0,(10:17) (SHOTGUN) 13-B.PURDY PASS DEEP LEFT INTENDED FOR 11-B.AIYUK INTERCEPTED BY 23-M.EMERSON AT CLE 48. 23-M.EMERSON TO SF 38 FOR 14 YARDS (64-J.BRENDEL).,0,2023,14,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,34,OWN,0,,0,,0,2083,0,0
2023101504,2023-10-15,3,10,8,CLE,SF,0,0,100,1,0,TIMEOUT AT 10:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2092,0,0
2023101504,2023-10-15,3,10,8,CLE,SF,1,10,62,0,0,"(10:08) 8-E.MOORE LEFT END PUSHED OB AT SF 41 FOR -3 YARDS (2-D.LENOIR). PENALTY ON CLE-11-D.PEOPLES-JONES, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT SF 38 - NO PLAY.",0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,38,OPP,1,CLE,1,OFFENSIVE HOLDING,10,2092,0,0
2023101504,2023-10-15,3,9,48,CLE,SF,1,20,52,0,0,(9:48) (SHOTGUN) 34-J.FORD LEFT TACKLE TO 50 FOR -2 YARDS (94-C.FERRELL).,0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,48,OPP,0,,0,,0,2112,0,0
2023101504,2023-10-15,3,9,5,CLE,SF,2,22,100,0,0,(9:05) (SHOTGUN) 10-P.WALKER PASS INCOMPLETE SHORT RIGHT TO 8-E.MOORE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2155,0,0
2023101504,2023-10-15,3,9,1,CLE,SF,3,22,100,0,0,(9:01) (SHOTGUN) 10-P.WALKER SACKED AT CLE 43 FOR -7 YARDS (5-R.GREGORY).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2159,0,0
2023101504,2023-10-15,3,8,24,CLE,SF,4,29,43,0,0,"(8:24) 13-C.BOJORQUEZ PUNTS 57 YARDS TO END ZONE, CENTER-47-C.HUGHLETT, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,2196,0,0
2023101504,2023-10-15,3,8,16,SF,CLE,1,10,20,0,0,(8:16) (SHOTGUN) 13-B.PURDY SACKED AT SF 10 FOR -10 YARDS (6-J.OWUSU-KORAMOAH).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,2204,0,0
2023101504,2023-10-15,3,8,16,CLE,SF,0,0,100,1,0,TIMEOUT AT 08:16.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2204,0,0
2023101504,2023-10-15,3,7,20,SF,CLE,2,20,10,0,0,(7:20) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 85-G.KITTLE TO SF 11 FOR 1 YARD (22-G.DELPIT).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,2260,0,0
2023101504,2023-10-15,3,6,36,SF,CLE,3,19,11,0,0,(6:36) (SHOTGUN) 25-E.MITCHELL LEFT GUARD TO SF 8 FOR -3 YARDS (54-O.OKORONKWO).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,11,OWN,0,,0,,0,2304,0,0
2023101504,2023-10-15,3,5,58,SF,CLE,4,22,8,0,0,"(5:58) 18-M.WISHNOWSKY PUNTS 59 YARDS TO CLE 33, CENTER-46-T.PEPPER. 16-J.DARDEN TO CLE 40 FOR 7 YARDS (38-S.JEAN-CHARLES). PENALTY ON SF-38-S.JEAN-CHARLES, UNSPORTSMANLIKE CONDUCT, 15 YARDS, ENFORCED AT CLE 40.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,8,OWN,1,SF,0,UNSPORTSMANLIKE CONDUCT,15,2342,0,0
2023101504,2023-10-15,3,5,47,CLE,SF,1,10,55,0,0,(5:47) (SHOTGUN) 10-P.WALKER PASS SHORT LEFT TO 27-K.HUNT TO SF 37 FOR 8 YARDS (54-F.WARNER).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,2353,0,0
2023101504,2023-10-15,3,5,47,CLE,SF,0,0,100,1,0,TIMEOUT AT 05:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2353,0,0
2023101504,2023-10-15,3,5,4,CLE,SF,2,2,63,1,0,(5:04) 27-K.HUNT LEFT GUARD TO SF 34 FOR 3 YARDS (29-T.HUFANGA; 48-O.BURKS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,37,OPP,0,,0,,0,2396,0,0
2023101504,2023-10-15,3,4,23,CLE,SF,1,10,66,0,0,(4:23) (SHOTGUN) 10-P.WALKER PASS SHORT RIGHT TO 27-K.HUNT TO SF 29 FOR 5 YARDS (54-F.WARNER; 45-D.FLANNIGAN-FOWLES).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,2437,0,0
2023101504,2023-10-15,3,3,43,CLE,SF,2,5,71,0,0,"(3:43) 34-J.FORD LEFT GUARD TO SF 27 FOR 2 YARDS (91-A.ARMSTEAD, 94-C.FERRELL).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,29,OPP,0,,0,,0,2477,0,0
2023101504,2023-10-15,3,3,7,CLE,SF,3,3,73,0,0,(3:07) (SHOTGUN) 10-P.WALKER PASS INCOMPLETE SHORT RIGHT TO 88-H.BRYANT (45-D.FLANNIGAN-FOWLES).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,2513,0,0
2023101504,2023-10-15,3,3,3,CLE,SF,4,3,73,0,0,"(3:03) 7-D.HOPKINS 46 YARD FIELD GOAL IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,2517,0,0
2023101504,2023-10-15,3,2,59,CLE,SF,0,0,100,1,0,TIMEOUT AT 02:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2521,0,0
2023101504,2023-10-15,3,2,59,SF,CLE,1,10,25,0,0,"(2:59) 23-C.MCCAFFREY LEFT TACKLE TO SF 31 FOR 6 YARDS (6-J.OWUSU-KORAMOAH). PENALTY ON SF-71-T.WILLIAMS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT SF 25 - NO PLAY.",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,25,OWN,1,SF,1,OFFENSIVE HOLDING,10,2521,0,0
2023101504,2023-10-15,3,2,59,SF,CLE,0,0,65,1,0,"7-D.HOPKINS KICKS 65 YARDS FROM CLE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2521,0,0
2023101504,2023-10-15,3,2,31,SF,CLE,1,20,15,0,0,"(2:31) PENALTY ON SF-65-A.BANKS, FALSE START, 5 YARDS, ENFORCED AT SF 15 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,15,OWN,1,SF,1,FALSE START,5,2549,0,0
2023101504,2023-10-15,3,2,14,SF,CLE,1,25,10,0,0,(2:14) 13-B.PURDY SACKED AT SF 10 FOR 0 YARDS (44-S.TAKITAKI).,0,2023,0,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,2566,0,0
2023101504,2023-10-15,3,1,29,SF,CLE,2,25,10,0,0,"(1:29) (SHOTGUN) 24-J.MASON RIGHT GUARD TO SF 15 FOR 5 YARDS (1-J.THORNHILL, 0-G.NEWSOME).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,10,OWN,0,,0,,0,2611,0,0
2023101504,2023-10-15,3,0,41,SF,CLE,3,20,15,0,0,(:41) 24-J.MASON LEFT TACKLE TO SF 25 FOR 10 YARDS (26-R.MCLEOD).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,15,OWN,0,,0,,0,2659,0,0
2023101504,2023-10-15,4,15,0,SF,CLE,4,10,25,0,0,"(15:00) 18-M.WISHNOWSKY PUNTS 52 YARDS TO CLE 23, CENTER-46-T.PEPPER. 16-J.DARDEN PUSHED OB AT CLE 34 FOR 11 YARDS (89-C.WOERNER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2700,0,0
2023101504,2023-10-15,3,0,0,SF,CLE,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023101504,2023-10-15,4,14,50,CLE,SF,1,10,34,0,0,(14:50) 10-P.WALKER PASS INCOMPLETE DEEP LEFT TO 11-D.PEOPLES-JONES [5-R.GREGORY].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,2710,0,0
2023101504,2023-10-15,4,14,44,CLE,SF,2,10,34,0,0,(14:44) (SHOTGUN) 27-K.HUNT RIGHT GUARD TO CLE 39 FOR 5 YARDS (29-T.HUFANGA).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,34,OWN,0,,0,,0,2716,0,0
2023101504,2023-10-15,4,14,6,CLE,SF,3,5,39,0,0,(14:06) (SHOTGUN) 10-P.WALKER PASS SHORT RIGHT TO 3-M.GOODWIN TO CLE 43 FOR 4 YARDS (48-O.BURKS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,2754,0,0
2023101504,2023-10-15,4,13,27,CLE,SF,4,6,38,0,0,"(13:27) 13-C.BOJORQUEZ PUNTS 57 YARDS TO SF 5, CENTER-47-C.HUGHLETT. 3-R.MCCLOUD TO SF 18 FOR 13 YARDS (47-C.HUGHLETT; 26-R.MCLEOD).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2793,0,0
2023101504,2023-10-15,4,13,27,CLE,SF,0,0,100,1,0,TIMEOUT #1 BY CLE AT 13:27.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2793,0,0
2023101504,2023-10-15,4,13,16,CLE,SF,0,0,100,1,0,TIMEOUT AT 13:16.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2804,0,0
2023101504,2023-10-15,4,13,16,SF,CLE,1,10,18,0,0,(13:16) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT TO 11-B.AIYUK.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,2804,0,0
2023101504,2023-10-15,4,13,11,SF,CLE,2,10,18,0,0,(13:11) 25-E.MITCHELL RIGHT TACKLE TO SF 18 FOR NO GAIN (91-A.WRIGHT).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,18,OWN,0,,0,,0,2809,0,0
2023101504,2023-10-15,4,12,29,SF,CLE,3,10,18,0,0,(12:29) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE DEEP LEFT TO 11-B.AIYUK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,2851,0,0
2023101504,2023-10-15,4,12,25,SF,CLE,4,10,18,0,0,"(12:25) 18-M.WISHNOWSKY PUNTS 44 YARDS TO CLE 38, CENTER-46-T.PEPPER, FAIR CATCH BY 16-J.DARDEN. PENALTY ON CLE-23-M.EMERSON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CLE 38.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,18,OWN,1,CLE,0,OFFENSIVE HOLDING,10,2855,0,0
