GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,MIA,CAR
2023101507,2023-10-15,1,0,38,CAR,MIA,3,3,87,0,0,"(:38) (NO HUDDLE, SHOTGUN) PENALTY ON MIA, DEFENSIVE TOO MANY MEN ON FIELD, 5 YARDS, ENFORCED AT MIA 13 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,13,OPP,1,MIA,1,DEFENSIVE TOO MANY MEN ON FIELD,5,6,862,0,0
2023101507,2023-10-15,1,0,13,CAR,MIA,1,8,92,0,0,(:13) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT MIDDLE TO 81-H.HURST (4-K.KOHOU) [51-D.LONG].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,6,887,0,0
2023101507,2023-10-15,1,0,9,CAR,MIA,2,8,92,1,0,"(:09) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 19-A.THIELEN FOR 8 YARDS, TOUCHDOWN.",0,2023,8,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,6,891,0,0
2023101507,2023-10-15,1,0,6,MIA,CAR,0,0,65,1,0,"4-E.PINEIRO KICKS 65 YARDS FROM CAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,894,0,0
2023101507,2023-10-15,1,0,6,MIA,CAR,1,10,25,1,0,(:06) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP RIGHT TO 10-T.HILL TO CAR 48 FOR 27 YARDS (26-D.JACKSON).,0,2023,27,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,6,894,0,0
2023101507,2023-10-15,1,0,6,CAR,MIA,0,0,85,1,0,"4-E.PINEIRO EXTRA POINT IS GOOD, CENTER-44-J.JANSEN, HOLDER-10-J.HEKKER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,6,894,0,0
2023101507,2023-10-15,2,15,0,MIA,CAR,1,10,52,0,0,(15:00) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE DEEP MIDDLE TO 17-J.WADDLE (42-S.FRANKLIN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,6,900,0,0
2023101507,2023-10-15,1,0,0,MIA,CAR,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,900,0,0
2023101507,2023-10-15,2,14,54,MIA,CAR,2,10,52,0,0,"(14:54) (SHOTGUN) 31-R.MOSTERT RIGHT END TO CAR 41 FOR 7 YARDS (13-T.HILL, 49-F.LUVU). CAR-91-N.THURMAN WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,48,OPP,0,,0,,0,6,906,0,0
2023101507,2023-10-15,2,14,34,MIA,CAR,0,0,100,1,0,TIMEOUT AT 14:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,926,0,0
2023101507,2023-10-15,2,14,25,MIA,CAR,3,3,59,1,0,(14:25) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 0-B.BERRIOS TO CAR 31 FOR 10 YARDS (49-F.LUVU).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,6,935,0,0
2023101507,2023-10-15,2,13,47,MIA,CAR,1,10,69,1,0,(13:47) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT MIDDLE TO 10-T.HILL RAN OB AT CAR 20 FOR 11 YARDS (23-C.HENDERSON).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,6,973,0,0
2023101507,2023-10-15,2,13,14,MIA,CAR,1,10,80,0,0,"(13:14) 26-S.AHMED RIGHT END TO CAR 17 FOR 3 YARDS (49-F.LUVU, 97-Y.GROSS-MATOS).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,20,OPP,0,,0,,0,6,1006,0,0
2023101507,2023-10-15,2,12,37,MIA,CAR,2,7,83,1,0,(12:37) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 17-J.WADDLE TO CAR 3 FOR 14 YARDS (54-K.GRUGIER-HILL).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,6,1043,0,0
2023101507,2023-10-15,2,11,59,MIA,CAR,1,3,97,0,0,(11:59) (SHOTGUN) 26-S.AHMED UP THE MIDDLE TO CAR 3 FOR NO GAIN (96-D.WILLIAMS; 49-F.LUVU).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,3,OPP,0,,0,,0,6,1081,0,0
2023101507,2023-10-15,2,11,19,MIA,CAR,2,3,97,1,0,"(11:19) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 31-R.MOSTERT FOR 3 YARDS, TOUCHDOWN.",0,2023,3,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,6,1121,0,0
2023101507,2023-10-15,2,11,13,MIA,CAR,0,0,85,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,6,1127,0,0
2023101507,2023-10-15,2,11,13,CAR,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,1127,0,0
2023101507,2023-10-15,2,11,13,MIA,CAR,0,0,100,1,0,TIMEOUT AT 11:13.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1127,0,0
2023101507,2023-10-15,2,11,13,CAR,MIA,1,10,25,0,0,"(11:13) 30-C.HUBBARD LEFT TACKLE TO CAR 29 FOR 4 YARDS (55-J.BAKER, 43-A.VAN GINKEL).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,6,1127,0,0
2023101507,2023-10-15,2,10,35,CAR,MIA,2,6,29,1,0,(10:35) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 19-A.THIELEN TO CAR 37 FOR 8 YARDS (43-A.VAN GINKEL).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,6,1165,0,0
2023101507,2023-10-15,2,9,56,CAR,MIA,1,10,37,1,0,(9:56) 9-B.YOUNG PASS SHORT LEFT TO 15-J.MINGO TO CAR 47 FOR 10 YARDS (33-E.APPLE).,0,2023,10,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,6,1204,0,0
2023101507,2023-10-15,2,9,14,CAR,MIA,1,10,47,0,0,(9:14) (SHOTGUN) 30-C.HUBBARD UP THE MIDDLE TO CAR 49 FOR 2 YARDS (2-B.CHUBB).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OWN,0,,0,,0,6,1246,0,0
2023101507,2023-10-15,2,8,36,CAR,MIA,2,8,49,0,0,"(8:36) (NO HUDDLE, SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT MIDDLE TO 15-J.MINGO.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,6,1284,0,0
2023101507,2023-10-15,2,8,32,CAR,MIA,3,8,49,0,0,(8:32) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE DEEP LEFT TO 17-D.CHARK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,6,1288,0,0
2023101507,2023-10-15,2,8,20,MIA,CAR,0,0,100,1,0,TIMEOUT AT 08:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1300,0,0
2023101507,2023-10-15,2,8,20,MIA,CAR,1,10,43,1,0,(8:20) 31-R.MOSTERT LEFT TACKLE PUSHED OB AT CAR 8 FOR 49 YARDS (23-C.HENDERSON).,0,2023,49,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,43,OWN,0,,0,,0,6,1300,0,0
2023101507,2023-10-15,2,7,45,MIA,CAR,1,8,92,0,0,(7:45) (SHOTGUN) 31-R.MOSTERT UP THE MIDDLE TO CAR 4 FOR 4 YARDS (99-S.TUTTLE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OPP,0,,0,,0,6,1335,0,0
2023101507,2023-10-15,2,7,7,MIA,CAR,2,4,96,1,0,"(7:07) 1-T.TAGOVAILOA PASS SHORT LEFT TO 17-J.WADDLE FOR 4 YARDS, TOUCHDOWN.",0,2023,4,UNDER CENTER,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,6,1373,0,0
2023101507,2023-10-15,2,7,0,CAR,MIA,1,10,25,0,0,(7:00) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 5-L.SHENAULT TO CAR 25 FOR NO GAIN (55-J.BAKER). CAR-5-L.SHENAULT WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,6,1380,0,0
2023101507,2023-10-15,2,7,0,MIA,CAR,0,0,100,1,0,TIMEOUT AT 07:00.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1380,0,0
2023101507,2023-10-15,2,7,0,MIA,CAR,0,0,85,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,6,1380,0,0
2023101507,2023-10-15,2,7,0,CAR,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,1380,0,0
2023101507,2023-10-15,2,6,45,CAR,MIA,0,0,100,1,0,TIMEOUT AT 06:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1395,0,0
2023101507,2023-10-15,2,6,25,CAR,MIA,2,10,25,0,0,(6:25) (SHOTGUN) 30-C.HUBBARD RIGHT GUARD TO CAR 28 FOR 3 YARDS (92-Z.SIELER; 94-C.WILKINS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,6,1415,0,0
2023101507,2023-10-15,2,5,47,CAR,MIA,3,7,28,0,0,(5:47) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 17-D.CHARK TO CAR 29 FOR 1 YARD (25-X.HOWARD).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,6,1453,0,0
2023101507,2023-10-15,2,5,9,CAR,MIA,4,6,29,0,0,"(5:09) 10-J.HEKKER PUNTS 43 YARDS TO MIA 28, CENTER-44-J.JANSEN, FAIR CATCH BY 0-B.BERRIOS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,6,1491,0,0
2023101507,2023-10-15,2,5,1,MIA,CAR,1,10,28,0,0,(5:01) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT MIDDLE TO 10-T.HILL (99-S.TUTTLE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,6,1499,0,0
2023101507,2023-10-15,2,4,58,MIA,CAR,2,10,28,0,0,(4:58) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,6,1502,0,0
