GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,BUF,NYG
2023101512,2023-10-15,2,5,53,NYG,BUF,2,17,74,0,0,(5:53) (SHOTGUN) 2-T.TAYLOR PASS INCOMPLETE SHORT RIGHT TO 12-D.WALLER. PRESSURE ON QB: G.ROUSSEAU.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,1447,0,0
2023101512,2023-10-15,2,5,49,NYG,BUF,3,17,74,0,0,(5:49) (SHOTGUN) 2-T.TAYLOR PASS SHORT RIGHT TO 17-W.ROBINSON TO BUF 24 FOR 2 YARDS (7-TA.JOHNSON).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,1451,0,0
2023101512,2023-10-15,2,5,12,NYG,BUF,4,15,76,0,0,"(5:12) 9-G.GANO 43 YARD FIELD GOAL IS GOOD, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,1488,0,0
2023101512,2023-10-15,2,5,8,BUF,NYG,0,0,100,1,0,TIMEOUT AT 05:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1492,0,0
2023101512,2023-10-15,2,5,8,BUF,NYG,1,10,25,0,0,"(5:08) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT [97-D.LAWRENCE]. PENALTY ON BUF-66-C.MCGOVERN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT BUF 25 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OWN,1,BUF,1,OFFENSIVE HOLDING,10,1492,0,0
2023101512,2023-10-15,2,5,8,BUF,NYG,0,0,65,1,0,"9-G.GANO KICKS 65 YARDS FROM NYG 35 TO END ZONE, TOUCHBACK. KICK THROUGH END ZONE.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1492,0,0
2023101512,2023-10-15,2,5,3,BUF,NYG,1,20,15,0,0,"(5:03) (SHOTGUN) PENALTY ON BUF-79-S.BROWN, FALSE START, 5 YARDS, ENFORCED AT BUF 15 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,15,OWN,1,BUF,1,FALSE START,5,1497,0,0
2023101512,2023-10-15,2,5,3,BUF,NYG,1,25,10,0,0,"(5:03) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE DEEP RIGHT TO 13-G.DAVIS. PENALTY ON NYG-28-C.FLOTT, ILLEGAL USE OF HANDS, DECLINED. PENALTY ON NYG-58-B.OKEREKE, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT BUF 10 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,10,OWN,0,NYG,1,ILLEGAL USE OF HANDS,0,1497,0,0
2023101512,2023-10-15,2,4,54,BUF,NYG,1,10,25,0,0,(4:54) K.ALLEN IN AT QB. (SHOTGUN) 28-L.MURRAY RIGHT TACKLE TO BUF 30 FOR 5 YARDS (41-M.MCFADDEN).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,1506,0,0
2023101512,2023-10-15,2,4,11,BUF,NYG,2,5,30,0,0,(4:11) 4-J.COOK LEFT GUARD TO BUF 34 FOR 4 YARDS (41-M.MCFADDEN).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,30,OWN,0,,0,,0,1549,0,0
2023101512,2023-10-15,2,3,32,BUF,NYG,3,1,34,1,0,(3:32) J.ALLEN RETURNS AT QB. (SHOTGUN) 22-D.HARRIS RIGHT GUARD TO BUF 35 FOR 1 YARD (58-B.OKEREKE). BUF-22-D.HARRIS WAS INJURED DURING THE PLAY. HE IS OUT.  D.HARRIS TAKEN OFF FIELD IN AMBULANCE.,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,34,OWN,0,,0,,0,1588,0,0
2023101512,2023-10-15,2,3,15,BUF,NYG,0,0,100,1,0,TIMEOUT AT 03:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1605,0,0
2023101512,2023-10-15,2,3,2,BUF,NYG,1,10,35,1,0,(3:02) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS PUSHED OB AT NYG 46 FOR 19 YARDS (22-A.JACKSON).,0,2023,19,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1618,0,0
2023101512,2023-10-15,2,2,30,BUF,NYG,1,10,54,0,0,"(2:30) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE INTENDED FOR 88-D.KNOX INTERCEPTED BY 41-M.MCFADDEN (58-B.OKEREKE) AT NYG 36. 41-M.MCFADDEN TO NYG 41 FOR 5 YARDS (28-L.MURRAY). PASS TIPPED BEFORE INT.",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,46,OPP,0,,0,,0,1650,0,0
2023101512,2023-10-15,2,2,23,NYG,BUF,1,10,41,0,0,(2:23) 26-S.BARKLEY RIGHT GUARD TO NYG 42 FOR 1 YARD (42-D.WILLIAMS; 50-G.ROUSSEAU).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,41,OWN,0,,0,,0,1657,0,0
2023101512,2023-10-15,2,2,0,NYG,BUF,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023101512,2023-10-15,2,2,0,NYG,BUF,2,9,42,0,0,(2:00) 2-T.TAYLOR PASS SHORT RIGHT TO 13-J.HYATT TO NYG 48 FOR 6 YARDS (42-D.WILLIAMS) [50-G.ROUSSEAU].,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1680,0,0
2023101512,2023-10-15,2,1,26,NYG,BUF,3,3,48,1,0,(1:26) (SHOTGUN) 2-T.TAYLOR PASS DEEP LEFT TO 86-D.SLAYTON PUSHED OB AT BUF 21 FOR 31 YARDS (47-C.BENFORD).,0,2023,31,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1714,0,0
2023101512,2023-10-15,2,1,21,NYG,BUF,1,10,79,0,0,(1:21) (SHOTGUN) 26-S.BARKLEY RIGHT GUARD TO BUF 12 FOR 9 YARDS (21-J.POYER; 23-M.HYDE).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,21,OPP,0,,0,,0,1719,0,0
2023101512,2023-10-15,2,0,47,NYG,BUF,2,1,88,0,0,(:47) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO BUF 12 FOR NO GAIN (42-D.WILLIAMS).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,12,OPP,0,,0,,0,1753,0,0
2023101512,2023-10-15,2,0,30,NYG,BUF,0,0,100,1,0,TIMEOUT #2 BY NYG AT 00:30.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1770,0,0
2023101512,2023-10-15,2,0,30,NYG,BUF,3,1,88,1,0,"(:30) 20-E.GRAY UP THE MIDDLE TO BUF 10 FOR 2 YARDS (42-D.WILLIAMS, 7-TA.JOHNSON).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,12,OPP,0,,0,,0,1770,0,0
2023101512,2023-10-15,2,0,24,NYG,BUF,1,10,90,0,0,(:24) (SHOTGUN) 2-T.TAYLOR PASS INCOMPLETE SHORT LEFT TO 26-S.BARKLEY. PRESSURE ON QB: J.PHILLIPS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,1776,0,0
2023101512,2023-10-15,2,0,24,NYG,BUF,0,0,100,1,0,TIMEOUT #3 BY NYG AT 00:24.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1776,0,0
2023101512,2023-10-15,2,0,19,NYG,BUF,2,10,90,0,0,"(:19) (SHOTGUN) 2-T.TAYLOR PASS INCOMPLETE SHORT LEFT TO 86-D.SLAYTON. PENALTY ON BUF-24-K.ELAM, DEFENSIVE PASS INTERFERENCE, 9 YARDS, ENFORCED AT BUF 10 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,10,OPP,1,BUF,1,DEFENSIVE PASS INTERFERENCE,9,1781,0,0
2023101512,2023-10-15,2,0,14,NYG,BUF,1,1,99,0,0,(:14) 26-S.BARKLEY RIGHT GUARD TO BUF 1 FOR NO GAIN (43-T.BERNARD; 47-C.BENFORD).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,1,OPP,0,,0,,0,1786,0,0
2023101512,2023-10-15,2,0,0,NYG,BUF,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023101512,2023-10-15,3,15,0,NYG,BUF,0,0,65,1,0,2-T.BASS KICKS 51 YARDS FROM BUF 35 TO NYG 14. 20-E.GRAY TO NYG 17 FOR 3 YARDS (25-T.DODSON).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023101512,2023-10-15,3,14,55,NYG,BUF,1,10,17,1,0,(14:55) 2-T.TAYLOR PASS SHORT RIGHT TO 17-W.ROBINSON PUSHED OB AT NYG 30 FOR 13 YARDS (47-C.BENFORD).,0,2023,13,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,1805,0,0
2023101512,2023-10-15,3,14,22,NYG,BUF,1,10,30,0,0,(14:22) 2-T.TAYLOR SCRAMBLES RIGHT TACKLE TO NYG 37 FOR 7 YARDS (42-D.WILLIAMS).,0,2023,7,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1838,0,0
2023101512,2023-10-15,3,13,41,NYG,BUF,2,3,37,1,0,"(13:41) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO NYG 44 FOR 7 YARDS (7-TA.JOHNSON, 21-J.POYER).",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OWN,0,,0,,0,1879,0,0
2023101512,2023-10-15,3,13,2,NYG,BUF,1,10,44,0,0,(13:02) 2-T.TAYLOR PASS INCOMPLETE SHORT RIGHT TO 86-D.SLAYTON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1918,0,0
2023101512,2023-10-15,3,13,0,NYG,BUF,2,10,44,0,0,(13:00) 2-T.TAYLOR SCRAMBLES LEFT END PUSHED OB AT NYG 46 FOR 2 YARDS (7-TA.JOHNSON).,0,2023,2,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1920,0,0
2023101512,2023-10-15,3,12,21,NYG,BUF,3,8,46,1,0,(12:21) (SHOTGUN) 2-T.TAYLOR PASS SHORT LEFT TO 17-W.ROBINSON TO BUF 43 FOR 11 YARDS (43-T.BERNARD).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1959,0,0
2023101512,2023-10-15,3,11,49,NYG,BUF,1,10,57,0,0,(11:49) 26-S.BARKLEY LEFT END TO BUF 41 FOR 2 YARDS (42-D.WILLIAMS; 57-A.EPENESA).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,43,OPP,0,,0,,0,1991,0,0
2023101512,2023-10-15,3,11,13,NYG,BUF,2,8,59,0,0,"(11:13) 2-T.TAYLOR SACKED AT BUF 47 FOR -6 YARDS. FUMBLES, AND RECOVERS AT BUF 47.",0,2023,-6,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,41,OPP,0,,0,,0,2027,0,0
2023101512,2023-10-15,3,10,34,NYG,BUF,3,14,53,0,0,(10:34) (SHOTGUN) 2-T.TAYLOR SCRAMBLES LEFT TACKLE TO BUF 44 FOR 3 YARDS (42-D.WILLIAMS).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,2066,0,0
2023101512,2023-10-15,3,9,59,NYG,BUF,4,11,56,0,0,"(9:59) 6-J.GILLAN PUNTS 33 YARDS TO BUF 11, CENTER-59-C.KREITER, FAIR CATCH BY 11-D.HARTY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2101,0,0
2023101512,2023-10-15,3,9,52,BUF,NYG,1,10,11,0,0,"(9:52) 4-J.COOK UP THE MIDDLE TO BUF 13 FOR 2 YARDS (29-X.MCKINNEY; 58-B.OKEREKE). PENALTY ON NYG-99-L.WILLIAMS, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT BUF 13.",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,11,OWN,1,NYG,0,DEFENSIVE HOLDING,5,2108,0,0
2023101512,2023-10-15,3,9,52,BUF,NYG,0,0,100,1,0,TIMEOUT AT 09:52.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2108,0,0
2023101512,2023-10-15,3,9,30,BUF,NYG,1,10,18,0,0,(9:30) (SHOTGUN) 4-J.COOK RIGHT TACKLE TO BUF 23 FOR 5 YARDS (55-J.WARD).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,18,OWN,0,,0,,0,2130,0,0
2023101512,2023-10-15,3,8,55,BUF,NYG,2,5,23,1,0,(8:55) 4-J.COOK LEFT END TO BUF 33 FOR 10 YARDS (27-J.PINNOCK).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,23,OWN,0,,0,,0,2165,0,0
2023101512,2023-10-15,3,8,15,BUF,NYG,1,10,33,1,0,(8:15) (SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 88-D.KNOX TO BUF 43 FOR 10 YARDS (58-B.OKEREKE).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,2205,0,0
2023101512,2023-10-15,3,7,36,BUF,NYG,1,10,43,0,0,(7:36) 28-L.MURRAY UP THE MIDDLE TO 50 FOR 7 YARDS (58-B.OKEREKE).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OWN,0,,0,,0,2244,0,0
2023101512,2023-10-15,3,7,1,BUF,NYG,2,3,100,0,0,(7:01) (SHOTGUN) 28-L.MURRAY UP THE MIDDLE TO NYG 49 FOR 1 YARD (99-L.WILLIAMS; 41-M.MCFADDEN).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,0,OPP,0,,0,,0,2279,0,0
2023101512,2023-10-15,3,6,21,BUF,NYG,3,2,51,1,0,(6:21) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 10-K.SHAKIR RAN OB AT NYG 36 FOR 13 YARDS (29-X.MCKINNEY).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2319,0,0
2023101512,2023-10-15,3,5,42,BUF,NYG,1,10,64,0,0,(5:42) 17-J.ALLEN SCRAMBLES LEFT END TO NYG 31 FOR 5 YARDS (58-B.OKEREKE).,0,2023,5,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,2358,0,0
2023101512,2023-10-15,3,5,1,BUF,NYG,2,5,69,0,0,"(5:01) 4-J.COOK LEFT GUARD TO NYG 32 FOR -1 YARDS (58-B.OKEREKE, 45-C.BASHAM).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,31,OPP,0,,0,,0,2399,0,0
2023101512,2023-10-15,3,4,19,BUF,NYG,3,6,68,1,0,(4:19) (SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 14-S.DIGGS TO NYG 25 FOR 7 YARDS (24-D.BELTON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,2441,0,0
2023101512,2023-10-15,3,3,43,BUF,NYG,1,10,75,1,0,(3:43) (SHOTGUN) 28-L.MURRAY RIGHT GUARD TO NYG 13 FOR 12 YARDS (29-X.MCKINNEY).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OPP,0,,0,,0,2477,0,0
2023101512,2023-10-15,3,3,2,BUF,NYG,1,10,87,0,0,"(3:02) (SHOTGUN) 28-L.MURRAY RIGHT GUARD TO NYG 8 FOR 5 YARDS (29-X.MCKINNEY, 58-B.OKEREKE).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,13,OPP,0,,0,,0,2518,0,0
2023101512,2023-10-15,3,2,21,BUF,NYG,2,5,92,0,0,(2:21) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 88-D.KNOX TO NYG 5 FOR 3 YARDS (29-X.MCKINNEY).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,2559,0,0
2023101512,2023-10-15,3,1,41,BUF,NYG,3,2,95,0,0,"(1:41) (SHOTGUN) 28-L.MURRAY LEFT GUARD TO NYG 2 FOR 3 YARDS (41-M.MCFADDEN; 99-L.WILLIAMS). PENALTY ON NYG-97-D.LAWRENCE, UNNECESSARY ROUGHNESS, OFFSETTING. PENALTY ON NYG-99-L.WILLIAMS, UNNECESSARY ROUGHNESS, OFFSETTING. PENALTY ON NYG-5-K.THIBODEAUX, UNNECESSARY ROUGHNESS, OFFSETTING. PENALTY ON BUF-73-D.DAWKINS, UNNECESSARY ROUGHNESS, OFFSETTING.",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT GUARD,5,OPP,1,NYG,0,UNNECESSARY ROUGHNESS,0,2599,0,0
2023101512,2023-10-15,3,1,10,BUF,NYG,1,2,98,0,0,(1:10) 28-L.MURRAY LEFT GUARD TO NYG 1 FOR 1 YARD (27-J.PINNOCK).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,2,OPP,0,,0,,0,2630,0,0
2023101512,2023-10-15,3,0,34,BUF,NYG,2,1,99,0,0,(:34) (SHOTGUN) 28-L.MURRAY RIGHT GUARD TO NYG 3 FOR -2 YARDS (58-B.OKEREKE).,0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,1,OPP,0,,0,,0,2666,0,0
2023101512,2023-10-15,3,0,0,BUF,NYG,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023101512,2023-10-15,4,15,0,BUF,NYG,3,3,97,1,0,"(15:00) 17-J.ALLEN PASS SHORT LEFT TO 11-D.HARTY FOR 3 YARDS, TOUCHDOWN. NYG-24-D.BELTON WAS INJURED DURING THE PLAY.",0,2023,3,UNDER CENTER,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,2700,0,0
2023101512,2023-10-15,4,14,54,BUF,NYG,0,0,100,1,0,TIMEOUT AT 14:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2706,0,0
2023101512,2023-10-15,4,14,54,BUF,NYG,0,0,85,1,0,"2-T.BASS EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2706,0,0
2023101512,2023-10-15,4,14,54,NYG,BUF,0,0,65,0,0,"2-T.BASS KICKS 66 YARDS FROM BUF 35 TO NYG -1. 0-P.CAMPBELL TO NYG 26 FOR 27 YARDS (59-K.JONATHAN; 16-T.SHERFIELD). PENALTY ON NYG-47-C.BROWN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NYG 20. RETURN CREDITED TO NYG 20 (SPOT OF FOUL).",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,NYG,0,OFFENSIVE HOLDING,10,2706,0,0
2023101512,2023-10-15,4,14,48,NYG,BUF,1,10,10,1,0,"(14:48) 26-S.BARKLEY UP THE MIDDLE TO NYG 29 FOR 19 YARDS (23-M.HYDE, 7-TA.JOHNSON).",0,2023,19,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,10,OWN,0,,0,,0,2712,0,0
2023101512,2023-10-15,4,14,15,NYG,BUF,1,10,29,1,0,(14:15) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE PUSHED OB AT BUF 37 FOR 34 YARDS (23-M.HYDE).,0,2023,34,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OWN,0,,0,,0,2745,0,0
2023101512,2023-10-15,4,13,40,NYG,BUF,1,10,63,0,0,(13:40) 31-M.BREIDA UP THE MIDDLE TO BUF 36 FOR 1 YARD (43-T.BERNARD).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OPP,0,,0,,0,2780,0,0
2023101512,2023-10-15,4,13,4,NYG,BUF,2,9,64,0,0,(13:04) 26-S.BARKLEY RIGHT TACKLE TO BUF 31 FOR 5 YARDS (43-T.BERNARD).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,36,OPP,0,,0,,0,2816,0,0
2023101512,2023-10-15,4,12,24,NYG,BUF,3,4,69,0,0,"(12:24) (SHOTGUN) 2-T.TAYLOR SCRAMBLES UP THE MIDDLE TO BUF 25 FOR 6 YARDS (23-M.HYDE). PENALTY ON BUF-43-T.BERNARD, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT BUF 25.",0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,31,OPP,1,BUF,0,DEFENSIVE HOLDING,5,2856,0,0
2023101512,2023-10-15,4,12,1,NYG,BUF,1,10,80,0,0,(12:01) 26-S.BARKLEY RIGHT END TO BUF 13 FOR 7 YARDS (47-C.BENFORD).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,20,OPP,0,,0,,0,2879,0,0
2023101512,2023-10-15,4,11,24,NYG,BUF,2,3,87,0,0,"(11:24) 31-M.BREIDA RIGHT GUARD TO BUF 11 FOR 2 YARDS (50-G.ROUSSEAU, 24-K.ELAM).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,13,OPP,0,,0,,0,2916,0,0
2023101512,2023-10-15,4,10,43,NYG,BUF,3,1,89,0,0,"(10:43) (SHOTGUN) 2-T.TAYLOR PASS INCOMPLETE SHORT RIGHT [42-D.WILLIAMS]. THROWN AWAY, UNDER PRESSURE.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,2957,0,0
2023101512,2023-10-15,4,10,38,NYG,BUF,4,1,89,0,0,"(10:38) 9-G.GANO 29 YARD FIELD GOAL IS GOOD, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,2962,0,0
2023101512,2023-10-15,4,10,35,BUF,NYG,0,0,100,1,0,TIMEOUT AT 10:35.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2965,0,0
2023101512,2023-10-15,4,10,35,BUF,NYG,0,0,65,1,0,"9-G.GANO KICKS 65 YARDS FROM NYG 35 TO END ZONE, TOUCHBACK. KICK THROUGH END ZONE.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2965,0,0
2023101512,2023-10-15,4,10,35,BUF,NYG,1,10,25,0,0,(10:35) 17-J.ALLEN PASS SHORT RIGHT TO 13-G.DAVIS TO BUF 28 FOR 3 YARDS (28-C.FLOTT).,0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2965,0,0
2023101512,2023-10-15,4,10,1,BUF,NYG,2,7,28,0,0,(10:01) (SHOTGUN) 4-J.COOK RIGHT GUARD TO BUF 28 FOR NO GAIN (29-X.MCKINNEY).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,28,OWN,0,,0,,0,2999,0,0
2023101512,2023-10-15,4,9,25,BUF,NYG,3,7,28,0,0,"(9:25) (SHOTGUN) 17-J.ALLEN SCRAMBLES RIGHT END PUSHED OB AT BUF 34 FOR 6 YARDS (5-K.THIBODEAUX). PENALTY ON NYG-22-A.JACKSON, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT BUF 34.",0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,28,OWN,1,NYG,0,DEFENSIVE HOLDING,5,3035,0,0
