GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LAC,CHI
2023102913,2023-10-29,2,2,0,CHI,LAC,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023102913,2023-10-29,2,2,0,CHI,LAC,2,7,86,0,0,(2:00) (SHOTGUN) 11-D.MOONEY SCRAMBLES LEFT END PUSHED OB AT LAC 11 FOR 3 YARDS (9-K.MURRAY).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,1680,0,0
2023102913,2023-10-29,2,1,52,CHI,LAC,3,4,89,1,0,"(1:52) (SHOTGUN) 25-D.EVANS RIGHT END FOR 11 YARDS, TOUCHDOWN.",0,2023,11,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,11,OPP,0,,0,,0,1688,0,0
2023102913,2023-10-29,2,1,47,CHI,LAC,0,0,85,1,0,"8-C.SANTOS EXTRA POINT IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1693,0,0
2023102913,2023-10-29,2,1,47,LAC,CHI,1,10,25,0,0,(1:47) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT MIDDLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1693,0,0
2023102913,2023-10-29,2,1,47,LAC,CHI,0,0,65,1,0,"8-C.SANTOS KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1693,0,0
2023102913,2023-10-29,2,1,47,LAC,CHI,0,0,100,1,0,TIMEOUT AT 01:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1693,0,0
2023102913,2023-10-29,2,1,43,LAC,CHI,2,10,25,1,0,(1:43) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 1-Q.JOHNSTON TO LAC 36 FOR 11 YARDS (29-T.STEVENSON).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1697,0,0
2023102913,2023-10-29,2,1,21,LAC,CHI,1,10,36,1,0,"(1:21) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 1-Q.JOHNSTON TO LAC 48 FOR 12 YARDS (37-D.HARMON).",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1719,0,0
2023102913,2023-10-29,2,0,56,LAC,CHI,1,10,48,0,0,"(:56) (NO HUDDLE, SHOTGUN) 10-J.HERBERT SCRAMBLES LEFT END RAN OB AT LAC 49 FOR 1 YARD (53-T.EDWARDS). PENALTY ON CHI-95-D.WALKER, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT LAC 48 - NO PLAY.",0,2023,1,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,48,OWN,1,CHI,1,DEFENSIVE OFFSIDE,5,1744,0,0
2023102913,2023-10-29,2,0,50,LAC,CHI,1,5,53,1,0,(:50) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 30-A.EKELER TO CHI 24 FOR 23 YARDS (37-D.HARMON).,0,2023,23,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1750,0,0
2023102913,2023-10-29,2,0,42,LAC,CHI,0,0,100,1,0,TIMEOUT #1 BY LAC AT 00:42.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1758,0,0
2023102913,2023-10-29,2,0,42,LAC,CHI,1,10,76,0,0,(:42) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 13-K.ALLEN TO CHI 17 FOR 7 YARDS (6-K.GORDON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,1758,0,0
2023102913,2023-10-29,2,0,37,LAC,CHI,0,0,100,1,0,TIMEOUT #2 BY LAC AT 00:37.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1763,0,0
2023102913,2023-10-29,2,0,37,LAC,CHI,2,3,83,0,0,(:37) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP LEFT TO 1-Q.JOHNSTON (33-J.JOHNSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,1763,0,0
2023102913,2023-10-29,2,0,32,LAC,CHI,3,3,83,1,0,(:32) (SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 1-Q.JOHNSTON TO CHI 11 FOR 6 YARDS (37-D.HARMON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,1768,0,0
2023102913,2023-10-29,2,0,16,LAC,CHI,1,10,89,0,0,"(:16) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT MIDDLE TO 5-J.PALMER (93-JU.JONES).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,1784,0,0
2023102913,2023-10-29,2,0,11,LAC,CHI,2,10,89,1,0,"(:11) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 89-D.PARHAM FOR 11 YARDS, TOUCHDOWN.",0,2023,11,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,1789,0,0
2023102913,2023-10-29,2,0,4,LAC,CHI,0,0,85,1,0,"11-C.DICKER EXTRA POINT IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1796,0,0
2023102913,2023-10-29,2,0,4,CHI,LAC,0,0,65,1,0,11-C.DICKER KICKS 44 YARDS FROM LAC 35 TO CHI 21. 23-R.JOHNSON (DIDN'T TRY TO ADVANCE) TO CHI 21 FOR NO GAIN.,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1796,0,0
2023102913,2023-10-29,2,0,3,CHI,LAC,1,10,21,0,0,(:03) 17-T.BAGENT KNEELS TO CHI 20 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,1797,0,0
2023102913,2023-10-29,3,15,0,LAC,CHI,0,0,65,1,0,"8-C.SANTOS KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023102913,2023-10-29,2,0,0,CHI,LAC,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023102913,2023-10-29,3,15,0,LAC,CHI,1,10,25,0,0,"(15:00) 30-A.EKELER RIGHT TACKLE TO LAC 22 FOR -3 YARDS (93-JU.JONES, 97-A.BILLINGS).",0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,1800,0,0
2023102913,2023-10-29,3,14,17,LAC,CHI,2,13,22,0,0,(14:17) (SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 13-K.ALLEN TO LAC 29 FOR 7 YARDS (29-T.STEVENSON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,1843,0,0
2023102913,2023-10-29,3,13,42,LAC,CHI,3,6,29,1,0,(13:42) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 30-A.EKELER TO LAC 38 FOR 9 YARDS (33-J.JOHNSON).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1878,0,0
2023102913,2023-10-29,3,13,2,LAC,CHI,1,10,38,0,0,(13:02) 10-J.HERBERT PASS SHORT LEFT TO 12-D.DAVIS TO LAC 37 FOR -1 YARDS (37-D.HARMON). CHI-49-T.EDMUNDS WAS INJURED DURING THE PLAY.,0,2023,-1,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,1918,0,0
2023102913,2023-10-29,3,12,49,LAC,CHI,0,0,100,1,0,TIMEOUT AT 12:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1931,0,0
2023102913,2023-10-29,3,12,37,LAC,CHI,2,11,37,0,0,"(12:37) (SHOTGUN) 76-W.CLAPP TO LAC 32 FOR -5 YARDS. FUMBLES, RECOVERED BY LAC-10-J.HERBERT AT LAC 25. 10-J.HERBERT SACKED OB AT LAC 27 FOR -10 YARDS (94-R.GREEN). PENALTY ON CHI-97-A.BILLINGS, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT LAC 37 - NO PLAY.",0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,1,0,0,,37,OWN,1,CHI,1,DEFENSIVE OFFSIDE,5,1943,0,0
2023102913,2023-10-29,3,12,23,LAC,CHI,2,6,42,0,0,(12:23) (SHOTGUN) 30-A.EKELER LEFT GUARD TO LAC 47 FOR 5 YARDS (57-J.SANBORN).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,42,OWN,0,,0,,0,1957,0,0
2023102913,2023-10-29,3,11,54,LAC,CHI,3,1,47,0,0,"(11:54) (SHOTGUN) PENALTY ON LAC-89-D.PARHAM, FALSE START, 5 YARDS, ENFORCED AT LAC 47 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,47,OWN,1,LAC,1,FALSE START,5,1986,0,0
2023102913,2023-10-29,3,11,45,LAC,CHI,3,6,42,1,0,(11:45) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 89-D.PARHAM TO CHI 41 FOR 17 YARDS (31-JA.JONES).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1995,0,0
2023102913,2023-10-29,3,11,0,LAC,CHI,1,10,59,0,0,"(11:00) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP RIGHT TO 13-K.ALLEN. PENALTY ON LAC-70-R.SLATER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CHI 41 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,41,OPP,1,LAC,1,OFFENSIVE HOLDING,10,2040,0,0
2023102913,2023-10-29,3,10,55,LAC,CHI,1,20,49,0,0,(10:55) (SHOTGUN) 30-A.EKELER RIGHT END TO CHI 45 FOR 6 YARDS (53-T.EDWARDS; 29-T.STEVENSON).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,49,OWN,0,,0,,0,2045,0,0
2023102913,2023-10-29,3,10,17,LAC,CHI,2,14,55,0,0,(10:17) (SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 12-D.DAVIS TO CHI 40 FOR 5 YARDS (6-K.GORDON; 53-T.EDWARDS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,2083,0,0
2023102913,2023-10-29,3,9,36,LAC,CHI,3,9,60,0,0,(9:36) (SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 13-K.ALLEN TO CHI 35 FOR 5 YARDS (57-J.SANBORN).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2124,0,0
2023102913,2023-10-29,3,8,56,LAC,CHI,4,4,65,0,0,"(8:56) 11-C.DICKER 53 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2164,0,0
2023102913,2023-10-29,3,8,51,LAC,CHI,0,0,100,1,0,TIMEOUT AT 08:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2169,0,0
2023102913,2023-10-29,3,8,51,CHI,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2169,0,0
2023102913,2023-10-29,3,8,51,CHI,LAC,1,10,25,0,0,(8:51) 21-D.FOREMAN RIGHT GUARD TO CHI 25 FOR NO GAIN (51-S.JOSEPH).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,2169,0,0
2023102913,2023-10-29,3,8,10,CHI,LAC,2,10,25,0,0,(8:10) (SHOTGUN) 17-T.BAGENT PASS SHORT MIDDLE TO 21-D.FOREMAN TO CHI 27 FOR 2 YARDS (6-E.KENDRICKS).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2210,0,0
2023102913,2023-10-29,3,7,30,CHI,LAC,3,8,27,0,0,(7:30) (SHOTGUN) 17-T.BAGENT PASS INCOMPLETE SHORT MIDDLE TO 2-D.MOORE (6-E.KENDRICKS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2250,0,0
2023102913,2023-10-29,3,7,24,CHI,LAC,4,8,27,0,0,"(7:24) 16-T.GILL PUNTS 47 YARDS TO LAC 26, CENTER-48-P.SCALES. 12-D.DAVIS TO LAC 32 FOR 6 YARDS (44-N.SEWELL).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2256,0,0
2023102913,2023-10-29,3,7,14,LAC,CHI,0,0,100,1,0,TIMEOUT AT 07:14.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2266,0,0
2023102913,2023-10-29,3,7,14,LAC,CHI,1,10,32,0,0,(7:14) 30-A.EKELER UP THE MIDDLE TO LAC 31 FOR -1 YARDS (53-T.EDWARDS).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OWN,0,,0,,0,2266,0,0
2023102913,2023-10-29,3,6,33,LAC,CHI,2,11,31,0,0,(6:33) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP LEFT TO 13-K.ALLEN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,2307,0,0
2023102913,2023-10-29,3,6,24,LAC,CHI,3,11,31,0,0,(6:24) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP RIGHT TO 87-S.FEHOKO [53-T.EDWARDS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,2316,0,0
2023102913,2023-10-29,3,6,19,LAC,CHI,4,11,31,0,0,"(6:19) 16-J.SCOTT PUNTS 63 YARDS TO CHI 6, CENTER-47-J.HARRIS. 15-T.TAYLOR PUSHED OB AT CHI 20 FOR 14 YARDS (31-N.NIEMANN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,2321,0,0
2023102913,2023-10-29,3,6,8,CHI,LAC,1,10,20,0,0,"(6:08) 23-R.JOHNSON RIGHT END TO CHI 25 FOR 5 YARDS (6-E.KENDRICKS, 95-N.WILLIAMS).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,20,OWN,0,,0,,0,2332,0,0
2023102913,2023-10-29,3,6,8,LAC,CHI,0,0,100,1,0,TIMEOUT AT 06:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2332,0,0
2023102913,2023-10-29,3,5,24,CHI,LAC,2,5,25,0,0,"(5:24) PENALTY ON CHI-84-M.LEWIS, FALSE START, 5 YARDS, ENFORCED AT CHI 25 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,CHI,1,FALSE START,5,2376,0,0
2023102913,2023-10-29,3,5,14,CHI,LAC,2,10,20,0,0,(5:14) (SHOTGUN) 17-T.BAGENT PASS SHORT RIGHT TO 85-C.KMET TO CHI 27 FOR 7 YARDS (9-K.MURRAY).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,2386,0,0
2023102913,2023-10-29,3,4,37,CHI,LAC,3,3,27,0,0,"(4:37) (NO HUDDLE, SHOTGUN) 17-T.BAGENT PASS SHORT RIGHT TO 85-C.KMET TO CHI 29 FOR 2 YARDS (3-D.JAMES; 9-K.MURRAY).",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2423,0,0
2023102913,2023-10-29,3,3,57,CHI,LAC,4,1,29,0,0,(3:57) 23-R.JOHNSON RIGHT GUARD TO CHI 29 FOR NO GAIN (97-J.BOSA; 51-S.JOSEPH).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,29,OWN,0,,0,,0,2463,0,0
2023102913,2023-10-29,3,3,52,LAC,CHI,1,10,71,0,0,"(3:52) (SHOTGUN) 30-A.EKELER RIGHT END TO CHI 28 FOR 1 YARD (33-J.JOHNSON, 53-T.EDWARDS).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,29,OPP,0,,0,,0,2468,0,0
2023102913,2023-10-29,3,3,14,LAC,CHI,2,9,72,0,0,(3:14) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT RIGHT TO 30-A.EKELER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,2506,0,0
2023102913,2023-10-29,3,3,10,LAC,CHI,3,9,72,0,0,(3:10) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT LEFT TO 13-K.ALLEN [53-T.EDWARDS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,2510,0,0
2023102913,2023-10-29,3,3,5,LAC,CHI,4,9,72,0,0,"(3:05) 11-C.DICKER 46 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,2515,0,0
2023102913,2023-10-29,3,3,0,CHI,LAC,1,10,25,1,0,(3:00) (SHOTGUN) 17-T.BAGENT PASS SHORT LEFT TO 2-D.MOORE TO CHI 43 FOR 18 YARDS (6-E.KENDRICKS).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2520,0,0
2023102913,2023-10-29,3,3,0,CHI,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2520,0,0
2023102913,2023-10-29,3,2,34,CHI,LAC,1,10,43,1,0,"(2:34) (NO HUDDLE, SHOTGUN) 21-D.FOREMAN UP THE MIDDLE TO LAC 45 FOR 12 YARDS (3-D.JAMES).",0,2023,12,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OWN,0,,0,,0,2546,0,0
2023102913,2023-10-29,3,2,13,CHI,LAC,1,10,55,1,0,"(2:13) (NO HUDDLE, SHOTGUN) 17-T.BAGENT PASS SHORT RIGHT TO 13-T.SCOTT PUSHED OB AT LAC 34 FOR 11 YARDS (26-A.SAMUEL).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,2567,0,0
2023102913,2023-10-29,3,1,47,CHI,LAC,1,10,66,0,0,"(1:47) (SHOTGUN) 21-D.FOREMAN UP THE MIDDLE TO LAC 30 FOR 4 YARDS (97-J.BOSA, 98-A.JOHNSON).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,2593,0,0
2023102913,2023-10-29,3,1,9,CHI,LAC,2,6,70,0,0,"(1:09) (SHOTGUN) 17-T.BAGENT PASS SHORT RIGHT TO 85-C.KMET TO LAC 26 FOR 4 YARDS (6-E.KENDRICKS, 99-S.MATLOCK).",0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,2631,0,0
2023102913,2023-10-29,3,0,37,CHI,LAC,3,2,74,0,0,"(:37) (NO HUDDLE, SHOTGUN) 21-D.FOREMAN LEFT GUARD TO LAC 26 FOR NO GAIN (94-C.RUMPH).",0,2023,0,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,26,OPP,0,,0,,0,2663,0,0
2023102913,2023-10-29,4,15,0,CHI,LAC,4,2,74,1,0,"(15:00) (SHOTGUN) 17-T.BAGENT PASS SHORT RIGHT INTENDED FOR 25-D.EVANS INTERCEPTED BY 26-A.SAMUEL AT LAC 24. 26-A.SAMUEL PUSHED OB AT LAC 27 FOR 3 YARDS (85-C.KMET). THE REPLAY OFFICIAL REVIEWED THE INTERCEPTION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 17-T.BAGENT PASS INCOMPLETE SHORT RIGHT TO 25-D.EVANS (26-A.SAMUEL).",0,2023,3,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,26,OPP,0,,0,,0,2700,0,0
2023102913,2023-10-29,3,0,0,CHI,LAC,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023102913,2023-10-29,4,14,57,LAC,CHI,1,10,27,0,0,"(14:57) (SHOTGUN) 30-A.EKELER UP THE MIDDLE TO LAC 30 FOR 3 YARDS (57-J.SANBORN, 53-T.EDWARDS).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OWN,0,,0,,0,2703,0,0
2023102913,2023-10-29,4,14,21,LAC,CHI,2,7,30,0,0,(14:21) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,2739,0,0
2023102913,2023-10-29,4,14,18,LAC,CHI,3,7,30,1,0,(14:18) (SHOTGUN) 10-J.HERBERT PASS DEEP RIGHT TO 13-K.ALLEN RAN OB AT CHI 44 FOR 26 YARDS.,0,2023,26,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,2742,0,0
2023102913,2023-10-29,4,13,34,LAC,CHI,1,10,56,0,0,(13:34) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 13-K.ALLEN TO CHI 38 FOR 6 YARDS (29-T.STEVENSON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2786,0,0
2023102913,2023-10-29,4,12,57,LAC,CHI,2,4,62,0,0,(12:57) (SHOTGUN) 25-J.KELLEY RIGHT GUARD TO CHI 35 FOR 3 YARDS (57-J.SANBORN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OPP,0,,0,,0,2823,0,0
2023102913,2023-10-29,4,12,25,LAC,CHI,3,1,65,0,0,"(12:25) (SHOTGUN) 30-A.EKELER UP THE MIDDLE TO CHI 35 FOR NO GAIN (93-JU.JONES, 97-A.BILLINGS).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OPP,0,,0,,0,2855,0,0
2023102913,2023-10-29,4,11,44,LAC,CHI,4,1,65,0,0,"(11:44) 30-A.EKELER LEFT TACKLE TO CHI 35 FOR NO GAIN (22-E.HICKS). PENALTY ON LAC-88-T.MCKITTY, OFFENSIVE HOLDING, DECLINED.",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,35,OPP,0,LAC,0,OFFENSIVE HOLDING,0,2896,0,0
2023102913,2023-10-29,4,11,38,CHI,LAC,1,10,35,0,0,(11:38) (SHOTGUN) 17-T.BAGENT PASS INCOMPLETE DEEP RIGHT TO 13-T.SCOTT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,2902,0,0
2023102913,2023-10-29,4,11,32,CHI,LAC,2,10,35,0,0,(11:32) (SHOTGUN) 17-T.BAGENT PASS SHORT LEFT TO 18-R.TONYAN TO CHI 43 FOR 8 YARDS (26-A.SAMUEL).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,2908,0,0
