GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NYJ,NYG
2023102905,2023-10-29,2,9,12,NYJ,NYG,1,10,31,0,0,(9:12) 33-D.COOK LEFT END TO NYJ 35 FOR 4 YARDS (58-B.OKEREKE; 98-D.DAVIDSON).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,31,OWN,0,,0,,0,8,1248,0,0
2023102905,2023-10-29,2,8,29,NYJ,NYG,2,6,35,0,0,(8:29) 2-Z.WILSON PASS INCOMPLETE SHORT LEFT TO 10-A.LAZARD.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,8,1291,0,0
2023102905,2023-10-29,2,8,22,NYJ,NYG,3,6,35,0,0,(8:22) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT MIDDLE TO 10-A.LAZARD (28-C.FLOTT).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,8,1298,0,0
2023102905,2023-10-29,2,8,22,NYJ,NYG,0,0,100,1,0,TIMEOUT #1 BY NYJ AT 08:22.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1298,0,0
2023102905,2023-10-29,2,8,18,NYJ,NYG,4,6,35,0,0,"(8:18) 5-T.MORSTEAD PUNTS 52 YARDS TO NYG 13, CENTER-42-T.HENNESSY. 80-G.OLSZEWSKI PUSHED OB AT NYG 21 FOR 8 YARDS (89-J.RUCKERT).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,8,1302,0,0
2023102905,2023-10-29,2,8,7,NYG,NYJ,1,10,21,0,0,(8:07) 2-T.TAYLOR SCRAMBLES UP THE MIDDLE TO NYG 25 FOR 4 YARDS (56-QU.WILLIAMS; 57-C.MOSLEY).,0,2023,4,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,8,1313,0,0
2023102905,2023-10-29,2,7,41,NYG,NYJ,2,6,25,0,0,"(7:41) (NO HUDDLE) 2-T.TAYLOR TO NYG 15 FOR -10 YARDS. FUMBLES, AND RECOVERS AT NYG 18. 2-T.TAYLOR SACKED AT NYG 22 FOR -3 YARDS (SACK SPLIT BY 70-Q.JEFFERSON AND 57-C.MOSLEY). NYG-2-T.TAYLOR WAS INJURED DURING THE PLAY.",0,2023,-10,NO HUDDLE,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,25,OWN,0,,0,,0,8,1339,0,0
2023102905,2023-10-29,2,7,9,NYG,NYJ,3,9,22,0,0,(7:09) (SHOTGUN) 26-S.BARKLEY RIGHT TACKLE TO NYG 28 FOR 6 YARDS (56-QU.WILLIAMS).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,22,OWN,0,,0,,0,8,1371,0,0
2023102905,2023-10-29,2,6,38,NYG,NYJ,4,3,28,0,0,"(6:38) 6-J.GILLAN PUNTS 56 YARDS TO NYJ 16, CENTER-59-C.KREITER, FAIR CATCH BY 82-X.GIPSON.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,8,1402,0,0
2023102905,2023-10-29,2,6,31,NYJ,NYG,1,10,16,1,0,(6:31) 2-Z.WILSON PASS SHORT RIGHT TO 87-C.UZOMAH TO NYJ 35 FOR 19 YARDS (45-C.BASHAM).,0,2023,19,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,8,1409,0,0
2023102905,2023-10-29,2,5,47,NYJ,NYG,1,10,35,0,0,(5:47) 20-BRE.HALL LEFT GUARD TO NYJ 38 FOR 3 YARDS (41-M.MCFADDEN; 45-C.BASHAM).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,35,OWN,0,,0,,0,8,1453,0,0
2023102905,2023-10-29,2,5,5,NYJ,NYG,2,7,38,0,0,(5:05) (SHOTGUN) 82-X.GIPSON RIGHT END TO NYJ 41 FOR 3 YARDS (97-D.LAWRENCE; 58-B.OKEREKE). NYJ-82-X.GIPSON WAS INJURED DURING THE PLAY.,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,38,OWN,0,,0,,0,8,1495,0,0
2023102905,2023-10-29,2,4,20,NYJ,NYG,3,4,41,0,0,"(4:20) (SHOTGUN) 2-Z.WILSON SACKED AT NYJ 35 FOR -6 YARDS (97-D.LAWRENCE). NYJ-71-W.SCHWEITZER WAS INJURED DURING THE PLAY.  PENALTY ON NYJ-77-M.BECTON, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT NYJ 35.",0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,41,OWN,1,NYJ,0,UNNECESSARY ROUGHNESS,15,8,1540,0,0
2023102905,2023-10-29,2,3,58,NYJ,NYG,4,25,20,0,0,"(3:58) 5-T.MORSTEAD PUNTS 40 YARDS TO NYG 40, CENTER-42-T.HENNESSY. 80-G.OLSZEWSKI TO NYG 41 FOR 1 YARD (55-C.SURRATT). PENALTY ON NYG-19-I.SIMMONS, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT NYG 41.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,20,OWN,1,NYG,0,UNNECESSARY ROUGHNESS,15,8,1562,0,0
2023102905,2023-10-29,2,3,49,NYG,NYJ,1,10,26,0,0,(3:49) 15-T.DEVITO PASS INCOMPLETE SHORT RIGHT TO 82-D.BELLINGER (3-J.WHITEHEAD).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,8,1571,0,0
2023102905,2023-10-29,2,3,45,NYG,NYJ,2,10,26,0,0,(3:45) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO NYG 30 FOR 4 YARDS (95-Q.WILLIAMS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OWN,0,,0,,0,8,1575,0,0
2023102905,2023-10-29,2,3,12,NYG,NYJ,3,6,30,0,0,(3:12) (SHOTGUN) 15-T.DEVITO SCRAMBLES LEFT END TO NYG 35 FOR 5 YARDS (57-C.MOSLEY).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,8,1608,0,0
2023102905,2023-10-29,2,2,34,NYG,NYJ,4,1,35,0,0,"(2:34) 6-J.GILLAN PUNTS 23 YARDS TO NYJ 42, CENTER-59-C.KREITER, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,8,1646,0,0
2023102905,2023-10-29,2,2,28,NYJ,NYG,1,10,42,0,0,"(2:28) 2-Z.WILSON FUMBLES (ABORTED) AT NYJ 41, RECOVERED BY NYG-41-M.MCFADDEN AT NYJ 41.",0,2023,0,UNDER CENTER,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,42,OWN,0,,0,,0,8,1652,0,0
2023102905,2023-10-29,2,2,24,NYG,NYJ,1,10,59,0,0,(2:24) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO NYJ 35 FOR 6 YARDS (91-J.FRANKLIN-MYERS; 11-J.JOHNSON).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OPP,0,,0,,0,8,1656,0,0
2023102905,2023-10-29,2,2,0,NYG,NYJ,2,4,65,0,0,(2:00) (SHOTGUN) 15-T.DEVITO SACKED AT NYJ 39 FOR -4 YARDS (11-J.JOHNSON).,0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,1680,0,0
2023102905,2023-10-29,2,2,0,NYG,NYJ,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1680,0,0
2023102905,2023-10-29,2,1,22,NYG,NYJ,3,8,61,0,0,(1:22) (SHOTGUN) 15-T.DEVITO PASS INCOMPLETE SHORT LEFT TO 26-S.BARKLEY (57-C.MOSLEY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,8,1718,0,0
2023102905,2023-10-29,2,1,17,NYG,NYJ,4,8,61,0,0,"(1:17) (SHOTGUN) PENALTY ON NYG, DELAY OF GAME, 6 YARDS, ENFORCED AT NYJ 39 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,39,OPP,1,NYG,1,DELAY OF GAME,6,8,1723,0,0
2023102905,2023-10-29,2,1,17,NYG,NYJ,4,14,55,0,0,"(1:17) 6-J.GILLAN PUNTS 35 YARDS TO NYJ 10, CENTER-59-C.KREITER, FAIR CATCH BY 4-D.REED.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,8,1723,0,0
2023102905,2023-10-29,2,1,11,NYJ,NYG,1,10,10,0,0,(1:11) (SHOTGUN) 32-MI.CARTER UP THE MIDDLE TO NYJ 11 FOR 1 YARD (99-L.WILLIAMS; 5-K.THIBODEAUX).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,10,OWN,0,,0,,0,8,1729,0,0
2023102905,2023-10-29,2,1,7,NYJ,NYG,2,9,11,0,0,(1:07) (SHOTGUN) 32-MI.CARTER LEFT END PUSHED OB AT NYJ 12 FOR 1 YARD (58-B.OKEREKE).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,11,OWN,0,,0,,0,8,1733,0,0
2023102905,2023-10-29,2,1,7,NYJ,NYG,0,0,100,1,0,TIMEOUT #1 BY NYG AT 01:07.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1733,0,0
2023102905,2023-10-29,2,1,0,NYJ,NYG,3,8,12,0,0,(1:00) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT LEFT TO 17-G.WILSON (25-D.BANKS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,8,1740,0,0
2023102905,2023-10-29,2,0,53,NYJ,NYG,4,8,12,0,0,"(:53) 5-T.MORSTEAD PUNTS 55 YARDS TO NYG 33, CENTER-42-T.HENNESSY. 80-G.OLSZEWSKI PUSHED OB AT NYG 48 FOR 15 YARDS (52-S.EGUAVOEN; 42-T.HENNESSY).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,8,1747,0,0
2023102905,2023-10-29,2,0,41,NYG,NYJ,1,10,48,0,0,(:41) (SHOTGUN) 15-T.DEVITO PASS INCOMPLETE SHORT RIGHT TO 17-W.ROBINSON [11-J.JOHNSON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,8,1759,0,0
2023102905,2023-10-29,2,0,38,NYG,NYJ,2,10,48,0,0,(:38) (SHOTGUN) 15-T.DEVITO SACKED AT NYG 43 FOR -5 YARDS (11-J.JOHNSON).,0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,8,1762,0,0
2023102905,2023-10-29,2,0,15,NYG,NYJ,3,15,43,0,0,"(:15) (NO HUDDLE, SHOTGUN) 15-T.DEVITO SCRAMBLES RIGHT END RAN OB AT NYG 46 FOR 3 YARDS (1-A.GARDNER).",0,2023,3,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,8,1785,0,0
2023102905,2023-10-29,2,0,8,NYG,NYJ,4,12,46,0,0,"(:08) 6-J.GILLAN PUNTS 42 YARDS TO NYJ 12, CENTER-59-C.KREITER, DOWNED BY NYG-44-N.MCCLOUD.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,8,1792,0,0
2023102905,2023-10-29,3,15,0,NYG,NYJ,1,10,25,0,0,"(15:00) 26-S.BARKLEY LEFT END TO NYG 31 FOR 6 YARDS (22-T.ADAMS, 3-J.WHITEHEAD).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,8,1800,0,0
2023102905,2023-10-29,2,0,0,NYG,NYJ,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1800,0,0
2023102905,2023-10-29,3,15,0,NYG,NYJ,0,0,65,1,0,"9-G.ZUERLEIN KICKS 65 YARDS FROM NYJ 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,1800,0,0
2023102905,2023-10-29,3,14,24,NYG,NYJ,2,4,31,1,0,(14:24) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO NYJ 35 FOR 34 YARDS (3-J.WHITEHEAD).,0,2023,34,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OWN,0,,0,,0,8,1836,0,0
2023102905,2023-10-29,3,13,44,NYG,NYJ,1,10,65,0,0,(13:44) (SHOTGUN) 31-M.BREIDA RIGHT TACKLE TO NYJ 35 FOR NO GAIN (56-QU.WILLIAMS).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,35,OPP,0,,0,,0,8,1876,0,0
2023102905,2023-10-29,3,13,14,NYG,NYJ,2,10,65,0,0,"(13:14) 15-T.DEVITO PASS INCOMPLETE SHORT LEFT TO 17-W.ROBINSON. PENALTY ON NYJ-56-QU.WILLIAMS, LOWERING THE HEAD TO MAKE FORCIBLE CONTACT, 15 YARDS, ENFORCED AT NYJ 35 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,35,OPP,1,NYJ,1,LOWERING THE HEAD TO MAKE FORCIBLE CONTACT,15,8,1906,0,0
2023102905,2023-10-29,3,13,10,NYG,NYJ,1,10,80,0,0,(13:10) (SHOTGUN) DIRECT SNAP TO 26-S.BARKLEY.  26-S.BARKLEY UP THE MIDDLE TO NYJ 24 FOR -4 YARDS (95-Q.WILLIAMS).,0,2023,-4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OPP,0,,0,,0,8,1910,0,0
2023102905,2023-10-29,3,12,33,NYG,NYJ,2,14,76,0,0,(12:33) 26-S.BARKLEY RIGHT TACKLE TO NYJ 16 FOR 8 YARDS (1-A.GARDNER).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,24,OPP,0,,0,,0,8,1947,0,0
2023102905,2023-10-29,3,11,52,NYG,NYJ,3,6,84,1,0,"(11:52) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO NYJ 10 FOR 6 YARDS (22-T.ADAMS, 3-J.WHITEHEAD).",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,16,OPP,0,,0,,0,8,1988,0,0
2023102905,2023-10-29,3,11,18,NYG,NYJ,1,10,90,0,0,(11:18) 26-S.BARKLEY RIGHT TACKLE TO NYJ 11 FOR -1 YARDS (91-J.FRANKLIN-MYERS).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,10,OPP,0,,0,,0,8,2022,0,0
2023102905,2023-10-29,3,10,44,NYG,NYJ,2,11,89,0,0,"(10:44) (SHOTGUN) 31-M.BREIDA UP THE MIDDLE TO NYJ 10 FOR 1 YARD (56-QU.WILLIAMS, 91-J.FRANKLIN-MYERS).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,11,OPP,0,,0,,0,8,2056,0,0
2023102905,2023-10-29,3,10,6,NYG,NYJ,3,10,90,0,0,"(10:06) (SHOTGUN) 15-T.DEVITO UP THE MIDDLE TO NYJ 10 FOR NO GAIN (95-Q.WILLIAMS). PENALTY ON NYJ-11-J.JOHNSON, UNNECESSARY ROUGHNESS, 5 YARDS, ENFORCED AT NYJ 10 - NO PLAY.",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,10,OPP,1,NYJ,1,UNNECESSARY ROUGHNESS,5,8,2094,0,0
2023102905,2023-10-29,3,9,50,NYG,NYJ,1,5,95,0,0,"(9:50) 26-S.BARKLEY UP THE MIDDLE TO NYJ 6 FOR -1 YARDS (72-M.CLEMONS, 47-B.HUFF).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,5,OPP,0,,0,,0,8,2110,0,0
2023102905,2023-10-29,3,9,8,NYG,NYJ,2,6,94,0,0,(9:08) 15-T.DEVITO PASS INCOMPLETE SHORT RIGHT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,8,2152,0,0
2023102905,2023-10-29,3,9,3,NYG,NYJ,3,6,94,1,0,"(9:03) (SHOTGUN) 15-T.DEVITO LEFT TACKLE FOR 6 YARDS, TOUCHDOWN.",0,2023,6,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT TACKLE,6,OPP,0,,0,,0,8,2157,0,0
2023102905,2023-10-29,3,8,59,NYG,NYJ,0,0,100,1,0,TIMEOUT AT 08:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,2161,0,0
2023102905,2023-10-29,3,8,59,NYJ,NYG,0,0,65,1,0,"9-G.GANO KICKS 65 YARDS FROM NYG 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,2161,0,0
2023102905,2023-10-29,3,8,59,NYJ,NYG,1,10,25,0,0,"(8:59) 20-BRE.HALL RIGHT GUARD TO NYJ 24 FOR -1 YARDS (58-B.OKEREKE, 5-K.THIBODEAUX).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,8,2161,0,0
2023102905,2023-10-29,3,8,59,NYG,NYJ,0,0,85,1,0,"9-G.GANO EXTRA POINT IS GOOD, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,8,2161,0,0
2023102905,2023-10-29,3,8,22,NYJ,NYG,2,11,24,0,0,"(8:22) (SHOTGUN) PENALTY ON NYJ-61-M.MITCHELL, FALSE START, 5 YARDS, ENFORCED AT NYJ 24 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,24,OWN,1,NYJ,1,FALSE START,5,8,2198,0,0
2023102905,2023-10-29,3,8,0,NYJ,NYG,2,16,19,0,0,"(8:00) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT MIDDLE TO 17-G.WILSON. PENALTY ON NYG-25-D.BANKS, DEFENSIVE PASS INTERFERENCE, 7 YARDS, ENFORCED AT NYJ 19 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,19,OWN,1,NYG,1,DEFENSIVE PASS INTERFERENCE,7,8,2220,0,0
2023102905,2023-10-29,3,7,56,NYJ,NYG,1,10,26,0,0,(7:56) 20-BRE.HALL RIGHT GUARD TO NYJ 30 FOR 4 YARDS (97-D.LAWRENCE).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,26,OWN,0,,0,,0,8,2224,0,0
2023102905,2023-10-29,3,7,19,NYJ,NYG,2,6,30,0,0,(7:19) 2-Z.WILSON PASS INCOMPLETE SHORT RIGHT TO 17-G.WILSON [97-D.LAWRENCE].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,8,2261,0,0
2023102905,2023-10-29,3,7,14,NYJ,NYG,3,6,30,0,0,(7:14) (SHOTGUN) 2-Z.WILSON SCRAMBLES RIGHT TACKLE TO NYJ 32 FOR 2 YARDS (5-K.THIBODEAUX).,0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,8,2266,0,0
2023102905,2023-10-29,3,6,34,NYJ,NYG,4,4,32,0,0,"(6:34) 5-T.MORSTEAD PUNTS 45 YARDS TO NYG 23, CENTER-42-T.HENNESSY. 80-G.OLSZEWSKI PUSHED OB AT NYG 34 FOR 11 YARDS (44-J.SHERWOOD; 89-J.RUCKERT).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,8,2306,0,0
2023102905,2023-10-29,3,6,23,NYG,NYJ,1,10,34,0,0,"(6:23) (SHOTGUN) 26-S.BARKLEY RIGHT GUARD TO NYG 35 FOR 1 YARD (56-QU.WILLIAMS, 22-T.ADAMS).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,34,OWN,0,,0,,0,8,2317,0,0
2023102905,2023-10-29,3,6,23,NYG,NYJ,0,0,100,1,0,TIMEOUT AT 06:23.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,2317,0,0
2023102905,2023-10-29,3,5,51,NYG,NYJ,2,9,35,0,0,"(5:51) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO NYG 34 FOR -1 YARDS (3-J.WHITEHEAD, 70-Q.JEFFERSON).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OWN,0,,0,,0,8,2349,0,0
2023102905,2023-10-29,3,5,12,NYG,NYJ,3,10,34,0,0,"(5:12) (SHOTGUN) 26-S.BARKLEY RIGHT TACKLE TO NYG 37 FOR 3 YARDS (22-T.ADAMS). PENALTY ON NYG-64-M.GLOWINSKI, OFFENSIVE HOLDING, DECLINED.",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,34,OWN,0,NYG,0,OFFENSIVE HOLDING,0,8,2388,0,0
2023102905,2023-10-29,3,5,4,NYG,NYJ,4,7,37,0,0,"(5:04) 6-J.GILLAN PUNTS 40 YARDS TO NYJ 23, CENTER-59-C.KREITER, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,8,2396,0,0
2023102905,2023-10-29,3,4,58,NYJ,NYG,1,10,23,0,0,"(4:58) (SHOTGUN) 20-BRE.HALL LEFT TACKLE TO NYJ 25 FOR 2 YARDS (29-X.MCKINNEY, 53-O.XIMINES).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,23,OWN,0,,0,,0,8,2402,0,0
2023102905,2023-10-29,3,4,58,NYG,NYJ,0,0,100,1,0,TIMEOUT AT 04:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,2402,0,0
2023102905,2023-10-29,3,4,25,NYJ,NYG,2,8,25,0,0,(4:25) (SHOTGUN) 2-Z.WILSON PASS SHORT LEFT TO 17-G.WILSON TO NYJ 32 FOR 7 YARDS (25-D.BANKS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,8,2435,0,0
2023102905,2023-10-29,3,3,40,NYJ,NYG,3,1,32,0,0,(3:40) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT LEFT TO 83-T.CONKLIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,8,2480,0,0
2023102905,2023-10-29,3,3,36,NYJ,NYG,4,1,32,0,0,"(3:36) 5-T.MORSTEAD PUNTS 53 YARDS TO NYG 15, CENTER-42-T.HENNESSY. 80-G.OLSZEWSKI TO NYG 27 FOR 12 YARDS (21-A.DAVIS). FUMBLES (21-A.DAVIS), BALL OUT OF BOUNDS AT NYG 27.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,1,0,0,0,,32,OWN,0,,0,,0,8,2484,0,0
2023102905,2023-10-29,3,3,24,NYG,NYJ,0,0,100,1,0,TIMEOUT AT 03:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,2496,0,0
2023102905,2023-10-29,3,3,24,NYG,NYJ,1,10,27,1,0,(3:24) 17-W.ROBINSON LEFT END TO NYG 37 FOR 10 YARDS (22-T.ADAMS).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,27,OWN,0,,0,,0,8,2496,0,0
2023102905,2023-10-29,3,2,49,NYG,NYJ,1,10,37,0,0,(2:49) 26-S.BARKLEY LEFT TACKLE TO NYG 41 FOR 4 YARDS (95-Q.WILLIAMS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,37,OWN,0,,0,,0,8,2531,0,0
2023102905,2023-10-29,3,2,10,NYG,NYJ,2,6,41,0,0,(2:10) 26-S.BARKLEY RIGHT END TO NYG 36 FOR -5 YARDS (56-QU.WILLIAMS).,0,2023,-5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,41,OWN,0,,0,,0,8,2570,0,0
2023102905,2023-10-29,3,1,24,NYG,NYJ,3,11,36,0,0,(1:24) (SHOTGUN) 31-M.BREIDA LEFT GUARD TO NYG 42 FOR 6 YARDS (70-Q.JEFFERSON).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,36,OWN,0,,0,,0,8,2616,0,0
