GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,TEN,ATL
2023102907,2023-10-29,2,4,33,ATL,TEN,2,15,31,0,0,(4:33) (SHOTGUN) 9-D.RIDDER SACKED AT ATL 22 FOR -9 YARDS (50-J.GIBBENS).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1527,0,0
2023102907,2023-10-29,2,4,9,ATL,TEN,3,24,22,0,0,"(4:09) (SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 81-J.SMITH TO ATL 35 FOR 13 YARDS (38-T.EDMUNDS, 24-E.MOLDEN).",0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,1551,0,0
2023102907,2023-10-29,2,3,27,ATL,TEN,4,11,35,0,0,"(3:27) 13-B.PINION PUNTS 52 YARDS TO TEN 13, CENTER-49-L.MCCULLOUGH. 33-E.GARROR TO TEN 22 FOR 9 YARDS (87-J.FITZPATRICK).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1593,0,0
2023102907,2023-10-29,2,3,17,TEN,ATL,1,10,22,0,0,"(3:17) (SHOTGUN) 22-D.HENRY RIGHT TACKLE TO TEN 29 FOR 7 YARDS (55-K.ELLISS, 95-T.GRAHAM).",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,22,OWN,0,,0,,0,1603,0,0
2023102907,2023-10-29,2,3,17,TEN,ATL,0,0,100,1,0,TIMEOUT AT 03:17.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1603,0,0
2023102907,2023-10-29,2,2,35,TEN,ATL,2,3,29,1,0,(2:35) 22-D.HENRY LEFT TACKLE TO TEN 33 FOR 4 YARDS (53-N.LANDMAN).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OWN,0,,0,,0,1645,0,0
2023102907,2023-10-29,2,2,0,TEN,ATL,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023102907,2023-10-29,2,2,0,TEN,ATL,1,10,33,0,0,(2:00) 8-W.LEVIS PASS INCOMPLETE DEEP RIGHT TO 85-C.OKONKWO [93-C.CAMPBELL].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1680,0,0
2023102907,2023-10-29,2,1,54,TEN,ATL,2,10,33,0,0,(1:54) (SHOTGUN) 32-T.SPEARS RIGHT END TO TEN 35 FOR 2 YARDS (55-K.ELLISS; 21-M.HUGHES). TEN-66-C.HUBBARD WAS INJURED DURING THE PLAY.,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,33,OWN,0,,0,,0,1686,0,0
2023102907,2023-10-29,2,1,49,TEN,ATL,3,8,35,0,0,(1:49) (SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 85-C.OKONKWO TO TEN 33 FOR -2 YARDS (1-J.OKUDAH) [0-L.CARTER].,0,2023,-2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1691,0,0
2023102907,2023-10-29,2,1,49,TEN,ATL,0,0,100,1,0,TIMEOUT #1 BY ATL AT 01:49.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1691,0,0
2023102907,2023-10-29,2,1,44,TEN,ATL,4,10,33,0,0,"(1:44) 4-R.STONEHOUSE PUNTS 55 YARDS TO ATL 12, CENTER-46-M.COX, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1696,0,0
2023102907,2023-10-29,2,1,44,TEN,ATL,0,0,100,1,0,TIMEOUT #2 BY ATL AT 01:44.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1696,0,0
2023102907,2023-10-29,2,1,33,ATL,TEN,1,10,12,0,0,(1:33) (SHOTGUN) 9-D.RIDDER SACKED AT ATL 2 FOR -10 YARDS (96-D.AUTRY).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,1707,0,0
2023102907,2023-10-29,2,1,23,ATL,TEN,2,20,2,0,0,(1:23) 7-B.ROBINSON RIGHT TACKLE TO ATL 4 FOR 2 YARDS (2-A.AL-SHAAIR).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,2,OWN,0,,0,,0,1717,0,0
2023102907,2023-10-29,2,1,23,ATL,TEN,0,0,100,1,0,TIMEOUT #1 BY TEN AT 01:23.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1717,0,0
2023102907,2023-10-29,2,1,19,ATL,TEN,3,18,4,0,0,(1:19) 7-B.ROBINSON RIGHT TACKLE TO ATL 4 FOR NO GAIN (49-A.KEY; 96-D.AUTRY).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,4,OWN,0,,0,,0,1721,0,0
2023102907,2023-10-29,2,1,19,ATL,TEN,0,0,100,1,0,TIMEOUT #2 BY TEN AT 01:19.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1721,0,0
2023102907,2023-10-29,2,1,13,ATL,TEN,4,18,4,0,0,"(1:13) 13-B.PINION PUNTS 46 YARDS TO 50, CENTER-49-L.MCCULLOUGH. 33-E.GARROR TO ATL 43 FOR 7 YARDS (51-D.MALONE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,1727,0,0
2023102907,2023-10-29,2,1,13,ATL,TEN,0,0,100,1,0,TIMEOUT #3 BY TEN AT 01:13.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1727,0,0
2023102907,2023-10-29,2,1,2,TEN,ATL,1,10,57,0,0,"(1:02) (SHOTGUN) PENALTY ON TEN-8-W.LEVIS, FALSE START, 5 YARDS, ENFORCED AT ATL 43 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,43,OPP,1,TEN,1,FALSE START,5,1738,0,0
2023102907,2023-10-29,2,1,2,TEN,ATL,1,15,52,0,0,(1:02) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE SHORT MIDDLE TO 10-D.HOPKINS [90-D.ONYEMATA].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1738,0,0
2023102907,2023-10-29,2,0,57,TEN,ATL,2,15,52,0,0,(:57) (SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 18-K.PHILIPS TO ATL 40 FOR 8 YARDS (1-J.OKUDAH).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1743,0,0
2023102907,2023-10-29,2,0,39,TEN,ATL,3,7,60,0,0,"(:39) (NO HUDDLE, SHOTGUN) 8-W.LEVIS PASS INCOMPLETE DEEP RIGHT TO 15-N.WESTBROOK-IKHINE.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1761,0,0
2023102907,2023-10-29,2,0,35,TEN,ATL,4,7,60,0,0,"(:35) 4-R.STONEHOUSE PUNTS 32 YARDS TO ATL 8, CENTER-46-M.COX, DOWNED BY TEN-11-C.MOORE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1765,0,0
2023102907,2023-10-29,2,0,28,ATL,TEN,1,10,8,0,0,(:28) 9-D.RIDDER KNEELS TO ATL 7 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,1772,0,0
2023102907,2023-10-29,3,15,0,ATL,TEN,0,0,65,1,0,"6-N.FOLK KICKS 65 YARDS FROM TEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023102907,2023-10-29,2,0,0,ATL,TEN,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023102907,2023-10-29,3,15,0,ATL,TEN,1,10,25,1,0,"(15:00) (SHOTGUN) 7-B.ROBINSON UP THE MIDDLE TO 50 FOR 25 YARDS (26-K.FULTON, 96-D.AUTRY).",0,2023,25,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1800,0,0
2023102907,2023-10-29,3,14,21,ATL,TEN,1,10,100,0,0,"(14:21) (SHOTGUN) 7-B.ROBINSON RIGHT GUARD TO TEN 46 FOR 4 YARDS (98-J.SIMMONS, 96-D.AUTRY).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,0,OPP,0,,0,,0,1839,0,0
2023102907,2023-10-29,3,13,57,ATL,TEN,2,6,54,1,0,"(13:57) (NO HUDDLE, SHOTGUN) 4-T.HEINICKE PASS SHORT RIGHT TO 15-V.JEFFERSON TO TEN 39 FOR 7 YARDS (0-S.MURPHY-BUNTING; 2-A.AL-SHAAIR).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1863,0,0
2023102907,2023-10-29,3,13,28,ATL,TEN,1,10,61,0,0,(13:28) (SHOTGUN) 25-T.ALLGEIER RIGHT END PUSHED OB AT TEN 33 FOR 6 YARDS (50-J.GIBBENS).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,39,OPP,0,,0,,0,1892,0,0
2023102907,2023-10-29,3,12,55,ATL,TEN,2,4,67,0,0,"(12:55) (SHOTGUN) 25-T.ALLGEIER RIGHT TACKLE TO TEN 31 FOR 2 YARDS (58-H.LANDRY, 51-T.GIPSON).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,33,OPP,0,,0,,0,1925,0,0
2023102907,2023-10-29,3,12,17,ATL,TEN,3,2,69,0,0,(12:17) 4-T.HEINICKE PASS INCOMPLETE SHORT RIGHT TO 5-D.LONDON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1963,0,0
2023102907,2023-10-29,3,12,11,ATL,TEN,4,2,69,0,0,"(12:11) 6-Y.KOO 49 YARD FIELD GOAL IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1969,0,0
2023102907,2023-10-29,3,12,6,TEN,ATL,0,0,100,1,0,TIMEOUT AT 12:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1974,0,0
2023102907,2023-10-29,3,12,6,TEN,ATL,1,10,25,0,0,(12:06) 22-D.HENRY RIGHT TACKLE TO TEN 30 FOR 5 YARDS (53-N.LANDMAN).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,1974,0,0
2023102907,2023-10-29,3,12,6,TEN,ATL,0,0,65,1,0,"13-B.PINION KICKS 65 YARDS FROM ATL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1974,0,0
2023102907,2023-10-29,3,11,25,TEN,ATL,2,5,30,0,0,(11:25) (SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 22-D.HENRY TO TEN 34 FOR 4 YARDS (20-D.ALFORD).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,2015,0,0
2023102907,2023-10-29,3,10,47,TEN,ATL,3,1,34,1,0,(10:47) 8-W.LEVIS UP THE MIDDLE TO TEN 37 FOR 3 YARDS (53-N.LANDMAN; 27-R.GRANT). ATL-72-L.LONDON WAS INJURED DURING THE PLAY.,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OWN,0,,0,,0,2053,0,0
2023102907,2023-10-29,3,10,36,TEN,ATL,0,0,100,1,0,TIMEOUT AT 10:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2064,0,0
2023102907,2023-10-29,3,10,18,TEN,ATL,1,10,37,0,0,(10:18) (SHOTGUN) 8-W.LEVIS SCRAMBLES RIGHT END PUSHED OB AT TEN 42 FOR 5 YARDS (3-J.BATES).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,2082,0,0
2023102907,2023-10-29,3,9,41,TEN,ATL,2,5,42,1,0,(9:41) (NO HUDDLE) 22-D.HENRY LEFT GUARD TO ATL 49 FOR 9 YARDS (24-A.TERRELL).,0,2023,9,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,42,OWN,0,,0,,0,2119,0,0
2023102907,2023-10-29,3,9,2,TEN,ATL,1,10,51,0,0,(9:02) (NO HUDDLE) 8-W.LEVIS PASS INCOMPLETE SHORT LEFT [55-K.ELLISS].,0,2023,0,NO HUDDLE,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2158,0,0
2023102907,2023-10-29,3,8,58,TEN,ATL,2,10,51,0,0,(8:58) (SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 10-D.HOPKINS TO ATL 45 FOR 4 YARDS (55-K.ELLISS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2162,0,0
2023102907,2023-10-29,3,8,13,TEN,ATL,3,6,55,0,0,"(8:13) (SHOTGUN) 8-W.LEVIS UP THE MIDDLE TO ATL 42 FOR 3 YARDS (27-R.GRANT, 20-D.ALFORD).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OPP,0,,0,,0,2207,0,0
2023102907,2023-10-29,3,7,32,TEN,ATL,4,3,58,0,0,"(7:32) (SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 16-T.BURKS RAN OB AT ATL 40 FOR 2 YARDS. PENALTY ON TEN-10-D.HOPKINS, OFFENSIVE PASS INTERFERENCE, DECLINED. THE REPLAY OFFICIAL REVIEWED THE SHORT OF THE LINE TO GAIN RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 16-T.BURKS RAN OB AT ATL 39 FOR 3 YARDS. PENALTY ON TEN-10-D.HOPKINS, OFFENSIVE PASS INTERFERENCE, 9 YARDS, ENFORCED AT ATL 42 - NO PLAY.",0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,42,OPP,0,TEN,1,OFFENSIVE PASS INTERFERENCE,0,2248,0,0
2023102907,2023-10-29,3,7,29,TEN,ATL,0,0,100,1,0,TIMEOUT AT 07:29.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2251,0,0
2023102907,2023-10-29,3,7,16,TEN,ATL,4,12,49,0,0,"(7:16) 4-R.STONEHOUSE PUNTS 51 YARDS TO END ZONE, CENTER-46-M.COX, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2264,0,0
2023102907,2023-10-29,3,7,8,ATL,TEN,1,10,20,0,0,(7:08) (SHOTGUN) 84-C.PATTERSON LEFT GUARD TO ATL 24 FOR 4 YARDS (2-A.AL-SHAAIR).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,20,OWN,0,,0,,0,2272,0,0
2023102907,2023-10-29,3,6,35,ATL,TEN,2,6,24,1,0,(6:35) (SHOTGUN) 4-T.HEINICKE PASS SHORT RIGHT TO 8-K.PITTS TO ATL 38 FOR 14 YARDS (37-A.HOOKER).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,2305,0,0
2023102907,2023-10-29,3,6,3,ATL,TEN,1,10,38,0,0,(6:03) (SHOTGUN) 7-B.ROBINSON LEFT END TO ATL 35 FOR -3 YARDS (98-J.SIMMONS).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,38,OWN,0,,0,,0,2337,0,0
2023102907,2023-10-29,3,5,24,ATL,TEN,2,13,35,0,0,(5:24) (SHOTGUN) 4-T.HEINICKE PASS INCOMPLETE SHORT LEFT TO 7-B.ROBINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,2376,0,0
2023102907,2023-10-29,3,5,21,ATL,TEN,3,13,35,1,0,(5:21) (SHOTGUN) 4-T.HEINICKE PASS SHORT RIGHT TO 12-K.HODGE TO ATL 49 FOR 14 YARDS (37-A.HOOKER).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,2379,0,0
2023102907,2023-10-29,3,4,46,ATL,TEN,1,10,49,0,0,(4:46) (SHOTGUN) 7-B.ROBINSON LEFT END TO TEN 45 FOR 6 YARDS (2-A.AL-SHAAIR).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,49,OWN,0,,0,,0,2414,0,0
2023102907,2023-10-29,3,4,7,ATL,TEN,2,4,55,1,0,(4:07) (SHOTGUN) 4-T.HEINICKE PASS DEEP LEFT TO 5-D.LONDON TO TEN 24 FOR 21 YARDS (50-J.GIBBENS; 24-E.MOLDEN). TEN-2-A.AL-SHAAIR WAS INJURED DURING THE PLAY. ATL-5-D.LONDON WAS INJURED DURING THE PLAY.,0,2023,21,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,2453,0,0
2023102907,2023-10-29,3,3,53,ATL,TEN,1,10,76,0,0,(3:53) (SHOTGUN) 4-T.HEINICKE PASS INCOMPLETE DEEP LEFT TO 18-M.HOLLINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,2467,0,0
2023102907,2023-10-29,3,3,48,ATL,TEN,2,10,76,0,0,"(3:48) (SHOTGUN) 84-C.PATTERSON LEFT TACKLE TO TEN 21 FOR 3 YARDS (26-K.FULTON, 24-E.MOLDEN).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,24,OPP,0,,0,,0,2472,0,0
2023102907,2023-10-29,3,3,11,ATL,TEN,3,7,79,0,0,(3:11) (SHOTGUN) 4-T.HEINICKE PASS INCOMPLETE SHORT RIGHT TO 7-B.ROBINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,2509,0,0
2023102907,2023-10-29,3,3,6,ATL,TEN,4,7,79,0,0,"(3:06) 6-Y.KOO 39 YARD FIELD GOAL IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,2514,0,0
2023102907,2023-10-29,3,3,2,TEN,ATL,1,10,25,1,0,(3:02) 22-D.HENRY LEFT GUARD TO TEN 39 FOR 14 YARDS (1-J.OKUDAH).,0,2023,14,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,2518,0,0
2023102907,2023-10-29,3,3,2,TEN,ATL,0,0,100,1,0,TIMEOUT AT 03:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2518,0,0
2023102907,2023-10-29,3,3,2,TEN,ATL,0,0,65,1,0,"13-B.PINION KICKS 65 YARDS FROM ATL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2518,0,0
2023102907,2023-10-29,3,2,27,TEN,ATL,1,10,39,0,0,(2:27) 22-D.HENRY UP THE MIDDLE TO TEN 39 FOR NO GAIN (53-N.LANDMAN; 96-Z.HARRISON).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,39,OWN,0,,0,,0,2553,0,0
2023102907,2023-10-29,3,1,46,TEN,ATL,2,10,39,1,0,"(1:46) (SHOTGUN) 8-W.LEVIS PASS DEEP RIGHT TO 10-D.HOPKINS FOR 61 YARDS, TOUCHDOWN.",0,2023,61,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,2594,0,0
2023102907,2023-10-29,3,1,37,ATL,TEN,1,10,25,0,0,(1:37) (SHOTGUN) 25-T.ALLGEIER UP THE MIDDLE TO ATL 26 FOR 1 YARD (93-T.TART; 2-A.AL-SHAAIR).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,2603,0,0
2023102907,2023-10-29,3,1,37,ATL,TEN,0,0,65,1,0,"6-N.FOLK KICKS 65 YARDS FROM TEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2603,0,0
2023102907,2023-10-29,3,1,37,TEN,ATL,0,0,85,1,0,"6-N.FOLK EXTRA POINT IS GOOD, CENTER-46-M.COX, HOLDER-4-R.STONEHOUSE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2603,0,0
2023102907,2023-10-29,3,1,1,ATL,TEN,2,9,26,0,0,"(1:01) (SHOTGUN) 4-T.HEINICKE PASS DEEP RIGHT TO 12-K.HODGE TO TEN 22 FOR 52 YARDS (37-A.HOOKER). PENALTY ON TEN-33-E.GARROR, DEFENSIVE HOLDING, DECLINED.",0,2023,52,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,26,OWN,0,TEN,0,DEFENSIVE HOLDING,0,2639,0,0
2023102907,2023-10-29,3,0,33,ATL,TEN,1,10,78,0,0,(:33) (SHOTGUN) 4-T.HEINICKE PASS SHORT LEFT TO 18-M.HOLLINS TO TEN 15 FOR 7 YARDS (26-K.FULTON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,2667,0,0
2023102907,2023-10-29,3,0,0,ATL,TEN,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023102907,2023-10-29,4,15,0,ATL,TEN,2,3,85,0,0,(15:00) (SHOTGUN) 7-B.ROBINSON UP THE MIDDLE TO TEN 13 FOR 2 YARDS (2-A.AL-SHAAIR).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OPP,0,,0,,0,2700,0,0
2023102907,2023-10-29,4,14,22,ATL,TEN,3,1,87,1,0,"(14:22) 7-B.ROBINSON LEFT END FOR 13 YARDS, TOUCHDOWN.",0,2023,13,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT END,13,OPP,0,,0,,0,2738,0,0
2023102907,2023-10-29,4,14,17,TEN,ATL,0,0,65,1,0,"13-B.PINION KICKS 65 YARDS FROM ATL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2743,0,0
2023102907,2023-10-29,4,14,17,TEN,ATL,1,10,25,0,0,"(14:17) 8-W.LEVIS PASS SHORT MIDDLE TO 11-C.MOORE PUSHED OB AT ATL 48 FOR 27 YARDS (3-J.BATES). PENALTY ON TEN, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT TEN 25 - NO PLAY.",0,2023,27,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,25,OWN,1,TEN,1,ILLEGAL FORMATION,5,2743,0,0
2023102907,2023-10-29,4,14,17,ATL,TEN,0,0,85,1,0,"6-Y.KOO EXTRA POINT IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2743,0,0
2023102907,2023-10-29,4,13,57,TEN,ATL,1,15,20,0,0,(13:57) (SHOTGUN) 22-D.HENRY UP THE MIDDLE TO TEN 26 FOR 6 YARDS (55-K.ELLISS; 3-J.BATES).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OWN,0,,0,,0,2763,0,0
2023102907,2023-10-29,4,13,9,TEN,ATL,2,9,26,0,0,(13:09) 22-D.HENRY LEFT END TO TEN 28 FOR 2 YARDS (53-N.LANDMAN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,26,OWN,0,,0,,0,2811,0,0
