GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,MIN,GB
2023102902,2023-10-29,1,6,7,GB,MIN,0,0,100,1,0,TIMEOUT AT 06:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,533,0,0
2023102902,2023-10-29,1,5,36,MIN,GB,2,1,32,1,0,(5:36) 31-C.AKERS UP THE MIDDLE TO MIN 34 FOR 2 YARDS (52-R.GARY; 97-K.CLARK).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OWN,0,,0,,0,8,564,0,0
2023102902,2023-10-29,1,4,58,MIN,GB,1,10,34,0,0,"(4:58) (NO HUDDLE, SHOTGUN) 8-K.COUSINS PASS DEEP RIGHT TO 3-J.ADDISON TO GB 41 FOR 25 YARDS (20-R.FORD, 34-J.OWENS). PENALTY ON GB-34-J.OWENS, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT GB 41. GREEN BAY CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (NO HUDDLE, SHOTGUN) 8-K.COUSINS PASS INCOMPLETE DEEP RIGHT TO 3-J.ADDISON (34-J.OWENS). PENALTY ON GB-34-J.OWENS, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT MIN 34 - NO PLAY.",0,2023,25,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,1,1,,0,0,1,0,0,,34,OWN,1,GB,1,UNNECESSARY ROUGHNESS,15,8,602,0,0
2023102902,2023-10-29,1,4,54,MIN,GB,1,10,49,0,0,"(4:54) 8-K.COUSINS PASS INCOMPLETE DEEP RIGHT TO 3-J.ADDISON. PENALTY ON GB-55-K.ENAGBARE, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT MIN 49 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,49,OWN,1,GB,1,ROUGHING THE PASSER,15,8,606,0,0
2023102902,2023-10-29,1,4,49,MIN,GB,1,10,64,0,0,(4:49) 31-C.AKERS RIGHT END TO GB 38 FOR -2 YARDS (93-T.SLATON).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,36,OPP,0,,0,,0,8,611,0,0
2023102902,2023-10-29,1,4,2,MIN,GB,2,12,62,0,0,(4:02) (SHOTGUN) 8-K.COUSINS PASS SHORT MIDDLE TO 3-J.ADDISON TO GB 27 FOR 11 YARDS (20-R.FORD).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,8,658,0,0
2023102902,2023-10-29,1,3,20,MIN,GB,3,1,73,1,0,(3:20) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 87-T.HOCKENSON PUSHED OB AT GB 4 FOR 23 YARDS (25-K.NIXON).,0,2023,23,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,8,700,0,0
2023102902,2023-10-29,1,2,38,MIN,GB,1,4,96,0,0,"(2:38) (SHOTGUN) PENALTY ON MIN, DELAY OF GAME, 5 YARDS, ENFORCED AT GB 4 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,4,OPP,1,MIN,1,DELAY OF GAME,5,8,742,0,0
2023102902,2023-10-29,1,2,20,MIN,GB,1,9,91,0,0,"(2:20) (SHOTGUN) 31-C.AKERS UP THE MIDDLE TO GB 6 FOR 3 YARDS (7-Q.WALKER, 91-P.SMITH).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,9,OPP,0,,0,,0,8,760,0,0
2023102902,2023-10-29,1,1,39,MIN,GB,2,6,94,1,0,"(1:39) (SHOTGUN) 31-C.AKERS UP THE MIDDLE FOR 6 YARDS, TOUCHDOWN.",0,2023,6,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,6,OPP,0,,0,,0,8,801,0,0
