GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,SF,CIN
2023102912,2023-10-29,2,2,0,CIN,SF,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1680,0,0
2023102912,2023-10-29,2,1,54,CIN,SF,2,1,46,1,0,"(1:54) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 5-T.HIGGINS TO SF 45 FOR 9 YARDS (2-D.LENOIR, 29-T.HUFANGA).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,8,1686,0,0
2023102912,2023-10-29,2,1,28,CIN,SF,1,10,55,0,0,"(1:28) (NO HUDDLE, SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 1-J.CHASE RAN OB AT SF 37 FOR 8 YARDS.",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,8,1712,0,0
2023102912,2023-10-29,2,1,23,CIN,SF,2,2,63,1,0,(1:23) (SHOTGUN) 32-T.WILLIAMS UP THE MIDDLE TO SF 30 FOR 7 YARDS (91-A.ARMSTEAD; 94-C.FERRELL).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OPP,0,,0,,0,8,1717,0,0
2023102912,2023-10-29,2,1,3,CIN,SF,1,10,70,1,0,"(1:03) (NO HUDDLE, SHOTGUN) 9-J.BURROW PASS SHORT MIDDLE TO 83-T.BOYD TO SF 19 FOR 11 YARDS (31-T.GIPSON, 26-I.OLIVER).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,8,1737,0,0
2023102912,2023-10-29,2,0,55,CIN,SF,0,0,100,1,0,TIMEOUT #1 BY CIN AT 00:55.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1745,0,0
2023102912,2023-10-29,2,0,55,CIN,SF,1,10,81,0,0,"(:55) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 1-J.CHASE TO SF 10 FOR 9 YARDS (57-D.GREENLAW, 54-F.WARNER).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,8,1745,0,0
2023102912,2023-10-29,2,0,43,CIN,SF,0,0,100,1,0,TIMEOUT #2 BY CIN AT 00:43.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1757,0,0
2023102912,2023-10-29,2,0,43,CIN,SF,2,1,90,1,0,(:43) (SHOTGUN) 9-J.BURROW PASS SHORT MIDDLE TO 28-J.MIXON TO SF 3 FOR 7 YARDS (29-T.HUFANGA).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,8,1757,0,0
2023102912,2023-10-29,2,0,38,CIN,SF,0,0,100,1,0,TIMEOUT #2 BY SF AT 00:38.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1762,0,0
2023102912,2023-10-29,2,0,38,CIN,SF,1,3,97,0,0,"(:38) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 81-I.SMITH TO SF 4 FOR -1 YARDS (26-I.OLIVER, 94-C.FERRELL). FUMBLES (94-C.FERRELL), TOUCHED AT SF 4, RECOVERED BY SF-26-I.OLIVER AT SF 5.",0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,1,0,0,0,,3,OPP,0,,0,,0,8,1762,0,0
2023102912,2023-10-29,2,0,31,SF,CIN,1,10,5,1,0,(:31) 13-B.PURDY PASS DEEP MIDDLE TO 85-G.KITTLE TO SF 39 FOR 34 YARDS (23-D.HILL).,0,2023,34,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,5,OWN,0,,0,,0,8,1769,0,0
2023102912,2023-10-29,2,0,24,SF,CIN,0,0,100,1,0,TIMEOUT #3 BY SF AT 00:24.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1776,0,0
2023102912,2023-10-29,2,0,24,SF,CIN,1,10,39,0,0,(:24) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE DEEP LEFT TO 11-B.AIYUK [94-S.HUBBARD].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,8,1776,0,0
2023102912,2023-10-29,2,0,19,SF,CIN,2,10,39,0,0,(:19) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT [91-T.HENDRICKSON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,8,1781,0,0
2023102912,2023-10-29,2,0,13,SF,CIN,3,10,39,1,0,"(:13) (SHOTGUN) 23-C.MCCAFFREY RIGHT TACKLE TO CIN 45 FOR 16 YARDS (55-L.WILSON, 33-N.SCOTT).",0,2023,16,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,39,OWN,0,,0,,0,8,1787,0,0
2023102912,2023-10-29,3,15,0,CIN,SF,0,0,65,1,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,1800,0,0
2023102912,2023-10-29,3,15,0,CIN,SF,1,10,25,0,0,(15:00) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT RIGHT TO 5-T.HIGGINS (7-C.WARD).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,8,1800,0,0
2023102912,2023-10-29,2,0,0,SF,CIN,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1800,0,0
2023102912,2023-10-29,3,14,56,CIN,SF,2,10,25,0,0,"(14:56) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT RIGHT TO 1-J.CHASE. PENALTY ON SF-7-C.WARD, DEFENSIVE PASS INTERFERENCE, 14 YARDS, ENFORCED AT CIN 25 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OWN,1,SF,1,DEFENSIVE PASS INTERFERENCE,14,8,1804,0,0
2023102912,2023-10-29,3,14,52,CIN,SF,1,10,39,0,0,(14:52) (SHOTGUN) 28-J.MIXON UP THE MIDDLE TO CIN 40 FOR 1 YARD (29-T.HUFANGA; 91-A.ARMSTEAD).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,39,OWN,0,,0,,0,8,1808,0,0
2023102912,2023-10-29,3,14,16,CIN,SF,2,9,40,1,0,(14:16) (SHOTGUN) 9-J.BURROW SCRAMBLES RIGHT TACKLE TO SF 40 FOR 20 YARDS (29-T.HUFANGA).,0,2023,20,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,8,1844,0,0
2023102912,2023-10-29,3,13,31,CIN,SF,1,10,60,0,0,(13:31) 28-J.MIXON RIGHT END TO SF 39 FOR 1 YARD (7-C.WARD; 94-C.FERRELL).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,40,OPP,0,,0,,0,8,1889,0,0
2023102912,2023-10-29,3,12,48,CIN,SF,2,9,61,0,0,(12:48) (SHOTGUN) 9-J.BURROW SACKED AT SF 46 FOR -7 YARDS (91-A.ARMSTEAD).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,8,1932,0,0
2023102912,2023-10-29,3,12,6,CIN,SF,3,16,54,0,0,(12:06) (SHOTGUN) 9-J.BURROW PASS SHORT MIDDLE TO 1-J.CHASE TO SF 38 FOR 8 YARDS (29-T.HUFANGA).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,8,1974,0,0
2023102912,2023-10-29,3,11,14,CIN,SF,4,8,62,0,0,"(11:14) 2-E.MCPHERSON 56 YARD FIELD GOAL IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,8,2026,0,0
2023102912,2023-10-29,3,11,9,SF,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,2031,0,0
2023102912,2023-10-29,3,11,9,SF,CIN,0,0,100,1,0,TIMEOUT AT 11:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,2031,0,0
2023102912,2023-10-29,3,11,9,SF,CIN,1,10,25,0,0,"(11:09) 23-C.MCCAFFREY RIGHT END TO SF 34 FOR 9 YARDS (57-G.PRATT; 92-B.HILL). PENALTY ON SF-74-S.BURFORD, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT SF 25 - NO PLAY.",0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,25,OWN,1,SF,1,OFFENSIVE HOLDING,10,8,2031,0,0
2023102912,2023-10-29,3,10,47,SF,CIN,1,20,15,0,0,(10:47) 13-B.PURDY SCRAMBLES LEFT END TO SF 17 FOR 2 YARDS (98-D.READER).,0,2023,2,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,8,2053,0,0
2023102912,2023-10-29,3,10,4,SF,CIN,2,18,17,1,0,(10:04) (SHOTGUN) 13-B.PURDY PASS DEEP MIDDLE TO 85-G.KITTLE TO SF 49 FOR 32 YARDS (23-D.HILL).,0,2023,32,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,8,2096,0,0
2023102912,2023-10-29,3,9,19,SF,CIN,1,10,49,0,0,(9:19) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT TO 11-B.AIYUK [98-D.READER].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,8,2141,0,0
2023102912,2023-10-29,3,9,14,SF,CIN,2,10,49,0,0,(9:14) 23-C.MCCAFFREY UP THE MIDDLE TO CIN 48 FOR 3 YARDS (96-C.SAMPLE).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OWN,0,,0,,0,8,2146,0,0
2023102912,2023-10-29,3,8,34,SF,CIN,3,7,52,0,0,(8:34) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT MIDDLE TO 85-G.KITTLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,8,2186,0,0
2023102912,2023-10-29,3,8,30,SF,CIN,4,7,52,0,0,"(8:30) 18-M.WISHNOWSKY PUNTS 29 YARDS TO CIN 19, CENTER-46-T.PEPPER, FAIR CATCH BY 16-T.IRWIN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,8,2190,0,0
2023102912,2023-10-29,3,8,22,CIN,SF,1,10,19,0,0,"(8:22) (SHOTGUN) 28-J.MIXON LEFT END TO CIN 24 FOR 5 YARDS (99-J.KINLAW, 31-T.GIPSON).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,19,OWN,0,,0,,0,8,2198,0,0
2023102912,2023-10-29,3,8,22,SF,CIN,0,0,100,1,0,TIMEOUT AT 08:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,2198,0,0
2023102912,2023-10-29,3,7,47,CIN,SF,2,5,24,0,0,(7:47) (SHOTGUN) 1-J.CHASE RIGHT END TO CIN 16 FOR -8 YARDS (26-I.OLIVER).,0,2023,-8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,24,OWN,0,,0,,0,8,2233,0,0
2023102912,2023-10-29,3,7,4,CIN,SF,3,13,16,0,0,(7:04) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 81-I.SMITH TO CIN 27 FOR 11 YARDS (54-F.WARNER; 57-D.GREENLAW).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,8,2276,0,0
2023102912,2023-10-29,3,6,18,CIN,SF,4,2,27,0,0,"(6:18) 10-B.ROBBINS PUNTS 49 YARDS TO SF 24, CENTER-48-C.ADOMITIS, FAIR CATCH BY 3-R.MCCLOUD.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,8,2322,0,0
2023102912,2023-10-29,3,6,9,SF,CIN,1,10,24,1,0,(6:09) 13-B.PURDY PASS SHORT LEFT TO 11-B.AIYUK PUSHED OB AT SF 39 FOR 15 YARDS (29-C.TAYLOR-BRITT).,0,2023,15,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,8,2331,0,0
2023102912,2023-10-29,3,6,9,SF,CIN,0,0,100,1,0,TIMEOUT AT 06:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,2331,0,0
2023102912,2023-10-29,3,5,33,SF,CIN,1,10,39,0,0,(5:33) 13-B.PURDY PASS SHORT LEFT TO 85-G.KITTLE TO SF 46 FOR 7 YARDS (99-M.MURPHY).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,8,2367,0,0
2023102912,2023-10-29,3,4,52,SF,CIN,2,3,46,1,0,(4:52) 13-B.PURDY PASS SHORT RIGHT TO 85-G.KITTLE TO CIN 34 FOR 20 YARDS (33-N.SCOTT).,0,2023,20,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,8,2408,0,0
2023102912,2023-10-29,3,4,2,SF,CIN,1,10,66,0,0,"(4:02) 23-C.MCCAFFREY LEFT TACKLE TO CIN 31 FOR 3 YARDS (33-N.SCOTT, 94-S.HUBBARD).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,34,OPP,0,,0,,0,8,2458,0,0
2023102912,2023-10-29,3,3,16,SF,CIN,2,7,69,0,0,(3:16) 23-C.MCCAFFREY UP THE MIDDLE TO CIN 25 FOR 6 YARDS (94-S.HUBBARD).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OPP,0,,0,,0,8,2504,0,0
2023102912,2023-10-29,3,2,32,SF,CIN,3,1,75,1,0,(2:32) (SHOTGUN) DIRECT SNAP TO 44-K.JUSZCZYK.  44-K.JUSZCZYK UP THE MIDDLE TO CIN 24 FOR 1 YARD (92-B.HILL).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OPP,0,,0,,0,8,2548,0,0
2023102912,2023-10-29,3,1,37,SF,CIN,1,10,76,0,0,"(1:37) 23-C.MCCAFFREY RIGHT END TO CIN 20 FOR 4 YARDS (57-G.PRATT, 23-D.HILL).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,24,OPP,0,,0,,0,8,2603,0,0
2023102912,2023-10-29,3,0,55,SF,CIN,2,6,80,1,0,(:55) 13-B.PURDY SCRAMBLES LEFT END TO CIN 8 FOR 12 YARDS (55-L.WILSON). CIN-29-C.TAYLOR-BRITT WAS INJURED DURING THE PLAY.,0,2023,12,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,8,2645,0,0
2023102912,2023-10-29,3,0,12,SF,CIN,1,8,92,0,0,"(:12) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT INTENDED FOR 25-E.MITCHELL INTERCEPTED BY 57-G.PRATT AT CIN 10. 57-G.PRATT PUSHED OB AT CIN 19 FOR 9 YARDS (13-B.PURDY). PENALTY ON SF-65-A.BANKS, INELIGIBLE DOWNFIELD PASS, DECLINED.",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,1,0,0,,8,OPP,0,SF,0,INELIGIBLE DOWNFIELD PASS,0,8,2688,0,0
2023102912,2023-10-29,3,0,4,CIN,SF,1,10,19,1,0,(:04) (SHOTGUN) 9-J.BURROW PASS DEEP LEFT TO 5-T.HIGGINS TO SF 48 FOR 33 YARDS (31-T.GIPSON) [94-C.FERRELL].,0,2023,33,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,8,2696,0,0
2023102912,2023-10-29,4,15,0,CIN,SF,1,10,52,0,0,(15:00) (SHOTGUN) 9-J.BURROW SACKED AT CIN 49 FOR -3 YARDS (SACK SPLIT BY 94-C.FERRELL AND 97-N.BOSA).,0,2023,-3,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,8,2700,0,0
2023102912,2023-10-29,3,0,0,CIN,SF,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,2700,0,0
2023102912,2023-10-29,4,14,14,CIN,SF,2,13,49,0,0,(14:14) (SHOTGUN) 28-J.MIXON UP THE MIDDLE TO SF 45 FOR 6 YARDS (57-D.GREENLAW).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OWN,0,,0,,0,8,2746,0,0
2023102912,2023-10-29,4,13,29,CIN,SF,3,7,55,0,0,"(13:29) (NO HUDDLE, SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 1-J.CHASE TO SF 39 FOR 6 YARDS (7-C.WARD). FUMBLES (7-C.WARD), RECOVERED BY SF-31-T.GIPSON AT SF 38. 31-T.GIPSON TO CIN 47 FOR 15 YARDS (75-O.BROWN). THE REPLAY OFFICIAL REVIEWED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (NO HUDDLE, SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT RIGHT TO 1-J.CHASE (7-C.WARD).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,1,0,0,0,,45,OPP,0,,0,,0,8,2791,0,0
2023102912,2023-10-29,4,13,26,CIN,SF,4,7,55,0,0,"(13:26) 10-B.ROBBINS PUNTS 45 YARDS TO END ZONE, CENTER-48-C.ADOMITIS, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,8,2794,0,0
2023102912,2023-10-29,4,13,17,SF,CIN,1,10,20,1,0,(13:17) (SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE INTENDED FOR 11-B.AIYUK INTERCEPTED BY 55-L.WILSON AT SF 33. 55-L.WILSON TO SF 17 FOR 16 YARDS (85-G.KITTLE).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,20,OWN,0,,0,,0,8,2803,0,0
2023102912,2023-10-29,4,13,17,SF,CIN,0,0,100,1,0,TIMEOUT AT 13:17.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,2803,0,0
2023102912,2023-10-29,4,13,8,CIN,SF,1,10,83,1,0,"(13:08) (SHOTGUN) 9-J.BURROW PASS DEEP RIGHT TO 1-J.CHASE FOR 17 YARDS, TOUCHDOWN.",0,2023,17,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,8,2812,0,0
2023102912,2023-10-29,4,13,4,SF,CIN,1,10,25,0,0,(13:04) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 23-C.MCCAFFREY TO SF 34 FOR 9 YARDS (57-G.PRATT; 55-L.WILSON).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,8,2816,0,0
2023102912,2023-10-29,4,13,4,SF,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,2816,0,0
2023102912,2023-10-29,4,13,4,CIN,SF,0,0,85,1,0,"2-E.MCPHERSON EXTRA POINT IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,8,2816,0,0
2023102912,2023-10-29,4,13,4,SF,CIN,0,0,100,1,0,TIMEOUT AT 13:04.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,2816,0,0
2023102912,2023-10-29,4,12,25,SF,CIN,2,1,34,1,0,(12:25) 23-C.MCCAFFREY LEFT TACKLE TO SF 37 FOR 3 YARDS (95-Z.CARTER).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,34,OWN,0,,0,,0,8,2855,0,0
2023102912,2023-10-29,4,11,51,SF,CIN,1,10,37,1,0,(11:51) (SHOTGUN) 13-B.PURDY PASS DEEP RIGHT TO 11-B.AIYUK TO CIN 38 FOR 25 YARDS (55-L.WILSON).,0,2023,25,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,8,2889,0,0
2023102912,2023-10-29,4,11,9,SF,CIN,1,10,62,0,0,(11:09) 13-B.PURDY PASS SHORT MIDDLE TO 23-C.MCCAFFREY TO CIN 33 FOR 5 YARDS (55-L.WILSON).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,8,2931,0,0
2023102912,2023-10-29,4,10,28,SF,CIN,2,5,67,0,0,(10:28) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT TO 23-C.MCCAFFREY [91-T.HENDRICKSON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,8,2972,0,0
2023102912,2023-10-29,4,10,24,SF,CIN,3,5,67,1,0,(10:24) (SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE TO 11-B.AIYUK TO CIN 18 FOR 15 YARDS (29-C.TAYLOR-BRITT).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,8,2976,0,0
2023102912,2023-10-29,4,9,44,SF,CIN,1,10,82,0,0,(9:44) 23-C.MCCAFFREY UP THE MIDDLE TO CIN 14 FOR 4 YARDS (55-L.WILSON).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,18,OPP,0,,0,,0,8,3016,0,0
2023102912,2023-10-29,4,9,8,SF,CIN,2,6,86,0,0,(9:08) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT MIDDLE TO 85-G.KITTLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,8,3052,0,0
2023102912,2023-10-29,4,9,3,SF,CIN,3,6,86,1,0,(9:03) (SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE TO 85-G.KITTLE TO CIN 4 FOR 10 YARDS (20-D.TURNER).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,8,3057,0,0
2023102912,2023-10-29,4,8,18,SF,CIN,1,4,96,1,0,"(8:18) (SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE TO 23-C.MCCAFFREY FOR 4 YARDS, TOUCHDOWN.",0,2023,4,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,8,3102,0,0
2023102912,2023-10-29,4,8,12,CIN,SF,0,0,65,1,0,4-J.MOODY KICKS 55 YARDS FROM SF 35 TO CIN 10. 32-T.WILLIAMS TO CIN 22 FOR 12 YARDS (30-G.ODUM; 53-D.WINTERS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,3108,0,0
2023102912,2023-10-29,4,8,12,SF,CIN,0,0,100,1,0,TIMEOUT AT 08:12.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,3108,0,0
2023102912,2023-10-29,4,8,12,SF,CIN,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,8,3108,0,0
2023102912,2023-10-29,4,8,7,CIN,SF,1,10,22,0,0,(8:07) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 16-T.IRWIN TO CIN 25 FOR 3 YARDS (29-T.HUFANGA).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,8,3113,0,0
