GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,MIA,NE
2023102904,2023-10-29,2,4,13,NE,MIA,1,10,100,0,0,(4:13) (SHOTGUN) 38-R.STEVENSON UP THE MIDDLE TO MIA 49 FOR 1 YARD (94-C.WILKINS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,0,OPP,0,,0,,0,1547,0,0
2023102904,2023-10-29,2,3,31,NE,MIA,2,9,51,1,0,(3:31) 38-R.STEVENSON RIGHT GUARD TO MIA 38 FOR 11 YARDS (21-D.ELLIOTT).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,49,OPP,0,,0,,0,1589,0,0
2023102904,2023-10-29,2,2,58,NE,MIA,1,10,62,0,0,"(2:58) 38-R.STEVENSON UP THE MIDDLE TO MIA 37 FOR 1 YARD (94-C.WILKINS, 2-B.CHUBB).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OPP,0,,0,,0,1622,0,0
2023102904,2023-10-29,2,2,21,NE,MIA,2,9,63,1,0,(2:21) (SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 1-D.PARKER TO MIA 23 FOR 14 YARDS (29-B.JONES).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1659,0,0
2023102904,2023-10-29,2,2,0,NE,MIA,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023102904,2023-10-29,2,2,0,NE,MIA,1,10,77,1,0,(2:00) (SHOTGUN) 10-M.JONES PASS SHORT LEFT INTENDED FOR 84-K.BOURNE INTERCEPTED BY 5-J.RAMSEY [43-A.VAN GINKEL] AT MIA 11. 5-J.RAMSEY RAN OB AT NE 40 FOR 49 YARDS (81-D.DOUGLAS).,0,2023,49,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,23,OPP,0,,0,,0,1680,0,0
2023102904,2023-10-29,2,1,48,MIA,NE,1,10,60,0,0,(1:48) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT MIDDLE TO 0-B.BERRIOS (13-J.JONES).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1692,0,0
2023102904,2023-10-29,2,1,44,MIA,NE,2,10,60,1,0,(1:44) 1-T.TAGOVAILOA PASS SHORT MIDDLE TO 17-J.WADDLE TO NE 29 FOR 11 YARDS (21-A.PHILLIPS).,0,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1696,0,0
2023102904,2023-10-29,2,1,1,MIA,NE,1,10,71,0,0,"(1:01) (SHOTGUN) 31-R.MOSTERT LEFT END TO NE 30 FOR -1 YARDS (29-J.JACKSON; 99-K.WHITE). MIA-70-K.LAMM WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.  PENALTY ON MIA-81-D.SMYTHE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NE 29 - NO PLAY.",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,29,OPP,1,MIA,1,OFFENSIVE HOLDING,10,1739,0,0
2023102904,2023-10-29,2,0,54,MIA,NE,0,0,100,1,0,TIMEOUT #1 BY MIA AT 00:54.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1746,0,0
2023102904,2023-10-29,2,0,54,MIA,NE,1,20,61,0,0,(:54) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 10-T.HILL PUSHED OB AT NE 33 FOR 6 YARDS (13-J.JONES).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1746,0,0
2023102904,2023-10-29,2,0,48,MIA,NE,2,14,67,1,0,(:48) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP LEFT TO 17-J.WADDLE TO NE 16 FOR 17 YARDS (29-J.JACKSON).,0,2023,17,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,1752,0,0
2023102904,2023-10-29,2,0,42,MIA,NE,0,0,100,1,0,TIMEOUT #2 BY MIA AT 00:42.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1758,0,0
2023102904,2023-10-29,2,0,42,MIA,NE,1,10,84,0,0,(:42) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT RIGHT TO 17-J.WADDLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,1758,0,0
2023102904,2023-10-29,2,0,40,MIA,NE,2,10,84,0,0,"(:40) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 26-S.AHMED TO NE 12 FOR 4 YARDS (27-M.BRYANT, 48-JA.TAVAI).",0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,1760,0,0
2023102904,2023-10-29,2,0,34,MIA,NE,0,0,100,1,0,TIMEOUT #3 BY MIA AT 00:34.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1766,0,0
2023102904,2023-10-29,2,0,34,MIA,NE,3,6,88,0,0,(:34) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT TO 10-T.HILL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,1766,0,0
2023102904,2023-10-29,2,0,29,MIA,NE,4,6,88,0,0,"(:29) 7-J.SANDERS 30 YARD FIELD GOAL IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,1771,0,0
2023102904,2023-10-29,2,0,26,NE,MIA,1,10,25,0,0,(:26) 10-M.JONES KNEELS TO NE 23 FOR -2 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1774,0,0
2023102904,2023-10-29,2,0,26,NE,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1774,0,0
2023102904,2023-10-29,3,15,0,MIA,NE,1,10,25,0,0,"(15:00) (SHOTGUN) 1-T.TAGOVAILOA FUMBLES (ABORTED) AT MIA 19, TOUCHED AT MIA 21, RECOVERED BY NE-33-A.JENNINGS AT MIA 19.",0,2023,0,SHOTGUN,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023102904,2023-10-29,3,15,0,MIA,NE,0,0,65,1,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023102904,2023-10-29,2,0,0,NE,MIA,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023102904,2023-10-29,3,14,55,NE,MIA,1,10,81,0,0,"(14:55) (SHOTGUN) 38-R.STEVENSON UP THE MIDDLE TO MIA 16 FOR 3 YARDS (2-B.CHUBB, 92-Z.SIELER).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,19,OPP,0,,0,,0,1805,0,0
2023102904,2023-10-29,3,14,16,NE,MIA,2,7,84,0,0,(14:16) 10-M.JONES PASS SHORT LEFT TO 81-D.DOUGLAS TO MIA 14 FOR 2 YARDS (4-K.KOHOU).,0,2023,2,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,1844,0,0
2023102904,2023-10-29,3,13,32,NE,MIA,3,5,86,0,0,(13:32) (SHOTGUN) 10-M.JONES SACKED AT MIA 20 FOR -6 YARDS (94-C.WILKINS).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,1888,0,0
2023102904,2023-10-29,3,12,49,NE,MIA,4,11,80,0,0,"(12:49) 37-C.RYLAND 38 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,1931,0,0
2023102904,2023-10-29,3,12,45,MIA,NE,0,0,65,1,0,37-C.RYLAND KICKS 67 YARDS FROM NE 35 TO MIA -2. 0-B.BERRIOS TO MIA 23 FOR 25 YARDS (23-K.DUGGER).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1935,0,0
2023102904,2023-10-29,3,12,45,MIA,NE,0,0,100,1,0,TIMEOUT AT 12:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1935,0,0
2023102904,2023-10-29,3,12,40,MIA,NE,1,10,23,1,0,(12:40) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP LEFT TO 10-T.HILL TO MIA 45 FOR 22 YARDS (27-M.BRYANT).,0,2023,22,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1940,0,0
2023102904,2023-10-29,3,12,0,MIA,NE,1,10,45,0,0,"(12:00) (SHOTGUN) PENALTY ON MIA-65-R.JONES, FALSE START, 5 YARDS, ENFORCED AT MIA 45 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,45,OWN,1,MIA,1,FALSE START,5,1980,0,0
2023102904,2023-10-29,3,11,41,MIA,NE,1,15,40,0,0,"(11:41) (SHOTGUN) 31-R.MOSTERT UP THE MIDDLE TO MIA 46 FOR 6 YARDS (3-M.WILSON, 23-K.DUGGER).",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,1999,0,0
2023102904,2023-10-29,3,10,58,MIA,NE,2,9,46,0,0,(10:58) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE DEEP RIGHT TO 17-J.WADDLE (29-J.JACKSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,2042,0,0
2023102904,2023-10-29,3,10,52,MIA,NE,3,9,46,1,0,(10:52) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP RIGHT TO 17-J.WADDLE TO NE 31 FOR 23 YARDS (29-J.JACKSON).,0,2023,23,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,2048,0,0
2023102904,2023-10-29,3,10,11,MIA,NE,1,10,69,0,0,(10:11) (SHOTGUN) 23-J.WILSON UP THE MIDDLE TO NE 29 FOR 2 YARDS (48-JA.TAVAI).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OPP,0,,0,,0,2089,0,0
2023102904,2023-10-29,3,9,29,MIA,NE,2,8,71,1,0,"(9:29) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 83-C.CLAYPOOL TO NE 14 FOR 15 YARDS (3-M.WILSON, 31-JO.JONES).",0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,2131,0,0
2023102904,2023-10-29,3,8,46,MIA,NE,1,10,86,0,0,(8:46) (SHOTGUN) 31-R.MOSTERT UP THE MIDDLE TO NE 8 FOR 6 YARDS (5-J.PEPPERS).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,14,OPP,0,,0,,0,2174,0,0
2023102904,2023-10-29,3,8,21,MIA,NE,2,4,92,1,0,"(8:21) (NO HUDDLE, SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 81-D.SMYTHE TO NE 1 FOR 7 YARDS (23-K.DUGGER).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,2199,0,0
2023102904,2023-10-29,3,7,38,MIA,NE,1,1,99,1,0,"(7:38) (SHOTGUN) 31-R.MOSTERT LEFT TACKLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT TACKLE,1,OPP,0,,0,,0,2242,0,0
2023102904,2023-10-29,3,7,35,NE,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 66 YARDS FROM MIA 35 TO NE -1. 14-T.MONTGOMERY TO NE 23 FOR 24 YARDS (20-J.BETHEL, 83-C.CLAYPOOL).",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2245,0,0
2023102904,2023-10-29,3,7,35,MIA,NE,0,0,100,1,0,TIMEOUT AT 07:35.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2245,0,0
2023102904,2023-10-29,3,7,35,MIA,NE,0,0,85,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2245,0,0
2023102904,2023-10-29,3,7,30,NE,MIA,1,10,23,1,0,(7:30) 10-M.JONES PASS DEEP MIDDLE TO 86-P.BROWN TO NE 47 FOR 24 YARDS (29-B.JONES). MIA-51-D.LONG WAS INJURED DURING THE PLAY.,0,2023,24,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,2250,0,0
2023102904,2023-10-29,3,7,18,NE,MIA,0,0,100,1,0,TIMEOUT AT 07:18.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2262,0,0
2023102904,2023-10-29,3,7,7,NE,MIA,1,10,47,0,0,"(7:07) 15-E.ELLIOTT UP THE MIDDLE TO NE 47 FOR NO GAIN (15-J.PHILLIPS, 94-C.WILKINS).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OWN,0,,0,,0,2273,0,0
2023102904,2023-10-29,3,6,26,NE,MIA,2,10,47,0,0,(6:26) (SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT LEFT TO 1-D.PARKER (21-D.ELLIOTT). NE-1-D.PARKER WAS INJURED DURING THE PLAY. HIS RETURN IS DOUBTFUL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2314,0,0
2023102904,2023-10-29,3,6,21,NE,MIA,3,10,47,0,0,(6:21) (SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT MIDDLE TO 83-J.REAGOR.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2319,0,0
2023102904,2023-10-29,3,6,17,NE,MIA,4,10,47,0,0,"(6:17) 17-B.BARINGER PUNTS 49 YARDS TO MIA 4, CENTER-49-J.CARDONA, DOWNED BY NE-41-B.SCHOOLER.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2323,0,0
2023102904,2023-10-29,3,6,6,MIA,NE,0,0,100,1,0,TIMEOUT AT 06:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2334,0,0
2023102904,2023-10-29,3,6,6,MIA,NE,1,10,4,0,0,"(6:06) (SHOTGUN) 23-J.WILSON RIGHT TACKLE TO MIA 6 FOR 2 YARDS (3-M.WILSON, 99-K.WHITE).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,4,OWN,0,,0,,0,2334,0,0
2023102904,2023-10-29,3,5,26,MIA,NE,2,8,6,0,0,(5:26) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 23-J.WILSON TO MIA 13 FOR 7 YARDS (23-K.DUGGER).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,6,OWN,0,,0,,0,2374,0,0
2023102904,2023-10-29,3,4,45,MIA,NE,3,1,13,1,0,(4:45) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 10-T.HILL PUSHED OB AT MIA 20 FOR 7 YARDS (13-J.JONES; 31-JO.JONES).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,2415,0,0
2023102904,2023-10-29,3,4,9,MIA,NE,1,10,20,0,0,"(4:09) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT MIDDLE TO 81-D.SMYTHE TO MIA 27 FOR 7 YARDS (48-JA.TAVAI). PENALTY ON MIA-65-R.JONES, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT MIA 20 - NO PLAY.",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,20,OWN,1,MIA,1,OFFENSIVE HOLDING,10,2451,0,0
2023102904,2023-10-29,3,3,43,MIA,NE,1,20,10,0,0,(3:43) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 23-J.WILSON RAN OB AT MIA 17 FOR 7 YARDS (33-A.JENNINGS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,2477,0,0
2023102904,2023-10-29,3,3,6,MIA,NE,2,13,17,0,0,(3:06) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT TO 89-J.HILL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,2514,0,0
2023102904,2023-10-29,3,3,2,MIA,NE,3,13,17,1,0,(3:02) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 26-S.AHMED TO MIA 37 FOR 20 YARDS (5-J.PEPPERS).,0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,2518,0,0
2023102904,2023-10-29,3,2,26,MIA,NE,1,10,37,0,0,"(2:26) PENALTY ON NE-13-J.JONES, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT MIA 37 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,37,OWN,1,NE,1,NEUTRAL ZONE INFRACTION,5,2554,0,0
2023102904,2023-10-29,3,2,7,MIA,NE,1,5,42,0,0,(2:07) 26-S.AHMED RIGHT END TO MIA 41 FOR -1 YARDS (3-M.WILSON).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,42,OWN,0,,0,,0,2573,0,0
2023102904,2023-10-29,3,1,25,MIA,NE,2,6,41,0,0,(1:25) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2615,0,0
2023102904,2023-10-29,3,1,21,MIA,NE,3,6,41,0,0,(1:21) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT TO 17-J.WADDLE (48-JA.TAVAI).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2619,0,0
2023102904,2023-10-29,3,1,18,MIA,NE,4,6,41,0,0,"(1:18) 16-J.BAILEY PUNTS 44 YARDS TO NE 15, CENTER-44-B.FERGUSON, FAIR CATCH BY 81-D.DOUGLAS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2622,0,0
2023102904,2023-10-29,3,1,11,NE,MIA,1,10,15,0,0,(1:11) 10-M.JONES SACKED AT NE 10 FOR -5 YARDS (2-B.CHUBB).,0,2023,-5,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,2629,0,0
2023102904,2023-10-29,3,0,29,NE,MIA,2,15,10,0,0,(:29) (SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 88-M.GESICKI TO NE 16 FOR 6 YARDS (55-J.BAKER).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,2671,0,0
2023102904,2023-10-29,3,0,0,NE,MIA,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023102904,2023-10-29,4,15,0,NE,MIA,3,9,16,0,0,(15:00) (SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 84-K.BOURNE PUSHED OB AT NE 22 FOR 6 YARDS (33-E.APPLE). NE-84-K.BOURNE WAS INJURED DURING THE PLAY.,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,2700,0,0
2023102904,2023-10-29,4,14,54,NE,MIA,0,0,100,1,0,TIMEOUT AT 14:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2706,0,0
2023102904,2023-10-29,4,14,46,NE,MIA,4,3,22,0,0,"(14:46) 17-B.BARINGER PUNTS 63 YARDS TO MIA 15, CENTER-49-J.CARDONA, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,2714,0,0
2023102904,2023-10-29,4,14,39,MIA,NE,1,10,15,0,0,(14:39) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT RIGHT TO 10-T.HILL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,2721,0,0
2023102904,2023-10-29,4,14,36,MIA,NE,2,10,15,0,0,(14:36) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT RIGHT TO 17-J.WADDLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,2724,0,0
2023102904,2023-10-29,4,14,31,MIA,NE,3,10,15,0,0,(14:31) (SHOTGUN) 1-T.TAGOVAILOA SCRAMBLES RIGHT TACKLE TO MIA 18 FOR 3 YARDS (48-JA.TAVAI).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,2729,0,0
2023102904,2023-10-29,4,14,31,MIA,NE,0,0,100,1,0,TIMEOUT #1 BY NE AT 14:31.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2729,0,0
2023102904,2023-10-29,4,14,1,MIA,NE,4,7,18,0,0,"(14:01) 16-J.BAILEY PUNTS 63 YARDS TO NE 19, CENTER-44-B.FERGUSON, DOWNED BY MIA-30-A.INGOLD.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,2759,0,0
2023102904,2023-10-29,4,13,47,NE,MIA,1,10,19,0,0,(13:47) 15-E.ELLIOTT RIGHT GUARD TO NE 24 FOR 5 YARDS (43-A.VAN GINKEL; 55-J.BAKER).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,19,OWN,0,,0,,0,2773,0,0
2023102904,2023-10-29,4,13,16,NE,MIA,2,5,24,1,0,(13:16) 15-E.ELLIOTT UP THE MIDDLE TO NE 41 FOR 17 YARDS (21-D.ELLIOTT; 29-B.JONES).,0,2023,17,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,24,OWN,0,,0,,0,2804,0,0
2023102904,2023-10-29,4,12,42,NE,MIA,1,10,41,1,0,"(12:42) 10-M.JONES PASS SHORT RIGHT TO 85-H.HENRY TO MIA 43 FOR 16 YARDS (4-K.KOHOU, 29-B.JONES).",0,2023,16,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2838,0,0
2023102904,2023-10-29,4,12,19,NE,MIA,1,10,57,0,0,"(12:19) (NO HUDDLE, SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 81-D.DOUGLAS TO MIA 38 FOR 5 YARDS (21-D.ELLIOTT). PENALTY ON NE-68-A.MAFI, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT MIA 43 - NO PLAY.",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,43,OPP,1,NE,1,INELIGIBLE DOWNFIELD PASS,5,2861,0,0
2023102904,2023-10-29,4,11,56,NE,MIA,1,15,52,0,0,(11:56) (SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 81-D.DOUGLAS TO MIA 36 FOR 12 YARDS (51-D.LONG).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,2884,0,0
