GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,DAL,LA
2023102901,2023-10-29,2,3,50,DAL,LA,1,10,76,0,0,"(3:50) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 88-C.LAMB TO LAR 24 FOR NO GAIN (37-Q.LAKE).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,8,1570,0,0
2023102901,2023-10-29,2,3,12,DAL,LA,2,10,76,0,0,(3:12) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 23-R.DOWDLE RAN OB AT LAR 22 FOR 2 YARDS (56-C.ROZEBOOM).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,8,1608,0,0
2023102901,2023-10-29,2,2,34,DAL,LA,0,0,100,1,0,TIMEOUT #1 BY DAL AT 02:34.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1646,0,0
2023102901,2023-10-29,2,2,34,DAL,LA,3,8,78,1,0,"(2:34) (SHOTGUN) 4-D.PRESCOTT PASS DEEP RIGHT TO 88-C.LAMB FOR 22 YARDS, TOUCHDOWN.",0,2023,22,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,8,1646,0,0
2023102901,2023-10-29,2,2,27,DAL,LA,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,8,1653,0,0
2023102901,2023-10-29,2,2,27,LA,DAL,1,10,75,0,0,(2:27) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 10-C.KUPP PUSHED OB AT LAR 34 FOR 9 YARDS (21-S.GILMORE).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,8,1653,0,0
2023102901,2023-10-29,2,2,27,DAL,LA,0,0,100,1,0,TIMEOUT AT 02:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1653,0,0
2023102901,2023-10-29,2,2,27,LA,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,1653,0,0
2023102901,2023-10-29,2,2,8,LA,DAL,2,1,66,0,0,"(2:08) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT TO 17-P.NACUA.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,8,1672,0,0
2023102901,2023-10-29,2,2,2,LA,DAL,3,1,66,0,0,"(2:02) (SHOTGUN) 24-R.FREEMAN LEFT GUARD TO LAR 35 FOR 1 YARD (6-D.WILSON). PENALTY ON DAL-54-S.WILLIAMS, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT LAR 34 - NO PLAY.",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT GUARD,34,OPP,1,DAL,1,DEFENSIVE OFFSIDE,5,8,1678,0,0
2023102901,2023-10-29,2,2,0,LA,DAL,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1680,0,0
2023102901,2023-10-29,2,1,59,LA,DAL,1,10,61,0,0,(1:59) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP RIGHT TO 89-T.HIGBEE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,8,1681,0,0
2023102901,2023-10-29,2,1,54,LA,DAL,2,10,61,0,0,"(1:54) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 17-P.NACUA PUSHED OB AT DAL 47 FOR 14 YARDS (6-D.WILSON). PENALTY ON LAR-73-S.AVILA, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LAR 39 - NO PLAY.",0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,39,OPP,1,LAR,1,OFFENSIVE HOLDING,10,8,1686,0,0
2023102901,2023-10-29,2,1,47,LA,DAL,2,20,71,0,0,(1:47) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 89-T.HIGBEE PUSHED OB AT LAR 41 FOR 12 YARDS (21-S.GILMORE).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,8,1693,0,0
2023102901,2023-10-29,2,1,40,LA,DAL,3,8,59,1,0,"(1:40) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS DEEP LEFT TO 5-T.ATWELL TO DAL 39 FOR 20 YARDS (26-D.BLAND).",0,2023,20,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,8,1700,0,0
2023102901,2023-10-29,2,1,21,LA,DAL,1,10,61,0,0,"(1:21) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD SCRAMBLES LEFT END RAN OB AT DAL 30 FOR 9 YARDS (6-D.WILSON). PENALTY ON DAL-26-D.BLAND, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT DAL 30.",0,2023,9,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,39,OPP,1,DAL,0,DEFENSIVE HOLDING,5,8,1719,0,0
2023102901,2023-10-29,2,1,14,LA,DAL,1,10,75,0,0,"(1:14) (SHOTGUN) 24-R.FREEMAN UP THE MIDDLE TO DAL 20 FOR 5 YARDS (99-C.GOLSTON, 92-D.ARMSTRONG).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OPP,0,,0,,0,8,1726,0,0
2023102901,2023-10-29,2,0,46,LA,DAL,2,5,80,1,0,(:46) (NO HUDDLE) 24-R.FREEMAN UP THE MIDDLE TO DAL 14 FOR 6 YARDS (14-M.BELL; 54-S.WILLIAMS).,0,2023,6,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OPP,0,,0,,0,8,1754,0,0
2023102901,2023-10-29,2,0,40,LA,DAL,1,10,86,0,0,(:40) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 17-P.NACUA TO DAL 6 FOR 8 YARDS (14-M.BELL).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,8,1760,0,0
2023102901,2023-10-29,2,0,40,LA,DAL,0,0,100,1,0,TIMEOUT #1 BY LAR AT 00:40.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1760,0,0
2023102901,2023-10-29,2,0,19,LA,DAL,2,2,94,0,0,(:19) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT TO 17-P.NACUA (21-S.GILMORE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,8,1781,0,0
2023102901,2023-10-29,2,0,13,LA,DAL,0,0,100,1,0,TIMEOUT #2 BY DAL AT 00:13.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1787,0,0
2023102901,2023-10-29,2,0,13,LA,DAL,3,2,94,1,0,"(:13) 27-D.HENDERSON UP THE MIDDLE TO DAL 1 FOR 5 YARDS (6-D.WILSON, 97-O.ODIGHIZUWA).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OPP,0,,0,,0,8,1787,0,0
2023102901,2023-10-29,2,0,9,LA,DAL,0,0,100,1,0,TIMEOUT #2 BY LAR AT 00:09.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1791,0,0
2023102901,2023-10-29,2,0,9,LA,DAL,1,1,99,1,0,"(:09) (SHOTGUN) 24-R.FREEMAN UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,8,1791,0,0
2023102901,2023-10-29,2,0,4,DAL,LA,0,0,65,1,0,42-E.EVANS KICKS 41 YARDS FROM LAR 35 TO DAL 24. 23-R.DOWDLE TO DAL 32 FOR 8 YARDS (18-B.SKOWRONEK).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,1796,0,0
2023102901,2023-10-29,2,0,4,LA,DAL,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 9-M.STAFFORD PASS IS INCOMPLETE. ATTEMPT FAILS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,0,,2,OPP,0,,0,,0,8,1796,0,0
2023102901,2023-10-29,3,15,0,LA,DAL,1,10,75,0,0,(15:00) 27-D.HENDERSON LEFT END TO LAR 32 FOR 7 YARDS (33-D.CLARK).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OPP,0,,0,,0,8,1800,0,0
2023102901,2023-10-29,2,0,0,DAL,LA,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1800,0,0
2023102901,2023-10-29,3,15,0,LA,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,1800,0,0
2023102901,2023-10-29,3,14,31,LA,DAL,2,3,68,1,0,"(14:31) (NO HUDDLE) 9-M.STAFFORD PASS SHORT LEFT TO 27-D.HENDERSON TO DAL 36 FOR 32 YARDS (2-J.LEWIS, 26-D.BLAND).",0,2023,32,NO HUDDLE,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,8,1829,0,0
2023102901,2023-10-29,3,13,56,LA,DAL,1,10,64,0,0,(13:56) (NO HUDDLE) 27-D.HENDERSON RIGHT GUARD TO DAL 34 FOR 2 YARDS (97-O.ODIGHIZUWA; 95-J.HANKINS).,0,2023,2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OPP,0,,0,,0,8,1864,0,0
2023102901,2023-10-29,3,13,15,LA,DAL,2,8,66,1,0,(13:15) 24-R.FREEMAN LEFT END PUSHED OB AT DAL 24 FOR 10 YARDS (26-D.BLAND).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,34,OPP,0,,0,,0,8,1905,0,0
2023102901,2023-10-29,3,12,49,LA,DAL,1,10,76,0,0,(12:49) (NO HUDDLE) 9-M.STAFFORD PASS SHORT LEFT TO 89-T.HIGBEE PUSHED OB AT DAL 21 FOR 3 YARDS (14-M.BELL).,0,2023,3,NO HUDDLE,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,8,1931,0,0
2023102901,2023-10-29,3,12,12,LA,DAL,2,7,79,0,0,(12:12) 27-D.HENDERSON UP THE MIDDLE TO DAL 20 FOR 1 YARD (14-M.BELL).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,21,OPP,0,,0,,0,8,1968,0,0
2023102901,2023-10-29,3,11,35,LA,DAL,3,6,80,1,0,"(11:35) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 18-B.SKOWRONEK FOR 20 YARDS, TOUCHDOWN.",0,2023,20,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,8,2005,0,0
2023102901,2023-10-29,3,11,29,DAL,LA,0,0,65,1,0,42-E.EVANS KICKS 74 YARDS FROM LAR 35 TO DAL -9. 9-K.TURPIN TO DAL 16 FOR 25 YARDS (18-B.SKOWRONEK; 59-T.REEDER).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,2011,0,0
2023102901,2023-10-29,3,11,29,LA,DAL,0,0,98,1,0,"TWO-POINT CONVERSION ATTEMPT. 5-T.ATWELL PASS TO 9-M.STAFFORD IS COMPLETE. ATTEMPT SUCCEEDS. THE REPLAY OFFICIAL REVIEWED THE RUNNER BROKE THE PLANE RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,2,OPP,0,,0,,0,8,2011,0,0
2023102901,2023-10-29,3,11,23,DAL,LA,1,10,16,0,0,(11:23) 20-T.POLLARD UP THE MIDDLE TO DAL 25 FOR 9 YARDS (97-M.HOECHT; 53-E.JONES).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,16,OWN,0,,0,,0,8,2017,0,0
2023102901,2023-10-29,3,10,51,DAL,LA,2,1,25,1,0,(10:51) 20-T.POLLARD RIGHT END RAN OB AT DAL 32 FOR 7 YARDS (44-A.WITHERSPOON).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,8,2049,0,0
2023102901,2023-10-29,3,10,18,DAL,LA,1,10,32,0,0,(10:18) 4-D.PRESCOTT PASS SHORT LEFT TO 13-M.GALLUP TO DAL 38 FOR 6 YARDS (2-R.YEAST).,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,8,2082,0,0
2023102901,2023-10-29,3,9,41,DAL,LA,2,4,38,1,0,"(9:41) (NO HUDDLE, SHOTGUN) 23-R.DOWDLE LEFT TACKLE TO DAL 43 FOR 5 YARDS (53-E.JONES).",0,2023,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,38,OWN,0,,0,,0,8,2119,0,0
2023102901,2023-10-29,3,9,1,DAL,LA,1,10,43,0,0,(9:01) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB TO DAL 47 FOR 4 YARDS (44-A.WITHERSPOON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,8,2159,0,0
2023102901,2023-10-29,3,8,22,DAL,LA,2,6,47,0,0,(8:22) 20-T.POLLARD UP THE MIDDLE TO 50 FOR 3 YARDS (4-J.FULLER).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OWN,0,,0,,0,8,2198,0,0
2023102901,2023-10-29,3,7,38,DAL,LA,3,3,100,0,0,"(7:38) (SHOTGUN) PENALTY ON DAL-9-K.TURPIN, FALSE START, 5 YARDS, ENFORCED AT 50 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,0,OPP,1,DAL,1,FALSE START,5,8,2242,0,0
2023102901,2023-10-29,3,7,14,DAL,LA,3,8,45,1,0,(7:14) (SHOTGUN) 4-D.PRESCOTT SCRAMBLES LEFT END RAN OB AT LAR 46 FOR 9 YARDS (2-R.YEAST).,0,2023,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,8,2266,0,0
2023102901,2023-10-29,3,6,30,DAL,LA,1,10,54,0,0,(6:30) 4-D.PRESCOTT SCRAMBLES RIGHT END TO LAR 45 FOR 1 YARD (56-C.ROZEBOOM).,0,2023,1,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,8,2310,0,0
2023102901,2023-10-29,3,5,52,DAL,LA,2,9,55,0,0,(5:52) 4-D.PRESCOTT PASS INCOMPLETE DEEP MIDDLE TO 3-B.COOKS (1-D.KENDRICK).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,8,2348,0,0
2023102901,2023-10-29,3,5,46,DAL,LA,3,9,55,0,0,(5:46) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB TO LAR 37 FOR 8 YARDS (4-J.FULLER).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,8,2354,0,0
2023102901,2023-10-29,3,5,9,DAL,LA,4,1,63,1,0,(5:09) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 3-B.COOKS TO LAR 32 FOR 5 YARDS (37-Q.LAKE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,8,2391,0,0
2023102901,2023-10-29,3,5,9,DAL,LA,0,0,100,1,0,TIMEOUT #1 BY DAL AT 05:09.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,2391,0,0
2023102901,2023-10-29,3,4,29,DAL,LA,1,10,68,1,0,(4:29) (SHOTGUN) 20-T.POLLARD LEFT END TO LAR 19 FOR 13 YARDS (2-R.YEAST).,0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,32,OPP,0,,0,,0,8,2431,0,0
2023102901,2023-10-29,3,3,44,DAL,LA,1,10,81,0,0,(3:44) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT MIDDLE TO 88-C.LAMB (37-Q.LAKE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,8,2476,0,0
2023102901,2023-10-29,3,3,40,DAL,LA,2,10,81,0,0,"(3:40) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 23-R.DOWDLE. PENALTY ON LAR-1-D.KENDRICK, DEFENSIVE PASS INTERFERENCE, 4 YARDS, ENFORCED AT LAR 19 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,19,OPP,1,LAR,1,DEFENSIVE PASS INTERFERENCE,4,8,2480,0,0
2023102901,2023-10-29,3,3,37,DAL,LA,1,10,85,0,0,(3:37) (SHOTGUN) 20-T.POLLARD LEFT TACKLE TO LAR 15 FOR NO GAIN (52-L.MURCHISON; 91-K.TURNER).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,15,OPP,0,,0,,0,8,2483,0,0
2023102901,2023-10-29,3,2,55,DAL,LA,2,10,85,0,0,(2:55) (SHOTGUN) 20-T.POLLARD UP THE MIDDLE TO LAR 11 FOR 4 YARDS (92-J.WILLIAMS; 91-K.TURNER).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OPP,0,,0,,0,8,2525,0,0
2023102901,2023-10-29,3,2,20,DAL,LA,3,6,89,0,0,(2:20) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 20-T.POLLARD TO LAR 9 FOR 2 YARDS (56-C.ROZEBOOM).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,8,2560,0,0
2023102901,2023-10-29,3,1,36,DAL,LA,4,4,91,0,0,"(1:36) 17-B.AUBREY 27 YARD FIELD GOAL IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,8,2604,0,0
2023102901,2023-10-29,3,1,32,LA,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,2608,0,0
2023102901,2023-10-29,3,1,32,DAL,LA,0,0,100,1,0,TIMEOUT AT 01:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,2608,0,0
2023102901,2023-10-29,3,1,32,LA,DAL,1,10,75,0,0,"(1:32) 24-R.FREEMAN RIGHT GUARD TO LAR 32 FOR 7 YARDS (33-D.CLARK, 6-D.WILSON).",0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OPP,0,,0,,0,8,2608,0,0
2023102901,2023-10-29,3,0,50,LA,DAL,2,3,68,0,0,(:50) 24-R.FREEMAN LEFT GUARD TO LAR 33 FOR 1 YARD (58-M.SMITH).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,32,OPP,0,,0,,0,8,2650,0,0
2023102901,2023-10-29,3,0,5,LA,DAL,3,2,67,0,0,(:05) (SHOTGUN) 11-B.RYPIEN PASS INCOMPLETE DEEP LEFT TO 89-T.HIGBEE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,8,2695,0,0
2023102901,2023-10-29,4,15,0,LA,DAL,4,2,67,1,0,(15:00) (SHOTGUN) 11-B.RYPIEN PASS SHORT RIGHT TO 17-P.NACUA TO LAR 46 FOR 13 YARDS (97-O.ODIGHIZUWA).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,8,2700,0,0
2023102901,2023-10-29,3,0,0,LA,DAL,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,2700,0,0
2023102901,2023-10-29,4,14,29,LA,DAL,1,10,54,0,0,(14:29) (NO HUDDLE) 11-B.RYPIEN PASS INCOMPLETE SHORT LEFT TO 10-C.KUPP.,0,2023,0,NO HUDDLE,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,8,2731,0,0
2023102901,2023-10-29,4,14,24,LA,DAL,2,10,54,0,0,(14:24) (SHOTGUN) 27-D.HENDERSON UP THE MIDDLE TO LAR 44 FOR -2 YARDS (11-M.PARSONS).,0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OPP,0,,0,,0,8,2736,0,0
2023102901,2023-10-29,4,13,57,LA,DAL,3,12,56,0,0,"(13:57) (NO HUDDLE, SHOTGUN) 11-B.RYPIEN PASS SHORT RIGHT TO 27-D.HENDERSON TO DAL 46 FOR 10 YARDS (6-D.WILSON).",0,2023,10,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,8,2763,0,0
2023102901,2023-10-29,4,13,24,LA,DAL,4,2,54,0,0,"(13:24) (NO HUDDLE, SHOTGUN) 11-B.RYPIEN PASS INCOMPLETE SHORT MIDDLE TO 10-C.KUPP [11-M.PARSONS].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,8,2796,0,0
2023102901,2023-10-29,4,13,19,DAL,LA,1,10,46,1,0,(13:19) (SHOTGUN) 4-D.PRESCOTT PASS DEEP LEFT TO 88-C.LAMB PUSHED OB AT LAR 30 FOR 24 YARDS (1-D.KENDRICK). DAL-71-C.EDOGA WAS INJURED DURING THE PLAY.,0,2023,24,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,8,2801,0,0
2023102901,2023-10-29,4,13,19,DAL,LA,0,0,100,1,0,TIMEOUT AT 13:19.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,2801,0,0
2023102901,2023-10-29,4,13,13,DAL,LA,0,0,100,1,0,TIMEOUT AT 13:13.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,2807,0,0
2023102901,2023-10-29,4,13,7,DAL,LA,1,10,70,0,0,(13:07) 4-D.PRESCOTT PASS SHORT LEFT TO 87-J.FERGUSON TO LAR 25 FOR 5 YARDS (1-D.KENDRICK).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,8,2813,0,0
2023102901,2023-10-29,4,12,24,DAL,LA,2,5,75,1,0,"(12:24) (SHOTGUN) 4-D.PRESCOTT PASS DEEP RIGHT TO 3-B.COOKS FOR 25 YARDS, TOUCHDOWN.",0,2023,25,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,8,2856,0,0
2023102901,2023-10-29,4,12,19,LA,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,2861,0,0
2023102901,2023-10-29,4,12,19,LA,DAL,1,10,75,0,0,(12:19) (SHOTGUN) 27-D.HENDERSON LEFT GUARD TO LAR 28 FOR 3 YARDS (6-D.WILSON).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OPP,0,,0,,0,8,2861,0,0
