GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DET,LV
2023103000,2023-10-30,2,6,41,LV,DET,1,10,61,1,0,(6:41) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT LEFT TO 81-A.HOOPER TO DET 28 FOR 11 YARDS (31-K.JOSEPH).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1399,0,0
2023103000,2023-10-30,2,6,3,LV,DET,1,10,72,0,0,"(6:03) 8-J.JACOBS UP THE MIDDLE TO DET 21 FOR 7 YARDS (46-J.CAMPBELL, 32-B.BRANCH).",0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,28,OPP,0,,0,,0,1437,0,0
2023103000,2023-10-30,2,5,27,LV,DET,2,3,79,1,0,(5:27) 8-J.JACOBS LEFT TACKLE TO DET 15 FOR 6 YARDS (98-B.MARTIN).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,21,OPP,0,,0,,0,1473,0,0
2023103000,2023-10-30,2,4,52,LV,DET,1,10,85,0,0,(4:52) (SHOTGUN) 8-J.JACOBS UP THE MIDDLE TO DET 9 FOR 6 YARDS (21-T.WALKER; 34-A.ANZALONE).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OPP,0,,0,,0,1508,0,0
2023103000,2023-10-30,2,4,18,LV,DET,2,4,91,0,0,(4:18) 8-J.JACOBS UP THE MIDDLE TO DET 6 FOR 3 YARDS (23-J.JACOBS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,9,OPP,0,,0,,0,1542,0,0
2023103000,2023-10-30,2,3,41,LV,DET,3,1,94,1,0,(3:41) 10-J.GAROPPOLO UP THE MIDDLE TO DET 3 FOR 3 YARDS (79-J.COMINSKY; 54-A.MCNEILL).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OPP,0,,0,,0,1579,0,0
2023103000,2023-10-30,2,3,0,LV,DET,1,3,97,1,0,"(3:00) (SHOTGUN) 8-J.JACOBS UP THE MIDDLE FOR 3 YARDS, TOUCHDOWN.",0,2023,3,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,3,OPP,0,,0,,0,1620,0,0
2023103000,2023-10-30,2,2,56,DET,LV,0,0,100,1,0,TIMEOUT AT 02:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1624,0,0
2023103000,2023-10-30,2,2,56,DET,LV,0,0,65,1,0,2-D.CARLSON KICKS 57 YARDS FROM LV 35 TO DET 8. 30-K.DORSEY TO DET 21 FOR 13 YARDS (56-A.BURNEY).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1624,0,0
2023103000,2023-10-30,2,2,56,LV,DET,0,0,85,1,0,"2-D.CARLSON EXTRA POINT IS GOOD, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1624,0,0
2023103000,2023-10-30,2,2,52,DET,LV,1,10,21,0,0,(2:52) 26-J.GIBBS UP THE MIDDLE TO DET 21 FOR NO GAIN (98-M.CROSBY).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,21,OWN,0,,0,,0,1628,0,0
2023103000,2023-10-30,2,2,15,DET,LV,2,10,21,1,0,(2:15) (SHOTGUN) 16-J.GOFF PASS DEEP MIDDLE TO 9-J.WILLIAMS TO DET 43 FOR 22 YARDS (25-T.MOEHRIG).,0,2023,22,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,1665,0,0
2023103000,2023-10-30,2,2,0,DET,LV,1,10,43,1,0,(2:00) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 26-J.GIBBS RAN OB AT LV 43 FOR 14 YARDS (39-N.HOBBS).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1680,0,0
2023103000,2023-10-30,2,2,0,DET,LV,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023103000,2023-10-30,2,1,51,DET,LV,1,10,57,0,0,"(1:51) (SHOTGUN) 26-J.GIBBS UP THE MIDDLE TO LV 30 FOR 13 YARDS (98-M.CROSBY). PENALTY ON DET-75-C.SORSDAL, OFFENSIVE HOLDING, OFFSETTING, ENFORCED AT LV 43 - NO PLAY. PENALTY ON LV-41-R.SPILLANE, HORSE COLLAR TACKLE, OFFSETTING.",0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,43,OPP,1,DET,1,OFFENSIVE HOLDING,0,1689,0,0
2023103000,2023-10-30,2,1,44,DET,LV,1,10,57,0,0,(1:44) (SHOTGUN) 26-J.GIBBS UP THE MIDDLE TO LV 36 FOR 7 YARDS (59-L.MASTERSON; 25-T.MOEHRIG). LV-59-L.MASTERSON WAS INJURED DURING THE PLAY. HE IS OUT.,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OPP,0,,0,,0,1696,0,0
2023103000,2023-10-30,2,1,31,DET,LV,2,3,64,1,0,(1:31) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 14-A.ST. BROWN TO LV 30 FOR 6 YARDS (21-A.ROBERTSON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,1709,0,0
2023103000,2023-10-30,2,1,31,DET,LV,0,0,100,1,0,TIMEOUT #2 BY LV AT 01:31.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1709,0,0
2023103000,2023-10-30,2,1,10,DET,LV,1,10,70,0,0,"(1:10) (NO HUDDLE, SHOTGUN) 26-J.GIBBS LEFT TACKLE TO LV 29 FOR 1 YARD (41-R.SPILLANE; 69-A.BUTLER).",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,30,OPP,0,,0,,0,1730,0,0
2023103000,2023-10-30,2,0,45,DET,LV,2,9,71,0,0,(:45) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 87-S.LAPORTA PUSHED OB AT LV 26 FOR 3 YARDS (24-M.PETERS).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1755,0,0
2023103000,2023-10-30,2,0,39,DET,LV,0,0,100,1,0,TIMEOUT #3 BY LV AT 00:39.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1761,0,0
2023103000,2023-10-30,2,0,39,DET,LV,3,6,74,1,0,(:39) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 87-S.LAPORTA TO LV 18 FOR 8 YARDS (23-D.LONG).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,1761,0,0
2023103000,2023-10-30,2,0,31,DET,LV,0,0,100,1,0,TIMEOUT #1 BY DET AT 00:31.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1769,0,0
2023103000,2023-10-30,2,0,31,DET,LV,1,10,82,1,0,"(:31) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 87-S.LAPORTA FOR 18 YARDS, TOUCHDOWN.",0,2023,18,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,1769,0,0
2023103000,2023-10-30,2,0,27,LV,DET,1,10,25,0,0,(:27) (SHOTGUN) 22-A.ABDULLAH RIGHT TACKLE TO LV 32 FOR 7 YARDS (55-D.BARNES; 21-T.WALKER).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,1773,0,0
2023103000,2023-10-30,2,0,27,DET,LV,0,0,85,1,0,"36-R.PATTERSON EXTRA POINT IS GOOD, CENTER-47-S.DALY, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1773,0,0
2023103000,2023-10-30,2,0,27,LV,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1773,0,0
2023103000,2023-10-30,3,15,0,LV,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023103000,2023-10-30,3,15,0,LV,DET,1,10,25,1,0,(15:00) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT RIGHT TO 17-D.ADAMS TO LV 36 FOR 11 YARDS (34-A.ANZALONE).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023103000,2023-10-30,2,0,0,LV,DET,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023103000,2023-10-30,3,14,30,LV,DET,1,10,36,0,0,(14:30) 8-J.JACOBS RIGHT END TO LV 37 FOR 1 YARD (93-J.PASCHAL).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,36,OWN,0,,0,,0,1830,0,0
2023103000,2023-10-30,3,13,54,LV,DET,2,9,37,0,0,(13:54) 77-T.MUNFORD REPORTED IN AS ELIGIBLE.  10-J.GAROPPOLO PASS INCOMPLETE DEEP LEFT TO 17-D.ADAMS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1866,0,0
2023103000,2023-10-30,3,13,49,LV,DET,3,9,37,0,0,(13:49) (SHOTGUN) 10-J.GAROPPOLO SACKED AT LV 30 FOR -7 YARDS (99-J.OKWARA).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1871,0,0
2023103000,2023-10-30,3,13,13,LV,DET,4,16,30,0,0,"(13:13) 6-A.COLE PUNTS 50 YARDS TO DET 20, CENTER-50-J.BOBENMOYER. 11-K.RAYMOND TO DET 29 FOR 9 YARDS (45-JAK.JOHNSON, 20-I.POLA-MAO). LV-45-JAK.JOHNSON WAS INJURED DURING THE PLAY. HE IS OUT.  PENALTY ON LV-19-D.TURNER, UNSPORTSMANLIKE CONDUCT, 15 YARDS, ENFORCED AT DET 29.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,30,OWN,1,LV,0,UNSPORTSMANLIKE CONDUCT,15,1907,0,0
2023103000,2023-10-30,3,13,1,DET,LV,1,10,44,1,0,(13:01) (SHOTGUN) 26-J.GIBBS LEFT TACKLE TO LV 32 FOR 24 YARDS (41-R.SPILLANE).,0,2023,24,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,44,OWN,0,,0,,0,1919,0,0
2023103000,2023-10-30,3,13,1,DET,LV,0,0,100,1,0,TIMEOUT AT 13:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1919,0,0
2023103000,2023-10-30,3,12,24,DET,LV,1,10,68,0,0,(12:24) 26-J.GIBBS LEFT END TO LV 28 FOR 4 YARDS (21-A.ROBERTSON).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,32,OPP,0,,0,,0,1956,0,0
2023103000,2023-10-30,3,11,47,DET,LV,2,6,72,1,0,"(11:47) 16-J.GOFF PASS SHORT RIGHT INTENDED FOR 14-A.ST. BROWN INTERCEPTED BY 24-M.PETERS AT LV 25. 24-M.PETERS FOR 75 YARDS, TOUCHDOWN.",0,2023,75,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,1,0,0,0,0,,28,OPP,0,,0,,0,1993,0,0
2023103000,2023-10-30,3,11,32,DET,LV,0,0,15,1,0,"2-D.CARLSON EXTRA POINT IS GOOD, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,2008,0,0
2023103000,2023-10-30,3,11,32,DET,LV,1,10,25,0,0,(11:32) 16-J.GOFF PASS SHORT LEFT TO 87-S.LAPORTA PUSHED OB AT DET 30 FOR 5 YARDS (1-M.EPPS).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2008,0,0
2023103000,2023-10-30,3,11,32,DET,LV,0,0,100,1,0,TIMEOUT AT 11:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2008,0,0
2023103000,2023-10-30,3,11,32,DET,LV,0,0,65,1,0,"2-D.CARLSON KICKS 65 YARDS FROM LV 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2008,0,0
2023103000,2023-10-30,3,11,2,DET,LV,2,5,30,1,0,"(11:02) (SHOTGUN) 13-C.REYNOLDS LEFT TACKLE TO DET 38 FOR 8 YARDS (39-N.HOBBS, 25-T.MOEHRIG).",0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,30,OWN,0,,0,,0,2038,0,0
2023103000,2023-10-30,3,10,41,DET,LV,1,10,38,0,0,"(10:41) (NO HUDDLE, SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT MIDDLE TO 14-A.ST. BROWN [69-A.BUTLER].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2059,0,0
2023103000,2023-10-30,3,10,35,DET,LV,2,10,38,0,0,(10:35) (SHOTGUN) 13-C.REYNOLDS LEFT TACKLE TO DET 43 FOR 5 YARDS (56-A.BURNEY).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,38,OWN,0,,0,,0,2065,0,0
2023103000,2023-10-30,3,10,0,DET,LV,3,5,43,1,0,(10:00) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 14-A.ST. BROWN TO LV 43 FOR 14 YARDS (1-M.EPPS).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,2100,0,0
2023103000,2023-10-30,3,9,36,DET,LV,1,10,57,0,0,"(9:36) (NO HUDDLE, SHOTGUN) 26-J.GIBBS RIGHT END TO LV 42 FOR 1 YARD (98-M.CROSBY, 51-M.KOONCE).",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,43,OPP,0,,0,,0,2124,0,0
2023103000,2023-10-30,3,8,59,DET,LV,2,9,58,0,0,(8:59) (SHOTGUN) 26-J.GIBBS RIGHT END TO LV 41 FOR 1 YARD (98-M.CROSBY; 95-J.JENKINS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,42,OPP,0,,0,,0,2161,0,0
2023103000,2023-10-30,3,8,15,DET,LV,3,8,59,1,0,(8:15) (SHOTGUN) 13-C.REYNOLDS LEFT TACKLE TO LV 33 FOR 8 YARDS (51-M.KOONCE).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,41,OPP,0,,0,,0,2205,0,0
2023103000,2023-10-30,3,7,40,DET,LV,1,10,67,1,0,(7:40) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 13-C.REYNOLDS TO LV 21 FOR 12 YARDS (24-M.PETERS; 56-A.BURNEY).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,2240,0,0
2023103000,2023-10-30,3,7,4,DET,LV,1,10,79,1,0,(7:04) 26-J.GIBBS RIGHT END PUSHED OB AT LV 4 FOR 17 YARDS (24-M.PETERS).,0,2023,17,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,21,OPP,0,,0,,0,2276,0,0
2023103000,2023-10-30,3,6,24,DET,LV,1,4,96,0,0,(6:24) 13-C.REYNOLDS UP THE MIDDLE TO LV 4 FOR NO GAIN (41-R.SPILLANE).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,4,OPP,0,,0,,0,2316,0,0
2023103000,2023-10-30,3,5,52,DET,LV,2,4,96,0,0,"(5:52) 13-C.REYNOLDS LEFT TACKLE TO LV 3 FOR 1 YARD (90-J.TILLERY, 98-M.CROSBY). FUMBLES (98-M.CROSBY), RECOVERED BY LV-98-M.CROSBY AT LV 3. THE REPLAY OFFICIAL REVIEWED THE RUNNER WAS NOT DOWN BY CONTACT RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,LEFT TACKLE,4,OPP,0,,0,,0,2348,0,0
2023103000,2023-10-30,3,5,29,LV,DET,1,11,2,0,0,(5:29) 8-J.JACOBS UP THE MIDDLE TO LV 7 FOR 5 YARDS (32-B.BRANCH).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,2,OWN,0,,0,,0,2371,0,0
2023103000,2023-10-30,3,5,29,LV,DET,1,10,3,0,0,"(5:29) PENALTY ON LV-8-J.JACOBS, FALSE START, 1 YARD, ENFORCED AT LV 3 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,3,OWN,1,LV,1,FALSE START,1,2371,0,0
2023103000,2023-10-30,3,4,58,LV,DET,2,6,7,0,0,(4:58) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT LEFT TO 13-H.RENFROW TO LV 8 FOR 1 YARD (1-C.SUTTON).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,7,OWN,0,,0,,0,2402,0,0
2023103000,2023-10-30,3,4,19,LV,DET,3,5,8,0,0,(4:19) (SHOTGUN) 10-J.GAROPPOLO PASS INCOMPLETE SHORT LEFT TO 17-D.ADAMS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,2441,0,0
2023103000,2023-10-30,3,4,14,LV,DET,4,5,8,0,0,"(4:14) 6-A.COLE PUNTS 52 YARDS TO DET 40, CENTER-50-J.BOBENMOYER. 11-K.RAYMOND TO DET 49 FOR 9 YARDS (50-J.BOBENMOYER; 87-M.MAYER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,2446,0,0
2023103000,2023-10-30,3,4,2,DET,LV,0,0,100,1,0,TIMEOUT AT 04:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2458,0,0
2023103000,2023-10-30,3,4,2,DET,LV,1,10,49,0,0,(4:02) 26-J.GIBBS LEFT GUARD TO LV 45 FOR 6 YARDS (56-A.BURNEY).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,49,OWN,0,,0,,0,2458,0,0
2023103000,2023-10-30,3,3,27,DET,LV,2,4,55,0,0,"(3:27) 16-J.GOFF PASS INCOMPLETE DEEP LEFT TO 8-J.REYNOLDS [91-B.NICHOLS]. DET-74-K.AWOSIKA WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.  PENALTY ON LV-21-A.ROBERTSON, DEFENSIVE PASS INTERFERENCE, 18 YARDS, ENFORCED AT LV 45 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,45,OPP,1,LV,1,DEFENSIVE PASS INTERFERENCE,18,2493,0,0
2023103000,2023-10-30,3,3,20,DET,LV,1,10,73,1,0,"(3:20) 26-J.GIBBS UP THE MIDDLE FOR 27 YARDS, TOUCHDOWN.",0,2023,27,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,27,OPP,0,,0,,0,2500,0,0
2023103000,2023-10-30,3,3,13,LV,DET,1,10,25,1,0,(3:13) 77-T.MUNFORD REPORTED IN AS ELIGIBLE.  10-J.GAROPPOLO PASS DEEP LEFT TO 87-M.MAYER TO LV 44 FOR 19 YARDS (32-B.BRANCH).,0,2023,19,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2507,0,0
2023103000,2023-10-30,3,3,13,DET,LV,0,0,85,1,0,"36-R.PATTERSON EXTRA POINT IS GOOD, CENTER-47-S.DALY, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2507,0,0
2023103000,2023-10-30,3,3,13,LV,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2507,0,0
2023103000,2023-10-30,3,2,39,LV,DET,1,10,44,0,0,(2:39) 8-J.JACOBS LEFT TACKLE TO LV 49 FOR 5 YARDS (23-J.JACOBS).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,44,OWN,0,,0,,0,2541,0,0
2023103000,2023-10-30,3,2,4,LV,DET,2,5,49,0,0,(2:04) 10-J.GAROPPOLO PASS INCOMPLETE DEEP RIGHT TO 87-M.MAYER (31-K.JOSEPH).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2576,0,0
2023103000,2023-10-30,3,1,58,LV,DET,3,5,49,0,0,(1:58) (SHOTGUN) 10-J.GAROPPOLO SACKED AT LV 41 FOR -8 YARDS (54-A.MCNEILL).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2582,0,0
2023103000,2023-10-30,3,1,15,LV,DET,4,13,41,0,0,"(1:15) 6-A.COLE PUNTS 48 YARDS TO DET 11, CENTER-50-J.BOBENMOYER, FAIR CATCH BY 11-K.RAYMOND.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2625,0,0
2023103000,2023-10-30,3,1,7,DET,LV,1,10,11,1,0,(1:07) 26-J.GIBBS UP THE MIDDLE TO DET 22 FOR 11 YARDS (20-I.POLA-MAO).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,11,OWN,0,,0,,0,2633,0,0
2023103000,2023-10-30,3,0,30,DET,LV,1,10,22,0,0,"(:30) 26-J.GIBBS UP THE MIDDLE TO DET 29 FOR 7 YARDS (1-M.EPPS, 25-T.MOEHRIG).",0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OWN,0,,0,,0,2670,0,0
2023103000,2023-10-30,4,15,0,DET,LV,2,3,29,1,0,(15:00) 16-J.GOFF PASS SHORT LEFT TO 87-S.LAPORTA PUSHED OB AT DET 37 FOR 8 YARDS (1-M.EPPS).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,2700,0,0
2023103000,2023-10-30,3,0,0,DET,LV,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023103000,2023-10-30,4,14,23,DET,LV,1,10,37,0,0,(14:23) 26-J.GIBBS LEFT TACKLE TO DET 46 FOR 9 YARDS (25-T.MOEHRIG).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,37,OWN,0,,0,,0,2737,0,0
2023103000,2023-10-30,4,13,51,DET,LV,2,1,46,1,0,"(13:51) (NO HUDDLE, SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 26-J.GIBBS TO DET 49 FOR 3 YARDS (21-A.ROBERTSON).",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,2769,0,0
2023103000,2023-10-30,4,13,14,DET,LV,1,10,49,0,0,"(13:14) 13-C.REYNOLDS LEFT TACKLE TO LV 46 FOR 5 YARDS (56-A.BURNEY, 90-J.TILLERY).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,49,OWN,0,,0,,0,2806,0,0
2023103000,2023-10-30,4,12,31,DET,LV,2,5,54,0,0,(12:31) 13-C.REYNOLDS LEFT TACKLE TO LV 44 FOR 2 YARDS (56-A.BURNEY; 95-J.JENKINS). LV-90-J.TILLERY WAS INJURED DURING THE PLAY.,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,46,OPP,0,,0,,0,2849,0,0
2023103000,2023-10-30,4,12,8,DET,LV,0,0,100,1,0,TIMEOUT AT 12:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2872,0,0
