GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,PIT,JAX
2023102906,2023-10-29,2,3,23,JAX,PIT,2,4,43,1,0,(3:23) (SHOTGUN) 1-T.ETIENNE LEFT TACKLE TO PIT 47 FOR 10 YARDS (31-K.NEAL).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,43,OWN,0,,0,,0,8,1597,0,0
2023102906,2023-10-29,2,2,46,JAX,PIT,1,10,53,0,0,"(2:46) (SHOTGUN) 1-T.ETIENNE RIGHT GUARD TO PIT 44 FOR 3 YARDS (99-L.OGUNJOBI, 34-C.SULLIVAN).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,47,OPP,0,,0,,0,8,1634,0,0
2023102906,2023-10-29,2,2,6,JAX,PIT,2,7,56,0,0,(2:06) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT RIGHT TO 13-C.KIRK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,8,1674,0,0
2023102906,2023-10-29,2,2,3,JAX,PIT,3,7,56,0,0,"(2:03) (SHOTGUN) 16-T.LAWRENCE PASS SHORT MIDDLE TO 17-E.ENGRAM TO PIT 41 FOR 3 YARDS (23-D.KAZEE). PENALTY ON PIT-42-J.PIERRE, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT PIT 44 - NO PLAY.",0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,44,OPP,1,PIT,1,DEFENSIVE HOLDING,5,8,1677,0,0
2023102906,2023-10-29,2,1,57,JAX,PIT,1,10,61,1,0,(1:57) 16-T.LAWRENCE PASS SHORT RIGHT TO 1-T.ETIENNE TO PIT 28 FOR 11 YARDS (44-M.GOLDEN).,0,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,8,1683,0,0
2023102906,2023-10-29,2,1,57,JAX,PIT,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1683,0,0
2023102906,2023-10-29,2,1,49,JAX,PIT,1,10,72,0,0,(1:49) (SHOTGUN) 1-T.ETIENNE UP THE MIDDLE TO PIT 24 FOR 4 YARDS (98-D.LEAL).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,28,OPP,0,,0,,0,8,1691,0,0
2023102906,2023-10-29,2,1,17,JAX,PIT,0,0,100,1,0,TIMEOUT #1 BY JAX AT 01:17.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1723,0,0
2023102906,2023-10-29,2,1,17,JAX,PIT,2,6,76,0,0,(1:17) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 0-C.RIDLEY TO PIT 20 FOR 4 YARDS (31-K.NEAL).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,8,1723,0,0
2023102906,2023-10-29,2,1,10,JAX,PIT,3,2,80,0,0,(1:10) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 17-E.ENGRAM TO PIT 20 FOR NO GAIN (55-C.HOLCOMB).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,8,1730,0,0
2023102906,2023-10-29,2,1,10,JAX,PIT,0,0,100,1,0,TIMEOUT #1 BY PIT AT 01:10.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1730,0,0
2023102906,2023-10-29,2,1,7,JAX,PIT,4,2,80,0,0,"(1:07) 10-B.MCMANUS 38 YARD FIELD GOAL IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,8,1733,0,0
2023102906,2023-10-29,2,1,7,JAX,PIT,0,0,100,1,0,TIMEOUT #2 BY PIT AT 01:07.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1733,0,0
2023102906,2023-10-29,2,1,4,PIT,JAX,0,0,100,1,0,TIMEOUT AT 01:04.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1736,0,0
2023102906,2023-10-29,2,1,4,PIT,JAX,0,0,65,1,0,10-B.MCMANUS KICKS 69 YARDS FROM JAX 35 TO PIT -4. 48-G.IGWEBUIKE TO PIT 32 FOR 36 YARDS (57-C.JOHNSON).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,1736,0,0
2023102906,2023-10-29,2,0,59,PIT,JAX,1,10,32,0,0,(:59) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 83-CO.HEYWARD TO PIT 41 FOR 9 YARDS (23-F.OLUOKUN).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,8,1741,0,0
2023102906,2023-10-29,2,0,42,PIT,JAX,2,1,41,0,0,"(:42) (NO HUDDLE, SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 18-D.JOHNSON RAN OB AT JAX 48 FOR 11 YARDS. PENALTY ON JAX-33-D.LLOYD, DEFENSIVE HOLDING, DECLINED.",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,41,OWN,0,JAX,0,DEFENSIVE HOLDING,0,8,1758,0,0
2023102906,2023-10-29,2,0,34,PIT,JAX,1,10,52,0,0,"(:34) (SHOTGUN) 8-K.PICKETT SCRAMBLES LEFT END PUSHED OB AT JAX 39 FOR 9 YARDS (23-F.OLUOKUN). THE REPLAY OFFICIAL REVIEWED THE SHORT OF THE LINE TO GAIN RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 8-K.PICKETT SCRAMBLES LEFT END TO JAX 38 FOR 10 YARDS (23-F.OLUOKUN). FUMBLES (23-F.OLUOKUN), BALL OUT OF BOUNDS AT JAX 38.",0,2023,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,1,0,0,0,,48,OPP,0,,0,,0,8,1766,0,0
2023102906,2023-10-29,2,0,17,PIT,JAX,1,10,62,0,0,(:17) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT LEFT [96-A.GOTSIS]. PIT-8-K.PICKETT WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,8,1783,0,0
2023102906,2023-10-29,2,0,14,PIT,JAX,0,0,100,1,0,TIMEOUT #3 BY PIT AT 00:14.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1786,0,0
2023102906,2023-10-29,2,0,14,PIT,JAX,2,10,62,0,0,(:14) (SHOTGUN) 10-M.TRUBISKY PASS INCOMPLETE DEEP LEFT TO 18-D.JOHNSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,8,1786,0,0
2023102906,2023-10-29,2,0,2,PIT,JAX,3,15,57,0,0,"(:02) 9-C.BOSWELL 61 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,8,1798,0,0
2023102906,2023-10-29,3,15,0,JAX,PIT,1,10,25,0,0,(15:00) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 17-E.ENGRAM TO JAX 33 FOR 8 YARDS (55-C.HOLCOMB).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,8,1800,0,0
2023102906,2023-10-29,2,0,0,PIT,JAX,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1800,0,0
2023102906,2023-10-29,3,15,0,JAX,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,1800,0,0
2023102906,2023-10-29,3,14,26,JAX,PIT,2,2,33,1,0,(14:26) 73-B.HANCE REPORTED IN AS ELIGIBLE.  1-T.ETIENNE RIGHT GUARD TO JAX 36 FOR 3 YARDS (99-L.OGUNJOBI; 55-C.HOLCOMB).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,33,OWN,0,,0,,0,8,1834,0,0
2023102906,2023-10-29,3,13,47,JAX,PIT,1,10,36,0,0,(13:47) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 89-L.FARRELL TO JAX 41 FOR 5 YARDS (50-E.ROBERTS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,8,1873,0,0
2023102906,2023-10-29,3,13,11,JAX,PIT,2,5,41,1,0,(13:11) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 13-C.KIRK RAN OB AT PIT 49 FOR 10 YARDS.,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,8,1909,0,0
2023102906,2023-10-29,3,13,4,JAX,PIT,1,10,51,0,0,"(13:04) (NO HUDDLE, SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 13-C.KIRK TO PIT 49 FOR NO GAIN (31-K.NEAL).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,8,1916,0,0
2023102906,2023-10-29,3,12,29,JAX,PIT,2,10,51,0,0,(12:29) (SHOTGUN) 4-T.BIGSBY LEFT GUARD TO PIT 40 FOR 9 YARDS (31-K.NEAL).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,49,OPP,0,,0,,0,8,1951,0,0
2023102906,2023-10-29,3,11,44,JAX,PIT,3,1,60,1,0,(11:44) 4-T.BIGSBY RIGHT GUARD TO PIT 39 FOR 1 YARD (57-M.ADAMS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,40,OPP,0,,0,,0,8,1996,0,0
2023102906,2023-10-29,3,11,8,JAX,PIT,1,10,61,0,0,(11:08) (SHOTGUN) 25-D.JOHNSON RIGHT GUARD TO PIT 35 FOR 4 YARDS (94-A.WATTS; 57-M.ADAMS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,39,OPP,0,,0,,0,8,2032,0,0
2023102906,2023-10-29,3,10,27,JAX,PIT,2,6,65,0,0,"(10:27) 4-T.BIGSBY RIGHT GUARD TO PIT 35 FOR NO GAIN (51-NI.HERBIG, 24-J.PORTER). FUMBLES (51-NI.HERBIG), RECOVERED BY PIT-31-K.NEAL AT PIT 36. THE REPLAY OFFICIAL REVIEWED THE RUNNER WAS NOT DOWN BY CONTACT RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,RIGHT GUARD,35,OPP,0,,0,,0,8,2073,0,0
2023102906,2023-10-29,3,10,22,PIT,JAX,1,10,36,0,0,(10:22) 77-B.JONES REPORTED IN AS ELIGIBLE.  22-N.HARRIS RIGHT TACKLE TO PIT 36 FOR NO GAIN (44-T.WALKER; 33-D.LLOYD).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,36,OWN,0,,0,,0,8,2078,0,0
2023102906,2023-10-29,3,9,43,PIT,JAX,2,10,36,0,0,(9:43) (SHOTGUN) 10-M.TRUBISKY PASS INCOMPLETE SHORT MIDDLE TO 83-CO.HEYWARD (42-A.WINGARD).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,8,2117,0,0
2023102906,2023-10-29,3,9,38,PIT,JAX,3,10,36,0,0,(9:38) (SHOTGUN) 10-M.TRUBISKY SACKED AT PIT 27 FOR -9 YARDS (41-J.ALLEN).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,8,2122,0,0
2023102906,2023-10-29,3,9,8,PIT,JAX,4,19,27,0,0,"(9:08) 6-P.HARVIN PUNTS 52 YARDS TO JAX 21, CENTER-46-C.KUNTZ. 39-J.AGNEW TO JAX 30 FOR 9 YARDS (28-M.KILLEBREW).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,8,2152,0,0
2023102906,2023-10-29,3,8,57,PIT,JAX,0,0,100,1,0,TIMEOUT AT 08:57.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,2163,0,0
2023102906,2023-10-29,3,8,57,JAX,PIT,1,10,30,0,0,(8:57) (SHOTGUN) 16-T.LAWRENCE SACKED AT JAX 24 FOR -6 YARDS (50-E.ROBERTS).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,8,2163,0,0
2023102906,2023-10-29,3,8,14,JAX,PIT,2,16,24,0,0,(8:14) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE DEEP RIGHT TO 0-C.RIDLEY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,8,2206,0,0
2023102906,2023-10-29,3,8,9,JAX,PIT,3,16,24,0,0,(8:09) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 0-C.RIDLEY TO JAX 35 FOR 11 YARDS (24-J.PORTER).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,8,2211,0,0
2023102906,2023-10-29,3,7,40,JAX,PIT,4,5,35,0,0,"(7:40) 9-L.COOKE PUNTS 54 YARDS TO PIT 11, CENTER-46-R.MATISCIK, FAIR CATCH BY 19-C.AUSTIN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,8,2240,0,0
2023102906,2023-10-29,3,7,33,PIT,JAX,1,10,11,0,0,(7:33) (SHOTGUN) 10-M.TRUBISKY SCRAMBLES RIGHT END TO PIT 16 FOR 5 YARDS (33-D.LLOYD).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,8,2247,0,0
2023102906,2023-10-29,3,7,33,PIT,JAX,0,0,100,1,0,TIMEOUT AT 07:33.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,2247,0,0
2023102906,2023-10-29,3,6,58,PIT,JAX,2,5,16,1,0,(6:58) 30-J.WARREN LEFT TACKLE TO PIT 24 FOR 8 YARDS (33-D.LLOYD).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,16,OWN,0,,0,,0,8,2282,0,0
2023102906,2023-10-29,3,6,15,PIT,JAX,1,10,24,0,0,(6:15) 77-B.JONES REPORTED IN AS ELIGIBLE.  10-M.TRUBISKY PASS INCOMPLETE DEEP LEFT TO 18-D.JOHNSON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,8,2325,0,0
2023102906,2023-10-29,3,6,9,PIT,JAX,2,10,24,0,0,(6:09) (SHOTGUN) 22-N.HARRIS RIGHT TACKLE TO PIT 27 FOR 3 YARDS (23-F.OLUOKUN; 42-A.WINGARD).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,24,OWN,0,,0,,0,8,2331,0,0
2023102906,2023-10-29,3,5,28,PIT,JAX,3,7,27,1,0,"(5:28) (SHOTGUN) 10-M.TRUBISKY PASS DEEP RIGHT TO 14-G.PICKENS PUSHED OB AT PIT 43 FOR 16 YARDS (30-M.BROWN). JACKSONVILLE CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 10-M.TRUBISKY PASS INCOMPLETE DEEP RIGHT TO 14-G.PICKENS.",0,2023,16,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,1,1,,0,0,0,0,0,,27,OWN,0,,0,,0,8,2372,0,0
2023102906,2023-10-29,3,5,24,PIT,JAX,4,7,27,0,0,"(5:24) 6-P.HARVIN PUNTS 29 YARDS TO JAX 44, CENTER-46-C.KUNTZ, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,8,2376,0,0
2023102906,2023-10-29,3,5,18,JAX,PIT,1,10,44,0,0,(5:18) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT RIGHT TO 1-T.ETIENNE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,8,2382,0,0
2023102906,2023-10-29,3,5,14,JAX,PIT,2,10,44,1,0,"(5:14) (SHOTGUN) 16-T.LAWRENCE PASS DEEP RIGHT TO 1-T.ETIENNE FOR 56 YARDS, TOUCHDOWN.",0,2023,56,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,8,2386,0,0
2023102906,2023-10-29,3,5,5,JAX,PIT,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 1-T.ETIENNE RUSHES RIGHT END. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,2,OPP,0,,0,,0,8,2395,0,0
2023102906,2023-10-29,3,5,5,PIT,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,2395,0,0
2023102906,2023-10-29,3,5,5,PIT,JAX,1,10,25,0,0,(5:05) (SHOTGUN) 10-M.TRUBISKY PASS SHORT LEFT TO 22-N.HARRIS PUSHED OB AT PIT 29 FOR 4 YARDS (45-K.CHAISSON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,8,2395,0,0
2023102906,2023-10-29,3,4,40,PIT,JAX,2,6,29,1,0,(4:40) (SHOTGUN) 10-M.TRUBISKY PASS SHORT RIGHT TO 18-D.JOHNSON TO PIT 40 FOR 11 YARDS (31-DARI.WILLIAMS).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,8,2420,0,0
2023102906,2023-10-29,3,3,59,PIT,JAX,1,10,40,0,0,(3:59) 10-M.TRUBISKY PASS INCOMPLETE SHORT RIGHT TO 14-G.PICKENS (45-K.CHAISSON) [45-K.CHAISSON].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,8,2461,0,0
2023102906,2023-10-29,3,3,54,PIT,JAX,2,10,40,0,0,(3:54) (SHOTGUN) 10-M.TRUBISKY SCRAMBLES RIGHT END RAN OB AT PIT 48 FOR 8 YARDS (23-F.OLUOKUN).,0,2023,8,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,8,2466,0,0
2023102906,2023-10-29,3,3,15,PIT,JAX,3,2,48,1,0,(3:15) (SHOTGUN) 10-M.TRUBISKY PASS SHORT MIDDLE TO 18-D.JOHNSON TO JAX 40 FOR 12 YARDS (2-R.JENKINS) [23-F.OLUOKUN].,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,8,2505,0,0
2023102906,2023-10-29,3,2,22,PIT,JAX,1,10,60,1,0,(2:22) (SHOTGUN) 10-M.TRUBISKY PASS SHORT RIGHT TO 30-J.WARREN TO JAX 29 FOR 11 YARDS (33-D.LLOYD).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,8,2558,0,0
2023102906,2023-10-29,3,1,40,PIT,JAX,1,10,71,0,0,"(1:40) (SHOTGUN) 30-J.WARREN UP THE MIDDLE TO JAX 22 FOR 7 YARDS (33-D.LLOYD, 37-T.HERNDON).",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OPP,0,,0,,0,8,2600,0,0
2023102906,2023-10-29,3,0,59,PIT,JAX,2,3,78,1,0,"(:59) (SHOTGUN) 10-M.TRUBISKY PASS SHORT LEFT TO 14-G.PICKENS FOR 22 YARDS, TOUCHDOWN.",0,2023,22,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,8,2641,0,0
2023102906,2023-10-29,3,0,53,JAX,PIT,0,0,65,1,0,9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO JAX 0. 39-J.AGNEW TO JAX 27 FOR 27 YARDS (87-R.WILLIAMS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,2647,0,0
2023102906,2023-10-29,3,0,53,PIT,JAX,0,0,85,1,0,"9-C.BOSWELL EXTRA POINT IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,8,2647,0,0
2023102906,2023-10-29,3,0,47,JAX,PIT,1,10,27,0,0,(:47) 73-B.HANCE REPORTED IN AS ELIGIBLE.  1-T.ETIENNE RIGHT END TO JAX 31 FOR 4 YARDS (50-E.ROBERTS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,27,OWN,0,,0,,0,8,2653,0,0
2023102906,2023-10-29,4,15,0,JAX,PIT,2,6,31,0,0,(15:00) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 17-E.ENGRAM PUSHED OB AT JAX 36 FOR 5 YARDS (31-K.NEAL).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,8,2700,0,0
2023102906,2023-10-29,3,0,0,JAX,PIT,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,2700,0,0
2023102906,2023-10-29,4,14,28,JAX,PIT,3,1,36,1,0,(14:28) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 1-T.ETIENNE TO JAX 39 FOR 3 YARDS (55-C.HOLCOMB).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,8,2732,0,0
2023102906,2023-10-29,4,13,52,JAX,PIT,1,10,39,0,0,"(13:52) PENALTY ON JAX-89-L.FARRELL, FALSE START, 5 YARDS, ENFORCED AT JAX 39 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,39,OWN,1,JAX,1,FALSE START,5,8,2768,0,0
2023102906,2023-10-29,4,13,52,JAX,PIT,1,15,34,0,0,(13:52) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 13-C.KIRK TO JAX 41 FOR 7 YARDS (23-D.KAZEE).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,8,2768,0,0
2023102906,2023-10-29,4,13,15,JAX,PIT,2,8,41,0,0,(13:15) (SHOTGUN) 1-T.ETIENNE RIGHT TACKLE TO JAX 44 FOR 3 YARDS (99-L.OGUNJOBI).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,41,OWN,0,,0,,0,8,2805,0,0
2023102906,2023-10-29,4,12,32,JAX,PIT,3,5,44,1,0,(12:32) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 17-E.ENGRAM TO PIT 45 FOR 11 YARDS (20-P.PETERSON).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,8,2848,0,0
2023102906,2023-10-29,4,11,55,JAX,PIT,1,10,55,1,0,(11:55) 1-T.ETIENNE LEFT TACKLE TO PIT 32 FOR 13 YARDS (20-P.PETERSON).,0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,45,OPP,0,,0,,0,8,2885,0,0
2023102906,2023-10-29,4,11,12,JAX,PIT,1,10,68,0,0,(11:12) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE DEEP MIDDLE TO 0-C.RIDLEY [94-A.WATTS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,8,2928,0,0
2023102906,2023-10-29,4,11,7,JAX,PIT,2,10,68,0,0,(11:07) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT RIGHT TO 1-T.ETIENNE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,8,2933,0,0
