GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,CIN,KC
2023123113,2023-12-31,2,5,42,KC,CIN,1,10,40,1,0,(5:42) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 10-I.PACHECO PUSHED OB AT CIN 39 FOR 21 YARDS (22-C.AWUZIE).,0,2023,21,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,17,1458,0,0
2023123113,2023-12-31,2,5,6,KC,CIN,1,10,61,0,0,(5:06) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 83-N.GRAY TO CIN 41 FOR -2 YARDS (21-M.HILTON).,0,2023,-2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,17,1494,0,0
2023123113,2023-12-31,2,4,27,KC,CIN,2,12,59,0,0,(4:27) (SHOTGUN) 10-I.PACHECO RIGHT GUARD TO CIN 36 FOR 5 YARDS (94-S.HUBBARD; 57-G.PRATT).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,41,OPP,0,,0,,0,17,1533,0,0
2023123113,2023-12-31,2,3,52,KC,CIN,3,7,64,0,0,(3:52) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT TO 87-T.KELCE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,17,1568,0,0
2023123113,2023-12-31,2,3,49,KC,CIN,4,7,64,0,0,"(3:49) 7-H.BUTKER 54 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,17,1571,0,0
2023123113,2023-12-31,2,3,44,CIN,KC,1,10,25,0,0,(3:44) 6-J.BROWNING SACKED AT CIN 24 FOR -1 YARDS (98-T.WHARTON).,0,2023,-1,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,17,1576,0,0
2023123113,2023-12-31,2,3,44,CIN,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,1576,0,0
2023123113,2023-12-31,2,3,44,KC,CIN,0,0,100,1,0,TIMEOUT AT 03:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1576,0,0
2023123113,2023-12-31,2,2,59,CIN,KC,2,11,24,0,0,"(2:59) (SHOTGUN) 6-J.BROWNING PASS SHORT LEFT TO 28-J.MIXON TO CIN 24 FOR NO GAIN (32-N.BOLTON, 91-D.NNADI).",0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,17,1621,0,0
2023123113,2023-12-31,2,2,16,CIN,KC,3,11,24,0,0,(2:16) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE SHORT RIGHT TO 87-T.HUDSON [56-G.KARLAFTIS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,17,1664,0,0
2023123113,2023-12-31,2,2,11,CIN,KC,4,11,24,0,0,"(2:11) 10-B.ROBBINS PUNTS 44 YARDS TO KC 32, CENTER-48-C.ADOMITIS, DOWNED BY CIN-32-T.WILLIAMS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,17,1669,0,0
2023123113,2023-12-31,2,2,0,KC,CIN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1680,0,0
2023123113,2023-12-31,2,2,0,KC,CIN,1,10,32,1,0,(2:00) (SHOTGUN) 10-I.PACHECO RIGHT GUARD PUSHED OB AT CIN 31 FOR 37 YARDS (23-D.HILL).,0,2023,37,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,32,OWN,0,,0,,0,17,1680,0,0
2023123113,2023-12-31,2,1,52,KC,CIN,1,10,69,0,0,"(1:52) (SHOTGUN) PENALTY ON KC-52-C.HUMPHREY, FALSE START, 5 YARDS, ENFORCED AT CIN 31 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,31,OPP,1,KC,1,FALSE START,5,17,1688,0,0
2023123113,2023-12-31,2,1,52,KC,CIN,1,15,64,0,0,(1:52) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 17-R.JAMES TO CIN 30 FOR 6 YARDS (21-M.HILTON; 55-L.WILSON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,17,1688,0,0
2023123113,2023-12-31,2,1,21,KC,CIN,2,9,70,0,0,(1:21) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 10-I.PACHECO TO CIN 24 FOR 6 YARDS (55-L.WILSON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,17,1719,0,0
2023123113,2023-12-31,2,0,44,KC,CIN,3,3,76,0,0,(:44) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 11-M.VALDES-SCANTLING [58-J.OSSAI].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,17,1756,0,0
2023123113,2023-12-31,2,0,39,KC,CIN,4,3,76,0,0,"(:39) 7-H.BUTKER 43 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,17,1761,0,0
2023123113,2023-12-31,2,0,35,KC,CIN,0,0,100,1,0,TIMEOUT AT 00:35.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1765,0,0
2023123113,2023-12-31,2,0,35,CIN,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,1765,0,0
2023123113,2023-12-31,2,0,35,CIN,KC,1,10,25,0,0,(:35) (SHOTGUN) 28-J.MIXON RIGHT END TO CIN 27 FOR 2 YARDS (20-J.REID).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,17,1765,0,0
2023123113,2023-12-31,2,0,30,CIN,KC,2,8,27,0,0,(:30) (SHOTGUN) 28-J.MIXON RIGHT END TO CIN 34 FOR 7 YARDS (20-J.REID).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,27,OWN,0,,0,,0,17,1770,0,0
2023123113,2023-12-31,2,0,30,CIN,KC,0,0,100,1,0,TIMEOUT #1 BY KC AT 00:30.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1770,0,0
2023123113,2023-12-31,2,0,25,CIN,KC,0,0,100,1,0,TIMEOUT #2 BY KC AT 00:25.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1775,0,0
2023123113,2023-12-31,2,0,25,CIN,KC,3,1,34,1,0,(:25) 6-J.BROWNING UP THE MIDDLE TO CIN 36 FOR 2 YARDS (32-N.BOLTON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OWN,0,,0,,0,17,1775,0,0
2023123113,2023-12-31,2,0,20,CIN,KC,1,10,36,0,0,(:20) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE SHORT RIGHT TO 1-J.CHASE (38-L.SNEED).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,17,1780,0,0
2023123113,2023-12-31,2,0,20,CIN,KC,0,0,100,1,0,TIMEOUT #3 BY CIN AT 00:20.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1780,0,0
2023123113,2023-12-31,2,0,14,CIN,KC,2,10,36,1,0,"(:14) (SHOTGUN) 28-J.MIXON LEFT END TO 50 FOR 14 YARDS (38-L.SNEED, 32-N.BOLTON).",0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,36,OWN,0,,0,,0,17,1786,0,0
2023123113,2023-12-31,3,15,0,KC,CIN,1,10,25,0,0,(15:00) 10-I.PACHECO RIGHT END TO KC 27 FOR 2 YARDS (92-B.HILL).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,17,1800,0,0
2023123113,2023-12-31,2,0,0,CIN,KC,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1800,0,0
2023123113,2023-12-31,3,15,0,KC,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,1800,0,0
2023123113,2023-12-31,3,14,29,KC,CIN,2,8,27,0,0,(14:29) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 87-T.KELCE TO KC 27 FOR NO GAIN (29-C.TAYLOR-BRITT).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,17,1831,0,0
2023123113,2023-12-31,3,13,54,KC,CIN,3,8,27,0,0,(13:54) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP RIGHT TO 84-JU.WATSON (29-C.TAYLOR-BRITT) [91-T.HENDRICKSON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,17,1866,0,0
2023123113,2023-12-31,3,13,47,KC,CIN,4,8,27,0,0,"(13:47) 5-T.TOWNSEND PUNTS 57 YARDS TO CIN 16, CENTER-41-J.WINCHESTER. 15-C.JONES TO CIN 17 FOR 1 YARD (2-J.WILLIAMS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,17,1873,0,0
2023123113,2023-12-31,3,13,39,KC,CIN,0,0,100,1,0,TIMEOUT AT 13:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1881,0,0
2023123113,2023-12-31,3,13,39,CIN,KC,1,10,17,0,0,(13:39) 28-J.MIXON LEFT END TO CIN 22 FOR 5 YARDS (32-N.BOLTON; 2-J.WILLIAMS).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,17,OWN,0,,0,,0,17,1881,0,0
2023123113,2023-12-31,3,13,6,CIN,KC,2,5,22,0,0,(13:06) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE DEEP LEFT TO 1-J.CHASE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,17,1914,0,0
2023123113,2023-12-31,3,13,2,CIN,KC,3,5,22,1,0,(13:02) (SHOTGUN) 6-J.BROWNING PASS SHORT LEFT TO 87-T.HUDSON TO CIN 36 FOR 14 YARDS (32-N.BOLTON).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,17,1918,0,0
2023123113,2023-12-31,3,12,22,CIN,KC,1,10,36,0,0,(12:22) 28-J.MIXON LEFT GUARD TO CIN 40 FOR 4 YARDS (51-M.DANNA).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,36,OWN,0,,0,,0,17,1958,0,0
2023123113,2023-12-31,3,11,38,CIN,KC,2,6,40,1,0,(11:38) (SHOTGUN) 6-J.BROWNING PASS SHORT RIGHT TO 1-J.CHASE TO KC 46 FOR 14 YARDS (21-M.EDWARDS).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,17,2002,0,0
2023123113,2023-12-31,3,10,50,CIN,KC,1,10,54,0,0,(10:50) 28-J.MIXON RIGHT END TO KC 45 FOR 1 YARD (50-W.GAY).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,46,OPP,0,,0,,0,17,2050,0,0
2023123113,2023-12-31,3,10,6,CIN,KC,2,9,55,0,0,(10:06) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE SHORT MIDDLE TO 87-T.HUDSON (32-N.BOLTON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,17,2094,0,0
2023123113,2023-12-31,3,10,2,CIN,KC,3,9,55,0,0,"(10:02) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE DEEP LEFT TO 5-T.HIGGINS. PENALTY ON KC-2-J.WILLIAMS, DEFENSIVE PASS INTERFERENCE, 30 YARDS, ENFORCED AT KC 45 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,45,OPP,1,KC,1,DEFENSIVE PASS INTERFERENCE,30,17,2098,0,0
2023123113,2023-12-31,3,9,56,CIN,KC,1,10,85,0,0,(9:56) 28-J.MIXON LEFT END PUSHED OB AT KC 10 FOR 5 YARDS (32-N.BOLTON).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,15,OPP,0,,0,,0,17,2104,0,0
2023123113,2023-12-31,3,9,18,CIN,KC,2,5,90,0,0,(9:18) (SHOTGUN) 28-J.MIXON RIGHT END TO KC 8 FOR 2 YARDS (35-JA.WATSON; 22-T.MCDUFFIE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,10,OPP,0,,0,,0,17,2142,0,0
2023123113,2023-12-31,3,8,35,CIN,KC,3,3,92,0,0,(8:35) (SHOTGUN) 32-T.WILLIAMS UP THE MIDDLE TO KC 6 FOR 2 YARDS (20-J.REID; 32-N.BOLTON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OPP,0,,0,,0,17,2185,0,0
2023123113,2023-12-31,3,7,47,CIN,KC,4,1,94,0,0,(7:47) 61-C.FORD REPORTED IN AS ELIGIBLE.  28-J.MIXON UP THE MIDDLE TO KC 9 FOR -3 YARDS (50-W.GAY).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OPP,0,,0,,0,17,2233,0,0
2023123113,2023-12-31,3,7,43,KC,CIN,0,0,100,1,0,TIMEOUT AT 07:43.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2237,0,0
2023123113,2023-12-31,3,7,43,KC,CIN,1,10,9,0,0,(7:43) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP LEFT TO 11-M.VALDES-SCANTLING.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,17,2237,0,0
2023123113,2023-12-31,3,7,36,KC,CIN,2,10,9,0,0,(7:36) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 87-T.KELCE TO KC 15 FOR 6 YARDS (23-D.HILL).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,17,2244,0,0
2023123113,2023-12-31,3,7,0,KC,CIN,3,4,15,0,0,"(7:00) (SHOTGUN) 15-P.MAHOMES PASS DEEP LEFT TO 84-JU.WATSON TO CIN 44 FOR 41 YARDS (27-J.BATTLE; 20-D.TURNER). PENALTY ON CIN-23-D.HILL, ILLEGAL USE OF HANDS, DECLINED.",0,2023,41,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,15,OWN,0,CIN,0,ILLEGAL USE OF HANDS,0,17,2280,0,0
2023123113,2023-12-31,3,6,42,KC,CIN,1,10,56,0,0,"(6:42) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT MIDDLE. PENALTY ON CIN-94-S.HUBBARD, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT CIN 44 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,44,OPP,1,CIN,1,DEFENSIVE HOLDING,5,17,2298,0,0
2023123113,2023-12-31,3,6,39,KC,CIN,1,10,61,0,0,(6:39) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 4-R.RICE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,17,2301,0,0
2023123113,2023-12-31,3,6,35,KC,CIN,2,10,61,1,0,(6:35) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 4-R.RICE TO CIN 15 FOR 24 YARDS (27-J.BATTLE).,0,2023,24,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,17,2305,0,0
2023123113,2023-12-31,3,5,57,KC,CIN,1,10,85,0,0,(5:57) (SHOTGUN) 10-I.PACHECO UP THE MIDDLE TO CIN 12 FOR 3 YARDS (94-S.HUBBARD).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OPP,0,,0,,0,17,2343,0,0
2023123113,2023-12-31,3,5,23,KC,CIN,2,7,88,0,0,(5:23) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 83-N.GRAY [92-B.HILL].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,17,2377,0,0
2023123113,2023-12-31,3,5,19,KC,CIN,3,7,88,0,0,(5:19) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 10-I.PACHECO TO CIN 9 FOR 3 YARDS (21-M.HILTON).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,17,2381,0,0
2023123113,2023-12-31,3,4,34,KC,CIN,4,4,91,0,0,"(4:34) 7-H.BUTKER 27 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,17,2426,0,0
2023123113,2023-12-31,3,4,31,KC,CIN,0,0,100,1,0,TIMEOUT AT 04:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2429,0,0
2023123113,2023-12-31,3,4,31,CIN,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,2429,0,0
2023123113,2023-12-31,3,4,31,CIN,KC,1,10,25,1,0,(4:31) (SHOTGUN) 6-J.BROWNING PASS SHORT LEFT TO 30-C.BROWN TO CIN 44 FOR 19 YARDS (32-N.BOLTON).,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,17,2429,0,0
2023123113,2023-12-31,3,3,46,CIN,KC,1,10,44,0,0,(3:46) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE SHORT RIGHT [98-T.WHARTON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,17,2474,0,0
2023123113,2023-12-31,3,3,38,CIN,KC,2,10,44,0,0,(3:38) (SHOTGUN) 6-J.BROWNING PASS SHORT RIGHT TO 83-T.BOYD TO 50 FOR 6 YARDS (56-G.KARLAFTIS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,17,2482,0,0
2023123113,2023-12-31,3,2,54,CIN,KC,3,4,100,0,0,(2:54) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE DEEP LEFT TO 1-J.CHASE [51-M.DANNA].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2526,0,0
2023123113,2023-12-31,3,2,49,CIN,KC,4,4,100,0,0,"(2:49) 10-B.ROBBINS PUNTS 51 YARDS TO KC -1, CENTER-48-C.ADOMITIS. 17-R.JAMES RAN OB AT KC 9 FOR 10 YARDS (51-M.BAILEY).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2531,0,0
2023123113,2023-12-31,3,2,39,KC,CIN,0,0,100,1,0,TIMEOUT AT 02:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2541,0,0
2023123113,2023-12-31,3,2,39,KC,CIN,1,10,9,0,0,"(2:39) (SHOTGUN) 10-I.PACHECO RIGHT END TO KC 11 FOR 2 YARDS (96-C.SAMPLE, 97-J.TUFELE).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,9,OWN,0,,0,,0,17,2541,0,0
2023123113,2023-12-31,3,2,3,KC,CIN,2,8,11,0,0,"(2:03) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 4-R.RICE TO KC 22 FOR 11 YARDS (27-J.BATTLE). PENALTY ON CIN-21-M.HILTON, ILLEGAL CONTACT, DECLINED.",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,11,OWN,0,CIN,0,ILLEGAL CONTACT,0,17,2577,0,0
2023123113,2023-12-31,3,1,30,KC,CIN,1,10,22,1,0,(1:30) (SHOTGUN) 15-P.MAHOMES PASS DEEP RIGHT TO 4-R.RICE TO CIN 11 FOR 67 YARDS (23-D.HILL).,0,2023,67,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,17,2610,0,0
2023123113,2023-12-31,3,0,48,KC,CIN,1,10,89,0,0,(:48) 10-I.PACHECO UP THE MIDDLE TO CIN 6 FOR 5 YARDS (92-B.HILL; 68-J.TUPOU).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,11,OPP,0,,0,,0,17,2652,0,0
2023123113,2023-12-31,3,0,8,KC,CIN,2,5,94,0,0,"(:08) 10-I.PACHECO RIGHT GUARD TO CIN 4 FOR 2 YARDS (27-J.BATTLE, 68-J.TUPOU).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,6,OPP,0,,0,,0,17,2692,0,0
2023123113,2023-12-31,4,15,0,KC,CIN,3,3,96,0,0,"(15:00) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 10-I.PACHECO TO CIN 6 FOR -2 YARDS (21-M.HILTON, 55-L.WILSON).",0,2023,-2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,17,2700,0,0
2023123113,2023-12-31,3,0,0,KC,CIN,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2700,0,0
2023123113,2023-12-31,4,14,12,KC,CIN,4,5,94,0,0,"(14:12) 7-H.BUTKER 24 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,17,2748,0,0
2023123113,2023-12-31,4,14,9,KC,CIN,0,0,100,1,0,TIMEOUT AT 14:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2751,0,0
2023123113,2023-12-31,4,14,9,CIN,KC,1,10,25,0,0,(14:09) 61-C.FORD REPORTED IN AS ELIGIBLE.  28-J.MIXON LEFT END TO CIN 27 FOR 2 YARDS (20-J.REID).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,17,2751,0,0
2023123113,2023-12-31,4,14,9,CIN,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,2751,0,0
2023123113,2023-12-31,4,13,32,CIN,KC,2,8,27,0,0,(13:32) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE DEEP LEFT TO 87-T.HUDSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,17,2788,0,0
2023123113,2023-12-31,4,13,27,CIN,KC,3,8,27,0,0,(13:27) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE SHORT LEFT TO 87-T.HUDSON [32-N.BOLTON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,17,2793,0,0
