GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,LA,NYG
2023123107,2023-12-31,2,1,44,NYG,LA,1,10,25,0,0,"(1:44) (SHOTGUN) 2-T.TAYLOR PASS SHORT LEFT TO 13-J.HYATT TO NYG 30 FOR 5 YARDS (44-A.WITHERSPOON). PENALTY ON NYG-61-J.SCHMITZ, ILLEGAL USE OF HANDS, 10 YARDS, ENFORCED AT NYG 25 - NO PLAY.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,25,OWN,1,NYG,1,ILLEGAL USE OF HANDS,10,17,1696,0,0
2023123107,2023-12-31,2,1,44,NYG,LA,0,0,65,1,0,"8-L.HAVRISIK KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,1696,0,0
2023123107,2023-12-31,2,1,38,NYG,LA,1,20,15,0,0,"(1:38) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO NYG 26 FOR 11 YARDS (4-J.FULLER, 37-Q.LAKE).",0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OWN,0,,0,,0,17,1702,0,0
2023123107,2023-12-31,2,1,19,NYG,LA,2,9,26,0,0,"(1:19) (NO HUDDLE, SHOTGUN) 2-T.TAYLOR PASS INCOMPLETE SHORT RIGHT TO 12-D.WALLER (4-J.FULLER). PENALTY ON LAR-4-J.FULLER, DEFENSIVE PASS INTERFERENCE, 13 YARDS, ENFORCED AT NYG 26 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,26,OWN,1,LAR,1,DEFENSIVE PASS INTERFERENCE,13,17,1721,0,0
2023123107,2023-12-31,2,1,14,NYG,LA,1,10,39,0,0,(1:14) (SHOTGUN) 2-T.TAYLOR PASS DEEP RIGHT INTENDED FOR 86-D.SLAYTON INTERCEPTED BY 4-J.FULLER AT LAR 27. 4-J.FULLER TO LAR 27 FOR NO GAIN (86-D.SLAYTON).,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,39,OWN,0,,0,,0,17,1726,0,0
2023123107,2023-12-31,2,1,7,LA,NYG,1,10,73,1,0,"(1:07) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 15-D.ROBINSON TO LAR 43 FOR 16 YARDS (22-A.JACKSON). FUMBLES (22-A.JACKSON), RECOVERED BY NYG-24-D.BELTON AT LAR 45. 24-D.BELTON TO LAR 43 FOR 2 YARDS (10-C.KUPP; 15-D.ROBINSON).",0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,1,0,0,0,,27,OPP,0,,0,,0,17,1733,0,0
2023123107,2023-12-31,2,0,58,NYG,LA,1,10,57,1,0,(:58) (SHOTGUN) 2-T.TAYLOR PASS SHORT MIDDLE TO 17-W.ROBINSON TO LAR 23 FOR 20 YARDS (4-J.FULLER).,0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,17,1742,0,0
2023123107,2023-12-31,2,0,48,NYG,LA,1,10,77,0,0,(:48) (SHOTGUN) 2-T.TAYLOR PASS INCOMPLETE SHORT MIDDLE TO 17-W.ROBINSON (99-A.DONALD).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,17,1752,0,0
2023123107,2023-12-31,2,0,48,NYG,LA,0,0,100,1,0,TIMEOUT #1 BY NYG AT 00:48.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1752,0,0
2023123107,2023-12-31,2,0,44,NYG,LA,2,10,77,0,0,(:44) (SHOTGUN) 2-T.TAYLOR SACKED AT LAR 31 FOR -8 YARDS (SACK SPLIT BY 91-K.TURNER AND 97-M.HOECHT).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,17,1756,0,0
2023123107,2023-12-31,2,0,25,NYG,LA,3,18,69,0,0,"(:25) (SHOTGUN) 2-T.TAYLOR UP THE MIDDLE TO LAR 27 FOR 4 YARDS (0-B.YOUNG, 56-C.ROZEBOOM).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OPP,0,,0,,0,17,1775,0,0
2023123107,2023-12-31,2,0,25,NYG,LA,0,0,100,1,0,TIMEOUT #2 BY NYG AT 00:25.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1775,0,0
2023123107,2023-12-31,2,0,4,NYG,LA,0,0,100,1,0,TIMEOUT #3 BY NYG AT 00:04.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1796,0,0
2023123107,2023-12-31,3,15,0,NYG,LA,1,10,25,0,0,(15:00) (SHOTGUN) 2-T.TAYLOR SACKED AT NYG 24 FOR -1 YARDS (99-A.DONALD).,0,2023,-1,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,17,1800,0,0
2023123107,2023-12-31,3,15,0,NYG,LA,0,0,65,1,0,"8-L.HAVRISIK KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,1800,0,0
2023123107,2023-12-31,2,0,0,NYG,LA,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1800,0,0
2023123107,2023-12-31,2,0,0,NYG,LA,1,10,87,0,0,"(:00) 21-M.CROSBY 31 YARD FIELD GOAL IS GOOD, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,17,1800,0,0
2023123107,2023-12-31,3,14,27,NYG,LA,2,11,24,0,0,"(14:27) (SHOTGUN) 2-T.TAYLOR PASS SHORT MIDDLE TO 17-W.ROBINSON TO NYG 31 FOR 7 YARDS (44-A.WITHERSPOON, 53-E.JONES).",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,17,1833,0,0
2023123107,2023-12-31,3,13,56,NYG,LA,3,4,31,1,0,"(13:56) (NO HUDDLE, SHOTGUN) 2-T.TAYLOR PASS SHORT LEFT TO 12-D.WALLER PUSHED OB AT NYG 49 FOR 18 YARDS (4-J.FULLER).",0,2023,18,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,17,1864,0,0
2023123107,2023-12-31,3,13,23,NYG,LA,1,10,49,0,0,(13:23) 2-T.TAYLOR SCRAMBLES RIGHT END RAN OB AT LAR 49 FOR 2 YARDS (97-M.HOECHT).,0,2023,2,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,17,1897,0,0
2023123107,2023-12-31,3,12,55,NYG,LA,2,8,51,0,0,"(12:55) (NO HUDDLE, SHOTGUN) 20-E.GRAY UP THE MIDDLE TO LAR 47 FOR 2 YARDS (91-K.TURNER).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OPP,0,,0,,0,17,1925,0,0
2023123107,2023-12-31,3,12,20,NYG,LA,3,6,53,0,0,(12:20) (SHOTGUN) 2-T.TAYLOR SACKED AT NYG 49 FOR -4 YARDS (91-K.TURNER).,0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,17,1960,0,0
2023123107,2023-12-31,3,11,43,NYG,LA,4,10,49,0,0,"(11:43) 6-J.GILLAN PUNTS 39 YARDS TO LAR 12, CENTER-59-C.KREITER, FAIR CATCH BY 81-A.TRAMMELL.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,17,1997,0,0
2023123107,2023-12-31,3,11,36,LA,NYG,1,10,88,0,0,(11:36) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 10-C.KUPP PUSHED OB AT LAR 18 FOR 6 YARDS (28-C.FLOTT) [97-D.LAWRENCE].,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,17,2004,0,0
2023123107,2023-12-31,3,11,36,NYG,LA,0,0,100,1,0,TIMEOUT AT 11:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2004,0,0
2023123107,2023-12-31,3,10,55,LA,NYG,2,4,82,0,0,(10:55) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT TO 89-T.HIGBEE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,17,2045,0,0
2023123107,2023-12-31,3,10,52,LA,NYG,3,4,82,1,0,(10:52) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 17-P.NACUA PUSHED OB AT NYG 2 FOR 80 YARDS (24-D.BELTON).,0,2023,80,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,17,2048,0,0
2023123107,2023-12-31,3,10,22,LA,NYG,1,2,98,1,0,"(10:22) (NO HUDDLE) 23-K.WILLIAMS RIGHT GUARD FOR 2 YARDS, TOUCHDOWN.",0,2023,2,NO HUDDLE,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT GUARD,2,OPP,0,,0,,0,17,2078,0,0
2023123107,2023-12-31,3,10,17,NYG,LA,1,10,25,0,0,(10:17) (SHOTGUN) 2-T.TAYLOR PASS SHORT RIGHT TO 86-D.SLAYTON TO NYG 33 FOR 8 YARDS (4-J.FULLER).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,17,2083,0,0
2023123107,2023-12-31,3,10,17,NYG,LA,0,0,65,1,0,"8-L.HAVRISIK KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,2083,0,0
2023123107,2023-12-31,3,10,17,NYG,LA,0,0,100,1,0,TIMEOUT AT 10:17.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2083,0,0
2023123107,2023-12-31,3,10,17,LA,NYG,0,0,85,1,0,"8-L.HAVRISIK EXTRA POINT IS NO GOOD, WIDE LEFT, CENTER-46-C.TINKER, HOLDER-42-E.EVANS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,17,2083,0,0
2023123107,2023-12-31,3,9,45,NYG,LA,2,2,33,1,0,(9:45) 26-S.BARKLEY LEFT TACKLE TO NYG 39 FOR 6 YARDS (53-E.JONES).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,33,OWN,0,,0,,0,17,2115,0,0
2023123107,2023-12-31,3,9,10,NYG,LA,1,10,39,0,0,(9:10) 2-T.TAYLOR SCRAMBLES RIGHT END TO NYG 40 FOR 1 YARD (31-N.HAMPTON; 53-E.JONES).,0,2023,1,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,17,2150,0,0
2023123107,2023-12-31,3,8,32,NYG,LA,2,9,40,0,0,(8:32) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO NYG 40 FOR NO GAIN (92-J.WILLIAMS).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,17,2188,0,0
2023123107,2023-12-31,3,7,57,NYG,LA,3,9,40,0,0,(7:57) (SHOTGUN) 2-T.TAYLOR PASS INCOMPLETE SHORT RIGHT TO 26-S.BARKLEY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,17,2223,0,0
2023123107,2023-12-31,3,7,52,NYG,LA,4,9,40,0,0,"(7:52) 6-J.GILLAN PUNTS 39 YARDS TO LAR 21, CENTER-59-C.KREITER, FAIR CATCH BY 81-A.TRAMMELL.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,17,2228,0,0
2023123107,2023-12-31,3,7,46,NYG,LA,0,0,100,1,0,TIMEOUT AT 07:46.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2234,0,0
2023123107,2023-12-31,3,7,46,LA,NYG,1,10,79,0,0,"(7:46) 23-K.WILLIAMS RIGHT END TO LAR 23 FOR 2 YARDS (19-I.SIMMONS, 58-B.OKEREKE).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,21,OPP,0,,0,,0,17,2234,0,0
2023123107,2023-12-31,3,7,21,LA,NYG,2,8,77,0,0,"(7:21) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT MIDDLE TO 17-P.NACUA.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,17,2259,0,0
2023123107,2023-12-31,3,7,17,LA,NYG,3,8,77,0,0,(7:17) (SHOTGUN) 9-M.STAFFORD SACKED AT LAR 18 FOR -5 YARDS (55-J.WARD).,0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,17,2263,0,0
2023123107,2023-12-31,3,6,43,LA,NYG,4,13,82,0,0,"(6:43) 42-E.EVANS PUNTS 72 YARDS TO NYG 10, CENTER-46-C.TINKER. 80-G.OLSZEWSKI TO NYG 9 FOR -1 YARDS (25-J.TAYLOR).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,17,2297,0,0
2023123107,2023-12-31,3,6,30,NYG,LA,0,0,100,1,0,TIMEOUT AT 06:30.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2310,0,0
2023123107,2023-12-31,3,6,30,NYG,LA,1,10,9,0,0,(6:30) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO NYG 11 FOR 2 YARDS (99-A.DONALD; 53-E.JONES).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,9,OWN,0,,0,,0,17,2310,0,0
2023123107,2023-12-31,3,6,3,NYG,LA,2,8,11,0,0,"(6:03) (SHOTGUN) 26-S.BARKLEY UP THE MIDDLE TO NYG 9 FOR -2 YARDS (94-D.JOHNSON, 99-A.DONALD).",0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,11,OWN,0,,0,,0,17,2337,0,0
2023123107,2023-12-31,3,5,28,NYG,LA,3,10,9,1,0,(5:28) (SHOTGUN) 2-T.TAYLOR PASS SHORT MIDDLE TO 12-D.WALLER TO NYG 20 FOR 11 YARDS (2-R.YEAST) [53-E.JONES].,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,17,2372,0,0
2023123107,2023-12-31,3,4,50,NYG,LA,1,10,20,1,0,"(4:50) (SHOTGUN) 2-T.TAYLOR PASS DEEP RIGHT TO 86-D.SLAYTON FOR 80 YARDS, TOUCHDOWN.",0,2023,80,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,17,2410,0,0
2023123107,2023-12-31,3,4,39,NYG,LA,0,0,85,1,0,"21-M.CROSBY EXTRA POINT IS NO GOOD, WIDE RIGHT, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,17,2421,0,0
2023123107,2023-12-31,3,4,39,LA,NYG,0,0,65,1,0,"21-M.CROSBY KICKS 60 YARDS FROM NYG 35 TO LAR 5, FAIR CATCH BY 81-A.TRAMMELL.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,2421,0,0
2023123107,2023-12-31,3,4,39,LA,NYG,1,10,75,0,0,(4:39) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 20-R.RIVERS TO LAR 29 FOR 4 YARDS (58-B.OKEREKE; 44-N.MCCLOUD).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,17,2421,0,0
2023123107,2023-12-31,3,3,54,LA,NYG,2,6,71,0,0,(3:54) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 89-T.HIGBEE TO LAR 33 FOR 4 YARDS (22-A.JACKSON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,17,2466,0,0
2023123107,2023-12-31,3,3,6,LA,NYG,3,2,67,1,0,(3:06) 23-K.WILLIAMS LEFT GUARD TO LAR 37 FOR 4 YARDS (91-AS.ROBINSON).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,33,OPP,0,,0,,0,17,2514,0,0
2023123107,2023-12-31,3,2,20,LA,NYG,1,10,63,1,0,(2:20) (SHOTGUN) 9-M.STAFFORD PASS DEEP MIDDLE INTENDED FOR 15-D.ROBINSON INTERCEPTED BY 24-D.BELTON AT NYG 46. 24-D.BELTON RAN OB AT LAR 34 FOR 20 YARDS (89-T.HIGBEE).,0,2023,20,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,1,0,0,0,0,,37,OPP,0,,0,,0,17,2560,0,0
2023123107,2023-12-31,3,2,12,NYG,LA,1,10,66,0,0,(2:12) (SHOTGUN) 2-T.TAYLOR PASS SHORT RIGHT TO 26-S.BARKLEY PUSHED OB AT LAR 30 FOR 4 YARDS (37-Q.LAKE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,17,2568,0,0
2023123107,2023-12-31,3,1,45,NYG,LA,2,6,70,0,0,(1:45) (SHOTGUN) 2-T.TAYLOR PASS SHORT MIDDLE TO 17-W.ROBINSON TO LAR 25 FOR 5 YARDS (53-E.JONES; 97-M.HOECHT).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,17,2595,0,0
2023123107,2023-12-31,3,1,14,NYG,LA,3,1,75,0,0,(1:14) (SHOTGUN) 26-S.BARKLEY RIGHT GUARD TO LAR 25 FOR NO GAIN (53-E.JONES).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OPP,0,,0,,0,17,2626,0,0
2023123107,2023-12-31,3,0,43,NYG,LA,4,1,75,1,0,(:43) (SHOTGUN) 26-S.BARKLEY LEFT GUARD TO LAR 23 FOR 2 YARDS (92-J.WILLIAMS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OPP,0,,0,,0,17,2657,0,0
2023123107,2023-12-31,3,0,0,NYG,LA,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2700,0,0
2023123107,2023-12-31,4,15,0,NYG,LA,1,10,77,0,0,(15:00) (SHOTGUN) 2-T.TAYLOR PASS INCOMPLETE DEEP LEFT TO 26-S.BARKLEY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,17,2700,0,0
2023123107,2023-12-31,4,14,56,NYG,LA,2,10,77,1,0,"(14:56) (SHOTGUN) 26-S.BARKLEY LEFT GUARD TO LAR 10 FOR 13 YARDS (4-J.FULLER, 44-A.WITHERSPOON).",0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,23,OPP,0,,0,,0,17,2704,0,0
2023123107,2023-12-31,4,14,21,NYG,LA,1,10,90,0,0,(14:21) 2-T.TAYLOR PASS INCOMPLETE SHORT RIGHT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,17,2739,0,0
2023123107,2023-12-31,4,14,15,NYG,LA,2,10,90,0,0,"(14:15) (SHOTGUN) 2-T.TAYLOR LEFT TACKLE TO LAR 8 FOR 2 YARDS (92-J.WILLIAMS). PENALTY ON NYG-68-B.BREDESON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LAR 10 - NO PLAY.",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,10,OPP,1,NYG,1,OFFENSIVE HOLDING,10,17,2745,0,0
2023123107,2023-12-31,4,13,55,NYG,LA,2,20,80,0,0,(13:55) (SHOTGUN) 2-T.TAYLOR PASS SHORT MIDDLE TO 82-D.BELLINGER TO LAR 13 FOR 7 YARDS (53-E.JONES; 97-M.HOECHT). NYG-79-T.PHILLIPS WAS INJURED DURING THE PLAY.,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,17,2765,0,0
2023123107,2023-12-31,4,13,47,NYG,LA,0,0,100,1,0,TIMEOUT AT 13:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2773,0,0
2023123107,2023-12-31,4,13,32,NYG,LA,3,13,87,0,0,(13:32) (SHOTGUN) 2-T.TAYLOR PASS INCOMPLETE SHORT RIGHT TO 18-I.HODGINS (1-D.KENDRICK).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,17,2788,0,0
2023123107,2023-12-31,4,13,28,NYG,LA,4,13,87,0,0,"(13:28) 21-M.CROSBY 32 YARD FIELD GOAL IS GOOD, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,17,2792,0,0
2023123107,2023-12-31,4,13,24,LA,NYG,1,10,75,0,0,(13:24) 23-K.WILLIAMS LEFT GUARD TO LAR 30 FOR 5 YARDS (58-B.OKEREKE; 29-X.MCKINNEY).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OPP,0,,0,,0,17,2796,0,0
2023123107,2023-12-31,4,13,24,LA,NYG,0,0,65,1,0,"21-M.CROSBY KICKS 61 YARDS FROM NYG 35 TO LAR 4, FAIR CATCH BY 81-A.TRAMMELL.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,2796,0,0
2023123107,2023-12-31,4,12,45,LA,NYG,2,5,70,1,0,(12:45) 9-M.STAFFORD PASS DEEP LEFT TO 15-D.ROBINSON PUSHED OB AT NYG 33 FOR 37 YARDS (28-C.FLOTT).,0,2023,37,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,17,2835,0,0
2023123107,2023-12-31,4,12,14,LA,NYG,1,10,67,0,0,"(12:14) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT [51-A.OJULARI]. PENALTY ON NYG-28-C.FLOTT, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT NYG 33 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,33,OPP,1,NYG,1,DEFENSIVE HOLDING,5,17,2866,0,0
2023123107,2023-12-31,4,12,10,LA,NYG,1,10,72,1,0,"(12:10) 23-K.WILLIAMS RIGHT TACKLE FOR 28 YARDS, TOUCHDOWN.",0,2023,28,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,28,OPP,0,,0,,0,17,2870,0,0
2023123107,2023-12-31,4,12,3,LA,NYG,0,0,85,1,0,"8-L.HAVRISIK EXTRA POINT IS NO GOOD, WIDE LEFT, CENTER-46-C.TINKER, HOLDER-42-E.EVANS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,17,2877,0,0
2023123107,2023-12-31,4,12,3,NYG,LA,0,0,65,1,0,"8-L.HAVRISIK KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,2877,0,0
2023123107,2023-12-31,4,12,3,NYG,LA,1,10,25,1,0,"(12:03) (SHOTGUN) 2-T.TAYLOR PASS SHORT RIGHT TO 17-W.ROBINSON TO NYG 36 FOR 11 YARDS (53-E.JONES, 43-J.JOHNSON).",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,17,2877,0,0
2023123107,2023-12-31,4,11,21,NYG,LA,1,10,36,0,0,"(11:21) (SHOTGUN) 2-T.TAYLOR PASS DEEP MIDDLE TO 13-J.HYATT TO LAR 17 FOR 47 YARDS (14-C.DURANT). PENALTY ON NYG-82-D.BELLINGER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NYG 36 - NO PLAY.",0,2023,47,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,1,0,0,,36,OWN,1,NYG,1,OFFENSIVE HOLDING,10,17,2919,0,0
