GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,MIA,BAL
2023123101,2023-12-31,1,0,17,MIA,BAL,1,10,15,0,0,(:17) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT TO 10-T.HILL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,17,883,0,0
2023123101,2023-12-31,1,0,14,MIA,BAL,2,10,15,0,0,(:14) (SHOTGUN) 28-D.ACHANE RIGHT GUARD TO MIA 20 FOR 5 YARDS (6-P.QUEEN).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,15,OWN,0,,0,,0,17,886,0,0
2023123101,2023-12-31,1,0,0,MIA,BAL,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,900,0,0
2023123101,2023-12-31,2,15,0,MIA,BAL,3,5,20,1,0,(15:00) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT MIDDLE TO 81-D.SMYTHE TO MIA 42 FOR 22 YARDS (26-G.STONE).,0,2023,22,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,17,900,0,0
2023123101,2023-12-31,2,14,17,MIA,BAL,1,10,42,0,0,(14:17) (SHOTGUN) 1-T.TAGOVAILOA SACKED AT MIA 37 FOR -5 YARDS (50-K.VAN NOY).,0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,17,943,0,0
2023123101,2023-12-31,2,13,32,MIA,BAL,2,15,37,0,0,(13:32) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 28-D.ACHANE TO MIA 41 FOR 4 YARDS (92-J.MADUBUIKE; 24-J.CLOWNEY).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,17,988,0,0
2023123101,2023-12-31,2,12,57,MIA,BAL,3,11,41,0,0,(12:57) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT RIGHT TO 11-C.WILSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,17,1023,0,0
2023123101,2023-12-31,2,12,53,MIA,BAL,4,11,41,0,0,"(12:53) 16-J.BAILEY PUNTS 48 YARDS TO BAL 11, CENTER-44-B.FERGUSON, FAIR CATCH BY 16-T.WALLACE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,17,1027,0,0
2023123101,2023-12-31,2,12,46,BAL,MIA,0,0,100,1,0,TIMEOUT AT 12:46.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1034,0,0
2023123101,2023-12-31,2,12,46,BAL,MIA,1,10,11,0,0,(12:46) (SHOTGUN) 35-G.EDWARDS LEFT TACKLE TO BAL 15 FOR 4 YARDS (51-D.LONG; 94-C.WILKINS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,11,OWN,0,,0,,0,17,1034,0,0
2023123101,2023-12-31,2,12,2,BAL,MIA,2,6,15,1,0,(12:02) (SHOTGUN) 35-G.EDWARDS RIGHT GUARD TO BAL 21 FOR 6 YARDS (92-Z.SIELER).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,15,OWN,0,,0,,0,17,1078,0,0
2023123101,2023-12-31,2,11,20,BAL,MIA,1,10,21,1,0,(11:20) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 15-N.AGHOLOR TO BAL 35 FOR 14 YARDS (5-J.RAMSEY).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,17,1120,0,0
2023123101,2023-12-31,2,10,37,BAL,MIA,1,10,35,0,0,(10:37) (SHOTGUN) 35-G.EDWARDS RIGHT GUARD TO BAL 41 FOR 6 YARDS (51-D.LONG).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,35,OWN,0,,0,,0,17,1163,0,0
2023123101,2023-12-31,2,9,59,BAL,MIA,2,4,41,1,0,(9:59) 35-G.EDWARDS RIGHT END TO MIA 47 FOR 12 YARDS (93-D.HAND).,0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,41,OWN,0,,0,,0,17,1201,0,0
2023123101,2023-12-31,2,9,18,BAL,MIA,1,10,53,0,0,(9:18) (SHOTGUN) 8-L.JACKSON SCRAMBLES LEFT END TO MIA 41 FOR 6 YARDS (51-D.LONG).,0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,17,1242,0,0
2023123101,2023-12-31,2,8,46,BAL,MIA,2,4,59,1,0,(8:46) (SHOTGUN) 43-J.HILL UP THE MIDDLE TO MIA 36 FOR 5 YARDS (45-D.RILEY).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OPP,0,,0,,0,17,1274,0,0
2023123101,2023-12-31,2,8,9,BAL,MIA,1,10,64,0,0,(8:09) 8-L.JACKSON PASS SHORT LEFT TO 43-J.HILL TO MIA 34 FOR 2 YARDS (21-D.ELLIOTT).,0,2023,2,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,17,1311,0,0
