GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DEN,LAC
2023123112,2023-12-31,2,14,31,DEN,LAC,3,10,35,0,0,"(14:31) (NO HUDDLE, SHOTGUN) 4-J.STIDHAM SCRAMBLES LEFT END TO DEN 46 FOR 11 YARDS (37-J.HAWKINS). PENALTY ON DEN-74-B.POWERS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DEN 35 - NO PLAY.",0,2023,11,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,35,OWN,1,DEN,1,OFFENSIVE HOLDING,10,929,0,0
2023123112,2023-12-31,2,13,59,DEN,LAC,3,20,25,0,0,(13:59) (SHOTGUN) 4-J.STIDHAM SACKED AT DEN 16 FOR -9 YARDS (52-K.MACK).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,961,0,0
2023123112,2023-12-31,2,13,24,DEN,LAC,4,29,16,0,0,"(13:24) 9-R.DIXON PUNTS 44 YARDS TO LAC 40, CENTER-48-M.FRABONI, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,996,0,0
2023123112,2023-12-31,2,13,15,DEN,LAC,0,0,100,1,0,TIMEOUT AT 13:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1005,0,0
2023123112,2023-12-31,2,13,15,LAC,DEN,1,10,40,0,0,(13:15) 2-E.STICK PASS SHORT LEFT TO 86-K.DOSS TO LAC 46 FOR 6 YARDS (2-P.SURTAIN).,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1005,0,0
2023123112,2023-12-31,2,12,35,LAC,DEN,2,4,46,1,0,"(12:35) 30-A.EKELER RIGHT TACKLE TO 50 FOR 4 YARDS (98-M.PURCELL, 49-A.SINGLETON).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,46,OWN,0,,0,,0,1045,0,0
2023123112,2023-12-31,2,11,52,LAC,DEN,1,10,100,0,0,"(11:52) 30-A.EKELER LEFT END TO DEN 47 FOR 3 YARDS (42-N.BONITTO, 47-J.JEWELL).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,0,OPP,0,,0,,0,1088,0,0
2023123112,2023-12-31,2,11,13,LAC,DEN,2,7,53,1,0,(11:13) (SHOTGUN) 2-E.STICK PASS SHORT LEFT TO 82-A.ERICKSON TO DEN 20 FOR 27 YARDS (31-J.SIMMONS).,0,2023,27,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1127,0,0
2023123112,2023-12-31,2,10,33,LAC,DEN,1,10,80,0,0,(10:33) (SHOTGUN) 12-D.DAVIS RIGHT END PUSHED OB AT DEN 18 FOR 2 YARDS (91-M.HENNINGSEN).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,20,OPP,0,,0,,0,1167,0,0
2023123112,2023-12-31,2,9,56,LAC,DEN,2,8,82,0,0,(9:56) (SHOTGUN) 2-E.STICK PASS INCOMPLETE DEEP RIGHT TO 30-A.EKELER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,1204,0,0
