GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NE,BUF
2023123102,2023-12-31,4,10,10,BUF,NE,2,14,10,1,0,(10:10) (SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 10-K.SHAKIR TO BUF 28 FOR 18 YARDS (23-K.DUGGER).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,17,2990,0,0
2023123102,2023-12-31,4,9,35,BUF,NE,1,10,28,0,0,(9:35) (SHOTGUN) 26-T.JOHNSON LEFT TACKLE TO BUF 35 FOR 7 YARDS (55-J.UCHE; 48-JA.TAVAI).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,28,OWN,0,,0,,0,17,3025,0,0
2023123102,2023-12-31,4,8,59,BUF,NE,2,3,35,1,0,(8:59) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 14-S.DIGGS TO BUF 40 FOR 5 YARDS (90-C.BARMORE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,17,3061,0,0
2023123102,2023-12-31,4,8,18,BUF,NE,1,10,40,0,0,(8:18) (SHOTGUN) 26-T.JOHNSON RIGHT GUARD TO BUF 45 FOR 5 YARDS (48-JA.TAVAI; 8-J.BENTLEY).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,40,OWN,0,,0,,0,17,3102,0,0
2023123102,2023-12-31,4,7,42,BUF,NE,2,5,45,0,0,(7:42) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT TO 16-T.SHERFIELD (31-J.JONES).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,17,3138,0,0
2023123102,2023-12-31,4,7,38,BUF,NE,3,5,45,0,0,"(7:38) (SHOTGUN) 17-J.ALLEN SCRAMBLES RIGHT TACKLE TO BUF 49 FOR 4 YARDS (55-J.UCHE, 23-K.DUGGER). FUMBLES (23-K.DUGGER), RECOVERED BY BUF-64-O.TORRENCE AT BUF 44.",0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,1,0,0,0,,45,OWN,0,,0,,0,17,3142,0,0
2023123102,2023-12-31,4,6,52,BUF,NE,4,6,44,0,0,"(6:52) 8-S.MARTIN PUNTS 53 YARDS TO NE 3, CENTER-69-R.FERGUSON, DOWNED BY BUF-33-S.NEAL.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,17,3188,0,0
2023123102,2023-12-31,4,6,41,BUF,NE,0,0,100,1,0,TIMEOUT AT 06:41.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3199,0,0
2023123102,2023-12-31,4,6,41,NE,BUF,1,10,3,0,0,"(6:41) 4-B.ZAPPE PASS INCOMPLETE SHORT RIGHT. THROWN AWAY, UNDER PRESSURE FROM D.JONES.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,3,OWN,0,,0,,0,17,3199,0,0
2023123102,2023-12-31,4,6,34,NE,BUF,2,10,3,0,0,"(6:34) 15-E.ELLIOTT UP THE MIDDLE TO NE 7 FOR 4 YARDS (25-T.DODSON, 92-D.JONES).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,3,OWN,0,,0,,0,17,3206,0,0
2023123102,2023-12-31,4,5,50,NE,BUF,3,6,7,0,0,(5:50) (SHOTGUN) 4-B.ZAPPE PASS SHORT MIDDLE TO 11-T.THORNTON TO NE 11 FOR 4 YARDS (20-T.RAPP; 7-TA.JOHNSON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,7,OWN,0,,0,,0,17,3250,0,0
2023123102,2023-12-31,4,5,12,NE,BUF,4,2,11,0,0,"(5:12) 17-B.BARINGER PUNTS 45 YARDS TO BUF 44, CENTER-49-J.CARDONA. 11-D.HARTY RAN OB AT NE 49 FOR 7 YARDS (18-M.SLATER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,17,3288,0,0
2023123102,2023-12-31,4,5,2,BUF,NE,1,10,51,0,0,(5:02) (SHOTGUN) 4-J.COOK RIGHT GUARD TO NE 47 FOR 2 YARDS (93-L.GUY).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,49,OPP,0,,0,,0,17,3298,0,0
2023123102,2023-12-31,4,4,18,BUF,NE,2,8,53,0,0,"(4:18) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  4-J.COOK RIGHT GUARD TO NE 46 FOR 1 YARD (33-A.JENNINGS, 90-C.BARMORE).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,47,OPP,0,,0,,0,17,3342,0,0
2023123102,2023-12-31,4,3,35,BUF,NE,3,7,54,1,0,"(3:35) (SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 10-K.SHAKIR TO NE 35 FOR 11 YARDS (8-J.BENTLEY, 2-J.MILLS).",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,17,3385,0,0
2023123102,2023-12-31,4,2,51,BUF,NE,1,10,65,0,0,"(2:51) (SHOTGUN) 4-J.COOK RIGHT TACKLE TO NE 35 FOR NO GAIN (93-L.GUY, 99-K.WHITE).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,35,OPP,0,,0,,0,17,3429,0,0
2023123102,2023-12-31,4,2,47,BUF,NE,0,0,100,1,0,TIMEOUT #1 BY NE AT 02:47.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3433,0,0
2023123102,2023-12-31,4,2,47,BUF,NE,2,10,65,0,0,(2:47) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS RAN OB AT NE 26 FOR 9 YARDS (31-J.JONES).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,3433,0,0
2023123102,2023-12-31,4,2,41,BUF,NE,3,1,74,1,0,(2:41) 17-J.ALLEN LEFT GUARD TO NE 23 FOR 3 YARDS (48-JA.TAVAI; 99-K.WHITE).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,26,OPP,0,,0,,0,17,3439,0,0
2023123102,2023-12-31,4,2,41,BUF,NE,0,0,100,1,0,TIMEOUT #1 BY BUF AT 02:41.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3439,0,0
2023123102,2023-12-31,4,2,34,BUF,NE,1,10,77,0,0,(2:34) 26-T.JOHNSON RIGHT END TO NE 17 FOR 6 YARDS (31-J.JONES).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,23,OPP,0,,0,,0,17,3446,0,0
2023123102,2023-12-31,4,2,34,BUF,NE,0,0,100,1,0,TIMEOUT #2 BY NE AT 02:34.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3446,0,0
2023123102,2023-12-31,4,2,27,BUF,NE,2,4,83,0,0,(2:27) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  26-T.JOHNSON RIGHT TACKLE TO NE 16 FOR 1 YARD (31-J.JONES).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,17,OPP,0,,0,,0,17,3453,0,0
2023123102,2023-12-31,4,2,27,BUF,NE,0,0,100,1,0,TIMEOUT #3 BY NE AT 02:27.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3453,0,0
2023123102,2023-12-31,4,2,0,BUF,NE,3,3,84,1,0,"(2:00) (SHOTGUN) 17-J.ALLEN RIGHT TACKLE TO NE 12 FOR 4 YARDS (2-J.MILLS, 23-K.DUGGER).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,16,OPP,0,,0,,0,17,3480,0,0
2023123102,2023-12-31,4,2,0,BUF,NE,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3480,0,0
2023123102,2023-12-31,4,1,17,BUF,NE,0,0,100,1,0,TIMEOUT #2 BY BUF AT 01:17.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3523,0,0
2023123102,2023-12-31,4,1,17,BUF,NE,1,10,88,0,0,(1:17) K.ALLEN IN AT QB. 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  9-K.ALLEN KNEELS TO NE 12 FOR NO GAIN.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,17,3523,0,0
2023123102,2023-12-31,4,0,39,BUF,NE,2,10,88,0,0,(:39) 9-K.ALLEN KNEELS TO NE 14 FOR -2 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,17,3561,0,0
2023123102,2023-12-31,4,0,0,BUF,NE,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,3600,0,0
