GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NO,TB
2023123109,2023-12-31,1,15,0,NO,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 52 YARDS FROM TB 35 TO NO 13. 22-R.SHAHEED TO NO 27 FOR 14 YARDS (8-S.DENNIS, 52-K.BRITT).",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,0,0,0
2023123109,2023-12-31,1,14,56,NO,TB,1,10,27,0,0,(14:56) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 83-J.JOHNSON TO NO 31 FOR 4 YARDS (27-Z.MCCOLLUM).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,17,4,0,0
2023123109,2023-12-31,1,14,17,NO,TB,2,6,31,1,0,(14:17) (SHOTGUN) 7-T.HILL PASS SHORT RIGHT TO 83-J.JOHNSON PUSHED OB AT NO 42 FOR 11 YARDS (26-K.MERRIWEATHER).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,17,43,0,0
2023123109,2023-12-31,1,13,45,NO,TB,1,10,42,0,0,(13:45) 4-D.CARR PASS INCOMPLETE SHORT LEFT TO 12-C.OLAVE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,17,75,0,0
2023123109,2023-12-31,1,13,40,NO,TB,2,10,42,1,0,"(13:40) 41-A.KAMARA RIGHT GUARD TO TB 45 FOR 13 YARDS (31-A.WINFIELD, 29-C.IZIEN).",0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,42,OWN,0,,0,,0,17,80,0,0
2023123109,2023-12-31,1,13,3,NO,TB,1,10,55,0,0,(13:03) (SHOTGUN) 21-J.WILLIAMS RIGHT GUARD TO TB 47 FOR -2 YARDS (45-D.WHITE).,0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,45,OPP,0,,0,,0,17,117,0,0
2023123109,2023-12-31,1,12,26,NO,TB,2,12,53,0,0,(12:26) 4-D.CARR PASS SHORT LEFT TO 22-R.SHAHEED TO TB 42 FOR 5 YARDS (29-C.IZIEN).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,17,154,0,0
2023123109,2023-12-31,1,11,40,NO,TB,3,7,58,1,0,(11:40) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 12-C.OLAVE TO TB 31 FOR 11 YARDS (27-Z.MCCOLLUM).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,17,200,0,0
2023123109,2023-12-31,1,11,2,NO,TB,1,10,69,0,0,(11:02) 21-J.WILLIAMS RIGHT GUARD TO TB 27 FOR 4 YARDS (27-Z.MCCOLLUM).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,31,OPP,0,,0,,0,17,238,0,0
2023123109,2023-12-31,1,10,22,NO,TB,2,6,73,1,0,(10:22) (SHOTGUN) 21-J.WILLIAMS UP THE MIDDLE TO TB 20 FOR 7 YARDS (54-L.DAVID; 45-D.WHITE).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OPP,0,,0,,0,17,278,0,0
2023123109,2023-12-31,1,9,42,NO,TB,1,10,80,0,0,(9:42) 4-D.CARR PASS SHORT RIGHT TO 7-T.HILL PUSHED OB AT TB 12 FOR 8 YARDS (26-K.MERRIWEATHER).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,17,318,0,0
2023123109,2023-12-31,1,9,6,NO,TB,2,2,88,1,0,(9:06) 41-A.KAMARA LEFT TACKLE TO TB 9 FOR 3 YARDS (79-P.O'CONNOR; 98-A.NELSON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,12,OPP,0,,0,,0,17,354,0,0
2023123109,2023-12-31,1,8,31,NO,TB,1,9,91,0,0,"(8:31) (SHOTGUN) 41-A.KAMARA LEFT GUARD TO TB 3 FOR 6 YARDS (96-G.GAINES, 31-A.WINFIELD).",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,9,OPP,0,,0,,0,17,389,0,0
2023123109,2023-12-31,1,7,48,NO,TB,2,3,97,0,0,"(7:48) 41-A.KAMARA UP THE MIDDLE TO TB 4 FOR -1 YARDS (79-P.O'CONNOR, 49-C.GILL).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,3,OPP,0,,0,,0,17,432,0,0
2023123109,2023-12-31,1,7,8,NO,TB,3,4,96,1,0,"(7:08) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 83-J.JOHNSON FOR 4 YARDS, TOUCHDOWN.",0,2023,4,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,17,472,0,0
2023123109,2023-12-31,1,7,4,TB,NO,1,10,25,0,0,(7:04) (SHOTGUN) 1-R.WHITE RIGHT GUARD TO TB 30 FOR 5 YARDS (56-D.DAVIS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,17,476,0,0
2023123109,2023-12-31,1,7,4,NO,TB,0,0,85,1,0,"19-B.GRUPE EXTRA POINT IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,17,476,0,0
2023123109,2023-12-31,1,7,4,TB,NO,0,0,100,1,0,TIMEOUT AT 07:04.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,476,0,0
2023123109,2023-12-31,1,7,4,TB,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,476,0,0
2023123109,2023-12-31,1,6,27,TB,NO,2,5,30,0,0,(6:27) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 88-C.OTTON TO TB 34 FOR 4 YARDS (20-P.WERNER).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,17,513,0,0
2023123109,2023-12-31,1,5,41,TB,NO,3,1,34,0,0,(5:41) (SHOTGUN) 1-R.WHITE LEFT GUARD TO TB 33 FOR -1 YARDS (20-P.WERNER).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,34,OWN,0,,0,,0,17,559,0,0
2023123109,2023-12-31,1,4,59,TB,NO,4,2,33,0,0,"(4:59) 5-J.CAMARDA PUNTS 51 YARDS TO NO 16, CENTER-97-Z.TRINER. 22-R.SHAHEED TO NO 32 FOR 16 YARDS (52-K.BRITT; 19-D.MOORE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,17,601,0,0
2023123109,2023-12-31,1,4,47,TB,NO,0,0,100,1,0,TIMEOUT AT 04:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,613,0,0
2023123109,2023-12-31,1,4,47,NO,TB,1,10,32,0,0,(4:47) 41-A.KAMARA UP THE MIDDLE TO NO 35 FOR 3 YARDS (50-V.VEA).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OWN,0,,0,,0,17,613,0,0
2023123109,2023-12-31,1,4,12,NO,TB,2,7,35,0,0,(4:12) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 41-A.KAMARA TO NO 40 FOR 5 YARDS (54-L.DAVID).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,17,648,0,0
2023123109,2023-12-31,1,3,30,NO,TB,3,2,40,0,0,(3:30) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 12-C.OLAVE TO NO 41 FOR 1 YARD (54-L.DAVID).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,17,690,0,0
2023123109,2023-12-31,1,2,49,NO,TB,4,1,41,0,0,"(2:49) 39-L.HEDLEY PUNTS 48 YARDS TO TB 11, CENTER-49-Z.WOOD, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,17,731,0,0
2023123109,2023-12-31,1,2,41,TB,NO,0,0,100,1,0,TIMEOUT AT 02:41.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,739,0,0
2023123109,2023-12-31,1,2,41,TB,NO,1,10,11,0,0,(2:41) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT TO 88-C.OTTON (27-I.YIADOM).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,17,739,0,0
2023123109,2023-12-31,1,2,37,TB,NO,2,10,11,0,0,(2:37) (SHOTGUN) 1-R.WHITE RIGHT TACKLE TO TB 12 FOR 1 YARD (24-J.ABRAM).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,11,OWN,0,,0,,0,17,743,0,0
2023123109,2023-12-31,1,1,58,TB,NO,3,9,12,0,0,"(1:58) (SHOTGUN) 6-B.MAYFIELD SACKED AT TB 6 FOR -6 YARDS (90-B.BRESEE). PENALTY ON NO-90-B.BRESEE, FACE MASK, 15 YARDS, ENFORCED AT TB 12 - NO PLAY.",0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,12,OWN,1,NO,1,FACE MASK,15,17,782,0,0
2023123109,2023-12-31,1,1,34,TB,NO,1,10,27,0,0,(1:34) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO TB 28 FOR 1 YARD (90-B.BRESEE; 20-P.WERNER).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OWN,0,,0,,0,17,806,0,0
2023123109,2023-12-31,1,0,54,TB,NO,2,9,28,0,0,(:54) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 83-D.THOMPKINS PUSHED OB AT TB 28 FOR NO GAIN (32-T.MATHIEU).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,17,846,0,0
2023123109,2023-12-31,1,0,15,TB,NO,3,9,28,1,0,(:15) (SHOTGUN) 6-B.MAYFIELD PASS DEEP RIGHT TO 13-M.EVANS TO NO 39 FOR 33 YARDS (29-P.ADEBO).,0,2023,33,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,17,885,0,0
2023123109,2023-12-31,1,0,0,TB,NO,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,900,0,0
2023123109,2023-12-31,2,15,0,TB,NO,1,10,61,0,0,"(15:00) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO NO 37 FOR 2 YARDS (54-P.MUSTIPHER, 1-A.TAYLOR).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,39,OPP,0,,0,,0,17,900,0,0
2023123109,2023-12-31,2,14,24,TB,NO,2,8,63,0,0,"(14:24) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 1-R.WHITE TO NO 26 FOR 11 YARDS (94-C.JORDAN). PENALTY ON TB-69-C.MAUCH, INELIGIBLE DOWNFIELD PASS, 4 YARDS, ENFORCED AT NO 37 - NO PLAY.",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,37,OPP,1,TB,1,INELIGIBLE DOWNFIELD PASS,4,17,936,0,0
2023123109,2023-12-31,2,13,52,TB,NO,2,12,59,0,0,(13:52) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 13-M.EVANS TO NO 39 FOR 2 YARDS (1-A.TAYLOR).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,17,968,0,0
2023123109,2023-12-31,2,13,10,TB,NO,3,10,61,0,0,"(13:10) (SHOTGUN) PENALTY ON TB-13-M.EVANS, FALSE START, 5 YARDS, ENFORCED AT NO 39 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,39,OPP,1,TB,1,FALSE START,5,17,1010,0,0
2023123109,2023-12-31,2,12,48,TB,NO,3,15,56,0,0,"(12:48) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT TO 19-D.MOORE (27-I.YIADOM). PENALTY ON NO-29-P.ADEBO, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT NO 44 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,44,OPP,1,NO,1,ILLEGAL CONTACT,5,17,1032,0,0
2023123109,2023-12-31,2,12,42,TB,NO,1,10,61,0,0,(12:42) (SHOTGUN) 77-J.SKULE REPORTED IN AS ELIGIBLE.  1-R.WHITE UP THE MIDDLE TO NO 36 FOR 3 YARDS (99-K.SAUNDERS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,39,OPP,0,,0,,0,17,1038,0,0
2023123109,2023-12-31,2,12,3,TB,NO,2,7,64,0,0,(12:03) (SHOTGUN) 6-B.MAYFIELD PASS DEEP LEFT INTENDED FOR 10-T.PALMER INTERCEPTED BY 1-A.TAYLOR AT NO 2. 1-A.TAYLOR TO NO 2 FOR NO GAIN (88-C.OTTON). NO-45-N.SEWELL WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,36,OPP,0,,0,,0,17,1077,0,0
2023123109,2023-12-31,2,11,56,NO,TB,1,10,2,0,0,"(11:56) 73-M.GARCIA REPORTED IN AS ELIGIBLE.  PENALTY ON NO-4-D.CARR, FALSE START, 1 YARD, ENFORCED AT NO 2 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,2,OWN,1,NO,1,FALSE START,1,17,1084,0,0
2023123109,2023-12-31,2,11,56,NO,TB,1,11,1,0,0,(11:56) 21-J.WILLIAMS UP THE MIDDLE TO NO 1 FOR NO GAIN (35-J.DEAN).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,1,OWN,0,,0,,0,17,1084,0,0
2023123109,2023-12-31,2,11,56,TB,NO,0,0,100,1,0,TIMEOUT AT 11:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1084,0,0
2023123109,2023-12-31,2,11,18,NO,TB,2,11,1,0,0,(11:18) 21-J.WILLIAMS RIGHT TACKLE TO NO 4 FOR 3 YARDS (50-V.VEA; 92-W.GHOLSTON). NO-67-L.YOUNG WAS INJURED DURING THE PLAY.,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,1,OWN,0,,0,,0,17,1122,0,0
2023123109,2023-12-31,2,11,5,NO,TB,0,0,100,1,0,TIMEOUT AT 11:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1135,0,0
2023123109,2023-12-31,2,10,57,NO,TB,3,8,4,1,0,(10:57) 4-D.CARR PASS DEEP MIDDLE TO 83-J.JOHNSON TO NO 36 FOR 32 YARDS (31-A.WINFIELD).,0,2023,32,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,17,1143,0,0
2023123109,2023-12-31,2,10,16,NO,TB,1,10,36,1,0,(10:16) 41-A.KAMARA RIGHT GUARD TO NO 47 FOR 11 YARDS (45-D.WHITE).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OWN,0,,0,,0,17,1184,0,0
2023123109,2023-12-31,2,9,33,NO,TB,1,10,47,0,0,(9:33) 73-M.GARCIA REPORTED IN AS ELIGIBLE.  41-A.KAMARA RIGHT END PUSHED OB AT TB 49 FOR 4 YARDS (31-A.WINFIELD).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,47,OWN,0,,0,,0,17,1227,0,0
2023123109,2023-12-31,2,8,55,NO,TB,2,6,51,0,0,(8:55) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 21-J.WILLIAMS TO NO 48 FOR -3 YARDS (0-Y.DIABY).,0,2023,-3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,17,1265,0,0
2023123109,2023-12-31,2,8,10,NO,TB,3,9,48,0,0,(8:10) (SHOTGUN) 4-D.CARR SACKED OB AT NO 42 FOR -6 YARDS (58-M.WATTS).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,17,1310,0,0
2023123109,2023-12-31,2,7,32,NO,TB,4,15,42,0,0,"(7:32) 39-L.HEDLEY PUNTS 39 YARDS TO TB 19, CENTER-49-Z.WOOD, FAIR CATCH BY 83-D.THOMPKINS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,17,1348,0,0
2023123109,2023-12-31,2,7,24,TB,NO,0,0,100,1,0,TIMEOUT AT 07:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1356,0,0
2023123109,2023-12-31,2,7,24,TB,NO,1,10,19,0,0,"(7:24) 77-J.SKULE REPORTED IN AS ELIGIBLE.  6-B.MAYFIELD PASS SHORT RIGHT TO 22-C.EDMONDS TO TB 23 FOR 4 YARDS (53-Z.BAUN, 99-K.SAUNDERS).",0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,17,1356,0,0
2023123109,2023-12-31,2,6,50,TB,NO,2,6,23,0,0,(6:50) (NO HUDDLE) 22-C.EDMONDS UP THE MIDDLE TO TB 21 FOR -2 YARDS (93-N.SHEPHERD).,0,2023,-2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OWN,0,,0,,0,17,1390,0,0
2023123109,2023-12-31,2,6,11,TB,NO,3,8,21,0,0,"(6:11) (SHOTGUN) PENALTY ON TB-70-R.HAINSEY, FALSE START, 5 YARDS, ENFORCED AT TB 21 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,21,OWN,1,TB,1,FALSE START,5,17,1429,0,0
2023123109,2023-12-31,2,5,56,TB,NO,3,13,16,0,0,(5:56) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT TO 22-C.EDMONDS [53-Z.BAUN].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,17,1444,0,0
2023123109,2023-12-31,2,5,50,TB,NO,4,13,16,0,0,"(5:50) 5-J.CAMARDA PUNTS 44 YARDS TO NO 40, CENTER-97-Z.TRINER, DOWNED BY TB-32-J.HAYES.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,17,1450,0,0
2023123109,2023-12-31,2,5,40,TB,NO,0,0,100,1,0,TIMEOUT AT 05:40.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1460,0,0
2023123109,2023-12-31,2,5,40,NO,TB,1,10,40,1,0,(5:40) 4-D.CARR PASS SHORT RIGHT TO 83-J.JOHNSON PUSHED OB AT TB 48 FOR 12 YARDS (27-Z.MCCOLLUM).,0,2023,12,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,17,1460,0,0
2023123109,2023-12-31,2,5,8,NO,TB,1,10,52,0,0,(5:08) (SHOTGUN) 41-A.KAMARA UP THE MIDDLE TO TB 45 FOR 3 YARDS (54-L.DAVID; 26-K.MERRIWEATHER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OPP,0,,0,,0,17,1492,0,0
2023123109,2023-12-31,2,4,24,NO,TB,2,7,55,0,0,(4:24) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT TO 17-A.PERRY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,17,1536,0,0
2023123109,2023-12-31,2,4,21,NO,TB,3,7,55,1,0,(4:21) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 87-F.MOREAU TO TB 32 FOR 13 YARDS (45-D.WHITE).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,17,1539,0,0
2023123109,2023-12-31,2,3,43,NO,TB,1,10,68,0,0,(3:43) 41-A.KAMARA RIGHT TACKLE TO TB 32 FOR NO GAIN (94-C.KANCEY).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,32,OPP,0,,0,,0,17,1577,0,0
2023123109,2023-12-31,2,3,4,NO,TB,2,10,68,0,0,(3:04) 41-A.KAMARA RIGHT END TO TB 29 FOR 3 YARDS (98-A.NELSON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,32,OPP,0,,0,,0,17,1616,0,0
2023123109,2023-12-31,2,2,16,NO,TB,3,7,71,1,0,(2:16) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 83-J.JOHNSON TO TB 22 FOR 7 YARDS (58-M.WATTS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,17,1664,0,0
2023123109,2023-12-31,2,2,16,NO,TB,0,0,100,1,0,TIMEOUT #1 BY NO AT 02:16.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1664,0,0
2023123109,2023-12-31,2,2,0,NO,TB,1,10,78,1,0,"(2:00) (SHOTGUN) 4-D.CARR PASS DEEP LEFT TO 7-T.HILL FOR 22 YARDS, TOUCHDOWN.",0,2023,22,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,17,1680,0,0
2023123109,2023-12-31,2,2,0,NO,TB,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1680,0,0
2023123109,2023-12-31,2,1,53,NO,TB,0,0,85,1,0,"19-B.GRUPE EXTRA POINT IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,17,1687,0,0
2023123109,2023-12-31,2,1,53,TB,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,1687,0,0
2023123109,2023-12-31,2,1,53,TB,NO,1,10,25,0,0,(1:53) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT TO 88-C.OTTON (29-P.ADEBO).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,17,1687,0,0
2023123109,2023-12-31,2,1,50,TB,NO,2,10,25,0,0,(1:50) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT TO 14-C.GODWIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,17,1690,0,0
2023123109,2023-12-31,2,1,45,TB,NO,3,10,25,0,0,(1:45) (SHOTGUN) 6-B.MAYFIELD SACKED AT TB 18 FOR -7 YARDS (53-Z.BAUN).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,17,1695,0,0
2023123109,2023-12-31,2,1,39,TB,NO,0,0,100,1,0,TIMEOUT #2 BY NO AT 01:39.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1701,0,0
2023123109,2023-12-31,2,1,39,TB,NO,4,17,18,0,0,"(1:39) 5-J.CAMARDA PUNTS 28 YARDS TO TB 46, CENTER-97-Z.TRINER, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,17,1701,0,0
2023123109,2023-12-31,2,1,34,TB,NO,0,0,100,1,0,TIMEOUT AT 01:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1706,0,0
