GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DET,DAL
2023123000,2023-12-30,1,2,51,DET,DAL,2,5,30,0,0,"(2:51) PENALTY ON DET-60-G.GLASGOW, FALSE START, 5 YARDS, ENFORCED AT DET 30 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,30,OWN,1,DET,1,FALSE START,5,729,0,0
2023123000,2023-12-30,1,2,39,DET,DAL,2,10,25,0,0,"(2:39) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 87-S.LAPORTA TO DET 33 FOR 8 YARDS (33-D.CLARK, 2-J.LEWIS).",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,741,0,0
2023123000,2023-12-30,1,2,0,DET,DAL,3,2,33,0,0,(2:00) (SHOTGUN) 5-D.MONTGOMERY UP THE MIDDLE TO DET 30 FOR -3 YARDS (56-D.FOWLER).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OWN,0,,0,,0,780,0,0
2023123000,2023-12-30,1,1,17,DET,DAL,4,5,30,0,0,"(1:17) 3-J.FOX PUNTS 70 YARDS TO END ZONE, CENTER-43-J.MCQUAIDE, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,823,0,0
2023123000,2023-12-30,1,1,7,DAL,DET,1,10,20,0,0,"(1:07) PENALTY ON DAL-87-J.FERGUSON, FALSE START, 5 YARDS, ENFORCED AT DAL 20 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,20,OWN,1,DAL,1,FALSE START,5,833,0,0
2023123000,2023-12-30,1,1,7,DAL,DET,1,15,15,0,0,(1:07) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 20-T.POLLARD TO DAL 15 FOR NO GAIN (34-A.ANZALONE).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,833,0,0
2023123000,2023-12-30,1,1,7,DAL,DET,0,0,100,1,0,TIMEOUT AT 01:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,833,0,0
2023123000,2023-12-30,1,0,33,DAL,DET,2,15,15,0,0,(:33) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE DEEP MIDDLE TO 87-J.FERGUSON (32-B.BRANCH).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,867,0,0
2023123000,2023-12-30,1,0,28,DAL,DET,3,15,15,0,0,(:28) (SHOTGUN) 20-T.POLLARD LEFT END TO DAL 15 FOR NO GAIN (55-D.BARNES).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,15,OWN,0,,0,,0,872,0,0
2023123000,2023-12-30,1,0,0,DAL,DET,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023123000,2023-12-30,2,15,0,DAL,DET,4,15,15,0,0,"(15:00) 5-B.ANGER PUNTS 50 YARDS TO DET 35, CENTER-44-T.SIEG. 11-K.RAYMOND TO DET 42 FOR 7 YARDS (30-J.THOMAS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,900,0,0
