GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,SEA,PIT
2023123111,2023-12-31,4,5,49,PIT,SEA,1,5,95,0,0,(5:49) 22-N.HARRIS LEFT GUARD TO SEA 2 FOR 3 YARDS (0-D.BUSH; 58-D.HALL).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,5,OPP,0,,0,,0,17,3251,0,0
2023123111,2023-12-31,4,5,12,PIT,SEA,2,2,98,0,0,(5:12) 30-J.WARREN LEFT END TO SEA 3 FOR -1 YARDS (54-B.WAGNER).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,2,OPP,0,,0,,0,17,3288,0,0
2023123111,2023-12-31,4,4,38,PIT,SEA,3,3,97,0,0,(4:38) 2-M.RUDOLPH PASS INCOMPLETE SHORT MIDDLE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,17,3322,0,0
2023123111,2023-12-31,4,4,33,PIT,SEA,4,3,97,0,0,"(4:33) 9-C.BOSWELL 21 YARD FIELD GOAL IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,17,3327,0,0
2023123111,2023-12-31,4,4,31,SEA,PIT,0,0,65,1,0,9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO SEA 0. 31-D.DALLAS TO SEA 26 FOR 26 YARDS (48-G.IGWEBUIKE; 28-M.KILLEBREW).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,3329,0,0
2023123111,2023-12-31,4,4,23,SEA,PIT,1,10,26,1,0,(4:23) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 14-D.METCALF TO SEA 41 FOR 15 YARDS (25-E.ROWE).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,17,3337,0,0
2023123111,2023-12-31,4,4,3,SEA,PIT,1,10,41,0,0,"(4:03) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 26-Z.CHARBONNET TO SEA 46 FOR 5 YARDS (25-E.ROWE) [90-T.WATT].",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,17,3357,0,0
2023123111,2023-12-31,4,3,42,SEA,PIT,2,5,46,1,0,"(3:42) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 26-Z.CHARBONNET TO PIT 39 FOR 15 YARDS (16-M.JACK).",0,2023,15,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,17,3378,0,0
2023123111,2023-12-31,4,3,24,SEA,PIT,1,10,61,0,0,"(3:24) (NO HUDDLE, SHOTGUN) 7-G.SMITH SCRAMBLES RIGHT END RAN OB AT PIT 36 FOR 3 YARDS (28-M.KILLEBREW).",0,2023,3,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,17,3396,0,0
2023123111,2023-12-31,4,3,18,SEA,PIT,2,7,64,0,0,"(3:18) (NO HUDDLE, SHOTGUN) PENALTY ON SEA-51-O.OLUWATIMI, FALSE START, 5 YARDS, ENFORCED AT PIT 36 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,36,OPP,1,SEA,1,FALSE START,5,17,3402,0,0
2023123111,2023-12-31,4,3,18,SEA,PIT,2,12,59,0,0,(3:18) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 16-T.LOCKETT TO PIT 31 FOR 10 YARDS (28-M.KILLEBREW) [44-M.GOLDEN].,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,17,3402,0,0
