GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,HOU,TEN
2023123104,2023-12-31,2,4,21,HOU,TEN,4,6,80,0,0,"(4:21) 15-K.FAIRBAIRN 38 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,17,1539,0,0
2023123104,2023-12-31,2,4,17,HOU,TEN,0,0,100,1,0,TIMEOUT AT 04:17.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1543,0,0
2023123104,2023-12-31,2,4,17,TEN,HOU,0,0,65,1,0,"15-K.FAIRBAIRN KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,1543,0,0
2023123104,2023-12-31,2,4,17,TEN,HOU,1,10,25,0,0,(4:17) (SHOTGUN) 61-J.OJUKWU REPORTED IN AS ELIGIBLE.  32-T.SPEARS LEFT TACKLE TO TEN 24 FOR -1 YARDS (48-C.HARRIS).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,17,1543,0,0
2023123104,2023-12-31,2,3,38,TEN,HOU,2,11,24,0,0,(3:38) 17-R.TANNEHILL PASS SHORT LEFT TO 32-T.SPEARS TO TEN 33 FOR 9 YARDS (5-J.PITRE).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,17,1582,0,0
2023123104,2023-12-31,2,2,55,TEN,HOU,3,2,33,0,0,"(2:55) (SHOTGUN) 61-J.OJUKWU AND 62-C.LEVIN REPORTED IN AS ELIGIBLE. DIRECT SNAP TO 22-D.HENRY.  22-D.HENRY RIGHT TACKLE TO TEN 31 FOR -2 YARDS (24-D.STINGLEY, 94-K.DAVIS).",0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,17,1625,0,0
2023123104,2023-12-31,2,2,14,TEN,HOU,4,4,31,0,0,"(2:14) 13-T.ZENTNER PUNTS 57 YARDS TO HOU 12, CENTER-46-M.COX. 25-D.KING TO HOU 31 FOR 19 YARDS (41-O.REESE). TEN-14-C.DOWELL WAS INJURED DURING THE PLAY. HE IS OUT.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,17,1666,0,0
2023123104,2023-12-31,2,2,1,HOU,TEN,1,10,31,0,0,"(2:01) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 12-N.COLLINS TO HOU 29 FOR -2 YARDS (21-R.MCCREARY, 2-A.AL-SHAAIR).",0,2023,-2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,17,1679,0,0
2023123104,2023-12-31,2,1,57,HOU,TEN,2,12,29,0,0,(1:57) (SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 2-R.WOODS TO HOU 40 FOR 11 YARDS (35-K.WALLACE).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,17,1683,0,0
2023123104,2023-12-31,2,1,57,HOU,TEN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1683,0,0
2023123104,2023-12-31,2,1,25,HOU,TEN,3,1,40,0,0,(1:25) (SHOTGUN) 26-D.SINGLETARY UP THE MIDDLE TO HOU 37 FOR -3 YARDS (58-H.LANDRY).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,17,1715,0,0
2023123104,2023-12-31,2,1,22,HOU,TEN,0,0,100,1,0,TIMEOUT #2 BY TEN AT 01:22.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1718,0,0
2023123104,2023-12-31,2,1,22,HOU,TEN,4,4,37,0,0,"(1:22) 11-C.JOHNSTON PUNTS 54 YARDS TO TEN 9, CENTER-46-J.WEEKS. 12-M.KINSEY TO TEN 22 FOR 13 YARDS (30-D.HOUSTON-CARSON; 46-J.WEEKS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,17,1718,0,0
2023123104,2023-12-31,2,1,11,TEN,HOU,1,10,22,1,0,(1:11) (SHOTGUN) 17-R.TANNEHILL PASS DEEP MIDDLE TO 11-C.MOORE TO HOU 46 FOR 32 YARDS (5-J.PITRE).,0,2023,32,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,17,1729,0,0
2023123104,2023-12-31,2,1,11,HOU,TEN,0,0,100,1,0,TIMEOUT AT 01:11.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1729,0,0
2023123104,2023-12-31,2,0,49,TEN,HOU,1,10,54,1,0,"(:49) (NO HUDDLE, SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 32-T.SPEARS RAN OB AT HOU 36 FOR 10 YARDS (30-D.HOUSTON-CARSON).",0,2023,10,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,17,1751,0,0
2023123104,2023-12-31,2,0,43,TEN,HOU,1,10,64,0,0,(:43) (SHOTGUN) 17-R.TANNEHILL SACKED AT HOU 45 FOR -9 YARDS (51-W.ANDERSON).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,17,1757,0,0
2023123104,2023-12-31,2,0,38,TEN,HOU,2,19,55,0,0,(:38) (SHOTGUN) 17-R.TANNEHILL SACKED AT TEN 47 FOR -8 YARDS (51-W.ANDERSON).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,17,1762,0,0
2023123104,2023-12-31,2,0,38,TEN,HOU,0,0,100,1,0,TIMEOUT #3 BY TEN AT 00:38.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1762,0,0
2023123104,2023-12-31,2,0,6,TEN,HOU,3,27,47,0,0,"(:06) (NO HUDDLE, SHOTGUN) 17-R.TANNEHILL PASS DEEP LEFT TO 10-D.HOPKINS RAN OB AT HOU 35 FOR 18 YARDS.",0,2023,18,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,17,1794,0,0
2023123104,2023-12-31,2,0,1,TEN,HOU,4,9,65,0,0,"(:01) 6-N.FOLK 53 YARD FIELD GOAL IS GOOD, CENTER-46-M.COX, HOLDER-13-T.ZENTNER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,1799,0,0
2023123104,2023-12-31,2,0,0,HOU,TEN,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1800,0,0
2023123104,2023-12-31,3,15,0,HOU,TEN,0,0,65,1,0,13-T.ZENTNER KICKS 66 YARDS FROM TEN 35 TO HOU -1. 31-D.PIERCE TO HOU 20 FOR 21 YARDS (42-C.MURPHY; 38-T.EDMUNDS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,1800,0,0
2023123104,2023-12-31,3,14,54,HOU,TEN,1,10,20,0,0,(14:54) 7-C.STROUD PASS SHORT LEFT TO 9-B.JORDAN TO HOU 27 FOR 7 YARDS (21-R.MCCREARY).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,17,1806,0,0
2023123104,2023-12-31,3,14,17,HOU,TEN,2,3,27,1,0,(14:17) 26-D.SINGLETARY UP THE MIDDLE TO HOU 32 FOR 5 YARDS (91-K.COBURN; 24-E.MOLDEN).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OWN,0,,0,,0,17,1843,0,0
2023123104,2023-12-31,3,13,39,HOU,TEN,1,10,32,1,0,(13:39) (SHOTGUN) 7-C.STROUD PASS DEEP LEFT TO 2-R.WOODS RAN OB AT 50 FOR 18 YARDS.,0,2023,18,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,17,1881,0,0
2023123104,2023-12-31,3,13,4,HOU,TEN,1,10,100,0,0,(13:04) 7-C.STROUD PASS SHORT RIGHT TO 8-J.METCHIE TO TEN 42 FOR 8 YARDS (33-E.GARROR).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1916,0,0
2023123104,2023-12-31,3,12,25,HOU,TEN,2,2,58,1,0,(12:25) 26-D.SINGLETARY LEFT TACKLE TO TEN 39 FOR 3 YARDS (35-K.WALLACE; 41-O.REESE).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,42,OPP,0,,0,,0,17,1955,0,0
2023123104,2023-12-31,3,11,44,HOU,TEN,1,10,61,0,0,(11:44) 7-C.STROUD PASS INCOMPLETE SHORT MIDDLE TO 86-D.SCHULTZ.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,17,1996,0,0
2023123104,2023-12-31,3,11,39,HOU,TEN,2,10,61,1,0,"(11:39) 7-C.STROUD PASS SHORT RIGHT TO 12-N.COLLINS TO TEN 24 FOR 15 YARDS (24-E.MOLDEN). FUMBLES (24-E.MOLDEN), BALL OUT OF BOUNDS AT TEN 18.",0,2023,15,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,1,0,0,0,,39,OPP,0,,0,,0,17,2001,0,0
2023123104,2023-12-31,3,11,9,HOU,TEN,1,10,76,1,0,(11:09) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 2-R.WOODS PUSHED OB AT TEN 13 FOR 11 YARDS (0-S.MURPHY-BUNTING; 41-O.REESE).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,17,2031,0,0
2023123104,2023-12-31,3,10,27,HOU,TEN,1,10,87,0,0,(10:27) 8-J.METCHIE LEFT END PUSHED OB AT TEN 9 FOR 4 YARDS (35-K.WALLACE).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,13,OPP,0,,0,,0,17,2073,0,0
2023123104,2023-12-31,3,9,50,HOU,TEN,2,6,91,0,0,(9:50) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT LEFT TO 8-J.METCHIE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,17,2110,0,0
2023123104,2023-12-31,3,9,43,HOU,TEN,3,6,91,0,0,(9:43) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 12-N.COLLINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,17,2117,0,0
2023123104,2023-12-31,3,9,39,HOU,TEN,4,6,91,0,0,"(9:39) 15-K.FAIRBAIRN 27 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,17,2121,0,0
2023123104,2023-12-31,3,9,35,TEN,HOU,1,10,25,0,0,"(9:35) (SHOTGUN) 61-J.OJUKWU REPORTED IN AS ELIGIBLE.  22-D.HENRY UP THE MIDDLE TO TEN 32 FOR 7 YARDS (94-K.DAVIS, 48-C.HARRIS).",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,17,2125,0,0
2023123104,2023-12-31,3,9,35,HOU,TEN,0,0,100,1,0,TIMEOUT AT 09:35.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2125,0,0
2023123104,2023-12-31,3,9,35,TEN,HOU,0,0,65,1,0,"15-K.FAIRBAIRN KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,2125,0,0
2023123104,2023-12-31,3,9,0,TEN,HOU,2,3,32,1,0,(9:00) 61-J.OJUKWU REPORTED IN AS ELIGIBLE.  22-D.HENRY RIGHT END RAN OB AT TEN 48 FOR 16 YARDS (24-D.STINGLEY).,0,2023,16,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,32,OWN,0,,0,,0,17,2160,0,0
2023123104,2023-12-31,3,8,24,TEN,HOU,1,10,48,0,0,(8:24) (SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 16-T.BURKS PUSHED OB AT HOU 48 FOR 4 YARDS (21-S.NELSON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,17,2196,0,0
2023123104,2023-12-31,3,7,49,TEN,HOU,2,6,52,0,0,"(7:49) 61-J.OJUKWU REPORTED IN AS ELIGIBLE.  32-T.SPEARS LEFT TACKLE TO HOU 49 FOR -1 YARDS (98-S.RANKINS, 48-C.HARRIS).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,48,OPP,0,,0,,0,17,2231,0,0
2023123104,2023-12-31,3,7,9,TEN,HOU,3,7,51,0,0,"(7:09) (SHOTGUN) 17-R.TANNEHILL PASS SHORT MIDDLE TO 32-T.SPEARS TO HOU 44 FOR 5 YARDS (30-D.HOUSTON-CARSON, 25-D.KING).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,17,2271,0,0
2023123104,2023-12-31,3,6,22,TEN,HOU,4,2,56,1,0,(6:22) (SHOTGUN) 17-R.TANNEHILL PASS SHORT RIGHT TO 16-T.BURKS RAN OB AT HOU 37 FOR 7 YARDS (25-D.KING).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,17,2318,0,0
2023123104,2023-12-31,3,5,47,TEN,HOU,1,10,63,0,0,"(5:47) (SHOTGUN) 61-J.OJUKWU REPORTED IN AS ELIGIBLE.  22-D.HENRY RIGHT TACKLE TO HOU 34 FOR 3 YARDS (25-D.KING, 6-D.PERRYMAN).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,37,OPP,0,,0,,0,17,2353,0,0
2023123104,2023-12-31,3,5,8,TEN,HOU,2,7,66,0,0,(5:08) 17-R.TANNEHILL PASS INCOMPLETE SHORT RIGHT TO 22-D.HENRY (93-K.HINISH).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,17,2392,0,0
2023123104,2023-12-31,3,5,3,TEN,HOU,3,7,66,1,0,(5:03) (SHOTGUN) 17-R.TANNEHILL PASS SHORT MIDDLE TO 10-D.HOPKINS TO HOU 18 FOR 16 YARDS (53-B.CASHMAN; 5-J.PITRE).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,17,2397,0,0
2023123104,2023-12-31,3,4,21,TEN,HOU,1,10,82,1,0,(4:21) (SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 10-D.HOPKINS TO HOU 4 FOR 14 YARDS (5-J.PITRE; 94-K.DAVIS) [95-D.BARNETT].,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,17,2439,0,0
2023123104,2023-12-31,3,3,40,TEN,HOU,1,4,96,0,0,(3:40) 61-J.OJUKWU REPORTED IN AS ELIGIBLE.  22-D.HENRY UP THE MIDDLE TO HOU 4 FOR NO GAIN (5-J.PITRE; 25-D.KING).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,4,OPP,0,,0,,0,17,2480,0,0
2023123104,2023-12-31,3,2,55,TEN,HOU,2,4,96,0,0,(2:55) 61-J.OJUKWU REPORTED IN AS ELIGIBLE.  17-R.TANNEHILL PASS INCOMPLETE SHORT MIDDLE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,17,2525,0,0
2023123104,2023-12-31,3,2,51,TEN,HOU,3,4,96,0,0,"(2:51) (SHOTGUN) 17-R.TANNEHILL SACKED AT HOU 12 FOR -8 YARDS (98-S.RANKINS). PENALTY ON HOU-25-D.KING, UNNECESSARY ROUGHNESS, 6 YARDS, ENFORCED AT HOU 12.",0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,4,OPP,1,HOU,0,UNNECESSARY ROUGHNESS,6,17,2529,0,0
2023123104,2023-12-31,3,2,32,TEN,HOU,1,6,94,0,0,(2:32) 61-J.OJUKWU REPORTED IN AS ELIGIBLE.  22-D.HENRY UP THE MIDDLE TO HOU 4 FOR 2 YARDS (95-D.BARNETT; 53-B.CASHMAN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OPP,0,,0,,0,17,2548,0,0
2023123104,2023-12-31,3,2,0,TEN,HOU,2,4,96,0,0,"(2:00) 61-J.OJUKWU AND 62-C.LEVIN REPORTED IN AS ELIGIBLE.  PENALTY ON TEN, OFFENSIVE TOO MANY MEN ON FIELD, 5 YARDS, ENFORCED AT HOU 4 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,4,OPP,1,TEN,1,OFFENSIVE TOO MANY MEN ON FIELD,5,17,2580,0,0
2023123104,2023-12-31,3,1,36,TEN,HOU,2,9,91,0,0,(1:36) (SHOTGUN) 17-R.TANNEHILL PASS SHORT RIGHT TO 86-K.RADER TO HOU 3 FOR 6 YARDS (25-D.KING; 53-B.CASHMAN). TEN-86-K.RADER WAS INJURED DURING THE PLAY.,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,17,2604,0,0
2023123104,2023-12-31,3,1,22,TEN,HOU,0,0,100,1,0,TIMEOUT AT 01:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2618,0,0
2023123104,2023-12-31,3,1,5,TEN,HOU,3,3,97,0,0,(1:05) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE SHORT RIGHT TO 32-T.SPEARS [94-K.DAVIS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,17,2635,0,0
2023123104,2023-12-31,3,1,1,TEN,HOU,4,3,97,0,0,(1:01) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE SHORT RIGHT TO 85-C.OKONKWO (48-C.HARRIS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,17,2639,0,0
2023123104,2023-12-31,3,0,58,HOU,TEN,1,10,4,0,0,(:58) 26-D.SINGLETARY LEFT TACKLE TO HOU 8 FOR 4 YARDS (96-D.AUTRY).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,4,OWN,0,,0,,0,17,2642,0,0
2023123104,2023-12-31,3,0,58,HOU,TEN,0,0,100,1,0,TIMEOUT AT 00:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2642,0,0
2023123104,2023-12-31,3,0,25,HOU,TEN,2,6,8,1,0,(:25) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 86-D.SCHULTZ TO HOU 20 FOR 12 YARDS (35-K.WALLACE; 2-A.AL-SHAAIR).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,17,2675,0,0
2023123104,2023-12-31,4,15,0,HOU,TEN,1,10,20,0,0,(15:00) 26-D.SINGLETARY RIGHT TACKLE TO HOU 27 FOR 7 YARDS (24-E.MOLDEN).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,20,OWN,0,,0,,0,17,2700,0,0
2023123104,2023-12-31,3,0,0,HOU,TEN,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2700,0,0
2023123104,2023-12-31,4,14,25,HOU,TEN,2,3,27,0,0,(14:25) 7-C.STROUD PASS SHORT LEFT TO 81-E.SAUBERT TO HOU 29 FOR 2 YARDS (69-T.MCLENDON; 35-K.WALLACE).,0,2023,2,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,17,2735,0,0
2023123104,2023-12-31,4,13,47,HOU,TEN,3,1,29,1,0,(13:47) 26-D.SINGLETARY LEFT END PUSHED OB AT HOU 31 FOR 2 YARDS (54-G.WALLOW).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,29,OWN,0,,0,,0,17,2773,0,0
2023123104,2023-12-31,4,13,13,HOU,TEN,1,10,31,0,0,(13:13) (SHOTGUN) 26-D.SINGLETARY LEFT TACKLE TO HOU 40 FOR 9 YARDS (33-E.GARROR).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,31,OWN,0,,0,,0,17,2807,0,0
2023123104,2023-12-31,4,12,33,HOU,TEN,2,1,40,1,0,(12:33) 26-D.SINGLETARY UP THE MIDDLE TO HOU 45 FOR 5 YARDS (21-R.MCCREARY).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,17,2847,0,0
2023123104,2023-12-31,4,11,55,HOU,TEN,1,10,45,0,0,(11:55) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 8-J.METCHIE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,17,2885,0,0
2023123104,2023-12-31,4,11,50,HOU,TEN,2,10,45,0,0,(11:50) (SHOTGUN) 7-C.STROUD SACKED AT HOU 33 FOR -12 YARDS (58-H.LANDRY).,0,2023,-12,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,17,2890,0,0
2023123104,2023-12-31,4,11,5,HOU,TEN,3,22,33,0,0,(11:05) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 19-X.HUTCHINSON RAN OB AT HOU 41 FOR 8 YARDS.,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,17,2935,0,0
2023123104,2023-12-31,4,10,27,HOU,TEN,4,14,41,0,0,"(10:27) 11-C.JOHNSTON PUNTS 49 YARDS TO TEN 10, CENTER-46-J.WEEKS, FAIR CATCH BY 12-M.KINSEY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,17,2973,0,0
2023123104,2023-12-31,4,10,21,HOU,TEN,0,0,100,1,0,TIMEOUT AT 10:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,2979,0,0
2023123104,2023-12-31,4,10,21,TEN,HOU,1,10,10,0,0,(10:21) (SHOTGUN) 22-D.HENRY UP THE MIDDLE TO TEN 12 FOR 2 YARDS (95-D.BARNETT; 97-T.TART).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,10,OWN,0,,0,,0,17,2979,0,0
2023123104,2023-12-31,4,9,49,TEN,HOU,2,8,12,1,0,"(9:49) (NO HUDDLE, SHOTGUN) 17-R.TANNEHILL PASS SHORT MIDDLE TO 85-C.OKONKWO TO TEN 33 FOR 21 YARDS (5-J.PITRE; 22-K.JACKSON) [95-D.BARNETT].",0,2023,21,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,17,3011,0,0
2023123104,2023-12-31,4,9,25,TEN,HOU,1,10,33,0,0,"(9:25) (NO HUDDLE, SHOTGUN) 17-R.TANNEHILL PASS SHORT RIGHT TO 85-C.OKONKWO PUSHED OB AT TEN 41 FOR 8 YARDS (24-D.STINGLEY).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,17,3035,0,0
2023123104,2023-12-31,4,8,59,TEN,HOU,2,2,41,0,0,"(8:59) (NO HUDDLE, SHOTGUN) 22-D.HENRY LEFT GUARD TO TEN 42 FOR 1 YARD (95-D.BARNETT; 93-K.HINISH).",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,41,OWN,0,,0,,0,17,3061,0,0
2023123104,2023-12-31,4,8,20,TEN,HOU,3,1,42,0,0,"(8:20) 32-T.SPEARS RIGHT GUARD TO TEN 42 FOR NO GAIN (48-C.HARRIS, 6-D.PERRYMAN).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,42,OWN,0,,0,,0,17,3100,0,0
