GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CAR,JAX
2023123106,2023-12-31,2,2,0,CAR,JAX,3,3,32,0,0,(2:00) (SHOTGUN) 9-B.YOUNG SACKED AT CAR 25 FOR -7 YARDS (41-J.ALLEN).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1680,0,0
2023123106,2023-12-31,2,1,56,CAR,JAX,0,0,100,1,0,TIMEOUT #1 BY JAX AT 01:56.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1684,0,0
2023123106,2023-12-31,2,1,56,CAR,JAX,4,10,25,0,0,"(1:56) 10-J.HEKKER PUNTS 48 YARDS TO JAX 27, CENTER-44-J.JANSEN, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1684,0,0
2023123106,2023-12-31,2,1,48,JAX,CAR,1,10,27,0,0,(1:48) (SHOTGUN) 3-C.BEATHARD PASS INCOMPLETE SHORT MIDDLE TO 15-T.JONES (20-S.GRIFFIN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1692,0,0
2023123106,2023-12-31,2,1,43,JAX,CAR,2,10,27,0,0,"(1:43) (SHOTGUN) 3-C.BEATHARD PASS SHORT RIGHT TO 17-E.ENGRAM TO JAX 32 FOR 5 YARDS (25-X.WOODS, 49-F.LUVU).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1697,0,0
2023123106,2023-12-31,2,1,5,JAX,CAR,3,5,32,0,0,(1:05) (SHOTGUN) 3-C.BEATHARD SACKED AT JAX 24 FOR -8 YARDS (40-D.JONES).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1735,0,0
2023123106,2023-12-31,2,1,0,JAX,CAR,4,13,24,0,0,"(1:00) 9-L.COOKE PUNTS 50 YARDS TO CAR 26, CENTER-46-R.MATISCIK. 11-I.SMITH-MARSETTE PUSHED OB AT CAR 27 FOR 1 YARD (57-C.JOHNSON). PENALTY ON JAX-57-C.JOHNSON, HORSE COLLAR TACKLE, 15 YARDS, ENFORCED AT CAR 27.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,24,OWN,1,JAX,0,HORSE COLLAR TACKLE,15,1740,0,0
2023123106,2023-12-31,2,1,0,JAX,CAR,0,0,100,1,0,TIMEOUT #2 BY CAR AT 01:00.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1740,0,0
2023123106,2023-12-31,2,0,48,CAR,JAX,1,10,42,0,0,(:48) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 82-T.TREMBLE TO CAR 48 FOR 6 YARDS (23-F.OLUOKUN).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1752,0,0
2023123106,2023-12-31,2,0,42,CAR,JAX,2,4,48,0,0,(:42) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 19-A.THIELEN RAN OB AT CAR 48 FOR NO GAIN.,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1758,0,0
2023123106,2023-12-31,2,0,37,CAR,JAX,3,4,48,0,0,(:37) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT TO 30-C.HUBBARD.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1763,0,0
2023123106,2023-12-31,2,0,29,CAR,JAX,4,4,48,0,0,"(:29) 10-J.HEKKER PUNTS 52 YARDS TO END ZONE, CENTER-44-J.JANSEN, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1771,0,0
2023123106,2023-12-31,2,0,20,JAX,CAR,1,10,20,0,0,(:20) 3-C.BEATHARD KNEELS TO JAX 19 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1780,0,0
2023123106,2023-12-31,2,0,0,JAX,CAR,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023123106,2023-12-31,3,15,0,CAR,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023123106,2023-12-31,3,15,0,CAR,JAX,1,10,25,0,0,(15:00) 30-C.HUBBARD LEFT GUARD TO CAR 26 FOR 1 YARD (94-F.FATUKASI).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,1800,0,0
2023123106,2023-12-31,3,14,25,CAR,JAX,2,9,26,0,0,"(14:25) 30-C.HUBBARD UP THE MIDDLE TO CAR 30 FOR 4 YARDS (26-A.JOHNSON, 33-D.LLOYD).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OWN,0,,0,,0,1835,0,0
2023123106,2023-12-31,3,13,41,CAR,JAX,3,5,30,0,0,(13:41) (SHOTGUN) 9-B.YOUNG SCRAMBLES LEFT END TO CAR 32 FOR 2 YARDS (33-D.LLOYD).,0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1879,0,0
2023123106,2023-12-31,3,13,1,CAR,JAX,4,3,32,0,0,"(13:01) 10-J.HEKKER PUNTS 49 YARDS TO JAX 19, CENTER-44-J.JANSEN. 11-P.WASHINGTON TO JAX 34 FOR 15 YARDS (29-D.JAMISON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1919,0,0
2023123106,2023-12-31,3,12,47,JAX,CAR,0,0,100,1,0,TIMEOUT AT 12:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1933,0,0
2023123106,2023-12-31,3,12,47,JAX,CAR,1,10,34,0,0,(12:47) 4-T.BIGSBY RIGHT END TO JAX 38 FOR 4 YARDS (96-D.WILLIAMS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,34,OWN,0,,0,,0,1933,0,0
2023123106,2023-12-31,3,12,10,JAX,CAR,2,6,38,1,0,"(12:10) (SHOTGUN) 1-T.ETIENNE RIGHT END FOR 62 YARDS, TOUCHDOWN.",0,2023,62,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,38,OWN,0,,0,,0,1970,0,0
2023123106,2023-12-31,3,11,56,CAR,JAX,1,10,25,0,0,(11:56) (SHOTGUN) 6-M.SANDERS UP THE MIDDLE TO CAR 28 FOR 3 YARDS (99-J.LEDBETTER; 23-F.OLUOKUN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1984,0,0
2023123106,2023-12-31,3,11,56,JAX,CAR,0,0,85,1,0,"10-B.MCMANUS EXTRA POINT IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1984,0,0
2023123106,2023-12-31,3,11,56,JAX,CAR,0,0,100,1,0,TIMEOUT AT 11:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1984,0,0
2023123106,2023-12-31,3,11,56,CAR,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1984,0,0
2023123106,2023-12-31,3,11,18,CAR,JAX,2,7,28,0,0,(11:18) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 6-M.SANDERS TO CAR 33 FOR 5 YARDS (23-F.OLUOKUN).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2022,0,0
2023123106,2023-12-31,3,10,42,CAR,JAX,3,2,33,0,0,(10:42) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE DEEP LEFT TO 80-I.THOMAS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,2058,0,0
2023123106,2023-12-31,3,10,36,CAR,JAX,4,2,33,0,0,"(10:36) 10-J.HEKKER PUNTS 52 YARDS TO JAX 15, CENTER-44-J.JANSEN. 11-P.WASHINGTON TO JAX 17 FOR 2 YARDS (29-D.JAMISON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,2064,0,0
2023123106,2023-12-31,3,10,24,JAX,CAR,0,0,100,1,0,TIMEOUT AT 10:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2076,0,0
2023123106,2023-12-31,3,10,24,JAX,CAR,1,10,17,0,0,(10:24) 1-T.ETIENNE UP THE MIDDLE TO JAX 17 FOR NO GAIN (95-DER.BROWN).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,17,OWN,0,,0,,0,2076,0,0
2023123106,2023-12-31,3,9,43,JAX,CAR,2,10,17,1,0,(9:43) (SHOTGUN) 3-C.BEATHARD PASS SHORT MIDDLE TO 17-E.ENGRAM TO JAX 28 FOR 11 YARDS (49-F.LUVU; 37-A.PARKER).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,2117,0,0
2023123106,2023-12-31,3,9,5,JAX,CAR,1,10,28,0,0,"(9:05) 3-C.BEATHARD LEFT END PUSHED OB AT JAX 25 FOR -3 YARDS (0-B.BURNS). PENALTY ON CAR-0-B.BURNS, FACE MASK, 15 YARDS, ENFORCED AT JAX 28 - NO PLAY.",0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,28,OWN,1,CAR,1,FACE MASK,15,2155,0,0
2023123106,2023-12-31,3,8,45,JAX,CAR,1,10,43,0,0,"(8:45) (SHOTGUN) 25-D.JOHNSON LEFT GUARD TO JAX 42 FOR -1 YARDS (0-B.BURNS, 96-D.WILLIAMS).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,43,OWN,0,,0,,0,2175,0,0
2023123106,2023-12-31,3,8,9,JAX,CAR,2,11,42,0,0,(8:09) (SHOTGUN) 3-C.BEATHARD PASS SHORT RIGHT TO 0-C.RIDLEY TO JAX 48 FOR 6 YARDS (37-A.PARKER).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,2211,0,0
2023123106,2023-12-31,3,7,28,JAX,CAR,3,5,48,1,0,(7:28) (SHOTGUN) 3-C.BEATHARD SCRAMBLES UP THE MIDDLE TO CAR 33 FOR 19 YARDS (98-M.HAYNES). CAR-98-M.HAYNES WAS INJURED DURING THE PLAY.,0,2023,19,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,2252,0,0
2023123106,2023-12-31,3,7,10,JAX,CAR,0,0,100,1,0,TIMEOUT AT 07:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2270,0,0
2023123106,2023-12-31,3,7,1,JAX,CAR,1,10,67,0,0,(7:01) (SHOTGUN) 1-T.ETIENNE UP THE MIDDLE TO CAR 32 FOR 1 YARD (91-N.THURMAN).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OPP,0,,0,,0,2279,0,0
2023123106,2023-12-31,3,6,24,JAX,CAR,2,9,68,0,0,(6:24) (SHOTGUN) 4-T.BIGSBY UP THE MIDDLE TO CAR 28 FOR 4 YARDS (99-S.TUTTLE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OPP,0,,0,,0,2316,0,0
2023123106,2023-12-31,3,5,45,JAX,CAR,3,5,72,1,0,(5:45) (SHOTGUN) 3-C.BEATHARD PASS SHORT RIGHT TO 0-C.RIDLEY TO CAR 21 FOR 7 YARDS (20-S.GRIFFIN).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,2355,0,0
2023123106,2023-12-31,3,5,9,JAX,CAR,1,10,79,0,0,"(5:09) 4-T.BIGSBY LEFT END TO CAR 22 FOR -1 YARDS (26-D.JACKSON, 95-DER.BROWN).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,21,OPP,0,,0,,0,2391,0,0
2023123106,2023-12-31,3,4,30,JAX,CAR,2,11,78,0,0,(4:30) (SHOTGUN) 3-C.BEATHARD SCRAMBLES RIGHT GUARD TO CAR 16 FOR 6 YARDS (0-B.BURNS).,0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,2430,0,0
2023123106,2023-12-31,3,3,46,JAX,CAR,3,5,84,0,0,"(3:46) (SHOTGUN) 25-D.JOHNSON UP THE MIDDLE TO CAR 16 FOR NO GAIN (25-X.WOODS, 0-B.BURNS).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,16,OPP,0,,0,,0,2474,0,0
2023123106,2023-12-31,3,3,4,JAX,CAR,4,5,84,0,0,"(3:04) 10-B.MCMANUS 34 YARD FIELD GOAL IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,2516,0,0
2023123106,2023-12-31,3,3,0,CAR,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2520,0,0
2023123106,2023-12-31,3,3,0,CAR,JAX,1,10,25,0,0,(3:00) (SHOTGUN) 30-C.HUBBARD UP THE MIDDLE TO CAR 32 FOR 7 YARDS (2-R.JENKINS; 33-D.LLOYD).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,2520,0,0
2023123106,2023-12-31,3,2,26,CAR,JAX,2,3,32,1,0,"(2:26) (NO HUDDLE, SHOTGUN) 30-C.HUBBARD UP THE MIDDLE TO CAR 37 FOR 5 YARDS (44-T.WALKER).",0,2023,5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OWN,0,,0,,0,2554,0,0
2023123106,2023-12-31,3,1,42,CAR,JAX,1,10,37,0,0,(1:42) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 19-A.THIELEN PUSHED OB AT CAR 43 FOR 6 YARDS (32-TY.CAMPBELL).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,2598,0,0
2023123106,2023-12-31,3,0,59,CAR,JAX,2,4,43,0,0,(:59) 30-C.HUBBARD LEFT END PUSHED OB AT CAR 45 FOR 2 YARDS (5-A.CISCO).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,43,OWN,0,,0,,0,2641,0,0
2023123106,2023-12-31,3,0,18,CAR,JAX,3,2,45,0,0,"(:18) (SHOTGUN) PENALTY ON CAR-79-I.EKWONU, FALSE START, 4 YARDS, ENFORCED AT CAR 45 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,45,OWN,1,CAR,1,FALSE START,4,2682,0,0
2023123106,2023-12-31,3,0,0,CAR,JAX,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023123106,2023-12-31,4,15,0,CAR,JAX,3,6,41,0,0,(15:00) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 15-J.MINGO TO CAR 45 FOR 4 YARDS (37-T.HERNDON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2700,0,0
2023123106,2023-12-31,4,14,23,CAR,JAX,4,2,45,1,0,(14:23) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 6-M.SANDERS TO JAX 48 FOR 7 YARDS (37-T.HERNDON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,2737,0,0
2023123106,2023-12-31,4,13,39,CAR,JAX,1,10,52,0,0,(13:39) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 19-A.THIELEN TO JAX 43 FOR 5 YARDS (32-TY.CAMPBELL).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,2781,0,0
2023123106,2023-12-31,4,13,9,CAR,JAX,2,5,57,0,0,"(13:09) (NO HUDDLE, SHOTGUN) 9-B.YOUNG SACKED AT JAX 46 FOR -3 YARDS (41-J.ALLEN).",0,2023,-3,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,2811,0,0
2023123106,2023-12-31,4,12,21,CAR,JAX,3,8,54,0,0,(12:21) (SHOTGUN) 9-B.YOUNG SACKED AT 50 FOR -4 YARDS (44-T.WALKER).,0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,2859,0,0
2023123106,2023-12-31,4,11,33,CAR,JAX,4,12,100,1,0,(11:33) (SHOTGUN) 9-B.YOUNG PASS DEEP LEFT TO 17-D.CHARK TO JAX 32 FOR 18 YARDS (32-TY.CAMPBELL).,0,2023,18,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2907,0,0
2023123106,2023-12-31,4,10,54,CAR,JAX,1,10,68,1,0,"(10:54) (NO HUDDLE, SHOTGUN) 9-B.YOUNG PASS DEEP MIDDLE TO 17-D.CHARK TO JAX 2 FOR 30 YARDS (31-DARI.WILLIAMS). JACKSONVILLE CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (NO HUDDLE, SHOTGUN) 9-B.YOUNG PASS INCOMPLETE DEEP MIDDLE TO 17-D.CHARK.",0,2023,30,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,1,1,,0,0,0,0,0,,32,OPP,0,,0,,0,2946,0,0
2023123106,2023-12-31,4,10,50,CAR,JAX,2,10,68,0,0,(10:50) (SHOTGUN) 30-C.HUBBARD UP THE MIDDLE TO JAX 29 FOR 3 YARDS (94-F.FATUKASI).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OPP,0,,0,,0,2950,0,0
2023123106,2023-12-31,4,10,7,CAR,JAX,3,7,71,0,0,(10:07) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE DEEP RIGHT TO 17-D.CHARK (32-TY.CAMPBELL).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,2993,0,0
2023123106,2023-12-31,4,10,0,CAR,JAX,4,7,71,0,0,(10:00) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE DEEP RIGHT TO 17-D.CHARK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,3000,0,0
2023123106,2023-12-31,4,9,53,JAX,CAR,0,0,100,1,0,TIMEOUT AT 09:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3007,0,0
2023123106,2023-12-31,4,9,53,JAX,CAR,1,10,30,0,0,(9:53) 1-T.ETIENNE RIGHT END TO JAX 31 FOR 1 YARD (26-D.JACKSON).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,30,OWN,0,,0,,0,3007,0,0
2023123106,2023-12-31,4,9,11,JAX,CAR,2,9,31,0,0,(9:11) (SHOTGUN) 4-T.BIGSBY UP THE MIDDLE TO JAX 35 FOR 4 YARDS (95-DER.BROWN).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OWN,0,,0,,0,3049,0,0
2023123106,2023-12-31,4,8,29,JAX,CAR,3,5,35,0,0,(8:29) (SHOTGUN) 1-T.ETIENNE RIGHT END PUSHED OB AT JAX 37 FOR 2 YARDS (40-D.JONES).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,35,OWN,0,,0,,0,3091,0,0
2023123106,2023-12-31,4,7,35,JAX,CAR,4,3,37,0,0,"(7:35) 9-L.COOKE PUNTS 53 YARDS TO CAR 10, CENTER-46-R.MATISCIK, DOWNED BY JAX-30-M.BROWN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,3145,0,0
2023123106,2023-12-31,4,7,24,CAR,JAX,1,10,10,0,0,(7:24) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT TO 17-D.CHARK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,3156,0,0
2023123106,2023-12-31,4,7,20,CAR,JAX,2,10,10,0,0,(7:20) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE DEEP RIGHT TO 17-D.CHARK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,3160,0,0
2023123106,2023-12-31,4,7,13,CAR,JAX,3,10,10,0,0,"(7:13) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 19-A.THIELEN TO CAR 15 FOR 5 YARDS (37-T.HERNDON, 23-F.OLUOKUN).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,3167,0,0
2023123106,2023-12-31,4,6,28,CAR,JAX,4,5,15,0,0,(6:28) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT TO 84-S.SULLIVAN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,3212,0,0
2023123106,2023-12-31,4,6,24,JAX,CAR,1,10,85,0,0,(6:24) 1-T.ETIENNE UP THE MIDDLE TO CAR 15 FOR NO GAIN (0-B.BURNS; 49-F.LUVU).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OPP,0,,0,,0,3216,0,0
2023123106,2023-12-31,4,5,44,JAX,CAR,2,10,85,0,0,"(5:44) (SHOTGUN) 4-T.BIGSBY UP THE MIDDLE TO CAR 11 FOR 4 YARDS (20-S.GRIFFIN; 0-B.BURNS). PENALTY ON JAX-74-C.ROBINSON, DISQUALIFICATION, OFFSETTING. PENALTY ON CAR-95-DER.BROWN, DISQUALIFICATION, OFFSETTING.",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,15,OPP,1,JAX,0,DISQUALIFICATION,0,3256,0,0
2023123106,2023-12-31,4,5,3,JAX,CAR,3,6,89,1,0,(5:03) 1-T.ETIENNE LEFT END TO CAR 1 FOR 10 YARDS (24-V.BELL).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,11,OPP,0,,0,,0,3297,0,0
2023123106,2023-12-31,4,4,18,JAX,CAR,1,1,99,1,0,"(4:18) 1-T.ETIENNE UP THE MIDDLE TO CAR 1 FOR NO GAIN (97-Y.GROSS-MATOS; 99-S.TUTTLE). FUMBLES (97-Y.GROSS-MATOS), RECOVERED BY JAX-77-A.HARRISON AT CAR 3. JACKSONVILLE CHALLENGED THE SHORT OF THE GOAL LINE RULING, AND THE PLAY WAS REVERSED. 1-T.ETIENNE UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,1,1,,0,1,0,0,0,CENTER,1,OPP,0,,0,,0,3342,0,0
2023123106,2023-12-31,4,4,16,JAX,CAR,0,0,85,1,0,"10-B.MCMANUS EXTRA POINT IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3344,0,0
2023123106,2023-12-31,4,4,16,CAR,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3344,0,0
2023123106,2023-12-31,4,4,16,CAR,JAX,1,10,25,0,0,(4:16) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 30-C.HUBBARD PUSHED OB AT CAR 32 FOR 7 YARDS (32-TY.CAMPBELL) [41-J.ALLEN].,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3344,0,0
