GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,GB,MIN
2023123114,2023-12-31,2,10,40,MIN,GB,2,6,65,0,0,(10:40) 16-J.HALL SACKED AT GB 45 FOR -10 YARDS (SACK SPLIT BY 96-C.WOODEN AND 58-I.MCDUFFIE). GB-58-I.MCDUFFIE WAS INJURED DURING THE PLAY.,0,2023,-10,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,1160,0,0
2023123114,2023-12-31,2,10,28,MIN,GB,0,0,100,1,0,TIMEOUT AT 10:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1172,0,0
2023123114,2023-12-31,2,10,13,MIN,GB,3,16,55,0,0,(10:13) (SHOTGUN) 16-J.HALL PASS SHORT LEFT TO 86-J.MUNDT TO GB 36 FOR 9 YARDS (25-K.NIXON).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,17,1187,0,0
2023123114,2023-12-31,2,9,30,MIN,GB,4,7,64,0,0,"(9:30) 1-G.JOSEPH 54 YARD FIELD GOAL IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,17,1230,0,0
2023123114,2023-12-31,2,9,25,MIN,GB,0,0,100,1,0,TIMEOUT AT 09:25.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,1235,0,0
2023123114,2023-12-31,2,9,25,GB,MIN,0,0,65,1,0,"1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,1235,0,0
2023123114,2023-12-31,2,9,25,GB,MIN,1,10,25,0,0,"(9:25) 33-A.JONES LEFT TACKLE TO GB 28 FOR 3 YARDS (40-I.PACE). PENALTY ON MIN-97-H.PHILLIPS, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT GB 28.",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,25,OWN,1,MIN,0,DEFENSIVE HOLDING,5,17,1235,0,0
2023123114,2023-12-31,2,9,1,GB,MIN,1,10,33,0,0,(9:01) (SHOTGUN) 33-A.JONES RIGHT GUARD TO GB 39 FOR 6 YARDS (90-J.BULLARD).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,33,OWN,0,,0,,0,17,1259,0,0
2023123114,2023-12-31,2,8,20,GB,MIN,2,4,39,1,0,(8:20) 10-J.LOVE PASS SHORT LEFT TO 11-J.REED RAN OB AT MIN 46 FOR 15 YARDS.,0,2023,15,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,17,1300,0,0
2023123114,2023-12-31,2,7,44,GB,MIN,1,10,54,1,0,(7:44) 10-J.LOVE PASS SHORT LEFT TO 85-T.KRAFT TO MIN 33 FOR 13 YARDS (24-C.BYNUM).,0,2023,13,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,17,1336,0,0
