GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,NYJ,CLE
2023122800,2023-12-28,3,0,23,CLE,NYJ,3,7,18,0,0,(:23) (SHOTGUN) 15-J.FLACCO PASS INCOMPLETE SHORT RIGHT TO 18-DAV.BELL [91-J.FRANKLIN-MYERS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,2677,0,0
2023122800,2023-12-28,3,0,17,CLE,NYJ,4,7,18,0,0,"(:17) 39-M.HAACK PUNTS 55 YARDS TO NYJ 27, CENTER-47-C.HUGHLETT. 82-X.GIPSON RAN OB AT NYJ 47 FOR 20 YARDS (88-H.BRYANT).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,2683,0,0
2023122800,2023-12-28,3,0,4,NYJ,CLE,1,10,47,0,0,(:04) 82-X.GIPSON RIGHT END TO CLE 45 FOR 8 YARDS (23-M.EMERSON).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,47,OWN,0,,0,,0,2696,0,0
2023122800,2023-12-28,3,0,0,NYJ,CLE,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023122800,2023-12-28,4,15,0,NYJ,CLE,2,2,55,1,0,(15:00) 20-BRE.HALL RIGHT GUARD TO CLE 43 FOR 2 YARDS (95-M.GARRETT).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,45,OPP,0,,0,,0,2700,0,0
2023122800,2023-12-28,4,14,26,NYJ,CLE,1,10,57,0,0,(14:26) (SHOTGUN) 14-T.SIEMIAN PASS SHORT RIGHT TO 17-G.WILSON TO CLE 34 FOR 9 YARDS (21-D.WARD).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,2734,0,0
2023122800,2023-12-28,4,13,42,NYJ,CLE,2,6,61,0,0,(13:42) (SHOTGUN) 14-T.SIEMIAN PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2778,0,0
2023122800,2023-12-28,4,13,42,NYJ,CLE,2,1,66,0,0,"(13:42) (SHOTGUN) PENALTY ON NYJ-77-M.BECTON, FALSE START, 5 YARDS, ENFORCED AT CLE 34 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,34,OPP,1,NYJ,1,FALSE START,5,2778,0,0
2023122800,2023-12-28,4,13,39,NYJ,CLE,3,6,61,0,0,(13:39) (SHOTGUN) 14-T.SIEMIAN PASS INCOMPLETE SHORT LEFT TO 17-G.WILSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2781,0,0
2023122800,2023-12-28,4,13,35,NYJ,CLE,4,11,56,0,0,"(13:35) 5-T.MORSTEAD PUNTS 34 YARDS TO CLE 10, CENTER-42-T.HENNESSY, FAIR CATCH BY 11-J.PROCHE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2785,0,0
2023122800,2023-12-28,4,13,35,NYJ,CLE,4,6,61,0,0,"(13:35) (SHOTGUN) PENALTY ON NYJ, DELAY OF GAME, 5 YARDS, ENFORCED AT CLE 39 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,39,OPP,1,NYJ,1,DELAY OF GAME,5,2785,0,0
2023122800,2023-12-28,4,13,29,CLE,NYJ,1,10,10,0,0,"(13:29) 68-M.DUNN REPORTED IN AS ELIGIBLE.  20-P.STRONG RIGHT GUARD TO CLE 17 FOR 7 YARDS (44-J.SHERWOOD, 97-J.HOLMES).",0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,10,OWN,0,,0,,0,2791,0,0
2023122800,2023-12-28,4,13,29,CLE,NYJ,0,0,100,1,0,TIMEOUT AT 13:29.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2791,0,0
2023122800,2023-12-28,4,12,47,CLE,NYJ,2,3,17,1,0,(12:47) 20-P.STRONG UP THE MIDDLE TO CLE 32 FOR 15 YARDS (44-J.SHERWOOD).,0,2023,15,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,17,OWN,0,,0,,0,2833,0,0
2023122800,2023-12-28,4,12,2,CLE,NYJ,1,10,32,0,0,"(12:02) 20-P.STRONG RIGHT TACKLE TO CLE 35 FOR 3 YARDS (56-QU.WILLIAMS). FUMBLES (56-QU.WILLIAMS), RECOVERED BY NYJ-11-J.JOHNSON AT CLE 35.",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,RIGHT TACKLE,32,OWN,0,,0,,0,2878,0,0
2023122800,2023-12-28,4,11,55,NYJ,CLE,1,10,65,0,0,(11:55) (SHOTGUN) 14-T.SIEMIAN PASS SHORT RIGHT TO 17-G.WILSON TO CLE 29 FOR 6 YARDS (44-S.TAKITAKI).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2885,0,0
2023122800,2023-12-28,4,11,23,NYJ,CLE,2,4,71,0,0,(11:23) (SHOTGUN) 14-T.SIEMIAN PASS INCOMPLETE SHORT LEFT TO 82-X.GIPSON (23-M.EMERSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,2917,0,0
2023122800,2023-12-28,4,11,19,NYJ,CLE,3,4,71,0,0,(11:19) (SHOTGUN) 14-T.SIEMIAN PASS SHORT LEFT TO 83-T.CONKLIN TO CLE 26 FOR 3 YARDS (44-S.TAKITAKI).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,2921,0,0
2023122800,2023-12-28,4,10,56,NYJ,CLE,4,1,74,0,0,"(10:56) (NO HUDDLE, SHOTGUN) 14-T.SIEMIAN RIGHT GUARD TO CLE 26 FOR NO GAIN (96-J.ELLIOTT). THE REPLAY OFFICIAL REVIEWED THE TOO MANY PLAYERS ON FIELD RULING, AND THE PLAY WAS REVERSED. (NO HUDDLE, SHOTGUN) 14-T.SIEMIAN RIGHT GUARD TO CLE 26 FOR NO GAIN (96-J.ELLIOTT). PENALTY ON CLE, DEFENSIVE TOO MANY MEN ON FIELD, 6 YARDS, ENFORCED AT CLE 26 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT GUARD,26,OPP,1,CLE,1,DEFENSIVE TOO MANY MEN ON FIELD,6,2944,0,0
2023122800,2023-12-28,4,10,53,NYJ,CLE,1,10,80,0,0,(10:53) (SHOTGUN) 14-T.SIEMIAN PASS SHORT RIGHT TO 82-X.GIPSON TO CLE 22 FOR -2 YARDS (37-DA.BELL). NYJ-65-X.NEWMAN-JOHNSON WAS INJURED DURING THE PLAY.,0,2023,-2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,2947,0,0
2023122800,2023-12-28,4,10,18,NYJ,CLE,2,17,73,0,0,(10:18) (SHOTGUN) 14-T.SIEMIAN PASS SHORT MIDDLE TO 20-BRE.HALL TO CLE 25 FOR 2 YARDS (44-S.TAKITAKI).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,2982,0,0
2023122800,2023-12-28,4,10,18,NYJ,CLE,2,12,78,0,0,"(10:18) (SHOTGUN) PENALTY ON NYJ-66-J.TIPPMANN, FALSE START, 5 YARDS, ENFORCED AT CLE 22 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,22,OPP,1,NYJ,1,FALSE START,5,2982,0,0
2023122800,2023-12-28,4,9,39,NYJ,CLE,3,15,75,0,0,(9:39) (SHOTGUN) 14-T.SIEMIAN SACKED AT CLE 26 FOR -1 YARDS (91-A.WRIGHT).,0,2023,-1,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,3021,0,0
2023122800,2023-12-28,4,8,54,NYJ,CLE,4,16,74,0,0,"(8:54) 9-G.ZUERLEIN 44 YARD FIELD GOAL IS GOOD, CENTER-42-T.HENNESSY, HOLDER-5-T.MORSTEAD.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,3066,0,0
2023122800,2023-12-28,4,8,50,CLE,NYJ,0,0,65,1,0,"9-G.ZUERLEIN KICKS 65 YARDS FROM NYJ 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3070,0,0
2023122800,2023-12-28,4,8,50,CLE,NYJ,0,0,100,1,0,TIMEOUT AT 08:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3070,0,0
2023122800,2023-12-28,4,8,50,CLE,NYJ,1,10,25,0,0,(8:50) 68-M.DUNN REPORTED IN AS ELIGIBLE.  15-J.FLACCO PASS INCOMPLETE SHORT LEFT TO 27-K.HUNT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3070,0,0
2023122800,2023-12-28,4,8,45,CLE,NYJ,2,10,25,0,0,"(8:45) (SHOTGUN) 27-K.HUNT RIGHT TACKLE TO CLE 25 FOR NO GAIN (11-J.JOHNSON, 57-C.MOSLEY).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,3075,0,0
2023122800,2023-12-28,4,8,7,CLE,NYJ,3,10,25,0,0,(8:07) (SHOTGUN) 15-J.FLACCO PASS SHORT LEFT TO 85-D.NJOKU TO CLE 31 FOR 6 YARDS (22-T.ADAMS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3113,0,0
2023122800,2023-12-28,4,7,23,CLE,NYJ,4,4,31,0,0,"(7:23) 39-M.HAACK PUNTS 56 YARDS TO NYJ 13, CENTER-47-C.HUGHLETT. 82-X.GIPSON PUSHED OB AT NYJ 23 FOR 10 YARDS (88-H.BRYANT).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,3157,0,0
2023122800,2023-12-28,4,7,13,NYJ,CLE,1,10,23,0,0,(7:13) (SHOTGUN) 14-T.SIEMIAN PASS SHORT RIGHT TO 20-BRE.HALL TO NYJ 19 FOR -4 YARDS (6-J.OWUSU-KORAMOAH).,0,2023,-4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,3167,0,0
2023122800,2023-12-28,4,7,13,CLE,NYJ,0,0,100,1,0,TIMEOUT AT 07:13.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3167,0,0
2023122800,2023-12-28,4,6,34,NYJ,CLE,2,14,19,0,0,(6:34) (SHOTGUN) 14-T.SIEMIAN PASS SHORT RIGHT TO 20-BRE.HALL TO NYJ 24 FOR 5 YARDS (21-D.WARD).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,3206,0,0
2023122800,2023-12-28,4,6,9,NYJ,CLE,3,9,24,0,0,"(6:09) (NO HUDDLE, SHOTGUN) 14-T.SIEMIAN PASS SHORT LEFT TO 20-BRE.HALL TO NYJ 27 FOR 3 YARDS (44-S.TAKITAKI) [95-M.GARRETT].",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,3231,0,0
2023122800,2023-12-28,4,5,37,NYJ,CLE,4,6,27,0,0,"(5:37) (NO HUDDLE, SHOTGUN) 14-T.SIEMIAN SCRAMBLES LEFT END TO NYJ 32 FOR 5 YARDS (6-J.OWUSU-KORAMOAH).",0,2023,5,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,3263,0,0
2023122800,2023-12-28,4,5,21,CLE,NYJ,1,10,68,0,0,(5:21) 68-M.DUNN REPORTED IN AS ELIGIBLE.  27-K.HUNT RIGHT GUARD TO NYJ 24 FOR 8 YARDS (3-J.WHITEHEAD).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,32,OPP,0,,0,,0,3279,0,0
2023122800,2023-12-28,4,4,36,CLE,NYJ,2,2,76,1,0,(4:36) 27-K.HUNT RIGHT GUARD TO NYJ 20 FOR 4 YARDS (11-J.JOHNSON).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,24,OPP,0,,0,,0,3324,0,0
2023122800,2023-12-28,4,3,54,CLE,NYJ,1,10,80,0,0,(3:54) 27-K.HUNT RIGHT GUARD TO NYJ 17 FOR 3 YARDS (56-QU.WILLIAMS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,20,OPP,0,,0,,0,3366,0,0
2023122800,2023-12-28,4,3,8,CLE,NYJ,2,7,83,0,0,(3:08) 27-K.HUNT RIGHT TACKLE TO NYJ 18 FOR -1 YARDS (22-T.ADAMS).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,17,OPP,0,,0,,0,3412,0,0
2023122800,2023-12-28,4,3,3,CLE,NYJ,0,0,100,1,0,TIMEOUT #2 BY NYJ AT 03:03.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3417,0,0
2023122800,2023-12-28,4,3,3,CLE,NYJ,3,8,82,0,0,(3:03) 27-K.HUNT RIGHT GUARD TO NYJ 14 FOR 4 YARDS (56-QU.WILLIAMS; 22-T.ADAMS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,18,OPP,0,,0,,0,3417,0,0
2023122800,2023-12-28,4,2,58,CLE,NYJ,0,0,100,1,0,TIMEOUT #3 BY NYJ AT 02:58.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3422,0,0
2023122800,2023-12-28,4,2,58,CLE,NYJ,4,4,86,0,0,"(2:58) 36-R.PATTERSON 33 YARD FIELD GOAL IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-39-M.HAACK.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,3422,0,0
2023122800,2023-12-28,4,2,54,NYJ,CLE,0,0,65,1,0,36-R.PATTERSON KICKS 66 YARDS FROM CLE 35 TO NYJ -1. 82-X.GIPSON PUSHED OB AT NYJ 22 FOR 23 YARDS (30-D.HARMON).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3426,0,0
2023122800,2023-12-28,4,2,49,NYJ,CLE,1,10,22,0,0,(2:49) (SHOTGUN) 14-T.SIEMIAN PASS SHORT RIGHT TO 88-K.YEBOAH TO NYJ 30 FOR 8 YARDS (21-D.WARD).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,3431,0,0
2023122800,2023-12-28,4,2,27,NYJ,CLE,2,2,30,0,0,"(2:27) (NO HUDDLE, SHOTGUN) 14-T.SIEMIAN PASS INCOMPLETE SHORT MIDDLE TO 25-I.ABANIKANDA.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3453,0,0
2023122800,2023-12-28,4,2,23,NYJ,CLE,3,2,30,0,0,"(2:23) (SHOTGUN) PENALTY ON NYJ-77-M.BECTON, FALSE START, 4 YARDS, ENFORCED AT NYJ 30 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,30,OWN,1,NYJ,1,FALSE START,4,3457,0,0
2023122800,2023-12-28,4,2,23,NYJ,CLE,3,6,26,1,0,(2:23) (SHOTGUN) 14-T.SIEMIAN PASS SHORT LEFT TO 83-T.CONKLIN TO NYJ 35 FOR 9 YARDS (0-G.NEWSOME; 44-S.TAKITAKI).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,3457,0,0
2023122800,2023-12-28,4,2,3,NYJ,CLE,1,10,35,0,0,"(2:03) (NO HUDDLE, SHOTGUN) 14-T.SIEMIAN PASS INCOMPLETE SHORT LEFT TO 25-I.ABANIKANDA.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,3477,0,0
2023122800,2023-12-28,4,2,0,NYJ,CLE,2,10,35,0,0,"(2:00) (SHOTGUN) 14-T.SIEMIAN PASS SHORT MIDDLE TO 25-I.ABANIKANDA TO NYJ 43 FOR 8 YARDS (6-J.OWUSU-KORAMOAH, 44-S.TAKITAKI).",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,3480,0,0
2023122800,2023-12-28,4,2,0,NYJ,CLE,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023122800,2023-12-28,4,1,36,NYJ,CLE,3,2,43,1,0,"(1:36) (NO HUDDLE, SHOTGUN) 14-T.SIEMIAN PASS SHORT RIGHT TO 83-T.CONKLIN TO NYJ 49 FOR 6 YARDS (1-J.THORNHILL, 44-S.TAKITAKI).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,3504,0,0
2023122800,2023-12-28,4,1,11,NYJ,CLE,1,10,49,1,0,"(1:11) (NO HUDDLE, SHOTGUN) 14-T.SIEMIAN PASS SHORT RIGHT TO 25-I.ABANIKANDA TO CLE 41 FOR 10 YARDS (6-J.OWUSU-KORAMOAH).",0,2023,10,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,3529,0,0
2023122800,2023-12-28,4,0,49,NYJ,CLE,1,10,59,0,0,"(:49) (NO HUDDLE, SHOTGUN) 14-T.SIEMIAN PASS SHORT MIDDLE TO 25-I.ABANIKANDA TO CLE 40 FOR 1 YARD (33-R.HICKMAN).",0,2023,1,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,3551,0,0
2023122800,2023-12-28,4,0,25,NYJ,CLE,2,9,60,0,0,"(:25) (NO HUDDLE, SHOTGUN) 14-T.SIEMIAN PASS SHORT MIDDLE TO 25-I.ABANIKANDA TO CLE 32 FOR 8 YARDS (44-S.TAKITAKI). CLE-99-Z.SMITH WAS INJURED DURING THE PLAY.",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,3575,0,0
2023122800,2023-12-28,4,0,12,NYJ,CLE,0,0,100,1,0,TIMEOUT #1 BY CLE AT 00:12.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3588,0,0
2023122800,2023-12-28,4,0,12,NYJ,CLE,3,1,68,0,0,(:12) (SHOTGUN) 14-T.SIEMIAN PASS INCOMPLETE SHORT MIDDLE TO 25-I.ABANIKANDA (91-A.WRIGHT).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,3588,0,0
2023122800,2023-12-28,4,0,8,NYJ,CLE,4,1,68,1,0,(:08) (SHOTGUN) 14-T.SIEMIAN PASS SHORT MIDDLE TO 88-K.YEBOAH TO CLE 12 FOR 20 YARDS (0-G.NEWSOME; 6-J.OWUSU-KORAMOAH).,0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,3592,0,0
2023122800,2023-12-28,4,0,0,NYJ,CLE,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
