GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,GB,DET
2023092800,2023-09-28,2,4,55,DET,GB,2,6,28,0,0,(4:55) 16-J.GOFF PASS SHORT MIDDLE TO 87-S.LAPORTA TO DET 33 FOR 5 YARDS (7-Q.WALKER).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1505,0,0
2023092800,2023-09-28,2,4,21,DET,GB,3,1,33,1,0,(4:21) 5-D.MONTGOMERY LEFT TACKLE TO DET 40 FOR 7 YARDS (47-J.HOLLINS).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,33,OWN,0,,0,,0,1539,0,0
2023092800,2023-09-28,2,3,48,DET,GB,1,10,40,0,0,(3:48) 16-J.GOFF PASS INCOMPLETE SHORT LEFT TO 14-A.ST. BROWN (94-K.BROOKS).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1572,0,0
2023092800,2023-09-28,2,3,41,DET,GB,2,10,40,0,0,(3:41) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT MIDDLE TO 87-S.LAPORTA [52-R.GARY].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1579,0,0
2023092800,2023-09-28,2,3,37,DET,GB,3,10,40,1,0,(3:37) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 14-A.ST. BROWN TO GB 46 FOR 14 YARDS (45-ER.WILSON).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1583,0,0
2023092800,2023-09-28,2,2,50,DET,GB,1,10,54,1,0,(2:50) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 87-S.LAPORTA TO GB 35 FOR 11 YARDS (7-Q.WALKER) [96-C.WOODEN].,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1630,0,0
2023092800,2023-09-28,2,2,0,DET,GB,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023092800,2023-09-28,2,2,0,DET,GB,1,10,65,1,0,"(2:00) 5-D.MONTGOMERY UP THE MIDDLE TO GB 23 FOR 12 YARDS (7-Q.WALKER, 25-K.NIXON).",0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OPP,0,,0,,0,1680,0,0
2023092800,2023-09-28,2,1,21,DET,GB,1,10,77,0,0,(1:21) (SHOTGUN) 26-J.GIBBS RIGHT TACKLE TO GB 20 FOR 3 YARDS (97-K.CLARK; 7-Q.WALKER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,23,OPP,0,,0,,0,1719,0,0
2023092800,2023-09-28,2,0,44,DET,GB,2,7,80,0,0,"(:44) (SHOTGUN) 5-D.MONTGOMERY RIGHT TACKLE TO GB 19 FOR 1 YARD (55-K.ENAGBARE, 58-I.MCDUFFIE).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,20,OPP,0,,0,,0,1756,0,0
2023092800,2023-09-28,2,0,41,DET,GB,3,6,81,0,0,(:41) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,1759,0,0
2023092800,2023-09-28,2,0,41,DET,GB,0,0,100,1,0,TIMEOUT #1 BY GB AT 00:41.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1759,0,0
2023092800,2023-09-28,2,0,38,DET,GB,4,6,81,0,0,"(:38) 36-R.PATTERSON 37 YARD FIELD GOAL IS GOOD, CENTER-47-S.DALY, HOLDER-3-J.FOX.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,1762,0,0
2023092800,2023-09-28,2,0,34,GB,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1766,0,0
2023092800,2023-09-28,2,0,34,GB,DET,1,10,25,0,0,(:34) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 81-J.DEGUARA TO GB 31 FOR 6 YARDS (32-B.BRANCH).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1766,0,0
2023092800,2023-09-28,2,0,18,GB,DET,2,4,31,0,0,"(:18) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT LEFT [79-J.COMINSKY].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1782,0,0
2023092800,2023-09-28,2,0,12,GB,DET,3,4,31,1,0,(:12) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 81-J.DEGUARA RAN OB AT GB 44 FOR 13 YARDS.,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1788,0,0
2023092800,2023-09-28,2,0,7,GB,DET,0,0,100,1,0,TIMEOUT #1 BY DET AT 00:07.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1793,0,0
2023092800,2023-09-28,2,0,7,GB,DET,1,10,44,0,0,"(:07) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 87-R.DOUBS. PENALTY ON DET-23-J.JACOBS, DEFENSIVE PASS INTERFERENCE, 9 YARDS, ENFORCED AT GB 44 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,44,OWN,1,DET,1,DEFENSIVE PASS INTERFERENCE,9,1793,0,0
2023092800,2023-09-28,2,0,3,GB,DET,1,10,53,0,0,(:03) (SHOTGUN) 10-J.LOVE SACKED AT GB 42 FOR -11 YARDS (SACK SPLIT BY 53-C.HARRIS AND 97-A.HUTCHINSON).,0,2023,-11,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1797,0,0
2023092800,2023-09-28,2,0,0,GB,DET,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023092800,2023-09-28,3,15,0,GB,DET,0,0,65,0,0,"3-J.FOX KICKS 67 YARDS FROM DET 35 TO GB -2. 25-K.NIXON TO GB 39 FOR 41 YARDS (21-T.WALKER, 57-A.PITTMAN). PENALTY ON GB-81-J.DEGUARA, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT GB 24.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,GB,0,OFFENSIVE HOLDING,10,1800,0,0
2023092800,2023-09-28,3,14,53,GB,DET,1,10,14,0,0,(14:53) 10-J.LOVE PASS SHORT LEFT TO 85-T.KRAFT TO GB 20 FOR 6 YARDS (34-A.ANZALONE; 6-I.MELIFONWU).,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,1807,0,0
2023092800,2023-09-28,3,14,18,GB,DET,2,4,20,0,0,(14:18) (SHOTGUN) 33-A.JONES RIGHT TACKLE TO GB 23 FOR 3 YARDS (34-A.ANZALONE; 32-B.BRANCH).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,20,OWN,0,,0,,0,1842,0,0
2023092800,2023-09-28,3,13,40,GB,DET,3,1,23,1,0,(13:40) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 87-R.DOUBS TO GB 28 FOR 5 YARDS (23-J.JACOBS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1880,0,0
2023092800,2023-09-28,3,13,6,GB,DET,1,10,28,1,0,"(13:06) 10-J.LOVE PASS DEEP MIDDLE TO 9-C.WATSON TO DET 48 FOR 24 YARDS (32-B.BRANCH, 21-T.WALKER) [54-A.MCNEILL].",0,2023,24,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1914,0,0
2023092800,2023-09-28,3,12,23,GB,DET,1,10,52,0,0,"(12:23) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 33-A.JONES TO DET 47 FOR 1 YARD (6-I.MELIFONWU). PENALTY ON DET-97-A.HUTCHINSON, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT DET 48 - NO PLAY.",0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,48,OPP,1,DET,1,ILLEGAL USE OF HANDS,5,1957,0,0
2023092800,2023-09-28,3,11,55,GB,DET,1,10,57,0,0,(11:55) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP LEFT TO 87-R.DOUBS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1985,0,0
2023092800,2023-09-28,3,11,50,GB,DET,2,10,57,0,0,"(11:50) (SHOTGUN) 33-A.JONES LEFT END PUSHED OB AT DET 34 FOR 9 YARDS (34-A.ANZALONE). DET-32-B.BRANCH WAS INJURED DURING THE PLAY.  PENALTY ON DET-34-A.ANZALONE, UNNECESSARY ROUGHNESS, 16 YARDS, ENFORCED AT DET 34.",0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,43,OPP,1,DET,0,UNNECESSARY ROUGHNESS,16,1990,0,0
2023092800,2023-09-28,3,11,27,GB,DET,1,10,82,0,0,(11:27) 10-J.LOVE PASS SHORT RIGHT TO 85-T.KRAFT TO DET 19 FOR -1 YARDS (25-W.HARRIS).,0,2023,-1,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,2013,0,0
2023092800,2023-09-28,3,10,49,GB,DET,2,11,81,0,0,"(10:49) 10-J.LOVE PASS SHORT LEFT TO 33-A.JONES TO DET 23 FOR -4 YARDS (46-J.CAMPBELL, 91-L.ONWUZURIKE). PENALTY ON GB-63-R.WALKER, OFFENSIVE HOLDING, DECLINED.",0,2023,-4,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,19,OPP,0,GB,0,OFFENSIVE HOLDING,0,2051,0,0
2023092800,2023-09-28,3,10,17,GB,DET,3,15,77,0,0,(10:17) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 81-J.DEGUARA TO DET 17 FOR 6 YARDS (53-C.HARRIS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,2083,0,0
2023092800,2023-09-28,3,9,34,GB,DET,4,9,83,1,0,(9:34) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 87-R.DOUBS TO DET 2 FOR 15 YARDS (21-T.WALKER).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,2126,0,0
2023092800,2023-09-28,3,8,58,GB,DET,1,2,98,0,0,(8:58) 28-A.DILLON RIGHT GUARD TO DET 1 FOR 1 YARD (55-D.BARNES; 79-J.COMINSKY). DET-55-D.BARNES WAS INJURED DURING THE PLAY.,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,2,OPP,0,,0,,0,2162,0,0
2023092800,2023-09-28,3,8,38,GB,DET,0,0,100,1,0,TIMEOUT AT 08:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2182,0,0
2023092800,2023-09-28,3,8,22,GB,DET,2,1,99,1,0,"(8:22) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 9-C.WATSON FOR 1 YARD, TOUCHDOWN.",0,2023,1,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,1,OPP,0,,0,,0,2198,0,0
2023092800,2023-09-28,3,8,17,GB,DET,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 10-J.LOVE PASS TO 11-J.REED IS COMPLETE. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,2,OPP,0,,0,,0,2203,0,0
2023092800,2023-09-28,3,8,17,DET,GB,0,0,65,1,0,17-A.CARLSON KICKS 66 YARDS FROM GB 35 TO DET -1. 13-C.REYNOLDS TO DET 27 FOR 28 YARDS (45-ER.WILSON).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2203,0,0
2023092800,2023-09-28,3,8,12,DET,GB,1,10,27,0,0,"(8:12) 5-D.MONTGOMERY RIGHT TACKLE TO DET 30 FOR 3 YARDS (7-Q.WALKER, 58-I.MCDUFFIE).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,27,OWN,0,,0,,0,2208,0,0
2023092800,2023-09-28,3,7,33,DET,GB,2,7,30,0,0,(7:33) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 26-J.GIBBS TO DET 25 FOR -5 YARDS (7-Q.WALKER).,0,2023,-5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,2247,0,0
2023092800,2023-09-28,3,6,56,DET,GB,3,12,25,0,0,(6:56) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 14-A.ST. BROWN TO DET 28 FOR 3 YARDS (29-R.DOUGLAS).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2284,0,0
2023092800,2023-09-28,3,6,23,DET,GB,4,9,28,0,0,"(6:23) 3-J.FOX PUNTS 42 YARDS TO GB 30, CENTER-47-S.DALY, FAIR CATCH BY 11-J.REED.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2317,0,0
2023092800,2023-09-28,3,6,16,GB,DET,1,10,30,0,0,"(6:16) (SHOTGUN) 10-J.LOVE TO GB 20 FOR -10 YARDS (21-T.WALKER). FUMBLES (21-T.WALKER), BALL OUT OF BOUNDS AT GB 19.",0,2023,0,SHOTGUN,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,30,OWN,0,,0,,0,2324,0,0
2023092800,2023-09-28,3,6,16,GB,DET,0,0,100,1,0,TIMEOUT AT 06:16.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2324,0,0
2023092800,2023-09-28,3,5,40,GB,DET,2,21,19,0,0,(5:40) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP MIDDLE TO 11-J.REED.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,2360,0,0
2023092800,2023-09-28,3,5,36,GB,DET,3,21,19,0,0,(5:36) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 87-R.DOUBS PUSHED OB AT GB 34 FOR 15 YARDS (23-J.JACOBS).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,2364,0,0
2023092800,2023-09-28,3,5,4,GB,DET,4,6,34,0,0,"(5:04) 19-D.WHELAN PUNTS 51 YARDS TO DET 15, CENTER-42-M.ORZECH. 11-K.RAYMOND TO DET 24 FOR 9 YARDS (45-ER.WILSON). PENALTY ON DET-42-J.REEVES-MAYBIN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DET 21.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,34,OWN,1,DET,0,OFFENSIVE HOLDING,10,2396,0,0
2023092800,2023-09-28,3,4,53,GB,DET,0,0,100,1,0,TIMEOUT AT 04:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2407,0,0
2023092800,2023-09-28,3,4,53,DET,GB,1,10,11,0,0,(4:53) 5-D.MONTGOMERY RIGHT TACKLE TO DET 14 FOR 3 YARDS (58-I.MCDUFFIE; 93-T.SLATON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,11,OWN,0,,0,,0,2407,0,0
2023092800,2023-09-28,3,4,12,DET,GB,2,7,14,0,0,(4:12) (SHOTGUN) 5-D.MONTGOMERY LEFT GUARD TO DET 19 FOR 5 YARDS (47-J.HOLLINS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,14,OWN,0,,0,,0,2448,0,0
2023092800,2023-09-28,3,3,34,DET,GB,3,2,19,1,0,(3:34) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 26-J.GIBBS PUSHED OB AT DET 23 FOR 4 YARDS (7-Q.WALKER).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,2486,0,0
2023092800,2023-09-28,3,3,1,DET,GB,1,10,23,0,0,"(3:01) 5-D.MONTGOMERY LEFT TACKLE TO DET 28 FOR 5 YARDS (94-K.BROOKS, 26-D.SAVAGE).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,23,OWN,0,,0,,0,2519,0,0
2023092800,2023-09-28,3,2,23,DET,GB,2,5,28,0,0,(2:23) 16-J.GOFF SACKED AT DET 18 FOR -10 YARDS (94-K.BROOKS).,0,2023,-10,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2557,0,0
2023092800,2023-09-28,3,1,39,DET,GB,3,15,18,0,0,(1:39) (SHOTGUN) 26-J.GIBBS UP THE MIDDLE TO DET 27 FOR 9 YARDS (91-P.SMITH).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,18,OWN,0,,0,,0,2601,0,0
2023092800,2023-09-28,3,1,5,DET,GB,4,6,27,0,0,"(1:05) 3-J.FOX PUNTS 39 YARDS TO GB 34, CENTER-47-S.DALY, DOWNED BY DET-44-M.RODRIGUEZ.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2635,0,0
2023092800,2023-09-28,3,0,54,GB,DET,1,10,34,0,0,(:54) (SHOTGUN) 33-A.JONES LEFT TACKLE TO GB 37 FOR 3 YARDS (55-D.BARNES).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,34,OWN,0,,0,,0,2646,0,0
2023092800,2023-09-28,3,0,54,GB,DET,0,0,100,1,0,TIMEOUT AT 00:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2646,0,0
2023092800,2023-09-28,3,0,19,GB,DET,2,7,37,1,0,(:19) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 87-R.DOUBS TO GB 47 FOR 10 YARDS (6-I.MELIFONWU).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,2681,0,0
2023092800,2023-09-28,3,0,1,GB,DET,1,10,47,1,0,"(:01) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS DEEP RIGHT TO 11-J.REED TO DET 9 FOR 44 YARDS (25-W.HARRIS).",0,2023,44,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2699,0,0
2023092800,2023-09-28,4,15,0,GB,DET,1,9,91,0,0,(15:00) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 11-J.REED (23-J.JACOBS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,2700,0,0
2023092800,2023-09-28,3,0,0,GB,DET,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023092800,2023-09-28,4,14,57,GB,DET,2,9,91,1,0,"(14:57) (SHOTGUN) 10-J.LOVE UP THE MIDDLE FOR 9 YARDS, TOUCHDOWN.",0,2023,9,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,9,OPP,0,,0,,0,2703,0,0
2023092800,2023-09-28,4,14,52,DET,GB,1,10,25,0,0,(14:52) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 5-D.MONTGOMERY PUSHED OB AT DET 33 FOR 8 YARDS (20-R.FORD).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2708,0,0
2023092800,2023-09-28,4,14,52,DET,GB,0,0,65,1,0,"17-A.CARLSON KICKS 65 YARDS FROM GB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2708,0,0
2023092800,2023-09-28,4,14,52,GB,DET,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 10-J.LOVE RUSHES RIGHT END. ATTEMPT FAILS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,0,,2,OPP,0,,0,,0,2708,0,0
2023092800,2023-09-28,4,14,22,DET,GB,2,2,33,1,0,(14:22) (SHOTGUN) 26-J.GIBBS LEFT TACKLE TO DET 35 FOR 2 YARDS (7-Q.WALKER; 96-C.WOODEN).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,33,OWN,0,,0,,0,2738,0,0
2023092800,2023-09-28,4,13,43,DET,GB,1,10,35,1,0,(13:43) 16-J.GOFF PASS SHORT RIGHT TO 5-D.MONTGOMERY TO DET 47 FOR 12 YARDS (7-Q.WALKER).,0,2023,12,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,2777,0,0
2023092800,2023-09-28,4,13,2,DET,GB,1,10,47,0,0,(13:02) 5-D.MONTGOMERY LEFT TACKLE TO GB 45 FOR 8 YARDS (26-D.SAVAGE).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,47,OWN,0,,0,,0,2818,0,0
2023092800,2023-09-28,4,12,24,DET,GB,2,2,55,0,0,(12:24) (SHOTGUN) 26-J.GIBBS RIGHT GUARD TO GB 45 FOR NO GAIN (90-L.VAN NESS).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,45,OPP,0,,0,,0,2856,0,0
2023092800,2023-09-28,4,11,42,DET,GB,3,2,55,1,0,(11:42) (SHOTGUN) 26-J.GIBBS LEFT GUARD TO GB 39 FOR 6 YARDS (45-ER.WILSON).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,45,OPP,0,,0,,0,2898,0,0
2023092800,2023-09-28,4,11,3,DET,GB,1,10,61,1,0,(11:03) 16-J.GOFF PASS DEEP LEFT TO 8-J.REYNOLDS TO GB 19 FOR 20 YARDS (20-R.FORD).,0,2023,20,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2937,0,0
2023092800,2023-09-28,4,10,20,DET,GB,1,10,81,0,0,(10:20) 5-D.MONTGOMERY RIGHT END TO GB 16 FOR 3 YARDS (26-D.SAVAGE).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,19,OPP,0,,0,,0,2980,0,0
2023092800,2023-09-28,4,9,42,DET,GB,2,7,84,0,0,(9:42) 5-D.MONTGOMERY UP THE MIDDLE TO GB 18 FOR -2 YARDS (96-C.WOODEN).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,16,OPP,0,,0,,0,3018,0,0
2023092800,2023-09-28,4,9,0,DET,GB,3,9,82,0,0,(9:00) (SHOTGUN) 26-J.GIBBS RIGHT GUARD TO GB 12 FOR 6 YARDS (91-P.SMITH; 45-ER.WILSON).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,18,OPP,0,,0,,0,3060,0,0
2023092800,2023-09-28,4,8,13,DET,GB,0,0,100,1,0,TIMEOUT #1 BY DET AT 08:13.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3107,0,0
2023092800,2023-09-28,4,8,10,DET,GB,1,6,94,0,0,(8:10) (SHOTGUN) 5-D.MONTGOMERY LEFT GUARD TO GB 3 FOR 3 YARDS (95-D.WYATT).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,6,OPP,0,,0,,0,3110,0,0
2023092800,2023-09-28,4,7,27,DET,GB,2,3,97,0,0,(7:27) (SHOTGUN) 5-D.MONTGOMERY UP THE MIDDLE TO GB 7 FOR -4 YARDS (95-D.WYATT).,0,2023,-4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,3,OPP,0,,0,,0,3153,0,0
