GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,HOU,PIT
2023100105,2023-10-01,3,0,54,HOU,PIT,1,17,35,0,0,(:54) 31-D.PIERCE LEFT GUARD TO HOU 41 FOR 6 YARDS (50-E.ROBERTS; 55-C.HOLCOMB).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,35,OWN,0,,0,,0,4,2646,0,0
2023100105,2023-10-01,3,0,14,HOU,PIT,2,11,41,1,0,(:14) 7-C.STROUD PASS DEEP RIGHT TO 12-N.COLLINS PUSHED OB AT PIT 35 FOR 24 YARDS (29-L.WALLACE).,0,2023,24,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,4,2686,0,0
2023100105,2023-10-01,3,0,0,HOU,PIT,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2700,0,0
2023100105,2023-10-01,4,15,0,HOU,PIT,1,10,65,0,0,"(15:00) 31-D.PIERCE UP THE MIDDLE TO PIT 31 FOR 4 YARDS (57-M.ADAMS, 56-A.HIGHSMITH).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OPP,0,,0,,0,4,2700,0,0
2023100105,2023-10-01,4,14,25,HOU,PIT,2,6,69,0,0,"(14:25) 31-D.PIERCE UP THE MIDDLE TO PIT 36 FOR -5 YARDS (50-E.ROBERTS, 57-M.ADAMS).",0,2023,-5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OPP,0,,0,,0,4,2735,0,0
2023100105,2023-10-01,4,13,41,HOU,PIT,3,11,64,1,0,(13:41) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 12-N.COLLINS TO PIT 22 FOR 14 YARDS (29-L.WALLACE).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,4,2779,0,0
2023100105,2023-10-01,4,12,59,HOU,PIT,1,10,78,0,0,(12:59) (NO HUDDLE) 26-D.SINGLETARY LEFT TACKLE TO PIT 16 FOR 6 YARDS (99-L.OGUNJOBI).,0,2023,6,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,22,OPP,0,,0,,0,4,2821,0,0
2023100105,2023-10-01,4,12,17,HOU,PIT,2,4,84,1,0,(12:17) 26-D.SINGLETARY LEFT GUARD TO PIT 7 FOR 9 YARDS (39-M.FITZPATRICK).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,16,OPP,0,,0,,0,4,2863,0,0
2023100105,2023-10-01,4,11,36,HOU,PIT,1,7,93,0,0,(11:36) 26-D.SINGLETARY LEFT TACKLE TO PIT 6 FOR 1 YARD (99-L.OGUNJOBI; 90-T.WATT).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,7,OPP,0,,0,,0,4,2904,0,0
2023100105,2023-10-01,4,10,54,HOU,PIT,2,6,94,1,0,"(10:54) 26-D.SINGLETARY PASS SHORT RIGHT TO 86-D.SCHULTZ FOR 6 YARDS, TOUCHDOWN [50-E.ROBERTS].",0,2023,6,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,4,2946,0,0
2023100105,2023-10-01,4,10,50,HOU,PIT,0,0,85,1,0,"15-K.FAIRBAIRN EXTRA POINT IS GOOD, CENTER-46-J.WEEKS, HOLDER-16-T.ZENTNER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,4,2950,0,0
2023100105,2023-10-01,4,10,50,HOU,PIT,0,0,100,1,0,TIMEOUT AT 10:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2950,0,0
2023100105,2023-10-01,4,10,50,PIT,HOU,0,0,65,1,0,15-K.FAIRBAIRN KICKS 64 YARDS FROM HOU 35 TO PIT 1. 25-D.KING TO PIT 28 FOR 27 YARDS (43-N.HEWITT; 9-B.JORDAN).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,2950,0,0
2023100105,2023-10-01,4,10,44,PIT,HOU,1,10,28,0,0,(10:44) (SHOTGUN) 10-M.TRUBISKY PASS SHORT RIGHT TO 19-C.AUSTIN RAN OB AT PIT 36 FOR 8 YARDS.,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,4,2956,0,0
2023100105,2023-10-01,4,10,20,PIT,HOU,2,2,36,0,0,(10:20) (SHOTGUN) 10-M.TRUBISKY PASS INCOMPLETE DEEP RIGHT TO 14-G.PICKENS (0-S.GRIFFIN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,4,2980,0,0
2023100105,2023-10-01,4,10,15,PIT,HOU,3,2,36,0,0,(10:15) (SHOTGUN) 10-M.TRUBISKY PASS INCOMPLETE SHORT RIGHT TO 14-G.PICKENS (0-S.GRIFFIN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,4,2985,0,0
2023100105,2023-10-01,4,10,10,PIT,HOU,4,2,36,0,0,"(10:10) 3-B.WING PUNTS 50 YARDS TO HOU 14, CENTER-46-C.KUNTZ, FAIR CATCH BY 2-R.WOODS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,4,2990,0,0
2023100105,2023-10-01,4,10,3,HOU,PIT,1,10,14,0,0,(10:03) 31-D.PIERCE RIGHT END TO HOU 15 FOR 1 YARD (50-E.ROBERTS; 20-P.PETERSON).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,14,OWN,0,,0,,0,4,2997,0,0
2023100105,2023-10-01,4,10,3,HOU,PIT,0,0,100,1,0,TIMEOUT AT 10:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2997,0,0
2023100105,2023-10-01,4,9,25,HOU,PIT,2,9,15,1,0,(9:25) 31-D.PIERCE RIGHT TACKLE TO HOU 25 FOR 10 YARDS (55-C.HOLCOMB).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,15,OWN,0,,0,,0,4,3035,0,0
2023100105,2023-10-01,4,8,47,HOU,PIT,1,10,25,0,0,"(8:47) PENALTY ON HOU-72-G.CHRISTIAN, FALSE START, 5 YARDS, ENFORCED AT HOU 25 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,HOU,1,FALSE START,5,4,3073,0,0
2023100105,2023-10-01,4,8,47,HOU,PIT,1,15,20,0,0,(8:47) 31-D.PIERCE LEFT TACKLE TO HOU 21 FOR 1 YARD (31-K.NEAL; 55-C.HOLCOMB).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,20,OWN,0,,0,,0,4,3073,0,0
2023100105,2023-10-01,4,8,4,HOU,PIT,2,14,21,0,0,(8:04) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 2-R.WOODS RAN OB AT HOU 34 FOR 13 YARDS (29-L.WALLACE).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,4,3116,0,0
2023100105,2023-10-01,4,7,24,HOU,PIT,3,1,34,1,0,(7:24) 7-C.STROUD LEFT GUARD TO HOU 35 FOR 1 YARD (50-E.ROBERTS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,34,OWN,0,,0,,0,4,3156,0,0
2023100105,2023-10-01,4,6,43,HOU,PIT,1,10,35,0,0,(6:43) 26-D.SINGLETARY LEFT TACKLE TO HOU 43 FOR 8 YARDS (31-K.NEAL).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,35,OWN,0,,0,,0,4,3197,0,0
2023100105,2023-10-01,4,5,59,HOU,PIT,2,2,43,0,0,(5:59) 26-D.SINGLETARY LEFT TACKLE TO HOU 41 FOR -2 YARDS (54-K.ALEXANDER).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,43,OWN,0,,0,,0,4,3241,0,0
2023100105,2023-10-01,4,5,17,HOU,PIT,3,4,41,1,0,"(5:17) (SHOTGUN) 22-M.BOONE LEFT GUARD TO HOU 45 FOR 4 YARDS (95-K.BENTON). FUMBLES (95-K.BENTON), TOUCHED AT HOU 45, RECOVERED BY HOU-12-N.COLLINS AT HOU 45. HOU-50-K.GREEN WAS INJURED DURING THE PLAY. HE IS OUT.",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,LEFT GUARD,41,OWN,0,,0,,0,4,3283,0,0
2023100105,2023-10-01,4,4,51,HOU,PIT,0,0,100,1,0,TIMEOUT AT 04:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,3309,0,0
2023100105,2023-10-01,4,4,35,HOU,PIT,1,10,45,0,0,(4:35) 31-D.PIERCE RIGHT END TO HOU 40 FOR -5 YARDS (31-K.NEAL).,0,2023,-5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,45,OWN,0,,0,,0,4,3325,0,0
2023100105,2023-10-01,4,3,51,HOU,PIT,2,15,40,0,0,(3:51) 7-C.STROUD PASS SHORT RIGHT TO 2-R.WOODS RAN OB AT HOU 48 FOR 8 YARDS.,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,4,3369,0,0
2023100105,2023-10-01,4,3,46,HOU,PIT,3,7,48,1,0,"(3:46) (SHOTGUN) 7-C.STROUD PASS DEEP RIGHT TO 12-N.COLLINS FOR 52 YARDS, TOUCHDOWN.",0,2023,52,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,4,3374,0,0
2023100105,2023-10-01,4,3,39,PIT,HOU,0,0,65,1,0,"15-K.FAIRBAIRN KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,3381,0,0
2023100105,2023-10-01,4,3,39,PIT,HOU,1,10,25,0,0,(3:39) (SHOTGUN) 30-J.WARREN RIGHT GUARD TO PIT 30 FOR 5 YARDS (48-C.HARRIS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,4,3381,0,0
2023100105,2023-10-01,4,3,39,HOU,PIT,0,0,85,1,0,"15-K.FAIRBAIRN EXTRA POINT IS GOOD, CENTER-46-J.WEEKS, HOLDER-16-T.ZENTNER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,4,3381,0,0
2023100105,2023-10-01,4,3,23,PIT,HOU,2,5,30,0,0,(3:23) (SHOTGUN) 30-J.WARREN LEFT GUARD TO PIT 34 FOR 4 YARDS (39-H.TO'OTO'O).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,30,OWN,0,,0,,0,4,3397,0,0
2023100105,2023-10-01,4,2,48,PIT,HOU,3,1,34,1,0,(2:48) (SHOTGUN) 30-J.WARREN RIGHT GUARD TO PIT 40 FOR 6 YARDS (55-J.HUGHES; 48-C.HARRIS).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,34,OWN,0,,0,,0,4,3432,0,0
2023100105,2023-10-01,4,2,9,PIT,HOU,1,10,40,0,0,(2:09) (SHOTGUN) 10-M.TRUBISKY PASS SHORT MIDDLE TO 30-J.WARREN TO PIT 44 FOR 4 YARDS (25-G.ARNOLD).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,4,3471,0,0
2023100105,2023-10-01,4,2,0,PIT,HOU,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,3480,0,0
2023100105,2023-10-01,4,2,0,PIT,HOU,2,6,44,0,0,"(2:00) (SHOTGUN) 30-J.WARREN UP THE MIDDLE TO PIT 46 FOR 2 YARDS (25-G.ARNOLD, 94-K.DAVIS).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,44,OWN,0,,0,,0,4,3480,0,0
2023100105,2023-10-01,4,1,22,PIT,HOU,3,4,46,1,0,(1:22) (SHOTGUN) 10-M.TRUBISKY PASS SHORT LEFT TO 30-J.WARREN TO HOU 48 FOR 6 YARDS (25-G.ARNOLD).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,4,3518,0,0
2023100105,2023-10-01,4,0,43,PIT,HOU,1,10,52,0,0,(:43) (SHOTGUN) 30-J.WARREN UP THE MIDDLE TO HOU 44 FOR 4 YARDS (53-B.CASHMAN).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OPP,0,,0,,0,4,3557,0,0
2023100105,2023-10-01,4,0,0,PIT,HOU,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,3600,0,0
