GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,TB,NO
2023100107,2023-10-01,2,8,42,TB,NO,0,0,100,1,0,TIMEOUT #1 BY TB AT 08:42.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1278,0,0
2023100107,2023-10-01,2,8,2,TB,NO,3,7,77,0,0,"(8:02) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE DEEP LEFT TO 13-M.EVANS. PENALTY ON NO-23-M.LATTIMORE, DEFENSIVE PASS INTERFERENCE, 8 YARDS, ENFORCED AT NO 23 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,23,OPP,1,NO,1,DEFENSIVE PASS INTERFERENCE,8,1318,0,0
2023100107,2023-10-01,2,7,58,TB,NO,1,10,85,0,0,"(7:58) 1-R.WHITE LEFT TACKLE TO NO 14 FOR 1 YARD (20-P.WERNER, 94-C.JORDAN).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,15,OPP,0,,0,,0,1322,0,0
2023100107,2023-10-01,2,7,21,TB,NO,2,9,86,0,0,(7:21) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 14-C.GODWIN TO NO 13 FOR 1 YARD (94-C.JORDAN).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,1359,0,0
2023100107,2023-10-01,2,6,40,TB,NO,3,8,87,1,0,(6:40) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 1-R.WHITE TO NO 2 FOR 11 YARDS (56-D.DAVIS).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,1400,0,0
2023100107,2023-10-01,2,6,10,TB,NO,1,2,98,0,0,(6:10) (NO HUDDLE) 6-B.MAYFIELD PASS INCOMPLETE SHORT RIGHT.,0,2023,0,NO HUDDLE,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,1430,0,0
2023100107,2023-10-01,2,6,2,TB,NO,2,2,98,0,0,(6:02) (SHOTGUN) 21-K.VAUGHN RIGHT GUARD TO NO 4 FOR -2 YARDS (97-M.ROACH).,0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,2,OPP,0,,0,,0,1438,0,0
2023100107,2023-10-01,2,5,25,TB,NO,3,4,96,0,0,"(5:25) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 88-C.OTTON FOR 4 YARDS, TOUCHDOWN [94-C.JORDAN]. PENALTY ON NO-93-N.SHEPHERD, ROUGHING THE PASSER, 15 YARDS, ENFORCED BETWEEN DOWNS.",0,2023,4,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,4,OPP,1,NO,0,ROUGHING THE PASSER,15,1475,0,0
2023100107,2023-10-01,2,5,19,TB,NO,0,0,85,1,0,"4-C.MCLAUGHLIN EXTRA POINT IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1481,0,0
2023100107,2023-10-01,2,5,19,NO,TB,0,0,100,1,0,TIMEOUT AT 05:19.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1481,0,0
2023100107,2023-10-01,2,5,19,NO,TB,0,0,100,1,0,"5-J.CAMARDA KICKS 38 YARDS FROM 50 TO NO 12, FAIR CATCH BY 22-R.SHAHEED.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1481,0,0
2023100107,2023-10-01,2,5,19,NO,TB,1,10,25,0,0,(5:19) 41-A.KAMARA RIGHT TACKLE TO NO 28 FOR 3 YARDS (92-W.GHOLSTON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,1481,0,0
2023100107,2023-10-01,2,4,49,NO,TB,2,7,28,0,0,(4:49) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT LEFT TO 12-C.OLAVE (27-Z.MCCOLLUM).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1511,0,0
2023100107,2023-10-01,2,4,46,NO,TB,3,7,28,1,0,(4:46) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 22-R.SHAHEED RAN OB AT NO 38 FOR 10 YARDS.,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1514,0,0
2023100107,2023-10-01,2,4,11,NO,TB,1,10,38,0,0,(4:11) (SHOTGUN) 25-K.MILLER LEFT TACKLE TO NO 41 FOR 3 YARDS (31-A.WINFIELD).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,38,OWN,0,,0,,0,1549,0,0
2023100107,2023-10-01,2,3,36,NO,TB,2,7,41,0,0,(3:36) (SHOTGUN) 41-A.KAMARA RIGHT GUARD TO NO 44 FOR 3 YARDS (54-L.DAVID; 45-D.WHITE).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,41,OWN,0,,0,,0,1584,0,0
2023100107,2023-10-01,2,3,1,NO,TB,3,4,44,0,0,(3:01) (SHOTGUN) 4-D.CARR SACKED AT NO 40 FOR -4 YARDS (31-A.WINFIELD).,0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1619,0,0
2023100107,2023-10-01,2,2,17,NO,TB,4,8,40,0,0,"(2:17) 39-L.HEDLEY PUNTS 52 YARDS TO TB 8, CENTER-49-Z.WOOD. 83-D.THOMPKINS TO TB 15 FOR 7 YARDS (49-Z.WOOD; 52-D.JACKSON). PENALTY ON NO-49-Z.WOOD, INELIGIBLE DOWNFIELD KICK, 5 YARDS, ENFORCED AT TB 15.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,40,OWN,1,NO,0,INELIGIBLE DOWNFIELD KICK,5,1663,0,0
2023100107,2023-10-01,2,2,6,NO,TB,0,0,100,1,0,TIMEOUT AT 02:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1674,0,0
2023100107,2023-10-01,2,2,6,TB,NO,1,10,20,1,0,"(2:06) (SHOTGUN) 1-R.WHITE RIGHT END TO TB 31 FOR 11 YARDS (27-I.YIADOM, 56-D.DAVIS).",0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,20,OWN,0,,0,,0,1674,0,0
2023100107,2023-10-01,2,2,0,TB,NO,1,10,31,0,0,"(2:00) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 13-M.EVANS TO TB 35 FOR 4 YARDS (1-A.TAYLOR, 56-D.DAVIS).",0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1680,0,0
2023100107,2023-10-01,2,2,0,TB,NO,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023100107,2023-10-01,2,1,43,TB,NO,2,6,35,0,0,"(1:43) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 10-T.PALMER PUSHED OB AT TB 40 FOR 5 YARDS (1-A.TAYLOR).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1697,0,0
2023100107,2023-10-01,2,1,38,TB,NO,3,1,40,1,0,(1:38) (SHOTGUN) 1-R.WHITE LEFT GUARD TO TB 45 FOR 5 YARDS (93-N.SHEPHERD; 99-K.SAUNDERS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,40,OWN,0,,0,,0,1702,0,0
2023100107,2023-10-01,2,1,21,TB,NO,1,10,45,1,0,"(1:21) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 83-D.THOMPKINS TO NO 29 FOR 26 YARDS (23-M.LATTIMORE).",0,2023,26,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1719,0,0
2023100107,2023-10-01,2,0,59,TB,NO,1,10,71,0,0,"(:59) (SHOTGUN) 1-R.WHITE LEFT GUARD PUSHED OB AT NO 11 FOR 18 YARDS (32-T.MATHIEU). PENALTY ON TB-10-T.PALMER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NO 19.",0,2023,18,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT GUARD,29,OPP,1,TB,0,OFFENSIVE HOLDING,10,1741,0,0
2023100107,2023-10-01,2,0,59,TB,NO,0,0,100,1,0,TIMEOUT #2 BY NO AT 00:59.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1741,0,0
2023100107,2023-10-01,2,0,51,TB,NO,1,10,71,0,0,(:51) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 14-C.GODWIN PUSHED OB AT NO 21 FOR 8 YARDS (20-P.WERNER).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1749,0,0
2023100107,2023-10-01,2,0,46,TB,NO,2,2,79,0,0,"(:46) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS DEEP RIGHT INTENDED FOR 14-C.GODWIN INTERCEPTED BY 27-I.YIADOM AT NO 1. 27-I.YIADOM TO NO 1 FOR NO GAIN (14-C.GODWIN).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,21,OPP,0,,0,,0,1754,0,0
2023100107,2023-10-01,2,0,41,NO,TB,1,10,1,0,0,"(:41) 46-A.PRENTICE RIGHT GUARD TO NO 6 FOR 5 YARDS (31-A.WINFIELD; 96-G.GAINES). FUMBLES (31-A.WINFIELD), RECOVERED BY TB-31-A.WINFIELD AT NO 6.",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,RIGHT GUARD,1,OWN,0,,0,,0,1759,0,0
2023100107,2023-10-01,2,0,29,TB,NO,1,6,94,0,0,"(:29) (SHOTGUN) 1-R.WHITE RIGHT GUARD TO NO 1 FOR 5 YARDS (93-N.SHEPHERD; 24-J.ABRAM). INJURY UPDATE: TB 13-M.EVANS, HAMSTRING, QUESTIONABLE TO RETURN.",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,6,OPP,0,,0,,0,1771,0,0
2023100107,2023-10-01,2,0,22,TB,NO,2,1,99,1,0,"(:22) 6-B.MAYFIELD PASS SHORT RIGHT TO 10-T.PALMER FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,1,OPP,0,,0,,0,1778,0,0
2023100107,2023-10-01,2,0,22,TB,NO,0,0,100,1,0,TIMEOUT #2 BY TB AT 00:22.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1778,0,0
2023100107,2023-10-01,2,0,19,NO,TB,0,0,100,1,0,TIMEOUT AT 00:19.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1781,0,0
2023100107,2023-10-01,2,0,19,NO,TB,0,0,65,1,0,5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO NO 0. 22-R.SHAHEED TO NO 17 FOR 17 YARDS (52-K.BRITT).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1781,0,0
2023100107,2023-10-01,2,0,19,TB,NO,0,0,85,1,0,"4-C.MCLAUGHLIN EXTRA POINT IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1781,0,0
2023100107,2023-10-01,2,0,15,NO,TB,1,10,17,0,0,(:15) 4-D.CARR KNEELS TO NO 16 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,1785,0,0
2023100107,2023-10-01,2,0,0,NO,TB,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023100107,2023-10-01,3,15,0,TB,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK. INJURY UPDATE: NO 28-L.JOHNSON, HAMSTRING, QUESTIONABLE TO RETURN.  83-J.JOHNSON, CALF, OUT.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023100107,2023-10-01,3,15,0,TB,NO,1,10,25,0,0,(15:00) 1-R.WHITE RIGHT GUARD TO TB 26 FOR 1 YARD (93-N.SHEPHERD; 99-K.SAUNDERS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,1800,0,0
2023100107,2023-10-01,3,14,21,TB,NO,2,9,26,0,0,(14:21) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 1-R.WHITE TO TB 27 FOR 1 YARD (96-C.GRANDERSON).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1839,0,0
2023100107,2023-10-01,3,13,44,TB,NO,3,8,27,0,0,(13:44) (SHOTGUN) 6-B.MAYFIELD SACKED AT TB 20 FOR -7 YARDS (90-B.BRESEE).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1876,0,0
2023100107,2023-10-01,3,13,7,TB,NO,4,15,20,0,0,"(13:07) 5-J.CAMARDA PUNTS 50 YARDS TO NO 30, CENTER-97-Z.TRINER. 22-R.SHAHEED RAN OB AT NO 45 FOR 15 YARDS (44-S.TUCKER). PENALTY ON TB-18-R.JARRETT, UNSPORTSMANLIKE CONDUCT, OFFSETTING, ENFORCED AT TB 20 - NO PLAY. PENALTY ON NO-0-U.AMADI, OFFENSIVE HOLDING, OFFSETTING.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,20,OWN,1,TB,1,UNSPORTSMANLIKE CONDUCT,0,1913,0,0
2023100107,2023-10-01,3,12,57,TB,NO,4,15,20,0,0,"(12:57) 5-J.CAMARDA PUNTS 63 YARDS TO NO 17, CENTER-97-Z.TRINER. 22-R.SHAHEED TO NO 46 FOR 29 YARDS (52-K.BRITT, 41-K.KIEFT). INJURY UPDATE: TB 13-M.EVANS, HAMSTRING, OUT.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1923,0,0
2023100107,2023-10-01,3,12,45,NO,TB,0,0,100,1,0,TIMEOUT AT 12:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1935,0,0
2023100107,2023-10-01,3,12,45,NO,TB,1,10,46,0,0,"(12:45) PENALTY ON NO-78-E.MCCOY, FALSE START, 5 YARDS, ENFORCED AT NO 46 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,46,OWN,1,NO,1,FALSE START,5,1935,0,0
2023100107,2023-10-01,3,12,45,NO,TB,1,15,41,0,0,"(12:45) 67-L.YOUNG REPORTED IN AS ELIGIBLE.  4-D.CARR SACKED AT NO 38 FOR -3 YARDS (7-S.BARRETT). PENALTY ON TB-7-S.BARRETT, FACE MASK, 15 YARDS, ENFORCED AT NO 41 - NO PLAY.",0,2023,-3,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,41,OWN,1,TB,1,FACE MASK,15,1935,0,0
2023100107,2023-10-01,3,12,26,NO,TB,1,10,56,0,0,(12:26) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 41-A.KAMARA PUSHED OB AT 50 FOR -6 YARDS (31-A.WINFIELD).,0,2023,-6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1954,0,0
2023100107,2023-10-01,3,11,44,NO,TB,2,16,100,0,0,(11:44) 67-L.YOUNG REPORTED IN AS ELIGIBLE.  4-D.CARR PASS INCOMPLETE DEEP RIGHT TO 12-C.OLAVE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1996,0,0
2023100107,2023-10-01,3,11,38,NO,TB,3,16,100,0,0,(11:38) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP RIGHT TO 12-C.OLAVE (31-A.WINFIELD).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2002,0,0
2023100107,2023-10-01,3,11,30,NO,TB,4,16,100,0,0,"(11:30) 39-L.HEDLEY PUNTS 38 YARDS TO TB 12, CENTER-49-Z.WOOD, FAIR CATCH BY 83-D.THOMPKINS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2010,0,0
2023100107,2023-10-01,3,11,23,NO,TB,0,0,100,1,0,TIMEOUT AT 11:23.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2017,0,0
2023100107,2023-10-01,3,11,23,TB,NO,1,10,12,0,0,(11:23) 6-B.MAYFIELD SCRAMBLES LEFT END RAN OB AT TB 16 FOR 4 YARDS (56-D.DAVIS).,0,2023,4,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,2017,0,0
2023100107,2023-10-01,3,10,45,TB,NO,2,6,16,1,0,(10:45) 1-R.WHITE RIGHT GUARD TO TB 23 FOR 7 YARDS (94-C.JORDAN).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,16,OWN,0,,0,,0,2055,0,0
2023100107,2023-10-01,3,10,6,TB,NO,1,10,23,0,0,(10:06) 21-K.VAUGHN LEFT GUARD TO TB 31 FOR 8 YARDS (94-C.JORDAN).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,23,OWN,0,,0,,0,2094,0,0
2023100107,2023-10-01,3,9,40,TB,NO,2,2,31,0,0,"(9:40) (NO HUDDLE, SHOTGUN) 21-K.VAUGHN LEFT TACKLE TO TB 32 FOR 1 YARD (24-J.ABRAM; 97-M.ROACH).",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,31,OWN,0,,0,,0,2120,0,0
2023100107,2023-10-01,3,8,57,TB,NO,3,1,32,0,0,(8:57) (SHOTGUN) 21-K.VAUGHN RIGHT GUARD TO TB 32 FOR NO GAIN (97-M.ROACH; 90-B.BRESEE).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,32,OWN,0,,0,,0,2163,0,0
2023100107,2023-10-01,3,8,12,TB,NO,4,1,32,0,0,"(8:12) (RUN FORMATION) PENALTY ON TB-6-B.MAYFIELD, DELAY OF GAME, 4 YARDS, ENFORCED AT TB 32 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,32,OWN,1,TB,1,DELAY OF GAME,4,2208,0,0
2023100107,2023-10-01,3,8,9,TB,NO,4,5,28,0,0,"(8:09) 5-J.CAMARDA PUNTS 59 YARDS TO NO 13, CENTER-97-Z.TRINER. 22-R.SHAHEED TO NO 29 FOR 16 YARDS (26-K.MERRIWEATHER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2211,0,0
2023100107,2023-10-01,3,7,58,NO,TB,0,0,100,1,0,TIMEOUT AT 07:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2222,0,0
2023100107,2023-10-01,3,7,58,NO,TB,1,10,29,0,0,(7:58) 41-A.KAMARA RIGHT GUARD TO NO 38 FOR 9 YARDS (30-D.DELANEY).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,29,OWN,0,,0,,0,2222,0,0
2023100107,2023-10-01,3,7,20,NO,TB,2,1,38,1,0,(7:20) 41-A.KAMARA RIGHT GUARD TO NO 44 FOR 6 YARDS (31-A.WINFIELD; 29-C.IZIEN).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OWN,0,,0,,0,2260,0,0
2023100107,2023-10-01,3,6,37,NO,TB,1,10,44,0,0,(6:37) (SHOTGUN) 7-T.HILL LEFT GUARD TO NO 47 FOR 3 YARDS (31-A.WINFIELD).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,44,OWN,0,,0,,0,2303,0,0
2023100107,2023-10-01,3,6,2,NO,TB,2,7,47,1,0,(6:02) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 13-M.THOMAS TO TB 45 FOR 8 YARDS (29-C.IZIEN).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2338,0,0
2023100107,2023-10-01,3,5,30,NO,TB,1,10,55,1,0,(5:30) (SHOTGUN) 41-A.KAMARA RIGHT TACKLE TO TB 32 FOR 13 YARDS (30-D.DELANEY).,0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,45,OPP,0,,0,,0,2370,0,0
2023100107,2023-10-01,3,4,48,NO,TB,1,10,68,0,0,"(4:48) 67-L.YOUNG REPORTED IN AS ELIGIBLE.  41-A.KAMARA RIGHT TACKLE TO TB 31 FOR 1 YARD (90-L.HALL, 45-D.WHITE).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,32,OPP,0,,0,,0,2412,0,0
2023100107,2023-10-01,3,4,10,NO,TB,2,9,69,0,0,(4:10) (SHOTGUN) 7-T.HILL SCRAMBLES RIGHT GUARD TO TB 27 FOR 4 YARDS (9-J.TRYON).,0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,2450,0,0
2023100107,2023-10-01,3,3,23,NO,TB,3,5,73,1,0,(3:23) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 41-A.KAMARA PUSHED OB AT TB 19 FOR 8 YARDS (27-Z.MCCOLLUM).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,2497,0,0
2023100107,2023-10-01,3,2,48,NO,TB,1,10,81,0,0,(2:48) (SHOTGUN) 7-T.HILL SACKED AT TB 22 FOR -3 YARDS (50-V.VEA).,0,2023,-3,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,2532,0,0
2023100107,2023-10-01,3,2,9,NO,TB,2,13,78,0,0,(2:09) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 12-C.OLAVE RAN OB AT TB 18 FOR 4 YARDS (24-C.DAVIS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,2571,0,0
2023100107,2023-10-01,3,1,32,NO,TB,3,9,82,0,0,(1:32) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 41-A.KAMARA TO TB 14 FOR 4 YARDS (54-L.DAVID; 29-C.IZIEN).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,2608,0,0
2023100107,2023-10-01,3,0,52,NO,TB,4,5,86,0,0,"(:52) 19-B.GRUPE 32 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,2648,0,0
2023100107,2023-10-01,3,0,49,TB,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2651,0,0
2023100107,2023-10-01,3,0,49,NO,TB,0,0,100,1,0,TIMEOUT AT 00:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2651,0,0
2023100107,2023-10-01,3,0,49,TB,NO,1,10,25,0,0,(:49) 1-R.WHITE RIGHT GUARD TO TB 28 FOR 3 YARDS (55-I.FOSKEY).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,2651,0,0
2023100107,2023-10-01,3,0,12,TB,NO,2,7,28,1,0,(:12) 6-B.MAYFIELD PASS DEEP LEFT TO 14-C.GODWIN PUSHED OB AT NO 40 FOR 32 YARDS (1-A.TAYLOR).,0,2023,32,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2688,0,0
