GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,TEN,CIN
2023100109,2023-10-01,2,12,27,TEN,CIN,3,14,37,0,0,(12:27) (SHOTGUN) 17-R.TANNEHILL PASS SHORT MIDDLE TO 85-C.OKONKWO TO TEN 43 FOR 6 YARDS (29-C.TAYLOR-BRITT).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1053,0,0
2023100109,2023-10-01,2,11,44,TEN,CIN,4,8,43,0,0,"(11:44) 4-R.STONEHOUSE PUNTS 48 YARDS TO CIN 9, CENTER-46-M.COX, FAIR CATCH BY 16-T.IRWIN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1096,0,0
2023100109,2023-10-01,2,11,38,CIN,TEN,1,10,9,1,0,(11:38) (SHOTGUN) 28-J.MIXON UP THE MIDDLE TO CIN 22 FOR 13 YARDS (31-K.BYARD).,0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,9,OWN,0,,0,,0,1102,0,0
2023100109,2023-10-01,2,11,38,TEN,CIN,0,0,100,1,0,TIMEOUT AT 11:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1102,0,0
2023100109,2023-10-01,2,11,1,CIN,TEN,1,10,22,0,0,"(11:01) 28-J.MIXON RIGHT TACKLE TO CIN 24 FOR 2 YARDS (95-K.PEKO, 50-J.GIBBENS).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,22,OWN,0,,0,,0,1139,0,0
2023100109,2023-10-01,2,10,20,CIN,TEN,2,8,24,0,0,"(10:20) (SHOTGUN) 32-T.WILLIAMS RIGHT TACKLE TO CIN 28 FOR 4 YARDS (2-A.AL-SHAAIR, 96-D.AUTRY).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,24,OWN,0,,0,,0,1180,0,0
2023100109,2023-10-01,2,9,39,CIN,TEN,3,4,28,0,0,(9:39) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT LEFT TO 83-T.BOYD (2-A.AL-SHAAIR) [2-A.AL-SHAAIR].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1221,0,0
2023100109,2023-10-01,2,9,35,CIN,TEN,4,4,28,0,0,"(9:35) 10-B.ROBBINS PUNTS 62 YARDS TO TEN 10, CENTER-48-C.ADOMITIS. 12-M.KINSEY PUSHED OB AT TEN 22 FOR 12 YARDS (84-M.WILCOX).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1225,0,0
2023100109,2023-10-01,2,9,25,TEN,CIN,1,10,22,0,0,(9:25) (SHOTGUN) 22-D.HENRY LEFT GUARD TO TEN 27 FOR 5 YARDS (33-N.SCOTT).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,22,OWN,0,,0,,0,1235,0,0
2023100109,2023-10-01,2,9,25,TEN,CIN,0,0,100,1,0,TIMEOUT AT 09:25.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1235,0,0
2023100109,2023-10-01,2,8,41,TEN,CIN,2,5,27,0,0,(8:41) 17-R.TANNEHILL SACKED AT TEN 25 FOR -2 YARDS (99-M.MURPHY).,0,2023,-2,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1279,0,0
2023100109,2023-10-01,2,7,56,TEN,CIN,3,7,25,1,0,(7:56) (SHOTGUN) 17-R.TANNEHILL PASS DEEP RIGHT TO 10-D.HOPKINS PUSHED OB AT CIN 37 FOR 38 YARDS (29-C.TAYLOR-BRITT).,0,2023,38,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1324,0,0
2023100109,2023-10-01,2,7,14,TEN,CIN,1,10,63,1,0,"(7:14) 17-R.TANNEHILL PASS SHORT MIDDLE TO 81-J.WHYLE TO CIN 13 FOR 24 YARDS (33-N.SCOTT, 23-D.HILL).",0,2023,24,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1366,0,0
2023100109,2023-10-01,2,6,36,TEN,CIN,1,10,87,1,0,"(6:36) 17-R.TANNEHILL PASS SHORT RIGHT TO 15-N.WESTBROOK-IKHINE FOR 13 YARDS, TOUCHDOWN.",0,2023,13,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,1404,0,0
2023100109,2023-10-01,2,6,31,TEN,CIN,0,0,85,1,0,"6-N.FOLK EXTRA POINT IS GOOD, CENTER-46-M.COX, HOLDER-4-R.STONEHOUSE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1409,0,0
2023100109,2023-10-01,2,6,31,TEN,CIN,0,0,100,1,0,TIMEOUT AT 06:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1409,0,0
2023100109,2023-10-01,2,6,31,CIN,TEN,0,0,65,1,0,"6-N.FOLK KICKS 65 YARDS FROM TEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1409,0,0
2023100109,2023-10-01,2,6,31,CIN,TEN,1,10,25,0,0,(6:31) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT LEFT TO 1-J.CHASE (50-J.GIBBENS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1409,0,0
2023100109,2023-10-01,2,6,29,CIN,TEN,2,10,25,0,0,(6:29) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE DEEP RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1411,0,0
2023100109,2023-10-01,2,6,23,CIN,TEN,3,10,25,0,0,(6:23) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 89-D.SAMPLE TO CIN 24 FOR -1 YARDS (21-R.MCCREARY).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1417,0,0
2023100109,2023-10-01,2,5,47,CIN,TEN,4,11,24,0,0,"(5:47) 10-B.ROBBINS PUNTS 53 YARDS TO TEN 23, CENTER-48-C.ADOMITIS. 12-M.KINSEY TO TEN 27 FOR 4 YARDS (26-T.ANDERSON; 80-A.IOSIVAS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1453,0,0
2023100109,2023-10-01,2,5,39,TEN,CIN,1,10,27,0,0,(5:39) 17-R.TANNEHILL PASS INCOMPLETE DEEP RIGHT TO 11-C.MOORE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1461,0,0
