GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,SF,ARI
2023100112,2023-10-01,2,1,56,ARI,SF,2,10,37,0,0,(1:56) (SHOTGUN) 6-J.CONNER RIGHT END TO ARI 44 FOR 7 YARDS (57-D.GREENLAW; 98-J.HARGRAVE).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,37,OWN,0,,0,,0,1684,0,0
2023100112,2023-10-01,2,1,12,ARI,SF,3,3,44,1,0,(1:12) (SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 2-M.BROWN TO 50 FOR 6 YARDS (2-D.LENOIR).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1728,0,0
2023100112,2023-10-01,2,0,50,ARI,SF,1,10,100,0,0,"(:50) (NO HUDDLE, SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 31-E.DEMERCADO TO SF 49 FOR 1 YARD (57-D.GREENLAW).",0,2023,1,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1750,0,0
2023100112,2023-10-01,2,0,42,ARI,SF,2,9,51,0,0,(:42) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE DEEP LEFT TO 2-M.BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1758,0,0
2023100112,2023-10-01,2,0,42,ARI,SF,0,0,100,1,0,TIMEOUT #1 BY ARI AT 00:42.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1758,0,0
2023100112,2023-10-01,2,0,37,ARI,SF,3,9,51,1,0,(:37) (SHOTGUN) 9-J.DOBBS PASS DEEP LEFT TO 14-MI.WILSON TO SF 16 FOR 33 YARDS (20-A.THOMAS).,0,2023,33,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1763,0,0
2023100112,2023-10-01,2,0,28,ARI,SF,0,0,100,1,0,TIMEOUT #2 BY ARI AT 00:28.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1772,0,0
2023100112,2023-10-01,2,0,28,ARI,SF,1,10,84,0,0,"(:28) (SHOTGUN) 9-J.DOBBS PASS DEEP LEFT TO 14-MI.WILSON FOR 16 YARDS, TOUCHDOWN. PENALTY ON SF-97-N.BOSA, DEFENSIVE OFFSIDE, DECLINED.",0,2023,16,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,1,0,0,,16,OPP,0,SF,0,DEFENSIVE OFFSIDE,0,1772,0,0
2023100112,2023-10-01,2,0,23,SF,ARI,1,10,25,0,0,(:23) 13-B.PURDY KNEELS TO SF 24 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1777,0,0
2023100112,2023-10-01,2,0,23,SF,ARI,0,0,100,1,0,TIMEOUT #1 BY SF AT 00:23.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1777,0,0
2023100112,2023-10-01,2,0,23,SF,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1777,0,0
2023100112,2023-10-01,2,0,23,SF,ARI,0,0,100,1,0,TIMEOUT AT 00:23.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1777,0,0
2023100112,2023-10-01,2,0,23,ARI,SF,0,0,85,1,0,"5-M.PRATER EXTRA POINT IS GOOD, CENTER-46-A.BREWER, HOLDER-16-N.COONEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1777,0,0
2023100112,2023-10-01,2,0,0,SF,ARI,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023100112,2023-10-01,3,15,0,SF,ARI,0,0,65,1,0,5-M.PRATER KICKS 70 YARDS FROM ARI 35 TO SF -5. 3-R.MCCLOUD TO SF 13 FOR 18 YARDS (29-K.BOYD).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023100112,2023-10-01,3,14,56,SF,ARI,1,10,13,0,0,(14:56) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 83-W.SNEAD TO SF 22 FOR 9 YARDS (25-Z.COLLINS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,1804,0,0
2023100112,2023-10-01,3,14,16,SF,ARI,2,1,22,1,0,(14:16) 23-C.MCCAFFREY LEFT GUARD TO SF 32 FOR 10 YARDS (55-D.STILLS).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,22,OWN,0,,0,,0,1844,0,0
2023100112,2023-10-01,3,13,39,SF,ARI,1,10,32,1,0,(13:39) (SHOTGUN) 13-B.PURDY PASS DEEP RIGHT TO 11-B.AIYUK PUSHED OB AT ARI 43 FOR 25 YARDS (22-K.WALLACE).,0,2023,25,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1881,0,0
2023100112,2023-10-01,3,12,58,SF,ARI,1,10,57,1,0,(12:58) 13-B.PURDY PASS SHORT RIGHT TO 23-C.MCCAFFREY TO ARI 32 FOR 11 YARDS (7-K.WHITE).,0,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1922,0,0
2023100112,2023-10-01,3,12,15,SF,ARI,1,10,68,0,0,(12:15) (SHOTGUN) 19-D.SAMUEL LEFT TACKLE TO ARI 34 FOR -2 YARDS (13-K.CLARK).,0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,32,OPP,0,,0,,0,1965,0,0
2023100112,2023-10-01,3,11,39,SF,ARI,2,12,66,0,0,(11:39) 13-B.PURDY SACKED AT ARI 46 FOR -12 YARDS (45-D.GARDECK).,0,2023,-12,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,2001,0,0
2023100112,2023-10-01,3,10,52,SF,ARI,3,24,54,0,0,(10:52) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT TO 23-C.MCCAFFREY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,2048,0,0
2023100112,2023-10-01,3,10,52,SF,ARI,0,0,100,1,0,TIMEOUT #1 BY SF AT 10:52.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2048,0,0
2023100112,2023-10-01,3,10,48,SF,ARI,4,24,54,0,0,"(10:48) 18-M.WISHNOWSKY PUNTS 45 YARDS TO ARI 1, CENTER-46-T.PEPPER, DOWNED BY SF-48-O.BURKS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,2052,0,0
2023100112,2023-10-01,3,10,37,SF,ARI,0,0,100,1,0,TIMEOUT AT 10:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2063,0,0
2023100112,2023-10-01,3,10,37,ARI,SF,1,10,1,0,0,(10:37) 9-J.DOBBS UP THE MIDDLE TO ARI 3 FOR 2 YARDS (54-F.WARNER).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,1,OWN,0,,0,,0,2063,0,0
2023100112,2023-10-01,3,10,3,ARI,SF,2,8,3,0,0,(10:03) (SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 2-M.BROWN RAN OB AT ARI 10 FOR 7 YARDS.,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,3,OWN,0,,0,,0,2097,0,0
2023100112,2023-10-01,3,9,30,ARI,SF,3,1,10,1,0,(9:30) 9-J.DOBBS UP THE MIDDLE TO ARI 12 FOR 2 YARDS (54-F.WARNER).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,10,OWN,0,,0,,0,2130,0,0
2023100112,2023-10-01,3,8,51,ARI,SF,1,10,12,1,0,(8:51) 6-J.CONNER LEFT END RAN OB AT ARI 23 FOR 11 YARDS (57-D.GREENLAW).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,12,OWN,0,,0,,0,2169,0,0
2023100112,2023-10-01,3,8,10,ARI,SF,1,10,23,0,0,(8:10) 9-J.DOBBS SCRAMBLES LEFT END RAN OB AT ARI 26 FOR 3 YARDS (94-C.FERRELL).,0,2023,3,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,2210,0,0
2023100112,2023-10-01,3,7,33,ARI,SF,2,7,26,0,0,"(7:33) (SHOTGUN) 6-J.CONNER RIGHT TACKLE TO ARI 32 FOR 6 YARDS (54-F.WARNER, 91-A.ARMSTEAD).",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,26,OWN,0,,0,,0,2247,0,0
2023100112,2023-10-01,3,6,58,ARI,SF,3,1,32,0,0,"(6:58) 9-J.DOBBS UP THE MIDDLE TO ARI 33 FOR 1 YARD (91-A.ARMSTEAD; 54-F.WARNER). PENALTY ON SF-91-A.ARMSTEAD, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT ARI 32 - NO PLAY.",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,32,OWN,1,SF,1,DEFENSIVE OFFSIDE,5,2282,0,0
2023100112,2023-10-01,3,6,34,ARI,SF,1,10,37,1,0,(6:34) (SHOTGUN) 9-J.DOBBS PASS DEEP RIGHT TO 2-M.BROWN RAN OB AT SF 22 FOR 41 YARDS (31-T.GIPSON).,0,2023,41,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,2306,0,0
2023100112,2023-10-01,3,5,59,ARI,SF,1,10,78,0,0,(5:59) 31-E.DEMERCADO LEFT TACKLE TO SF 19 FOR 3 YARDS (2-D.LENOIR).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,22,OPP,0,,0,,0,2341,0,0
2023100112,2023-10-01,3,5,23,ARI,SF,2,7,81,0,0,(5:23) 9-J.DOBBS PASS SHORT RIGHT TO 85-T.MCBRIDE TO SF 14 FOR 5 YARDS (54-F.WARNER). SF-57-D.GREENLAW WAS INJURED DURING THE PLAY.,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,2377,0,0
2023100112,2023-10-01,3,5,6,ARI,SF,0,0,100,1,0,TIMEOUT AT 05:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2394,0,0
2023100112,2023-10-01,3,4,59,ARI,SF,3,2,86,1,0,"(4:59) (SHOTGUN) 9-J.DOBBS RIGHT END TO SF 8 FOR 6 YARDS (91-A.ARMSTEAD, 31-T.GIPSON).",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,14,OPP,0,,0,,0,2401,0,0
2023100112,2023-10-01,3,4,17,ARI,SF,1,8,92,1,0,"(4:17) (SHOTGUN) 9-J.DOBBS PASS SHORT MIDDLE TO 14-MI.WILSON FOR 8 YARDS, TOUCHDOWN.",0,2023,8,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,2443,0,0
2023100112,2023-10-01,3,4,12,SF,ARI,0,0,100,1,0,TIMEOUT AT 04:12.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2448,0,0
2023100112,2023-10-01,3,4,12,SF,ARI,1,10,25,1,0,(4:12) (SHOTGUN) 13-B.PURDY PASS DEEP RIGHT TO 11-B.AIYUK TO ARI 41 FOR 34 YARDS (34-J.THOMPSON).,0,2023,34,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2448,0,0
2023100112,2023-10-01,3,4,12,SF,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2448,0,0
2023100112,2023-10-01,3,4,12,ARI,SF,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 6-J.CONNER RUSHES LEFT END. ATTEMPT FAILS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,0,,2,OPP,0,,0,,0,2448,0,0
2023100112,2023-10-01,3,3,26,SF,ARI,1,10,59,0,0,(3:26) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 10-R.BELL TO ARI 34 FOR 7 YARDS (7-K.WHITE).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,2494,0,0
2023100112,2023-10-01,3,2,46,SF,ARI,2,3,66,1,0,(2:46) 23-C.MCCAFFREY UP THE MIDDLE TO ARI 24 FOR 10 YARDS (47-E.TURNER).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,2534,0,0
2023100112,2023-10-01,3,2,2,SF,ARI,1,10,76,0,0,(2:02) 23-C.MCCAFFREY RIGHT TACKLE TO ARI 26 FOR -2 YARDS (97-C.THOMAS).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,24,OPP,0,,0,,0,2578,0,0
2023100112,2023-10-01,3,1,23,SF,ARI,2,12,74,1,0,(1:23) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 23-C.MCCAFFREY PUSHED OB AT ARI 13 FOR 13 YARDS (7-K.WHITE).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,2617,0,0
2023100112,2023-10-01,3,0,41,SF,ARI,1,10,87,0,0,(:41) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 44-K.JUSZCZYK TO ARI 9 FOR 4 YARDS (22-K.WALLACE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,2659,0,0
2023100112,2023-10-01,3,0,0,SF,ARI,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023100112,2023-10-01,4,15,0,SF,ARI,2,6,91,1,0,(15:00) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 23-C.MCCAFFREY PUSHED OB AT ARI 2 FOR 7 YARDS (47-E.TURNER).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,2700,0,0
2023100112,2023-10-01,4,14,25,SF,ARI,1,2,98,1,0,"(14:25) (SHOTGUN) 23-C.MCCAFFREY LEFT GUARD FOR 2 YARDS, TOUCHDOWN.",0,2023,2,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,2,OPP,0,,0,,0,2735,0,0
2023100112,2023-10-01,4,14,22,ARI,SF,0,0,65,1,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2738,0,0
2023100112,2023-10-01,4,14,22,ARI,SF,1,10,25,0,0,"(14:22) (SHOTGUN) 9-J.DOBBS RIGHT END PUSHED OB AT ARI 42 FOR 17 YARDS (29-T.HUFANGA). PENALTY ON ARI-85-T.MCBRIDE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ARI 27.",0,2023,17,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,25,OWN,1,ARI,0,OFFENSIVE HOLDING,10,2738,0,0
2023100112,2023-10-01,4,14,22,SF,ARI,0,0,100,1,0,TIMEOUT AT 14:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2738,0,0
2023100112,2023-10-01,4,14,22,SF,ARI,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2738,0,0
2023100112,2023-10-01,4,14,1,ARI,SF,1,18,17,0,0,(14:01) (SHOTGUN) 9-J.DOBBS PASS SHORT RIGHT TO 86-Z.ERTZ TO ARI 29 FOR 12 YARDS (7-C.WARD) [97-N.BOSA].,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,2759,0,0
2023100112,2023-10-01,4,13,27,ARI,SF,2,6,29,0,0,(13:27) 9-J.DOBBS PASS INCOMPLETE SHORT RIGHT TO 87-G.SWAIM. ARI-72-H.FROHOLDT WAS INJURED DURING THE PLAY.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,2793,0,0
2023100112,2023-10-01,4,13,22,ARI,SF,3,6,29,1,0,(13:22) (SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 14-MI.WILSON PUSHED OB AT ARI 36 FOR 7 YARDS (26-I.OLIVER) [98-J.HARGRAVE].,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,2798,0,0
2023100112,2023-10-01,4,12,51,ARI,SF,1,10,36,1,0,(12:51) (SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 2-M.BROWN TO 50 FOR 14 YARDS (7-C.WARD; 31-T.GIPSON).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,2829,0,0
2023100112,2023-10-01,4,12,10,ARI,SF,1,10,100,0,0,(12:10) (SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 14-MI.WILSON PUSHED OB AT SF 47 FOR 3 YARDS (48-O.BURKS).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2870,0,0
2023100112,2023-10-01,4,11,31,ARI,SF,2,7,53,1,0,(11:31) (SHOTGUN) 9-J.DOBBS SCRAMBLES RIGHT END PUSHED OB AT SF 35 FOR 12 YARDS (29-T.HUFANGA).,0,2023,12,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,2909,0,0
2023100112,2023-10-01,4,10,51,ARI,SF,1,10,65,0,0,(10:51) (SHOTGUN) 9-J.DOBBS RIGHT END TO SF 35 FOR NO GAIN (57-D.GREENLAW).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,35,OPP,0,,0,,0,2949,0,0
2023100112,2023-10-01,4,10,5,ARI,SF,2,10,65,0,0,(10:05) 9-J.DOBBS PASS INCOMPLETE DEEP RIGHT TO 86-Z.ERTZ.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2995,0,0
2023100112,2023-10-01,4,9,59,ARI,SF,3,10,65,0,0,(9:59) (SHOTGUN) 9-J.DOBBS SACKED AT SF 43 FOR -8 YARDS (98-J.HARGRAVE).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3001,0,0
2023100112,2023-10-01,4,9,22,ARI,SF,4,18,57,0,0,"(9:22) 16-N.COONEY PUNTS 20 YARDS TO SF 23, CENTER-46-A.BREWER, DOWNED BY ARI-45-D.GARDECK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,3038,0,0
2023100112,2023-10-01,4,9,13,SF,ARI,1,10,23,0,0,"(9:13) 23-C.MCCAFFREY UP THE MIDDLE TO SF 29 FOR 6 YARDS (25-Z.COLLINS, 7-K.WHITE).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OWN,0,,0,,0,3047,0,0
2023100112,2023-10-01,4,9,13,SF,ARI,0,0,100,1,0,TIMEOUT AT 09:13.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3047,0,0
2023100112,2023-10-01,4,8,30,SF,ARI,2,4,29,1,0,(8:30) (SHOTGUN) 23-C.MCCAFFREY LEFT END PUSHED OB AT SF 45 FOR 16 YARDS (34-J.THOMPSON).,0,2023,16,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,29,OWN,0,,0,,0,3090,0,0
2023100112,2023-10-01,4,7,48,SF,ARI,1,10,45,0,0,(7:48) (SHOTGUN) 23-C.MCCAFFREY LEFT TACKLE TO ARI 49 FOR 6 YARDS (22-K.WALLACE; 45-D.GARDECK).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,45,OWN,0,,0,,0,3132,0,0
2023100112,2023-10-01,4,7,7,SF,ARI,2,4,51,1,0,(7:07) (SHOTGUN) 19-D.SAMUEL RIGHT END PUSHED OB AT ARI 44 FOR 5 YARDS (13-K.CLARK).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,49,OPP,0,,0,,0,3173,0,0
2023100112,2023-10-01,4,6,20,SF,ARI,1,10,56,0,0,(6:20) 24-J.MASON UP THE MIDDLE TO ARI 41 FOR 3 YARDS (95-L.FOTU).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,44,OPP,0,,0,,0,3220,0,0
2023100112,2023-10-01,4,6,14,SF,ARI,0,0,100,1,0,TIMEOUT #1 BY ARI AT 06:14.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3226,0,0
2023100112,2023-10-01,4,6,14,SF,ARI,2,7,59,0,0,(6:14) (SHOTGUN) 24-J.MASON UP THE MIDDLE TO ARI 38 FOR 3 YARDS (98-R.LOPEZ; 7-K.WHITE).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OPP,0,,0,,0,3226,0,0
2023100112,2023-10-01,4,6,8,SF,ARI,3,4,62,1,0,(6:08) (SHOTGUN) 13-B.PURDY PASS DEEP LEFT TO 11-B.AIYUK TO ARI 18 FOR 20 YARDS (20-MA.WILSON).,0,2023,20,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,3232,0,0
2023100112,2023-10-01,4,6,8,SF,ARI,0,0,100,1,0,TIMEOUT #2 BY ARI AT 06:08.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3232,0,0
2023100112,2023-10-01,4,5,24,SF,ARI,1,10,82,0,0,(5:24) 23-C.MCCAFFREY RIGHT TACKLE TO ARI 18 FOR NO GAIN (95-L.FOTU).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,18,OPP,0,,0,,0,3276,0,0
2023100112,2023-10-01,4,5,19,SF,ARI,0,0,100,1,0,TIMEOUT #3 BY ARI AT 05:19.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3281,0,0
2023100112,2023-10-01,4,5,19,SF,ARI,2,10,82,0,0,(5:19) (SHOTGUN) 23-C.MCCAFFREY LEFT END TO ARI 15 FOR 3 YARDS (25-Z.COLLINS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,18,OPP,0,,0,,0,3281,0,0
2023100112,2023-10-01,4,4,32,SF,ARI,3,7,85,1,0,(4:32) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 3-R.MCCLOUD TO ARI 7 FOR 8 YARDS (22-K.WALLACE).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3328,0,0
2023100112,2023-10-01,4,3,48,SF,ARI,1,7,93,0,0,"(3:48) 44-K.JUSZCZYK UP THE MIDDLE TO ARI 4 FOR 3 YARDS (96-E.BANKS, 7-K.WHITE).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,7,OPP,0,,0,,0,3372,0,0
2023100112,2023-10-01,4,3,5,SF,ARI,2,4,96,0,0,(3:05) 23-C.MCCAFFREY RIGHT TACKLE TO ARI 2 FOR 2 YARDS (98-R.LOPEZ; 55-D.STILLS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,4,OPP,0,,0,,0,3415,0,0
