GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CAR,MIN
2023100102,2023-10-01,2,13,4,MIN,CAR,1,10,49,0,0,"(13:04) (NO HUDDLE, SHOTGUN) 31-C.AKERS LEFT TACKLE TO CAR 43 FOR 8 YARDS (49-F.LUVU; 95-DER.BROWN).",0,2023,8,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,49,OWN,0,,0,,0,1016,0,0
2023100102,2023-10-01,2,12,29,MIN,CAR,2,2,57,1,0,(12:29) 8-K.COUSINS PASS SHORT RIGHT TO 87-T.HOCKENSON PUSHED OB AT CAR 35 FOR 8 YARDS (21-J.CHINN).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1051,0,0
2023100102,2023-10-01,2,11,56,MIN,CAR,1,10,65,1,0,(11:56) 8-K.COUSINS PASS DEEP MIDDLE TO 18-J.JEFFERSON TO CAR 13 FOR 22 YARDS (29-D.JAMISON; 24-V.BELL).,0,2023,22,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1084,0,0
2023100102,2023-10-01,2,11,12,MIN,CAR,1,10,87,0,0,(11:12) 31-C.AKERS UP THE MIDDLE TO CAR 4 FOR 9 YARDS (42-S.FRANKLIN; 24-V.BELL).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,13,OPP,0,,0,,0,1128,0,0
2023100102,2023-10-01,2,10,28,MIN,CAR,2,1,96,0,0,"(10:28) 8-K.COUSINS FUMBLES (ABORTED) AT CAR 5, AND RECOVERS AT CAR 5. 8-K.COUSINS TO CAR 4 FOR 1 YARD (21-J.CHINN).",0,2023,0,UNDER CENTER,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,4,OPP,0,,0,,0,1172,0,0
2023100102,2023-10-01,2,9,49,MIN,CAR,3,1,96,1,0,"(9:49) 8-K.COUSINS PASS SHORT RIGHT TO 18-J.JEFFERSON FOR 4 YARDS, TOUCHDOWN.",0,2023,4,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,1211,0,0
2023100102,2023-10-01,2,9,49,MIN,CAR,0,0,100,1,0,TIMEOUT #1 BY MIN AT 09:49.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1211,0,0
2023100102,2023-10-01,2,9,43,CAR,MIN,1,10,30,0,0,(9:43) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT MIDDLE TO 19-A.THIELEN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1217,0,0
2023100102,2023-10-01,2,9,43,CAR,MIN,0,0,100,1,0,TIMEOUT AT 09:43.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1217,0,0
2023100102,2023-10-01,2,9,43,MIN,CAR,0,0,85,1,0,"1-G.JOSEPH EXTRA POINT IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1217,0,0
2023100102,2023-10-01,2,9,43,CAR,MIN,0,0,65,0,0,"1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK. PENALTY ON MIN-33-B.ASAMOAH, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT CAR 25.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,MIN,0,ILLEGAL FORMATION,5,1217,0,0
2023100102,2023-10-01,2,9,39,CAR,MIN,2,10,30,0,0,(9:39) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 88-T.MARSHALL TO CAR 36 FOR 6 YARDS (24-C.BYNUM).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1221,0,0
2023100102,2023-10-01,2,8,55,CAR,MIN,3,4,36,1,0,"(8:55) (SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 81-H.HURST TO CAR 43 FOR 7 YARDS (24-C.BYNUM, 44-J.METELLUS).",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1265,0,0
2023100102,2023-10-01,2,8,55,CAR,MIN,0,0,100,1,0,TIMEOUT #1 BY CAR AT 08:55.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1265,0,0
2023100102,2023-10-01,2,8,17,CAR,MIN,1,10,43,0,0,(8:17) 6-M.SANDERS LEFT GUARD TO CAR 46 FOR 3 YARDS (58-J.HICKS; 90-J.BULLARD).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,43,OWN,0,,0,,0,1303,0,0
2023100102,2023-10-01,2,7,35,CAR,MIN,2,7,46,0,0,(7:35) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT LEFT TO 81-H.HURST.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1345,0,0
2023100102,2023-10-01,2,7,32,CAR,MIN,3,7,46,0,0,(7:32) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 88-T.MARSHALL TO CAR 46 FOR NO GAIN (98-D.WONNUM).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1348,0,0
2023100102,2023-10-01,2,6,51,CAR,MIN,4,7,46,0,0,"(6:51) 10-J.HEKKER PUNTS 37 YARDS TO MIN 17, CENTER-44-J.JANSEN, FAIR CATCH BY 4-B.POWELL.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1389,0,0
2023100102,2023-10-01,2,6,44,CAR,MIN,0,0,100,1,0,TIMEOUT AT 06:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1396,0,0
2023100102,2023-10-01,2,6,44,MIN,CAR,1,10,17,1,0,(6:44) 2-A.MATTISON RIGHT END PUSHED OB AT MIN 30 FOR 13 YARDS (24-V.BELL).,0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,17,OWN,0,,0,,0,1396,0,0
2023100102,2023-10-01,2,6,9,MIN,CAR,1,10,30,0,0,(6:09) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE SHORT LEFT TO 18-J.JEFFERSON (29-D.JAMISON) [0-B.BURNS]. MIN-18-J.JEFFERSON WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1431,0,0
2023100102,2023-10-01,2,6,6,MIN,CAR,2,10,30,0,0,"(6:06) 2-A.MATTISON RIGHT TACKLE TO MIN 35 FOR 5 YARDS (21-J.CHINN, 96-D.WILLIAMS).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,30,OWN,0,,0,,0,1434,0,0
2023100102,2023-10-01,2,6,6,MIN,CAR,0,0,100,1,0,TIMEOUT AT 06:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1434,0,0
2023100102,2023-10-01,2,5,29,MIN,CAR,3,5,35,0,0,(5:29) (SHOTGUN) 8-K.COUSINS SACKED AT MIN 27 FOR -8 YARDS (21-J.CHINN).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1471,0,0
2023100102,2023-10-01,2,4,50,MIN,CAR,4,13,27,0,0,"(4:50) 14-R.WRIGHT PUNTS 42 YARDS TO CAR 31, CENTER-42-A.DEPAOLA, DOWNED BY MIN-11-N.THOMPSON.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1510,0,0
2023100102,2023-10-01,2,4,41,CAR,MIN,0,0,100,1,0,TIMEOUT AT 04:41.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1519,0,0
2023100102,2023-10-01,2,4,41,CAR,MIN,1,10,31,0,0,(4:41) (SHOTGUN) 6-M.SANDERS UP THE MIDDLE TO CAR 34 FOR 3 YARDS (98-D.WONNUM; 93-J.ROY).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OWN,0,,0,,0,1519,0,0
2023100102,2023-10-01,2,4,6,CAR,MIN,2,7,34,0,0,"(4:06) (SHOTGUN) 6-M.SANDERS LEFT GUARD TO CAR 35 FOR 1 YARD (22-H.SMITH, 0-M.DAVENPORT).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,34,OWN,0,,0,,0,1554,0,0
