GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,JAX,ATL
2023100100,2023-10-01,2,3,41,JAX,ATL,2,8,86,0,0,(3:41) (SHOTGUN) 16-T.LAWRENCE PASS SHORT MIDDLE TO 13-C.KIRK TO ATL 8 FOR 6 YARDS (3-J.BATES).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,4,1579,0,0
2023100100,2023-10-01,2,3,4,JAX,ATL,3,2,92,0,0,(3:04) 73-B.HANCE REPORTED IN AS ELIGIBLE.  1-T.ETIENNE RIGHT TACKLE TO ATL 7 FOR 1 YARD (97-G.JARRETT).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,8,OPP,0,,0,,0,4,1616,0,0
2023100100,2023-10-01,2,2,26,JAX,ATL,4,1,93,0,0,(2:26) 16-T.LAWRENCE SACKED AT ATL 12 FOR -5 YARDS (90-D.ONYEMATA).,0,2023,-5,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,4,1654,0,0
2023100100,2023-10-01,2,2,20,ATL,JAX,1,15,7,0,0,(2:20) 7-B.ROBINSON LEFT TACKLE TO ATL 11 FOR 4 YARDS (94-F.FATUKASI; 48-C.MUMA).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,7,OWN,0,,0,,0,4,1660,0,0
2023100100,2023-10-01,2,2,20,ATL,JAX,1,10,12,0,0,"(2:20) PENALTY ON ATL-7-B.ROBINSON, FALSE START, 5 YARDS, ENFORCED AT ATL 12 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,12,OWN,1,ATL,1,FALSE START,5,4,1660,0,0
2023100100,2023-10-01,2,2,0,ATL,JAX,2,11,11,0,0,(2:00) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 5-D.LONDON TO ATL 18 FOR 7 YARDS (32-TY.CAMPBELL).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,4,1680,0,0
2023100100,2023-10-01,2,2,0,ATL,JAX,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1680,0,0
2023100100,2023-10-01,2,1,42,ATL,JAX,3,4,18,1,0,"(1:42) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 7-B.ROBINSON PUSHED OB AT ATL 23 FOR 5 YARDS (23-F.OLUOKUN).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,4,1698,0,0
2023100100,2023-10-01,2,1,37,ATL,JAX,1,10,23,0,0,"(1:37) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS INCOMPLETE DEEP RIGHT TO 18-M.HOLLINS (31-DARI.WILLIAMS).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,4,1703,0,0
2023100100,2023-10-01,2,1,30,ATL,JAX,2,10,23,0,0,"(1:30) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 8-K.PITTS TO ATL 31 FOR 8 YARDS (37-T.HERNDON).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,4,1710,0,0
2023100100,2023-10-01,2,1,10,ATL,JAX,3,2,31,0,0,"(1:10) (NO HUDDLE, SHOTGUN) 7-B.ROBINSON LEFT TACKLE TO ATL 31 FOR NO GAIN (96-A.GOTSIS).",0,2023,0,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,31,OWN,0,,0,,0,4,1730,0,0
2023100100,2023-10-01,2,1,5,ATL,JAX,4,2,31,0,0,"(1:05) 13-B.PINION PUNTS 49 YARDS TO JAX 20, CENTER-49-L.MCCULLOUGH, FAIR CATCH BY 13-C.KIRK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,4,1735,0,0
2023100100,2023-10-01,2,1,5,ATL,JAX,0,0,100,1,0,TIMEOUT #2 BY JAX AT 01:05.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1735,0,0
2023100100,2023-10-01,2,0,58,JAX,ATL,1,10,20,0,0,(:58) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 13-C.KIRK TO JAX 26 FOR 6 YARDS (55-K.ELLISS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,4,1742,0,0
2023100100,2023-10-01,2,0,36,JAX,ATL,2,4,26,0,0,"(:36) (NO HUDDLE, SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT MIDDLE TO 13-C.KIRK [27-R.GRANT].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,4,1764,0,0
2023100100,2023-10-01,2,0,33,JAX,ATL,3,4,26,1,0,(:33) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 13-C.KIRK PUSHED OB AT JAX 42 FOR 16 YARDS (20-D.ALFORD).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,4,1767,0,0
2023100100,2023-10-01,2,0,28,JAX,ATL,1,10,42,0,0,(:28) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT LEFT TO 13-C.KIRK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,4,1772,0,0
2023100100,2023-10-01,2,0,24,JAX,ATL,2,10,42,0,0,(:24) (SHOTGUN) 16-T.LAWRENCE SACKED AT JAX 35 FOR -7 YARDS (SACK SPLIT BY 48-B.DUPREE AND 90-D.ONYEMATA).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,4,1776,0,0
2023100100,2023-10-01,3,15,0,ATL,JAX,1,10,25,0,0,(15:00) (SHOTGUN) 25-T.ALLGEIER LEFT END TO ATL 34 FOR 9 YARDS (2-R.JENKINS).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,4,1800,0,0
2023100100,2023-10-01,2,0,0,JAX,ATL,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1800,0,0
2023100100,2023-10-01,3,15,0,ATL,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,1800,0,0
2023100100,2023-10-01,3,14,19,ATL,JAX,2,1,34,1,0,(14:19) 7-B.ROBINSON LEFT GUARD PUSHED OB AT JAX 28 FOR 38 YARDS (31-DARI.WILLIAMS).,0,2023,38,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,34,OWN,0,,0,,0,4,1841,0,0
2023100100,2023-10-01,3,13,40,ATL,JAX,1,10,72,0,0,(13:40) 7-B.ROBINSON LEFT GUARD TO JAX 25 FOR 3 YARDS (90-A.BLACKSON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,28,OPP,0,,0,,0,4,1880,0,0
2023100100,2023-10-01,3,13,3,ATL,JAX,2,7,75,0,0,(13:03) 9-D.RIDDER PASS INCOMPLETE SHORT MIDDLE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,4,1917,0,0
2023100100,2023-10-01,3,12,59,ATL,JAX,3,7,75,1,0,(12:59) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 12-K.HODGE TO JAX 16 FOR 9 YARDS (32-TY.CAMPBELL).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,4,1921,0,0
2023100100,2023-10-01,3,12,26,ATL,JAX,1,10,84,0,0,(12:26) 7-B.ROBINSON LEFT TACKLE TO JAX 15 FOR 1 YARD (32-TY.CAMPBELL; 48-C.MUMA).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,16,OPP,0,,0,,0,4,1954,0,0
2023100100,2023-10-01,3,11,47,ATL,JAX,2,9,85,0,0,(11:47) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT RIGHT TO 25-T.ALLGEIER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,4,1993,0,0
2023100100,2023-10-01,3,11,42,ATL,JAX,3,9,85,1,0,"(11:42) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 5-D.LONDON FOR 15 YARDS, TOUCHDOWN.",0,2023,15,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,4,1998,0,0
2023100100,2023-10-01,3,11,38,JAX,ATL,0,0,65,1,0,"13-B.PINION KICKS 65 YARDS FROM ATL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,2002,0,0
2023100100,2023-10-01,3,11,38,JAX,ATL,0,0,100,1,0,TIMEOUT AT 11:38.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2002,0,0
2023100100,2023-10-01,3,11,38,ATL,JAX,0,0,85,1,0,"6-Y.KOO EXTRA POINT IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,4,2002,0,0
2023100100,2023-10-01,3,11,38,JAX,ATL,1,10,25,0,0,(11:38) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 0-C.RIDLEY PUSHED OB AT JAX 33 FOR 8 YARDS (24-A.TERRELL).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,4,2002,0,0
2023100100,2023-10-01,3,11,1,JAX,ATL,2,2,33,1,0,(11:01) (SHOTGUN) 16-T.LAWRENCE PASS SHORT MIDDLE TO 1-T.ETIENNE TO JAX 37 FOR 4 YARDS (53-N.LANDMAN).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,4,2039,0,0
2023100100,2023-10-01,3,10,18,JAX,ATL,0,0,100,1,0,TIMEOUT #1 BY JAX AT 10:18.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2082,0,0
2023100100,2023-10-01,3,10,18,JAX,ATL,1,10,37,0,0,(10:18) (SHOTGUN) 1-T.ETIENNE RIGHT GUARD TO JAX 40 FOR 3 YARDS (55-K.ELLISS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,37,OWN,0,,0,,0,4,2082,0,0
2023100100,2023-10-01,3,9,40,JAX,ATL,2,7,40,1,0,(9:40) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 89-L.FARRELL TO JAX 47 FOR 7 YARDS (21-M.HUGHES; 3-J.BATES).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,4,2120,0,0
2023100100,2023-10-01,3,8,59,JAX,ATL,1,10,47,0,0,"(8:59) (SHOTGUN) 73-B.HANCE REPORTED IN AS ELIGIBLE.  1-T.ETIENNE RIGHT GUARD TO JAX 47 FOR NO GAIN (93-C.CAMPBELL, 3-J.BATES).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,47,OWN,0,,0,,0,4,2161,0,0
2023100100,2023-10-01,3,8,14,JAX,ATL,2,10,47,0,0,(8:14) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 15-T.JONES TO JAX 46 FOR -1 YARDS (20-D.ALFORD).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,4,2206,0,0
2023100100,2023-10-01,3,7,36,JAX,ATL,3,11,46,0,0,(7:36) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT RIGHT TO 22-J.HASTY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,4,2244,0,0
2023100100,2023-10-01,3,7,32,JAX,ATL,4,11,46,0,0,"(7:32) 9-L.COOKE PUNTS 47 YARDS TO ATL 7, CENTER-46-R.MATISCIK, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,4,2248,0,0
2023100100,2023-10-01,3,7,24,JAX,ATL,0,0,100,1,0,TIMEOUT AT 07:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2256,0,0
2023100100,2023-10-01,3,7,24,ATL,JAX,1,10,7,0,0,"(7:24) (SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 7-B.ROBINSON TO ATL 12 FOR 5 YARDS (48-C.MUMA; 23-F.OLUOKUN). PENALTY ON ATL-63-C.LINDSTROM, CHOP BLOCK, OFFSETTING, ENFORCED AT ATL 7 - NO PLAY. PENALTY ON JAX-99-J.LEDBETTER, DEFENSIVE HOLDING, OFFSETTING.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,7,OWN,1,ATL,1,CHOP BLOCK,0,4,2256,0,0
2023100100,2023-10-01,3,6,57,ATL,JAX,1,10,7,0,0,(6:57) (SHOTGUN) 7-B.ROBINSON RIGHT END TO ATL 16 FOR 9 YARDS (31-DARI.WILLIAMS).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,7,OWN,0,,0,,0,4,2283,0,0
2023100100,2023-10-01,3,6,20,ATL,JAX,2,1,16,1,0,"(6:20) (SHOTGUN) 7-B.ROBINSON RIGHT TACKLE TO ATL 18 FOR 2 YARDS (44-T.WALKER, 23-F.OLUOKUN).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,16,OWN,0,,0,,0,4,2320,0,0
2023100100,2023-10-01,3,5,36,ATL,JAX,1,10,18,0,0,(5:36) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE DEEP RIGHT TO 8-K.PITTS (32-TY.CAMPBELL).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,4,2364,0,0
2023100100,2023-10-01,3,5,31,ATL,JAX,2,10,18,1,0,(5:31) 7-B.ROBINSON RIGHT END PUSHED OB AT ATL 39 FOR 21 YARDS (32-TY.CAMPBELL). JAX-5-A.CISCO WAS INJURED DURING THE PLAY.,0,2023,21,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,18,OWN,0,,0,,0,4,2369,0,0
2023100100,2023-10-01,3,5,12,ATL,JAX,0,0,100,1,0,TIMEOUT AT 05:12.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2388,0,0
2023100100,2023-10-01,3,5,2,ATL,JAX,1,10,39,1,0,(5:02) (SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 8-K.PITTS TO JAX 48 FOR 13 YARDS (32-TY.CAMPBELL).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,4,2398,0,0
2023100100,2023-10-01,3,4,27,ATL,JAX,1,10,52,0,0,(4:27) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 25-T.ALLGEIER TO ATL 48 FOR -4 YARDS (23-F.OLUOKUN) [41-J.ALLEN].,0,2023,-4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,4,2433,0,0
2023100100,2023-10-01,3,3,41,ATL,JAX,2,14,48,0,0,(3:41) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE DEEP LEFT TO 18-M.HOLLINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,4,2479,0,0
2023100100,2023-10-01,3,3,37,ATL,JAX,3,14,48,0,0,"(3:37) (SHOTGUN) PENALTY ON ATL-81-J.SMITH, FALSE START, 5 YARDS, ENFORCED AT ATL 48 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,48,OWN,1,ATL,1,FALSE START,5,4,2483,0,0
2023100100,2023-10-01,3,3,37,ATL,JAX,3,19,43,0,0,(3:37) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 7-B.ROBINSON PUSHED OB AT ATL 49 FOR 6 YARDS (37-T.HERNDON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,4,2483,0,0
2023100100,2023-10-01,3,3,4,ATL,JAX,4,13,49,0,0,"(3:04) 13-B.PINION PUNTS 41 YARDS TO JAX 10, CENTER-49-L.MCCULLOUGH, FAIR CATCH BY 13-C.KIRK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,4,2516,0,0
2023100100,2023-10-01,3,2,57,JAX,ATL,1,10,10,0,0,(2:57) 1-T.ETIENNE RIGHT GUARD TO JAX 13 FOR 3 YARDS (53-N.LANDMAN; 55-K.ELLISS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,10,OWN,0,,0,,0,4,2523,0,0
2023100100,2023-10-01,3,2,57,JAX,ATL,0,0,100,1,0,TIMEOUT AT 02:57.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2523,0,0
2023100100,2023-10-01,3,2,18,JAX,ATL,2,7,13,1,0,(2:18) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 17-E.ENGRAM PUSHED OB AT JAX 23 FOR 10 YARDS (21-M.HUGHES).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,4,2562,0,0
2023100100,2023-10-01,3,1,42,JAX,ATL,1,10,23,0,0,"(1:42) 16-T.LAWRENCE PASS INCOMPLETE DEEP LEFT TO 17-E.ENGRAM (1-J.OKUDAH) [17-A.EBIKETIE]. PENALTY ON JAX-79-L.FORTNER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT JAX 23 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,23,OWN,1,JAX,1,OFFENSIVE HOLDING,10,4,2598,0,0
2023100100,2023-10-01,3,1,36,JAX,ATL,1,20,13,0,0,(1:36) (SHOTGUN) 16-T.LAWRENCE PASS SHORT MIDDLE TO 17-E.ENGRAM TO JAX 23 FOR 10 YARDS (27-R.GRANT).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,4,2604,0,0
2023100100,2023-10-01,3,0,53,JAX,ATL,2,10,23,0,0,(:53) (SHOTGUN) 1-T.ETIENNE LEFT TACKLE TO JAX 26 FOR 3 YARDS (48-B.DUPREE; 90-D.ONYEMATA).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,23,OWN,0,,0,,0,4,2647,0,0
2023100100,2023-10-01,3,0,10,JAX,ATL,3,7,26,1,0,(:10) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 13-C.KIRK PUSHED OB AT JAX 37 FOR 11 YARDS (21-M.HUGHES).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,4,2690,0,0
2023100100,2023-10-01,3,0,0,JAX,ATL,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2700,0,0
2023100100,2023-10-01,4,15,0,JAX,ATL,1,10,37,1,0,(15:00) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 17-E.ENGRAM PUSHED OB AT ATL 44 FOR 19 YARDS (3-J.BATES).,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,4,2700,0,0
2023100100,2023-10-01,4,14,21,JAX,ATL,1,10,56,0,0,(14:21) (SHOTGUN) 73-B.HANCE REPORTED IN AS ELIGIBLE.  1-T.ETIENNE LEFT GUARD TO ATL 40 FOR 4 YARDS (97-G.JARRETT; 90-D.ONYEMATA).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,44,OPP,0,,0,,0,4,2739,0,0
2023100100,2023-10-01,4,13,43,JAX,ATL,2,6,60,0,0,(13:43) (SHOTGUN) 1-T.ETIENNE RIGHT GUARD TO ATL 40 FOR NO GAIN (1-J.OKUDAH; 93-C.CAMPBELL).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,40,OPP,0,,0,,0,4,2777,0,0
2023100100,2023-10-01,4,12,58,JAX,ATL,3,6,60,1,0,(12:58) (SHOTGUN) 16-T.LAWRENCE SCRAMBLES RIGHT END TO ATL 30 FOR 10 YARDS (27-R.GRANT).,0,2023,10,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,4,2822,0,0
2023100100,2023-10-01,4,12,19,JAX,ATL,1,10,70,0,0,(12:19) (SHOTGUN) 1-T.ETIENNE RIGHT GUARD TO ATL 27 FOR 3 YARDS (96-Z.HARRISON; 98-T.HORNE).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,30,OPP,0,,0,,0,4,2861,0,0
2023100100,2023-10-01,4,11,35,JAX,ATL,2,7,73,0,0,(11:35) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 13-C.KIRK TO ATL 25 FOR 2 YARDS (24-A.TERRELL).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,4,2905,0,0
2023100100,2023-10-01,4,10,49,JAX,ATL,3,5,75,0,0,(10:49) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE DEEP RIGHT TO 22-J.HASTY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,4,2951,0,0
2023100100,2023-10-01,4,10,41,JAX,ATL,4,5,75,0,0,"(10:41) 10-B.MCMANUS 43 YARD FIELD GOAL IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,4,2959,0,0
2023100100,2023-10-01,4,10,36,ATL,JAX,1,10,25,0,0,(10:36) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE DEEP MIDDLE TO 18-M.HOLLINS (48-C.MUMA).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,4,2964,0,0
2023100100,2023-10-01,4,10,36,JAX,ATL,0,0,100,1,0,TIMEOUT AT 10:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,2964,0,0
2023100100,2023-10-01,4,10,36,ATL,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,2964,0,0
2023100100,2023-10-01,4,10,32,ATL,JAX,2,10,25,0,0,(10:32) (SHOTGUN) 25-T.ALLGEIER RIGHT END TO ATL 29 FOR 4 YARDS (56-Y.ABDULLAH).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,4,2968,0,0
2023100100,2023-10-01,4,9,50,ATL,JAX,3,6,29,1,0,"(9:50) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 5-D.LONDON TO ATL 35 FOR 6 YARDS (37-T.HERNDON, 48-C.MUMA).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,4,3010,0,0
2023100100,2023-10-01,4,9,15,ATL,JAX,1,10,35,0,0,(9:15) (SHOTGUN) 9-D.RIDDER SCRAMBLES UP THE MIDDLE TO ATL 41 FOR 6 YARDS (48-C.MUMA).,0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,4,3045,0,0
