GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,KC,NYJ
2023100113,2023-10-01,2,15,0,NYJ,KC,3,16,32,0,0,(15:00) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 83-T.CONKLIN TO NYJ 43 FOR 11 YARDS (20-J.REID).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,4,900,0,0
2023100113,2023-10-01,2,14,22,NYJ,KC,4,5,43,0,0,"(14:22) 5-T.MORSTEAD PUNTS 49 YARDS TO KC 8, CENTER-42-T.HENNESSY, DOWNED BY NYJ-44-J.SHERWOOD. PENALTY ON KC-2-J.WILLIAMS, ILLEGAL BLOCK ABOVE THE WAIST, 4 YARDS, ENFORCED AT KC 8.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,43,OWN,1,KC,0,ILLEGAL BLOCK ABOVE THE WAIST,4,4,938,0,0
2023100113,2023-10-01,2,14,11,KC,NYJ,1,10,4,0,0,(14:11) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT MIDDLE TO 87-T.KELCE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,4,949,0,0
2023100113,2023-10-01,2,14,6,KC,NYJ,2,10,4,0,0,(14:06) (SHOTGUN) 1-J.MCKINNON UP THE MIDDLE TO KC 7 FOR 3 YARDS (56-QU.WILLIAMS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,4,OWN,0,,0,,0,4,954,0,0
2023100113,2023-10-01,2,13,27,KC,NYJ,3,7,7,0,0,"(13:27) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP RIGHT TO 11-M.VALDES-SCANTLING (3-J.WHITEHEAD) [47-B.HUFF]. PENALTY ON KC-74-J.TAYLOR, FACE MASK, 7 YARDS, ENFORCED IN END ZONE, SAFETY - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,7,OWN,1,KC,1,FACE MASK,7,4,993,0,0
2023100113,2023-10-01,2,13,20,NYJ,KC,0,0,80,1,0,"5-T.TOWNSEND KICKS 80 YARDS FROM KC 20 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,4,1000,0,0
2023100113,2023-10-01,2,13,20,NYJ,KC,1,10,25,0,0,(13:20) (SHOTGUN) 20-BRE.HALL RIGHT END TO NYJ 27 FOR 2 YARDS (51-M.DANNA).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,4,1000,0,0
2023100113,2023-10-01,2,12,39,NYJ,KC,2,8,27,1,0,(12:39) 2-Z.WILSON PASS SHORT LEFT TO 17-G.WILSON TO NYJ 41 FOR 14 YARDS (21-M.EDWARDS).,0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,4,1041,0,0
2023100113,2023-10-01,2,11,57,NYJ,KC,1,10,41,1,0,(11:57) 2-Z.WILSON PASS DEEP RIGHT TO 10-A.LAZARD TO KC 20 FOR 39 YARDS (22-T.MCDUFFIE).,0,2023,39,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,4,1083,0,0
2023100113,2023-10-01,2,11,9,NYJ,KC,1,10,80,0,0,(11:09) 2-Z.WILSON PASS SHORT LEFT TO 89-J.RUCKERT PUSHED OB AT KC 17 FOR 3 YARDS (54-L.CHENAL).,0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,4,1131,0,0
2023100113,2023-10-01,2,10,35,NYJ,KC,2,7,83,0,0,(10:35) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 17-G.WILSON TO KC 13 FOR 4 YARDS (50-W.GAY).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,4,1165,0,0
2023100113,2023-10-01,2,10,1,NYJ,KC,3,3,87,0,0,(10:01) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT LEFT TO 83-T.CONKLIN [50-W.GAY].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,4,1199,0,0
2023100113,2023-10-01,2,10,1,NYJ,KC,0,0,100,1,0,TIMEOUT #1 BY KC AT 10:01.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1199,0,0
2023100113,2023-10-01,2,9,53,NYJ,KC,4,3,87,0,0,"(9:53) 9-G.ZUERLEIN 31 YARD FIELD GOAL IS GOOD, CENTER-42-T.HENNESSY, HOLDER-5-T.MORSTEAD.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,4,1207,0,0
2023100113,2023-10-01,2,9,50,NYJ,KC,0,0,100,1,0,TIMEOUT AT 09:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,1210,0,0
2023100113,2023-10-01,2,9,50,KC,NYJ,0,0,65,1,0,"9-G.ZUERLEIN KICKS 65 YARDS FROM NYJ 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,1210,0,0
2023100113,2023-10-01,2,9,50,KC,NYJ,1,10,25,0,0,(9:50) 15-P.MAHOMES PASS DEEP RIGHT INTENDED FOR 83-N.GRAY INTERCEPTED BY 21-A.DAVIS AT KC 42. 21-A.DAVIS TO KC 41 FOR 1 YARD (83-N.GRAY).,0,2023,1,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,25,OWN,0,,0,,0,4,1210,0,0
2023100113,2023-10-01,2,9,42,NYJ,KC,1,15,54,0,0,"(9:42) 2-Z.WILSON PASS SHORT LEFT TO 20-BRE.HALL TO KC 44 FOR 2 YARDS (91-D.NNADI). PENALTY ON KC-91-D.NNADI, HORSE COLLAR TACKLE, 15 YARDS, ENFORCED AT KC 44.",0,2023,2,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,46,OPP,1,KC,0,HORSE COLLAR TACKLE,15,4,1218,0,0
2023100113,2023-10-01,2,9,42,NYJ,KC,1,10,59,0,0,"(9:42) PENALTY ON NYJ-77-M.BECTON, FALSE START, 5 YARDS, ENFORCED AT KC 41 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,41,OPP,1,NYJ,1,FALSE START,5,4,1218,0,0
2023100113,2023-10-01,2,9,19,NYJ,KC,1,10,71,0,0,(9:19) 2-Z.WILSON PASS INCOMPLETE DEEP RIGHT TO 17-G.WILSON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,4,1241,0,0
2023100113,2023-10-01,2,9,13,NYJ,KC,2,10,71,0,0,(9:13) 33-D.COOK LEFT TACKLE TO KC 24 FOR 5 YARDS (51-M.DANNA; 6-B.COOK).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OPP,0,,0,,0,4,1247,0,0
2023100113,2023-10-01,2,8,29,NYJ,KC,3,5,76,1,0,(8:29) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 18-R.COBB PUSHED OB AT KC 19 FOR 5 YARDS (2-J.WILLIAMS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,4,1291,0,0
2023100113,2023-10-01,2,7,54,NYJ,KC,1,10,81,1,0,"(7:54) 82-X.GIPSON LEFT END TO KC 5 FOR 14 YARDS (23-D.TRANQUILL). FUMBLES (23-D.TRANQUILL), BALL OUT OF BOUNDS AT KC 5.",0,2023,14,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,LEFT END,19,OPP,0,,0,,0,4,1326,0,0
2023100113,2023-10-01,2,7,12,NYJ,KC,1,5,95,0,0,(7:12) 33-D.COOK UP THE MIDDLE TO KC 1 FOR 4 YARDS (95-C.JONES).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,5,OPP,0,,0,,0,4,1368,0,0
2023100113,2023-10-01,2,6,31,NYJ,KC,2,1,99,1,0,"(6:31) 2-Z.WILSON PASS SHORT RIGHT TO 87-C.UZOMAH FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,1,OPP,0,,0,,0,4,1409,0,0
