GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,LA,IND
2023100106,2023-10-01,1,1,57,LA,IND,2,4,54,1,0,(1:57) 20-R.RIVERS UP THE MIDDLE TO IND 48 FOR 6 YARDS (29-J.BRENTS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OPP,0,,0,,0,4,783,0,0
2023100106,2023-10-01,1,1,15,LA,IND,1,10,52,1,0,(1:15) (SHOTGUN) 9-M.STAFFORD PASS DEEP RIGHT TO 89-T.HIGBEE TO IND 15 FOR 33 YARDS (32-J.BLACKMON).,0,2023,33,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,4,825,0,0
2023100106,2023-10-01,1,0,31,LA,IND,1,10,85,0,0,"(:31) 20-R.RIVERS LEFT END TO IND 7 FOR 8 YARDS (25-R.THOMAS). PENALTY ON LAR-65-C.SHELTON, ILLEGAL BLOCK ABOVE THE WAIST, 10 YARDS, ENFORCED AT IND 15 - NO PLAY.",0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,15,OPP,1,LAR,1,ILLEGAL BLOCK ABOVE THE WAIST,10,4,869,0,0
2023100106,2023-10-01,1,0,0,LA,IND,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4,900,0,0
2023100106,2023-10-01,2,15,0,LA,IND,1,20,75,0,0,(15:00) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 20-R.RIVERS TO IND 25 FOR NO GAIN (44-Z.FRANKLIN).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,4,900,0,0
2023100106,2023-10-01,2,14,18,LA,IND,2,20,75,0,0,"(14:18) (SHOTGUN) 23-K.WILLIAMS LEFT TACKLE TO IND 25 FOR NO GAIN (45-E.SPEED, 44-Z.FRANKLIN).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OPP,0,,0,,0,4,942,0,0
2023100106,2023-10-01,2,13,38,LA,IND,3,20,75,0,0,"(13:38) (SHOTGUN) 23-K.WILLIAMS UP THE MIDDLE TO IND 22 FOR 3 YARDS (99-D.BUCKNER, 52-S.EBUKAM).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OPP,0,,0,,0,4,982,0,0
2023100106,2023-10-01,2,12,56,LA,IND,4,17,78,0,0,"(12:56) 8-B.MAHER 40 YARD FIELD GOAL IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,4,1024,0,0
2023100106,2023-10-01,2,12,52,IND,LA,1,10,25,0,0,"(12:52) (SHOTGUN) 21-Z.MOSS LEFT TACKLE TO IND 32 FOR 7 YARDS (1-D.KENDRICK, 94-D.JOHNSON).",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,4,1028,0,0
2023100106,2023-10-01,2,12,52,IND,LA,0,0,65,1,0,"42-E.EVANS KICKS 65 YARDS FROM LAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,4,1028,0,0
