GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,BUF,MIA,Week
2024010713,2024-01-07,3,0,12,MIA,BUF,1,10,27,1,0,(:12) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 10-T.HILL TO MIA 42 FOR 15 YARDS (43-T.BERNARD).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2688,0,0,18
2024010713,2024-01-07,4,15,0,MIA,BUF,1,15,37,0,0,"(15:00) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 10-T.HILL TO BUF 49 FOR 14 YARDS (30-D.JACKSON). BUFFALO CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT RIGHT TO 10-T.HILL.",0,2023,14,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,1,1,,0,0,0,0,0,,37,OWN,0,,0,,0,2700,0,0,18
2024010713,2024-01-07,4,15,0,MIA,BUF,1,10,42,0,0,"(15:00) (SHOTGUN) PENALTY ON MIA-72-T.ARMSTEAD, FALSE START, 5 YARDS, ENFORCED AT MIA 42 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,42,OWN,1,MIA,1,FALSE START,5,2700,0,0,18
2024010713,2024-01-07,3,0,0,MIA,BUF,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0,18
2024010713,2024-01-07,4,14,58,MIA,BUF,2,15,37,0,0,"(14:58) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE DEEP LEFT TO 11-C.WILSON (47-C.BENFORD). PENALTY ON MIA-30-A.INGOLD, ILLEGAL BLINDSIDE BLOCK, 15 YARDS, ENFORCED AT MIA 37 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,37,OWN,1,MIA,1,ILLEGAL BLINDSIDE BLOCK,15,2702,0,0,18
2024010713,2024-01-07,4,14,53,MIA,BUF,2,30,22,0,0,(14:53) (SHOTGUN) 23-J.WILSON RIGHT GUARD TO MIA 28 FOR 6 YARDS (43-T.BERNARD).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,22,OWN,0,,0,,0,2707,0,0,18
2024010713,2024-01-07,4,14,12,MIA,BUF,3,24,28,0,0,"(14:12) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 81-D.SMYTHE TO MIA 38 FOR 10 YARDS (91-E.OLIVER). PENALTY ON MIA-73-A.JACKSON, INELIGIBLE DOWNFIELD PASS, DECLINED.",0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,28,OWN,0,MIA,0,INELIGIBLE DOWNFIELD PASS,0,2748,0,0,18
2024010713,2024-01-07,4,14,2,MIA,BUF,4,14,38,0,0,"(14:02) 16-J.BAILEY PUNTS 58 YARDS TO BUF 4, CENTER-44-B.FERGUSON. 11-D.HARTY FOR 96 YARDS, TOUCHDOWN. MIA-53-C.GOODE WAS INJURED DURING THE PLAY. HE IS OUT.",0,2023,0,PUNT,PUNT,0,0,0,1,,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2758,0,0,18
2024010713,2024-01-07,4,13,42,MIA,BUF,1,10,25,0,0,(13:42) (SHOTGUN) 28-D.ACHANE LEFT END TO MIA 24 FOR -1 YARDS (7-TA.JOHNSON).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,2778,0,0,18
2024010713,2024-01-07,4,13,42,MIA,BUF,0,0,100,1,0,TIMEOUT AT 13:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2778,0,0,18
